question,label,category,table_id,answer_format,answer_temporal_unit,split,table_context,response
For how many days is Diwali celebrated?,5,holiday,216,<num_days>,days,tail,"category
holiday

Diwali
Also called	Deepavali
Observed by	Hindus, Jains, Sikhs, some Buddhists (notably Newar Buddhists)
Type	Religious, cultural, seasonal
Significance	See below
Celebrations	Diya lighting, | puja | (worship and prayer), | vrat | (fasting), | dāna | (charity), | melā | (fairs/shows), home cleansing and decoration, fireworks, gifts, feast and sweets
Begins	āśvina māsa (amānta) / kārtika māsa (purnimānta), kṛṣṇa pakṣa, trayodaśī tithi
Ends	kārtika māsa, śukla pakṣa, dvitīyā tithi
Date	Ashvin, Krishna, Thrayodashi, Kartika, Shukla, Dwitiya
2022 date	October | 21 (Dhanteras/Yama Deepam) | 22 (Naraka Chaturdashi/Kali Chaudas/Hanuman Puja/Chhoti Diwali) | 23 (Lakshmi Puja/Kali Puja/Sharda Puja/Kedar Gauri Vrat) | 24 (Govardhan Puja/Balipratipada/Gujarati New Year) | 25 (Bhai Dooj/Vishwakarma Puja)
Frequency	Annual
Related to	Diwali (Jainism), Bandi Chhor Divas, Tihar, Swanti, Sohrai, Bandna
['The Rangoli of Lights.jpg | Rangoli decorations, made using coloured fine powder or sand, are popular during Diwali.']

","Diwali is celebrated over five days, as indicated by the dates provided for 2022: October 21, 22, 23, 24, and 25.
Final Answer: 5 days"
For how many days was Hurricane Gaston over the water?,3,cyclone,957,<num_days>,days,tail,"category
cyclone

caption
Hurricane Gaston

Category 1 hurricane (SSHWS/NWS)
Formed	August 27, 2004
Dissipated	September 3, 2004
Highest winds	1-minute sustained | 75 mph (120 km/h)
Lowest pressure	985 mbar (hPa); 29.09 inHg
Fatalities	8 direct, 1 indirect
Damage	$130 million (2004 USD)
Areas affected	South Carolina, North Carolina, Virginia, Maryland, Delaware, Massachusetts
['Gaston 2004-08-29 0710Z.jpg | Hurricane Gaston shortly after moving ashore on August 29', '(Extratropical after September 1)']

Part of the | 2004 Atlantic hurricane season

","Hurricane Gaston formed on August 27, 2004, and dissipated on September 3, 2004. To find the number of days it was over the water, subtract the formation date from the dissipation date: September 3, 2004 - August 27, 2004 = 7 days.
Final Answer: 7 days"
For how many years did Dhanraj Pillay play for the national side?,15,hockey,485,<num_years>,years,tail,"category
hockey

caption
Dhanraj Pillay

infobox-image
Dhanraj Pillay01.png | Pillay in 2010

Personal information
Full name	Dhanraj Pillay
Born	( | 1968-07-16 | ) | 16 July 1968 | (age 53) | Khadki, Pune, Maharastra, India
Height	5 ft 8 in (1.73 m)
Playing position	Forward

Senior career
Years	Team
1992-1993	Indian Gymkhana
1993	HC Lyon
1994-1997	Selangor HA
1997-1999	Abahani Ltd.
2000	HTC Stuttgart Kickers
2000-2001	Bank Simpanan Nasional HC
2002	Singapore Hockey Federation
2006-2008	Maratha Warriors
2012	Karnataka Lions
2004	Ernst & Young HC
2005	Telekom Malaysia HC

National team
['Years | Team | Apps | (Gls)', '1989-2004 | India | 339 | (170)']

Representing | India

Men's field hockey

Champions Challenge
['Gold medal - first place | 2001 Kuala Lumpur | Team']

Asia Cup
['Gold medal - first place | 2003 Kuala Lumpur | Team', 'Silver medal - second place | 1989 Delhi | Team', 'Silver medal - second place | 1994 Hiroshima | Team', 'Bronze medal - third place | 1999 Kula Lumpur | Team']

Asian Games
['Gold medal - first place | 1998 Bangkok | Team', 'Silver medal - second place | 1990 Beijing | Team', 'Silver medal - second place | 1994 Hiroshima | Team', 'Silver medal - second place | 2002 Busan | Team']

","Dhanraj Pillay started playing for the national side in 1989 and continued until 2004. To find the number of years he played for the national side, subtract the starting year from the ending year: 2004-1989=15.
Final Answer: 15 years"
For how many years did Jenson Button's professional career last?,17,f1,0,<num_years>,years,tail,"category
f1

caption
Jenson Button | MBE

infobox-image
Jenson Button Bahrain 2012 (crop).jpg | Button at the 2012 Bahrain Grand Prix

Born
Jenson Alexander Lyons Button | ( | 1980-01-19 | ) | 19 January 1980 | (age 42) | Frome, Somerset, England

Formula One World Championship career
Nationality	United Kingdom | British
Active years	2000-2017
Teams	Williams, Benetton, Renault, BAR, Honda, Brawn, McLaren
Engines	BMW, Renault, Honda, Mercedes
Car number	22
Entries	309 (306 starts)
Championships	1 (2009)
Wins	15
Podiums	50
Career points	1,235
Pole positions	8
Fastest laps	8
First entry	2000 Australian Grand Prix
First win	2006 Hungarian Grand Prix
Last win	2012 Brazilian Grand Prix
Last entry	2017 Monaco Grand Prix

Super GT GT500 Championship career
Debut season	2017
Teams	Team Mugen, Team Kunimitsu
Starts	17
Championships	1 (2018)
Wins	1
Podiums	6
Poles	1
Fastest laps	0
Best finish in the championship	1st in 2018

","Jenson Button's Formula One career was from 2000 to 2017, which is a span of 17 years. His Super GT career started in 2017 and, as of the knowledge cutoff in 2023, it is still ongoing, so it has not yet concluded. Therefore, we only consider the Formula One career for the total number of years.
Final Answer: 17 years"
For how many years did Raymond Poulidor belong to a professional team?,17,cycling,104,<num_years>,years,tail,"category
cycling

caption
Raymond Poulidor

infobox-image
Raymond Poulidor, Tour de France 1966 (cropped).jpg | Poulidor at the 1966 Tour de France

Personal information
Full name	Raymond Poulidor
Nickname	Poupou | The Eternal Second
Died	13 November 2019 | (2019-11-13) | (aged 83) | Saint-Léonard-de-Noblat, France
Height	1.72 m (5 ft | 7 | + | 1 | ⁄ | 2 |  in)

Team information
Discipline	Road
Role	Rider

Professional team
1960-1977	Mercier-BP-Hutchinson

Major wins

Grand Tours | Vuelta a España | General classification | (1964) | 4 individual stages | Tour de France | 7 individual stages | Stage races | Critérium International (1964, 1966, 1968, 1971-72) | Critérium du Dauphiné Libéré (1966, 1969) | Paris-Nice (1972-73) | One-day races and Classics | Milan-San Remo (1961) | La Flèche Wallonne (1963) | Grand Prix des Nations (1963)

Representing | France

Men's road bicycle racing

World Championships
['Silver medal - second place | 1974 Montréal | Road race', 'Bronze medal - third place | 1961 Bern | Road race', 'Bronze medal - third place | 1964 Sallanches | Road race', 'Bronze medal - third place | 1966 Nürburgring | Road race']

","Raymond Poulidor was a professional cyclist from 1960 to 1977. To find out how many years he was part of a professional team, subtract the starting year from the ending year: 1977-1960=17 years.
Final Answer: 17 years"
For how many years did Sanath Jayasuriya play for Bloomfield?,17,cricket,56,<num_years>,years,tail,"category
cricket

caption
Deshabandu | Sanath Jayasuriya

infobox-image
Sanath jayasuriya portrait.jpg | Jayasuriya playing for Sri Lanka in 2008

Personal information
Full name	Sanath Teran Jayasuriya
Born	( | 1969-06-30 | ) | 30 June 1969 | (age 52) | Matara, Ceylon
Nickname	Master Blaster, Little Dynamite, Matara Hurricane | Matara Mauler
Height	5 ft 7 in (1.70 m)
Batting	Left-handed
Bowling	Slow left arm orthodox
Role	All-rounder

International information
National side	Sri Lanka (1989-2011)
Test debut (cap 49)	22 February 1991 v New Zealand
Last Test	1 December 2007 v England
ODI debut (cap 58)	26 December 1989 v Australia
Last ODI	28 June 2011 v England
ODI shirt no.	07
T20I debut (cap 4)	15 June 2006 v England
Last T20I	25 June 2011 v England

Domestic team information
1994-2011	Bloomfield
2005	Somerset
2007	Lancashire
2008	Warwickshire
2008-2010	Mumbai Indians
2010	Worcestershire
2011	Ruhuna Rhinos
2012	Kandurata Warriors
['Years | Team']

Career statistics
['Competition | Test | ODI | FC | T20', 'Matches | 110 | 445 | 265 | 111', 'Runs scored | 6,973 | 13,430 | 14,819 | 2,317', 'Batting average | 40.07 | 32.36 | 38.39 | 22.71', '100s/50s | 14/31 | 28/68 | 29/70 | 1/12', 'Top score | 340 | 189 | 340 | 114*', 'Balls bowled | 8,188 | 14,874 | 15,275 | 1,593', 'Wickets | 98 | 323 | 205 | 77', 'Bowling average | 34.34 | 36.75 | 33.20 | 25.75', '5 wickets in innings | 2 | 4 | 2 | 0', '10 wickets in match | 0 | 0 | 0 | 0', 'Best bowling | 5/34 | 6/29 | 5/34 | 4/24', 'Catches/stumpings | 78/0 | 123/0 | 162/0 | 21/0', 'Source: ESPNcricinfo, | 15 April 2021']

","Sanath Jayasuriya played for Bloomfield from 1994 to 2011. To find out how many years he played for Bloomfield, subtract the starting year from the ending year: 2011-1994=17.
Final Answer: 17 years"
For how many years did Shohei Yamamoto play in the senior division?,18,boxing,484,<num_years>,years,tail,"category
boxing

caption
Shohei Yamamoto | 山本 翔平

Personal information
Full name	Shohei Yamamoto
Date of birth	( | 1982-08-29 | ) | August 29, 1982 | (age 39)
Place of birth	Nagaokakyo, Kyoto, Japan
Height	1.73 m (5 ft 8 in)
Position(s)	Midfielder

Youth career
1995-2000	Kyoto Purple Sanga

Senior career*
['Years | Team | League appearances | ( | League goals | )', '2001 | Kyoto Purple Sanga | 0 | (0)', '2002-2003 | Mito HollyHock | 27 | (0)', ""2004-2006 | ALO's Hokuriku | 76 | (5)"", '2007-2009 | Roasso Kumamoto | 84 | (1)', '2010-2012 | V-Varen Nagasaki | 53 | (0)', '2013-2017 | Kamatamare Sanuki | 140 | (3)', '2018 | Ococias Kyoto AC | 3 | (0)', 'Total | 383 | (9)', '*Club domestic league appearances and goals']

","To calculate the number of years Shohei Yamamoto played in the senior division, we need to look at the years he played for each team and sum them up. The years are as follows:

- 2001: Kyoto Purple Sanga (0 years, as he didn't play)
- 2002-2003: Mito HollyHock (2 years)
- 2004-2006: ALO's Hokuriku (3 years)
- 2007-2009: Roasso Kumamoto (3 years)
- 2010-2012: V-Varen Nagasaki (3 years)
- 2013-2017: Kamatamare Sanuki (5 years)
- 2018: Ococias Kyoto AC (1 year)

Adding these up: 0 + 2 + 3 + 3 + 3 + 5 + 1 = 17 years

Final Answer: 17 years"
For how many years did Viv Richards play domestically?,22,cricket,57,<num_years>,years,tail,"category
cricket

caption
Sir | Viv Richards | KNH OBE

infobox-image
Vivian richards crop.jpg | Richards in 2005

Personal information
Full name	Isaac Vivian Alexander Richards
Height	5 ft 10 in (1.78 m)
Batting	Right-handed
Bowling	Right-arm slow seam | Right-arm off-break
Role	Batsman

International information
National side	West Indies (1974-1991)
Test debut (cap 151)	22 November 1974 v India
Last Test	8 August 1991 v England
ODI debut (cap 14)	7 June 1975 v Sri Lanka
Last ODI	27 May 1991 v England

Domestic team information
1971-1981	Combined Islands
1971-1991	Leeward Islands
1974-1986	Somerset
1976/77	Queensland
1990-1993	Glamorgan
['Years | Team']

Career statistics
['Competition | Test | ODI | FC | LA', 'Matches | 121 | 187 | 507 | 500', 'Runs scored | 8,540 | 6,721 | 36,212 | 16,995', 'Batting average | 50.23 | 47.00 | 49.40 | 41.96', '100s/50s | 24/45 | 11/45 | 114/162 | 26/109', 'Top score | 291 | 189* | 322 | 189*', 'Balls bowled | 5,170 | 5,644 | 23,226 | 12,214', 'Wickets | 32 | 118 | 223 | 290', 'Bowling average | 61.37 | 35.83 | 45.15 | 30.59', '5 wickets in innings | 0 | 2 | 1 | 3', '10 wickets in match | 0 | 0 | 0 | 0', 'Best bowling | 2/17 | 6/41 | 5/88 | 6/24', 'Catches/stumpings | 122/- | 100/- | 464/1 | 238/-', 'Source: CricInfo, | 18 August 2007']

","Viv Richards played domestically for the following teams and years:

- Combined Islands: 1971-1981 (10 years)

- Leeward Islands: 1971-1991 (20 years)

- Somerset: 1974-1986 (13 years)

- Queensland: 1976/77 (1 year)

- Glamorgan: 1990-1993 (4 years)

- Total years played domestically = 10 + 20 + 13 + 1 + 4 = 48 years

Final Answer: 48 years"
For how many years had Chiyonofuji been a sumo wrestler since 1970?,21,sumo,131,<num_years>,years,tail,"category
sumo

Chiyonofuji Mitsugu

千代の富士 貢
['Kokonoe.jpg | Chiyonofuji in 2010']

Personal information
Born	Mitsugu Akimoto | ( | 1955-06-01 | ) | June 1, 1955 | Fukushima, Hokkaido, Japan
Died	July 31, 2016 | (2016-07-31) | (aged 61) | Tokyo, Japan
Height	183 cm (6 ft 0 in)
Weight	126 kg (278 lb; 19 st 12 lb)

Career
Stable	Kokonoe
Record	1045-437-170
Debut	September, 1970
Highest rank	Yokozuna (July, 1981)
Retired	May, 1991
Elder name	Kokonoe
Championships	31 (Makuuchi) | 1 (Makushita)
Special Prizes	Outstanding Performance (1) | Fighting Spirit (1) | Technique (5)
Gold Stars	3 | Mienoumi (2) | Wakanohana II

* Up to date as of June 2020.

","Chiyonofuji Mitsugu debuted in September 1970 and retired in May 1991. To calculate the number of years he was a sumo wrestler, subtract the debut year from the retirement year: 1991 - 1970 = 21 years.
Final Answer: 21 years"
For how many years has the current form of the Saudi Arabian Armed Forces been in effect?,79,army,1122,<num_years>,years,tail,"category
army

Saudi Arabian Armed Forces
Motto	""الله أكبر - النصر او الشهادة"" | “God is the Greatest - Victory or Martyrdom”
Founded	1745 | ; 277 years ago |  ( | 1745 | )
Current form	1943
Service branches	Royal Saudi Land Forces | Royal Saudi Air Force | Royal Saudi Naval Forces | Royal Saudi Air Defense | Royal Saudi Strategic Missile Force
Headquarters	Riyadh
['القُوَّات العَرَبِيَّة السُّعُودِيَّة المُسَلَّحَة', 'Armed Forces of Saudi Arabia Emblem.png | Emblem of the Armed Forces']

Leadership
Supreme Commander	King Salman bin Abdulaziz Al Saud
Minister of Defense	Crown Prince Mohammad bin Salman Al Saud
Chairman of the General Staff	Air Chief Marshal Fayyadh Al Ruwaili

Personnel
Military age	17
Conscription	No
Active personnel	Active: 257,000
Deployed personnel	11,200 (2015 est.) | Bahrain | 14 March 2011 | Yemen | 26 March 2015 | Djibouti | 15 October 2015

Expenditures
Budget	US$57.5 billion | (6th)

Industry
Domestic suppliers	KACST | SAMIC | SAMI | PSATRI | SAEC
Foreign suppliers	List | Brazil | China | Spain | France | Georgia | Italy | Japan | Pakistan | Serbia | Poland | Russia | United States | Croatia | United Kingdom | Ukraine | Greece

Related articles
History	List of Wars | Top leaders
Ranks	KSA military ranks

","The Saudi Arabian Armed Forces were founded in 1745 and the current form was established in 1943. To find out how many years the current form has been in effect, subtract the founding year from the year the current form was established: 1943 - 1745 = 198 years.
Final Answer: 198 years"
For how many years was ExoMars launched?,6,orbitor,461,<num_years>,years,tail,"category
orbitor

caption
Trace Gas Orbiter

infobox-image
ExoMars 2016 TGO and EDM trans-small.png | Artist's illustration of ExoMars 2016

Mission type
Mars orbiter

Operator
ESA | · | Roscosmos

COSPAR ID
2016-017A | Edit this at Wikidata

SATCAT | number
41388

Website
http://exploration.esa.int/jump.cfm?oid=46475

Mission duration
Planned: 7 years | Elapsed: 6 years, 3 months, 18 days

Spacecraft properties
Manufacturer	Thales Alenia Space
Launch mass	3,755 kg (8,278 lb)
Payload mass	Instruments: 113.8 kg (251 lb) | Schiaparelli | : 577 kg (1,272 lb)
Dimensions	3.2 × 2 × 2 m (10.5 × 6.6 × 6.6 ft)
Power	~2000 W

Start of mission
Launch date	14 March 2016, 09:31 |  ( | 2016-03-14UTC09:31 | ) |  UTC
Rocket	Proton-M/Briz-M
Launch site	Baikonur 200/39
Contractor	Khrunichev

Orbital parameters
Reference system	Areocentric
Regime	Circular
Eccentricity	0
Periareion altitude	400 km (250 mi)
Apoareion altitude	400 km (250 mi)
Inclination	74 degrees
Period	2 hours
Epoch	Planned

Mars orbiter
Orbital insertion	19 October 2016, 15:24 UTC

Transponders
Band	X band | UHF band
Frequency	390-450 MHz
TWTA power	65 W

Instruments
NOMAD	Nadir and Occultation for Mars Discovery
ACS	Atmospheric Chemistry Suite
CaSSIS	Colour and Stereo Surface Imaging System
FREND	Fine-Resolution Epithermal Neutron Detector
['ExoMars 2016 insignia.png | ESA mission insignia for the | ExoMars 2016 | launch, featuring the | Trace Gas Orbiter | (left) and | Schiaparelli | (right). | ExoMars programme | Rosalind Franklin | rover | and | Kazachok | lander →']

","ExoMars 2016 was launched on 14 March 2016, and the planned mission duration was 7 years. To find out how many years the mission was launched, we need to calculate the time from the launch date to the current date, which is December 2022. From March 2016 to March 2022 is 6 years, and from March 2022 to December 2022 is an additional 9 months. Since we are looking for the number of years, we can say that the mission was launched for 6 years and 9 months, which is less than 7 years. However, the question asks for the number of years the mission was launched, not the duration of the mission. Therefore, the mission was launched for 6 years and 9 months, but since we are asked for the number of years, we can round down to the nearest whole year, which is 6 years.
Final Answer: 6 years"
How long after the Tonnerre was ordered was it commissioned?,14,ship,1110,<num_years>,years,tail,"category
ship

History

French Navy Ensign | France
Name	Tonnerre
Ordered	16 April 1794
Laid down	22 September 1794
Launched	9 June 1808
Commissioned	21 July 1808
Renamed	Quatorze Juillet | (1795)
Fate	Burned and exploded 12 April 1809

General characteristics
Class and type	Téméraire | -class ship of the line
Displacement	2,966 tonnes | 5,260 tonnes fully loaded
Length	55.87 metres (183.3 ft) (172 pied)
Beam	14.90 metres (48 ft 11 in)
Draught	7.26 metres (23.8 ft) (22 pied)
Propulsion	Up to 2,485 m | 2 | (26,748 sq ft) of sails
Armament	74 guns | Lower gundeck: 28 × 36-pounder long guns | Upper gundeck: 30 × 18-pounder long guns | Forecastle and Quarter deck | 16 × 8-pounder long guns | 4 × 36-pounder carronades
Armour	Timber

","The Tonnerre was ordered on 16 April 1794 and commissioned on 21 July 1808. To find the time between these two dates, we need to calculate the number of days from April 16, 1794, to July 21, 1808. This calculation involves counting the days in each year, including leap years, and then adding the days from the start of April to the end of July in the year 1808.

From April 16, 1794, to April 16, 1808, is 14 years. There are 3 leap years in this period (1796, 1800, and 1804), which add an extra day each, so that's 3 days. From April 16, 1808, to July 21, 1808, is 89 days (April has 15 days left, May has 31 days, June has 30 days, and 21 days in July).

14 years * 365 days/year = 5110 days
5110 days + 3 leap days = 5113 days
5113 days + 89 days = 5202 days

Final Answer: 5202 days"
How long did Dhanraj Pillay play for Selangor HA?,3,hockey,485,<num_years>,years,tail,"category
hockey

caption
Dhanraj Pillay

infobox-image
Dhanraj Pillay01.png | Pillay in 2010

Personal information
Full name	Dhanraj Pillay
Born	( | 1968-07-16 | ) | 16 July 1968 | (age 53) | Khadki, Pune, Maharastra, India
Height	5 ft 8 in (1.73 m)
Playing position	Forward

Senior career
Years	Team
1992-1993	Indian Gymkhana
1993	HC Lyon
1994-1997	Selangor HA
1997-1999	Abahani Ltd.
2000	HTC Stuttgart Kickers
2000-2001	Bank Simpanan Nasional HC
2002	Singapore Hockey Federation
2006-2008	Maratha Warriors
2012	Karnataka Lions
2004	Ernst & Young HC
2005	Telekom Malaysia HC

National team
['Years | Team | Apps | (Gls)', '1989-2004 | India | 339 | (170)']

Representing | India

Men's field hockey

Champions Challenge
['Gold medal - first place | 2001 Kuala Lumpur | Team']

Asia Cup
['Gold medal - first place | 2003 Kuala Lumpur | Team', 'Silver medal - second place | 1989 Delhi | Team', 'Silver medal - second place | 1994 Hiroshima | Team', 'Bronze medal - third place | 1999 Kula Lumpur | Team']

Asian Games
['Gold medal - first place | 1998 Bangkok | Team', 'Silver medal - second place | 1990 Beijing | Team', 'Silver medal - second place | 1994 Hiroshima | Team', 'Silver medal - second place | 2002 Busan | Team']

","Dhanraj Pillay played for Selangor HA from 1994 to 1997. To find out how long he played for them, subtract the start year from the end year: 1997-1994=3 years.
Final Answer: 3 years"
How long did Riccardo Gabriele Patrese compete?,16,f1,261,<num_years>,years,tail,"category
f1

caption
Riccardo Patrese

infobox-image
RiccardoPatrese.jpg | Patrese in 1991

Born
Riccardo Gabriele Patrese | ( | 1954-04-17 | ) | 17 April 1954 | (age 68) | Padua, Italy

Formula One World Championship career
Nationality	Italy | Italian
Active years	1977-1993
Teams	Shadow, Arrows, Brabham, Alfa Romeo, Williams, Benetton
Entries	257 (256 starts)
Championships	0
Wins	6
Podiums	37
Career points	281
Pole positions	8
Fastest laps	13
First entry	1977 Monaco Grand Prix
First win	1982 Monaco Grand Prix
Last win	1992 Japanese Grand Prix
Last entry	1993 Australian Grand Prix

","Riccardo Gabriele Patrese was active in Formula One from 1977 to 1993. To find out how long he competed, subtract the start year from the end year: 1993-1977=16.
Final Answer: 16 years"
How long in days did the 2022 Atlantic hurricane season last?,94,cyclone,1090,<num_days>,days,tail,"category
cyclone

2002 Atlantic hurricane season
['2002 Atlantic hurricane season summary map.png | Season summary map']

Seasonal boundaries
First system formed	July 14, 2002
Last system dissipated	October 16, 2002

Strongest storm
Name	Isidore
 Maximum winds	125 mph (205 km/h) | ( | 1-minute sustained | )
 Lowest pressure	934 mbar (hPa; 27.58 inHg)

Seasonal statistics
Total depressions	14
Total storms	12
Hurricanes	4
Major hurricanes | (Cat. 3+)	2
Total fatalities	50 total
Total damage	$2.47 billion (2002 USD)

Related articles
['Timeline of the 2002 Atlantic hurricane season | 2002 Pacific hurricane season | 2002 Pacific typhoon season | 2002 North Indian Ocean cyclone season']

Atlantic hurricane seasons | 2000, 2001, | 2002 | , 2003, 2004

","The 2002 Atlantic hurricane season started on July 14, 2002, and ended on October 16, 2002. To find the duration in days, we need to calculate the number of days from July 14 to October 16, 2002.

July 14 to July 31: 18 days (since July has 31 days)

August: 31 days

September: 30 days

October 1 to October 16: 16 days

Adding these together: 18 + 31 + 30 + 16 = 95 days

Final Answer: 95 days"
How long in months did it last as Adal?,17,political party,932,<num_months>,months,tail,"category
political party

Adal | Адал
Chairman	Serik Sultangali
Founded	26 April 2013 | ; 9 years ago |  ( | 2013-04-26 | ) | (as Birlik) | 5 November 2020 | ; 19 months ago |  ( | 2020-11-05 | ) | (as Adal)
Dissolved	26 April 2022 | ; 60 days ago |  ( | 2022-04-26 | )
Merger of	Rukhaniyat Party | Democratic Party Adilet
Merged into	Amanat
Membership | .mw-parser-output .nobold{font-weight:400} | (2021)	300,000
Ideology	Social market economy | Environmentalism
Political position	Centre-right
Mazhilis	0 / 107
Regional | councillors	3 / 515
Municipal | Assemblies	27 / 3,229
['Adal party logo.svg']

Website
['[url=https://adalpartiyasy.kz adalpartiyasy | .kz]', 'Politics of Kazakhstan | Political parties | Elections']

","Adal was founded on 26 April 2013 and dissolved on 26 April 2022. To find out how long it lasted in months, we need to calculate the difference between these two dates. From April 2013 to April 2022 is exactly 9 years. Since there are 12 months in a year, we multiply 9 years by 12 months per year: 9 * 12 = 108 months.
Final Answer: 108 months"
How long in months did the 2002 Atlantic hurricane season last?,3,cyclone,1090,<num_months>,months,tail,"category
cyclone

2002 Atlantic hurricane season
['2002 Atlantic hurricane season summary map.png | Season summary map']

Seasonal boundaries
First system formed	July 14, 2002
Last system dissipated	October 16, 2002

Strongest storm
Name	Isidore
 Maximum winds	125 mph (205 km/h) | ( | 1-minute sustained | )
 Lowest pressure	934 mbar (hPa; 27.58 inHg)

Seasonal statistics
Total depressions	14
Total storms	12
Hurricanes	4
Major hurricanes | (Cat. 3+)	2
Total fatalities	50 total
Total damage	$2.47 billion (2002 USD)

Related articles
['Timeline of the 2002 Atlantic hurricane season | 2002 Pacific hurricane season | 2002 Pacific typhoon season | 2002 North Indian Ocean cyclone season']

Atlantic hurricane seasons | 2000, 2001, | 2002 | , 2003, 2004

","The 2002 Atlantic hurricane season started on July 14, 2002, and ended on October 16, 2002. To calculate the duration in months, we count the months from July to October, which are July, August, September, and October. This is a total of 4 months.
Final Answer: 4 months"
How long in months did the 2005 Atlantic hurricane season last?,7,cyclone,1091,<num_months>,months,tail,"category
cyclone

2005 Atlantic hurricane season
['Tracks of about 28 tropical storms, including 15 hurricanes, cluster in the Caribbean and Gulf of Mexico, with some scattered in the Atlantic. Seven hurricanes are major, and most of them make landfall on the U.S. Gulf coast. | Season summary map']

Seasonal boundaries
First system formed	June 8, 2005
Last system dissipated	January 6, 2006 | (record latest, tied with 1954)

Strongest storm
Name	Wilma | (Most intense hurricane in the Atlantic basin)
 Maximum winds	185 mph (295 km/h) | ( | 1-minute sustained | )
 Lowest pressure	882 mbar (hPa; 26.05 inHg)

Seasonal statistics
Total depressions	31 (record high, tied with 2020)
Total storms	28
Hurricanes	15 (record high)
Major hurricanes | (Cat. 3+)	7 (record high, tied with 2020)
Total fatalities	3,912 total
Total damage	$172.297 billion (2005 USD) | (Second-costliest tropical cyclone season on record)

Related articles
['Timeline of the 2005 Atlantic hurricane season | 2005 Pacific hurricane season | 2005 Pacific typhoon season | 2005 North Indian Ocean cyclone season']

Atlantic hurricane seasons | 2003, 2004, | 2005 | , 2006, 2007

","The first system formed on June 8, 2005, and the last system dissipated on January 6, 2006. To calculate the duration in months, we count from June 2005 to January 2006, which is 7 months (June, July, August, September, October, November, December, January).
Final Answer: 7 months"
How long in years did Kapil Dev play ODI cricket?,16,cricket,52,<num_years>,years,tail,"category
cricket

caption
Kapil Dev

infobox-image
Kapil Dev at Equation sports auction (cropped).jpg | Dev in 2013

Personal information
Full name	Kapil Dev Ramlal Nikhanj
Nickname	The Haryana Hurricane, Kapil Paaji, Kaps
Height	6 ft 0 in (183 cm)
Batting	Right-handed
Bowling	Right arm fast-medium
Role	All-rounder

International information
National side	India (1978-1994)
Test debut (cap 141)	16 October 1978 v Pakistan
Last Test	19 March 1994 v New Zealand
ODI debut (cap 25)	1 October 1978 v Pakistan
Last ODI	17 October 1994 v West Indies

Domestic team information
1975-1992	Haryana
1981-1983	Northamptonshire
1984-1985	Worcestershire
['Years | Team']

Career statistics
['Competition | Test | ODI | FC | LA', 'Matches | 131 | 225 | 275 | 309', 'Runs scored | 5,248 | 3,783 | 11,356 | 5,461', 'Batting average | 31.05 | 23.79 | 32.91 | 24.59', '100s/50s | 8/27 | 1/14 | 18/56 | 2/23', 'Top score | 163 | 175* | 193 | 175*', 'Balls bowled | 27,740 | 11,202 | 48,853 | 14,947', 'Wickets | 434 | 253 | 835 | 335', 'Bowling average | 29.64 | 27.45 | 27.09 | 27.34', '5 wickets in innings | 23 | 1 | 39 | 2', '10 wickets in match | 2 | 0 | 3 | 0', 'Best bowling | 9/83 | 5/43 | 9/83 | 5/43', 'Catches/stumpings | 64/- | 71/- | 192/- | 99/-', 'Source: CricInfo, | 24 January 2008']

","Kapil Dev played his first ODI on 1 October 1978 and his last ODI on 17 October 1994. To find out how long he played ODI cricket, we subtract the year of his first ODI from the year of his last ODI: 1994 - 1978 = 16 years.
Final Answer: 16 years"
