question,label,category,table_id,answer_format,answer_temporal_unit,split,table_context,response
How many months before his 31st birthday did Daisuke Shiga retire?,6,sumo,169,<num_months>,months,tail,"category
sumo

Tochiazuma Daisuke

栃東 大裕
['Tochiazuma Daisuke.jpg']

Personal information
Born	Daisuke Shiga | ( | 1976-11-09 | ) | November 9, 1976 | (age 45) | Tokyo, Japan
Height	1.80 m (5 ft 11 in)
Weight	155 kg (342 lb; 24.4 st)
Web presence	website

Career
Stable	Tamanoi
Record	560-317-169
Debut	November, 1994
Highest rank	Ōzeki (January, 2002)
Retired	May, 2007
Elder name	Tamanoi
Championships	3 (Makuuchi) | 1 (Jūryō) | 1 (Makushita) | 1 (Sandanme) | 1 (Jonidan) | 1 (Jonokuchi)
Special Prizes	Outstanding Performance (3) | Fighting Spirit (2) | Technique (7)
Gold Stars	4 | Takanohana II (2) | Musashimaru | Akebono

* Up to date as of May 2007.

","To determine how many months before his 31st birthday Daisuke Shiga retired, we need to follow these steps:

1. Calculate Daisuke Shiga's 31st birthday: He was born on November 9, 1976, so his 31st birthday would be on November 9, 2007.
2. Identify the month he retired: According to the table, Daisuke Shiga retired in May 2007.
3. Calculate the difference in months between November 9, 2007, and May 2007:
   - From May to November is 6 months (May, June, July, August, September, October).

Therefore, Daisuke Shiga retired 6 months before his 31st birthday.
Final Answer: 6 months"
How many months before his 41st birthday did Aminishiki Ryūji retire?,3,sumo,180,<num_months>,months,tail,"category
sumo

安美錦 竜児 | Aminishiki Ryūji
['Aminishiki 2008.jpg']

Personal information
Born	Ryūji Suginomori | ( | 1978-10-03 | ) | October 3, 1978 | (age 43) | Aomori, Japan
Height	1.84 m (6 ft | 1 | ⁄ | 2 |  in)
Weight	143 kg (315 lb; 22 st 7 lb)
Web presence	website

Career
Stable	Isegahama
Record	907-908-54
Debut	January, 1997
Highest rank	Sekiwake (September, 2007)
Retired	July, 2019
Elder name	Ajigawa
Special Prizes	Outstanding Performance (4) | Fighting Spirit (2) | Technique (6)
Gold Stars	8 | Asashōryū (4) | Musashimaru | Takanohana | Hakuhō | Kakuryū

* Up to date as of June 25, 2020.

","To determine how many months before his 41st birthday Aminishiki Ryūji retired, we need to calculate the date of his 41st birthday and then find the difference between this date and his retirement date.

1. **Calculate Aminishiki Ryūji's 41st birthday:**
   - Born on October 3, 1978
   - 41st birthday would be on October 3, 2019

2. **Determine Aminishiki Ryūji's retirement date:**
   - Retired on July 2019

3. **Find the difference in months:**
   - From October 3, 2018 to October 3, 2019 is exactly 12 months.
   - From October 3, 2019 to July 2019 means we need to count backwards from October to July.
     - October (1 month)
     - September (2 months)
     - August (3 months)
     - July (4 months)

So, Aminishiki Ryūji retired 4 months before his 41st birthday.

Final Answer: 4 months"
How many months did it take for HMS Montrose to be commissioned after its launch in 2005?,23,ship,222,<num_months>,months,tail,"category
ship

History

United Kingdom
Name	HMS | Montrose
Ordered	July 1988
Builder	Yarrow Shipbuilders
Laid down	1 November 1989
Launched	31 July 1992
Sponsored by	Lady Rifkind
Commissioned	2 June 1994
Refit	LIFEX 2014-2017
Homeport	HMS | Jufair | , Bahrain
Identification	IMO number: 8949642 | MMSI number: 234618000 | Callsign: GCOD
Motto	Mare ditat rosa decorat | Latin: ""The sea enriches and the rose adorns""
Status	In active service
Badge	HMS MONTROSE ship's crest.jpg

General characteristics
Class and type	Type 23 frigate
Displacement	4,900 t (4,800 long tons)
Length	133 m (436 ft 4 in)
Beam	16.1 m (52 ft 10 in)
Height	28.6 m (93 ft 10 in)
Draught	7.3 m (23 ft 11 in)
Propulsion	CODLAG | Four 1,510 kW (2,020 shp) Paxman Valenta 12CM diesel generators | Two GEC electric motors delivering 2,980 kW (4,000 shp) | Two Rolls-Royce Spey SM1C delivering 23,190 kW (31,100 shp)
Speed	In excess of 28 knots (52 km/h; 32 mph)
Range	7,500 nmi (14,000 km; 9,000 mi) at 15 kn (28 km/h; 17 mph)
Complement	185 (accommodation for up to 205)
Electronic warfare | & decoys	UAT Mod 1 ESM | Seagnat | Type 2170 Surface Ship Torpedo Defence
Armament	Anti-air missiles | 1 × 32-cell GWS 35 Vertical Launching System (VLS) for | 32 × Sea Ceptor missiles (1-25+ km) | Anti-ship missiles | 2 × quad Harpoon launchers (8 × missiles) | Anti-submarine torpedoes | 2 × twin 12.75 | in (324 | mm) Sting Ray torpedo tubes | Guns | 1 × BAE 4.5-inch Mk | 8 naval gun | 2 × 30 | mm DS30M Mk2 guns, | or | , 2 × 30 | mm DS30B guns | 2 × Miniguns | 4 × General-purpose machine gun
Aircraft carried	1 × Westland Wildcat HMA2, armed with; | 2 × anti submarine torpedoes | or | 1 × Westland Merlin HM2, armed with; | 4 × anti submarine torpedoes
Aviation facilities	Flight deck | Enclosed hangar

","From the information provided in the table:
- HMS Montrose was launched on 31 July 1992.
- It was commissioned on 2 June 1994.

To find the difference in months between the launch and commissioning dates:
1. Calculate the full years between the two dates: 1994 - 1992 = 2 years.
2. Convert the years to months: 2 years * 12 months/year = 24 months.
3. Subtract the months remaining until the commissioning date from the launch date:
   - From 31 July 1992 to 31 July 1993 = 12 months.
   - From 31 July 1993 to 2 June 1994 = 11 months (since 2 June is before 31 July).

Adding these together: 24 months + 12 months + 11 months = 47 months.

Final Answer: It took 47 months for HMS Montrose to be commissioned after its launch in 1992."
How many months did the I-179 last after being completed?,13,ship,1112,<num_months>,months,tail,"category
ship

History

Empire of Japan
Name	I-179
Builder	Kawasaki Dockyard Co., Kobe
Laid down	21 August 1941, as | Submarine No. 157
Launched	16 July 1942
Completed	18 June 1943
Renamed	1 November 1941, as | I-179
Stricken	15 April 1944
Fate	Sunk during sea trials, 14 July 1943 | Salvaged and scrapped, 1957

General characteristics
Class and type	Kaidai | type, | KD7 | -class
Displacement	1,862 t (1,833 long tons) (surfaced) | 2,644 t (2,602 long tons) (submerged)
Length	105.5 m (346 ft 2 in)
Beam	8.25 m (27 ft 1 in)
Draft	4.6 m (15 ft 1 in)
Installed power	8,000 bhp (6,000 kW) (diesels) | 1,800 hp (1,300 kW) (electric motors)
Propulsion	Diesel-electric | 2 × diesel engines | 2 × electric motors
Speed	23 knots (43 km/h; 26 mph) surfaced | 8 knots (15 km/h; 9.2 mph) submerged
Range	8,000 nmi (15,000 km; 9,200 mi) at 16 knots (30 km/h; 18 mph) surfaced | 50 nmi (93 km; 58 mi) at 5 knots (9.3 km/h; 5.8 mph) submerged
Test depth	80 m (260 ft)
Complement	86
Armament	6 × 533 mm (21 in) torpedo tubes (all bow) | 1 × 120 mm (4.7 in) deck gun | 1 × twin 25 mm (1.0 in) Type 96 AA gun

","To determine how many months the I-179 lasted after being completed, we need to find the difference between the completion date and the stricken date.

1. Completion date: 18 June 1943
2. Stricken date: 15 April 1944

First, let's break it down month by month starting from June 1943:

- June 1943 to July 1943: 1 month
- July 1943 to August 1943: 1 month
- August 1943 to September 1943: 1 month
- September 1943 to October 1943: 1 month
- October 1943 to November 1943: 1 month
- November 1943 to December 1943: 1 month
- December 1943 to January 1944: 1 month
- January 1944 to February 1944: 1 month
- February 1944 to March 1944: 1 month
- March 1944 to April 1944: 1 month

Total months: 10 months

Final Answer: 10 months"
How many months elapsed between the laying down and the launching of the Maori?,14,ship,1111,<num_months>,months,tail,"category
ship

History

United Kingdom
Name	Maori
Namesake	Māori people
Ordered	10 March 1936
Builder	Fairfield Shipbuilding and Engineering Company, Govan
Cost	£340,622
Laid down	6 July 1936
Launched	2 September 1937
Completed	30 November 1938
Commissioned	5 December 1938
Identification	Pennant numbers: L24/F24/G24
Fate	Sunk by aircraft, 12 February 1942

General characteristics (as built)
Class and type	Tribal-class destroyer
Displacement	1,891 long tons (1,921 t) (standard) | 2,519 long tons (2,559 t) (deep load)
Length	377 ft (114.9 m) (o/a)
Beam	36 ft 6 in (11.13 m)
Draught	11 ft 3 in (3.43 m)
Installed power	3 × Admiralty 3-drum boilers | 44,000 shp (33,000 kW)
Propulsion	2 × shafts; 2 × geared steam turbines
Speed	36 knots (67 km/h; 41 mph)
Range	5,700 nmi (10,600 km; 6,600 mi) at 15 knots (28 km/h; 17 mph)
Complement	190
Sensors and | processing systems	ASDIC
Armament	4 × twin 4.7 in (120 mm) guns | 1 × quadruple 2-pdr (40 mm (1.6 in)) AA guns | 2 × quadruple 0.5 in (12.7 mm) anti-aircraft machineguns | 1 × quadruple 21 in (533 mm) torpedo tubes | 20 × depth charges, 1 × rack, 2 × throwers

","To determine the number of months between the laying down and launching of the Maori, we need to calculate the time difference between the dates given.

1. Laying down date: 6 July 1936
2. Launching date: 2 September 1936

We can break this down into two parts:
- From 6 July to 31 July (end of July): 25 days
- From 1 August to 2 September (beginning of September): 2 days

Now, let's add these days together:
- 25 days in July + 2 days in August = 27 days

Since we need the answer in months, we convert 27 days to months. There are approximately 30.44 days in a month, so:
- 27 days ÷ 30.44 days/month ≈ 0.887 months

However, it's more accurate to count full months:
- July to August is 1 month
- August to September is 1 month

Therefore, the total number of months is 2.

Final Answer: 2 months"
How many months has the pandemic lasted?,21,disease,1204,<num_months>,months,tail,"category
disease

COVID-19 pandemic in Johor
Disease	COVID-19
Virus strain	SARS-CoV-2
Location	Johor, Malaysia
First outbreak	Wuhan, Hubei, China
Index case	Iskandar Puteri
Arrival date	25 January 2020
Confirmed cases	215,263 (as of 25 October 2021)
Active cases	<10,000 (as of 25 October 2021)
Recovered	201,423 (as of 25 October)
Deaths	3,588 (as of 24 October)

Government website
['https://newslab.malaysiakini.com/covid-19/en/state/johor (Non government)']

","To determine how many months the pandemic has lasted, we need to calculate the time between the first outbreak and the latest confirmed data.

1. First outbreak date: Wuhan, Hubei, China - January 2020
2. Latest data date: 25 October 2021

From January 2020 to October 2021:
- January 2020 to December 2020: 12 months
- January 2021 to October 2021: 10 months

Total: 12 + 10 = 22 months

Therefore, the pandemic has lasted for 22 months.
Final Answer: 22 months"
How many months longer is the conscription for the Air Force than for the Army?,4,army,1121,<num_months>,months,tail,"category
army

Republic of Korea Armed Forces
Founded	15 August 1948 | ; 73 years ago |  ( | 1948-08-15 | )
Service branches	.mw-parser-output .treeview ul{padding:0;margin:0}.mw-parser-output .treeview li{padding:0;margin:0;list-style-type:none;list-style-image:none}.mw-parser-output .treeview li li{background:url(//upload.wikimedia.org/wikipedia/commons/f/f2/Treeview-grey-line.png) no-repeat 0 -2981px;padding-left:21px;text-indent:.3em}.mw-parser-output .treeview li li:last-child{background-position:0 -5971px}.mw-parser-output .treeview li.emptyline>ul>.mw-empty-elt:first-child+.emptyline,.mw-parser-output .treeview li.emptyline>ul>li:first-child{background-position:0 9px} | Republic of Korea Army | Republic of Korea Navy | Republic of Korea Marine Corps | Republic of Korea Air Force
Headquarters	Ministry of National Defense, Yongsan-gu, Seoul
['대한민국 국군 | 大韓民國 國軍 | Daehanminguk Gukgun', 'Flag of the Republic of Korea Armed Forces.svg | Flag of the Republic of Korea Armed Forces']

Leadership
Commander-in-Chief	President Yoon Suk-yeol
Minister of National Defense	Lee Jong-sup
Chairman of the Joint Chiefs of Staff	General Won In-choul, ROKAF

Personnel
Military age	18
Conscription	18-28 years of age; | 18 months (Army), | 20 months (Navy), | 22 months (Air Force)
Active personnel	555,000 | (2020) | (ranked 7th)
Reserve personnel	2,750,000 | (2020)
Deployed personnel	1,038 | (2020)

Expenditures
Budget	US$50.2 billion | (2021)
Percent of GDP	2.8% | (2021)

Industry
Domestic suppliers	DSME | Hanwha Aerospace | Hanwha Corporation | Hanwha Defense | Hanwha Systems | Hyundai Heavy Industries | Hyundai Rotem | Korea Aerospace Industries | LIG Nex1 | Poongsan Corporation
Foreign suppliers	European Union | United States | United Kingdom | Israel

Related articles
History	Korean War | (1950-1953) | Vietnam War | (1965-1973) | Persian Gulf War | (1990-1991) | 1999 East Timorese crisis | (1999-2005) | War in Afghanistan | (2001-2016) | Iraq War | (2003-2011)
Ranks	Comparative military ranks of Korea

","To find out how many months longer the conscription for the Air Force is compared to the Army, we need to compare the conscription periods for both branches.

From the information given:
- Army: 18 months
- Air Force: 22 months

Now, subtract the shorter period (Army) from the longer period (Air Force):
22 months (Air Force) - 18 months (Army) = 4 months

Therefore, the conscription for the Air Force is 4 months longer than for the Army.
Final Answer: 4 months"
How many months passed between HMS Montrose being laid down and launched in 2005?,32,ship,222,<num_months>,months,tail,"category
ship

History

United Kingdom
Name	HMS | Montrose
Ordered	July 1988
Builder	Yarrow Shipbuilders
Laid down	1 November 1989
Launched	31 July 1992
Sponsored by	Lady Rifkind
Commissioned	2 June 1994
Refit	LIFEX 2014-2017
Homeport	HMS | Jufair | , Bahrain
Identification	IMO number: 8949642 | MMSI number: 234618000 | Callsign: GCOD
Motto	Mare ditat rosa decorat | Latin: ""The sea enriches and the rose adorns""
Status	In active service
Badge	HMS MONTROSE ship's crest.jpg

General characteristics
Class and type	Type 23 frigate
Displacement	4,900 t (4,800 long tons)
Length	133 m (436 ft 4 in)
Beam	16.1 m (52 ft 10 in)
Height	28.6 m (93 ft 10 in)
Draught	7.3 m (23 ft 11 in)
Propulsion	CODLAG | Four 1,510 kW (2,020 shp) Paxman Valenta 12CM diesel generators | Two GEC electric motors delivering 2,980 kW (4,000 shp) | Two Rolls-Royce Spey SM1C delivering 23,190 kW (31,100 shp)
Speed	In excess of 28 knots (52 km/h; 32 mph)
Range	7,500 nmi (14,000 km; 9,000 mi) at 15 kn (28 km/h; 17 mph)
Complement	185 (accommodation for up to 205)
Electronic warfare | & decoys	UAT Mod 1 ESM | Seagnat | Type 2170 Surface Ship Torpedo Defence
Armament	Anti-air missiles | 1 × 32-cell GWS 35 Vertical Launching System (VLS) for | 32 × Sea Ceptor missiles (1-25+ km) | Anti-ship missiles | 2 × quad Harpoon launchers (8 × missiles) | Anti-submarine torpedoes | 2 × twin 12.75 | in (324 | mm) Sting Ray torpedo tubes | Guns | 1 × BAE 4.5-inch Mk | 8 naval gun | 2 × 30 | mm DS30M Mk2 guns, | or | , 2 × 30 | mm DS30B guns | 2 × Miniguns | 4 × General-purpose machine gun
Aircraft carried	1 × Westland Wildcat HMA2, armed with; | 2 × anti submarine torpedoes | or | 1 × Westland Merlin HM2, armed with; | 4 × anti submarine torpedoes
Aviation facilities	Flight deck | Enclosed hangar

","To determine the number of months between HMS Montrose being laid down and launched, we need to calculate the time difference between the two dates.

1. Laid down: 1 November 1989
2. Launched: 31 July 1992

First, let's break it down into full years and remaining months:
- From 1 November 1989 to 31 October 1990: 1 year
- From 1 November 1990 to 31 October 1991: 1 year
- From 1 November 1991 to 31 October 1992: 1 year

Total full years: 3 years

Next, calculate the remaining months:
- From 1 November 1992 to 31 July 1993: 9 months
- From 1 August 1993 to 31 July 1994: 12 months
- From 1 August 1994 to 31 July 1995: 12 months
- From 1 August 1995 to 31 July 1996: 12 months
- From 1 August 1996 to 31 July 1997: 12 months
- From 1 August 1997 to 31 July 1998: 12 months
- From 1 August 1998 to 31 July 1999: 12 months
- From 1 August 1999 to 31 July 2000: 12 months
- From 1 August 2000 to 31 July 2001: 12 months
- From 1 August 2001 to 31 July 2002: 12 months
- From 1 August 2002 to 31 July 2003: 12 months
- From 1 August 2003 to 31 July 2004: 12 months
- From 1 August 2004 to 31 July 2005: 12 months

Total remaining months: 9 + 12 + 1"
How many months were between Waqar Younis's last Test and his last ODI?,2,cricket,55,<num_months>,months,tail,"category
cricket

caption
Waqar Younis | HI

infobox-image
Pakistan Super League PSLt20 Cricket - Waqar Yonus (cropped).png | Waqar Younis at the launch of PSL in 2015

Personal information
Full name	Waqar Younis Maitla
Height	6 ft (183 cm)
Batting	Right-handed
Bowling	Right-arm fast
Role	Bowler

International information
National side	Pakistan (1989-2003)
Test debut (cap 111)	15 November 1989 v India
Last Test	2 January 2003 v South Africa
ODI debut (cap 71)	14 October 1989 v West Indies
Last ODI	4 March 2003 v Zimbabwe
ODI shirt no.	99

Domestic team information
1987/88-1997/98	Multan
1988/89-1996/97	United Bank Limited
1990-1993	Surrey
1997-1998	Glamorgan
1998/99	Rawalpindi
1999/2000	REDCO Pakistan Limited
2000/01	Lahore Blues
2001/02-2002/03	National Bank of Pakistan
2003	Warwickshire
2003/04	Allied Bank Limited
['Years | Team']

Career statistics
['Competition | Test | ODI | FC | LA', 'Matches | 87 | 262 | 228 | 411', 'Runs scored | 1,010 | 969 | 2,972 | 1,553', 'Batting average | 10.20 | 10.30 | 13.38 | 10.42', '100s/50s | 0/0 | 0/0 | 0/6 | 0/0', 'Top score | 45 | 37 | 64 | 45', 'Balls bowled | 16,224 | 12,698 | 39,181 | 19,841', 'Wickets | 373 | 416 | 956 | 675', 'Bowling average | 23.56 | 23.84 | 22.33 | 22.36', '5 wickets in innings | 22 | 13 | 63 | 17', '10 wickets in match | 5 | 0 | 14 | 0', 'Best bowling | 7/76 | 7/36 | 8/17 | 7/36', 'Catches/stumpings | 18/- | 35/- | 58/- | 56/-', 'Source: ESPNCricinfo, | 21 April 2012']

","To determine the number of months between Waqar Younis's last Test and his last ODI, we need to find the dates of both events.

From the information provided:
- Last Test: 2 January 2003
- Last ODI: 4 March 2003

Now, let's calculate the difference in months:
- From 2 January 2003 to 31 January 2003: 29 days
- February 2003: 28 days (since it's not a leap year)
- March 2003: 4 days (up to 4 March)

Total days: 29 + 28 + 4 = 61 days

Since there are approximately 30.44 days in a month, we can convert the total days into months:
61 days ÷ 30.44 ≈ 2 months

Therefore, there were approximately 2 months between Waqar Younis's last Test and his last ODI.

Final Answer: 2 months"
How many months were left in the ExoMars mission as planned?,9,orbitor,461,<num_months>,months,tail,"category
orbitor

caption
Trace Gas Orbiter

infobox-image
ExoMars 2016 TGO and EDM trans-small.png | Artist's illustration of ExoMars 2016

Mission type
Mars orbiter

Operator
ESA | · | Roscosmos

COSPAR ID
2016-017A | Edit this at Wikidata

SATCAT | number
41388

Website
http://exploration.esa.int/jump.cfm?oid=46475

Mission duration
Planned: 7 years | Elapsed: 6 years, 3 months, 18 days

Spacecraft properties
Manufacturer	Thales Alenia Space
Launch mass	3,755 kg (8,278 lb)
Payload mass	Instruments: 113.8 kg (251 lb) | Schiaparelli | : 577 kg (1,272 lb)
Dimensions	3.2 × 2 × 2 m (10.5 × 6.6 × 6.6 ft)
Power	~2000 W

Start of mission
Launch date	14 March 2016, 09:31 |  ( | 2016-03-14UTC09:31 | ) |  UTC
Rocket	Proton-M/Briz-M
Launch site	Baikonur 200/39
Contractor	Khrunichev

Orbital parameters
Reference system	Areocentric
Regime	Circular
Eccentricity	0
Periareion altitude	400 km (250 mi)
Apoareion altitude	400 km (250 mi)
Inclination	74 degrees
Period	2 hours
Epoch	Planned

Mars orbiter
Orbital insertion	19 October 2016, 15:24 UTC

Transponders
Band	X band | UHF band
Frequency	390-450 MHz
TWTA power	65 W

Instruments
NOMAD	Nadir and Occultation for Mars Discovery
ACS	Atmospheric Chemistry Suite
CaSSIS	Colour and Stereo Surface Imaging System
FREND	Fine-Resolution Epithermal Neutron Detector
['ExoMars 2016 insignia.png | ESA mission insignia for the | ExoMars 2016 | launch, featuring the | Trace Gas Orbiter | (left) and | Schiaparelli | (right). | ExoMars programme | Rosalind Franklin | rover | and | Kazachok | lander →']

","To determine how many months were left in the ExoMars mission as planned, we need to compare the planned mission duration with the elapsed mission duration.

1. Planned mission duration: 7 years
2. Elapsed mission duration: 6 years, 3 months, 18 days

First, convert the planned mission duration into months:
\[ 7 \text{ years} \times 12 \text{ months/year} = 84 \text{ months} \]

Next, convert the elapsed mission duration into months:
\[ 6 \text{ years} \times 12 \text{ months/year} + 3 \text{ months} = 75 \text{ months} \]

Now, calculate the remaining months:
\[ 84 \text{ months} - 75 \text{ months} = 9 \text{ months} \]

Final Answer: 9 months"
How many more days were there between the Western and Eastern Easter dates in 2024 compared to 2022?,28,holiday,217,<num_days>,days,tail,"category
holiday

Easter
Significance	Celebrates the resurrection of Jesus
Celebrations	Church services, festive family meals, Easter egg decoration, and gift-giving
Observances	Prayer, all-night vigil, sunrise service
Date	Variable, determined by the Computus
2021 date	April 4 (Western) | May 2 (Eastern)
2022 date	April 17 (Western) | April 24 (Eastern)
2023 date	April 9 (Western) | April 16 (Eastern)
2024 date	March 31 (Western) | May 5 (Eastern)
Related to	Passover, Septuagesima, Sexagesima, Quinquagesima, Shrove Tuesday, Ash Wednesday, Clean Monday, Lent, Great Lent, Palm Sunday, Holy Week, Maundy Thursday, Good Friday, and Holy Saturday which lead up to Easter; and Divine Mercy Sunday, Ascension, Pentecost, Trinity Sunday, Corpus Christi and Feast of the Sacred Heart which follow it.
['Resurrection (24).jpg | Icon of the Resurrection depicting Christ having destroyed the gates of hell and removing Adam and Eve from the grave. Christ is flanked by saints, and Satan, depicted as an old man, is bound and chained.']

","To find out how many more days there were between the Western and Eastern Easter dates in 2024 compared to 2022, we need to calculate the difference in days for both years first.

For 2022:
- Western Easter: April 17
- Eastern Easter: April 24
Difference: April 24 - April 17 = 7 days

For 2024:
- Western Easter: March 31
- Eastern Easter: May 5
Difference: May 5 - March 31 = 31 + 30 + 5 - 31 = 35 days

Now, we can find the difference between the differences:
35 days (2024) - 7 days (2022) = 28 days

Final Answer: 28 days"
How many more months is the ExoMars mission planned to last?,9,orbitor,461,<num_months>,months,tail,"category
orbitor

caption
Trace Gas Orbiter

infobox-image
ExoMars 2016 TGO and EDM trans-small.png | Artist's illustration of ExoMars 2016

Mission type
Mars orbiter

Operator
ESA | · | Roscosmos

COSPAR ID
2016-017A | Edit this at Wikidata

SATCAT | number
41388

Website
http://exploration.esa.int/jump.cfm?oid=46475

Mission duration
Planned: 7 years | Elapsed: 6 years, 3 months, 18 days

Spacecraft properties
Manufacturer	Thales Alenia Space
Launch mass	3,755 kg (8,278 lb)
Payload mass	Instruments: 113.8 kg (251 lb) | Schiaparelli | : 577 kg (1,272 lb)
Dimensions	3.2 × 2 × 2 m (10.5 × 6.6 × 6.6 ft)
Power	~2000 W

Start of mission
Launch date	14 March 2016, 09:31 |  ( | 2016-03-14UTC09:31 | ) |  UTC
Rocket	Proton-M/Briz-M
Launch site	Baikonur 200/39
Contractor	Khrunichev

Orbital parameters
Reference system	Areocentric
Regime	Circular
Eccentricity	0
Periareion altitude	400 km (250 mi)
Apoareion altitude	400 km (250 mi)
Inclination	74 degrees
Period	2 hours
Epoch	Planned

Mars orbiter
Orbital insertion	19 October 2016, 15:24 UTC

Transponders
Band	X band | UHF band
Frequency	390-450 MHz
TWTA power	65 W

Instruments
NOMAD	Nadir and Occultation for Mars Discovery
ACS	Atmospheric Chemistry Suite
CaSSIS	Colour and Stereo Surface Imaging System
FREND	Fine-Resolution Epithermal Neutron Detector
['ExoMars 2016 insignia.png | ESA mission insignia for the | ExoMars 2016 | launch, featuring the | Trace Gas Orbiter | (left) and | Schiaparelli | (right). | ExoMars programme | Rosalind Franklin | rover | and | Kazachok | lander →']

","To determine how many more months the ExoMars mission is planned to last, we need to look at the planned mission duration and compare it to the elapsed time.

From the table:
- Planned mission duration: 7 years
- Elapsed time: 6 years, 3 months, 18 days

First, convert the planned duration into months:
7 years * 12 months/year = 84 months

Next, convert the elapsed time into months:
6 years * 12 months/year + 3 months = 75 months

Now, calculate the remaining planned duration in months:
84 months - 75 months = 9 months

Final Answer: 9 months"
How many more years did Alejandro Valverde spend with Illes Balears–Banesto than with Kelme–Costa Blanca?,3,cycling,99,<num_years>,years,tail,"category
cycling

caption
Alejandro Valverde

infobox-image
20180930 UCI Road World Championships Innsbruck Men Elite Road Race Alejandro Valverde 850 2213 (cropped).jpg | Valverde at the 2018 UCI Road World Championships

Personal information
Full name	Alejandro Valverde Belmonte
Nickname	Balaverde | (The Green Bullet) | El Bala | (The Bullet) | El Imbatido | (The Unbeaten)
Born	( | 1980-04-25 | ) | 25 April 1980 | (age 42) | Las Lumbreras, Spain
Height	1.77 m (5 ft | 9 | + | 1 | ⁄ | 2 |  in)
Weight	61 kg (134 lb; 9 st 8 lb)

Team information
Current team	Movistar Team
Discipline	Road
Role	Rider
Rider type	All-rounder

Amateur teams
1989-1998	Puente Tocinos
1999	Banesto Amateur
2000-2001	Kelme-Costa Blanca Amateur

Professional teams
2002-2004	Kelme-Costa Blanca
2005-2010	Illes Balears-Banesto
2012-	Movistar Team

Major wins

Grand Tours | Tour de France | 4 individual stages (2005, 2008, 2012) | Giro d'Italia | 1 individual stage (2016) | Vuelta a España | General classification | (2009) | Points classification (2012, 2013, 2015, 2018) | Combination classification (2003, 2009, 2012) | 12 individual stages | 2 TTT stages (2012, 2014) | Stage races | Critérium du Dauphiné (2008, 2009) | Volta a Catalunya (2009, 2017, 2018) | Tour of the Basque Country (2017) | Abu Dhabi Tour (2018) | Route d'Occitanie (2018, 2019) | Vuelta a Andalucía (2012, 2013, 2014, 2016, 2017) | Vuelta a Burgos (2004, 2009) | Volta a la Comunitat Valenciana (2004, 2007, 2018) | One-day races and Classics | World Road Race Championships (2018) | National Road Race Championships (2008, 2015, 2019) | National Time Trial Championships (2014) | Liège-Bastogne-Liège (2006, 2008, 2015, 2017) | La Flèche Wallonne (2006, 2014, 2015, 2016, 2017) | Clásica de San Sebastián (2008, 2014) | Roma Maxima (2014) | GP Miguel Induráin (2014, 2018, 2021) | Other | UCI ProTour (2006, 2008) | UCI World Tour (2014, 2015) | UCI World Ranking (2018) | Vélo d'Or (2018)

Representing | Spain

Men's road bicycle racing

World Championships
['Gold medal - first place | 2018 Innsbruck | Road race', 'Silver medal - second place | 2003 Hamilton | Road race', 'Silver medal - second place | 2005 Madrid | Road race', 'Bronze medal - third place | 2006 Salzburg | Road race', 'Bronze medal - third place | 2012 Valkenburg | Road race', 'Bronze medal - third place | 2013 Florence | Road race', 'Bronze medal - third place | 2014 Ponferrada | Road race']

Mediterranean Games
['Bronze medal - third place | 2001 Tunis | Road race']

","To determine how many more years Alejandro Valverde spent with Illes Balears-Banesto compared to Kelme-Costa Blanca, we need to look at the duration of his association with each team.

For Kelme-Costa Blanca:
- He joined in 2002 and left in 2004.
- Duration: 2004 - 2002 = 2 years.

For Illes Balears-Banesto:
- He joined in 2005 and left in 2010.
- Duration: 2010 - 2005 = 5 years.

Now, we calculate the difference:
- Difference: 5 years (Illes Balears-Banesto) - 2 years (Kelme-Costa Blanca) = 3 years.

Therefore, Alejandro Valverde spent 3 more years with Illes Balears-Banesto than with Kelme-Costa Blanca.
Final Answer: 3 years"
