question,label,category,table_id,answer_format,answer_temporal_unit,split,table_context,response
How many days after Dhanteras/Yama Deepam is Bhai Dooj/Vishwakarma Puja?,4,holiday,216,<num_days>,days,tail,"category
holiday

Diwali
Also called	Deepavali
Observed by	Hindus, Jains, Sikhs, some Buddhists (notably Newar Buddhists)
Type	Religious, cultural, seasonal
Significance	See below
Celebrations	Diya lighting, | puja | (worship and prayer), | vrat | (fasting), | dāna | (charity), | melā | (fairs/shows), home cleansing and decoration, fireworks, gifts, feast and sweets
Begins	āśvina māsa (amānta) / kārtika māsa (purnimānta), kṛṣṇa pakṣa, trayodaśī tithi
Ends	kārtika māsa, śukla pakṣa, dvitīyā tithi
Date	Ashvin, Krishna, Thrayodashi, Kartika, Shukla, Dwitiya
2022 date	October | 21 (Dhanteras/Yama Deepam) | 22 (Naraka Chaturdashi/Kali Chaudas/Hanuman Puja/Chhoti Diwali) | 23 (Lakshmi Puja/Kali Puja/Sharda Puja/Kedar Gauri Vrat) | 24 (Govardhan Puja/Balipratipada/Gujarati New Year) | 25 (Bhai Dooj/Vishwakarma Puja)
Frequency	Annual
Related to	Diwali (Jainism), Bandi Chhor Divas, Tihar, Swanti, Sohrai, Bandna
['The Rangoli of Lights.jpg | Rangoli decorations, made using coloured fine powder or sand, are popular during Diwali.']

","To determine how many days after Dhanteras/Yama Deepam Bhai Dooj/Vishwakarma Puja occurs, we need to follow these steps:

1. **Identify the Dates:**
   - Dhanteras/Yama Deepam is on October 21, 2022.
   - Bhai Dooj/Vishwakarma Puja is on October 25, 2022.

2. **Calculate the Difference:**
   - Start counting from the day after Dhanteras/Yama Deepam, which is October 22.
   - Count the days up to and including October 25.

   - October 22: 1 day after Dhanteras
   - October 23: 2 days after Dhanteras
   - October 24: 3 days after Dhanteras
   - October 25: 4 days after Dhanteras

3. **Conclusion:**
   - Bhai Dooj/Vishwakarma Puja is 4 days after Dhanteras/Yama Deepam.

Final Answer: 4 days."
How many days after Dhanteras/Yama Deepam is Govardhan Puja/Balipratipada/Gujarati New Year?,3,holiday,216,<num_days>,days,tail,"category
holiday

Diwali
Also called	Deepavali
Observed by	Hindus, Jains, Sikhs, some Buddhists (notably Newar Buddhists)
Type	Religious, cultural, seasonal
Significance	See below
Celebrations	Diya lighting, | puja | (worship and prayer), | vrat | (fasting), | dāna | (charity), | melā | (fairs/shows), home cleansing and decoration, fireworks, gifts, feast and sweets
Begins	āśvina māsa (amānta) / kārtika māsa (purnimānta), kṛṣṇa pakṣa, trayodaśī tithi
Ends	kārtika māsa, śukla pakṣa, dvitīyā tithi
Date	Ashvin, Krishna, Thrayodashi, Kartika, Shukla, Dwitiya
2022 date	October | 21 (Dhanteras/Yama Deepam) | 22 (Naraka Chaturdashi/Kali Chaudas/Hanuman Puja/Chhoti Diwali) | 23 (Lakshmi Puja/Kali Puja/Sharda Puja/Kedar Gauri Vrat) | 24 (Govardhan Puja/Balipratipada/Gujarati New Year) | 25 (Bhai Dooj/Vishwakarma Puja)
Frequency	Annual
Related to	Diwali (Jainism), Bandi Chhor Divas, Tihar, Swanti, Sohrai, Bandna
['The Rangoli of Lights.jpg | Rangoli decorations, made using coloured fine powder or sand, are popular during Diwali.']

","To determine how many days after Dhanteras/Yama Deepam Govardhan Puja/Balipratipada/Gujarati New Year occurs, we need to follow these steps:

1. **Identify the Dates:**
   - From the table, Dhanteras/Yama Deepam is on October 21, 2022.
   - Govardhan Puja/Balipratipada/Gujarati New Year is on October 24, 2022.

2. **Calculate the Difference:**
   - Count the days from October 21 to October 24.
   - October 22 is 1 day after October 21.
   - October 23 is 2 days after October 21.
   - October 24 is 3 days after October 21.

Therefore, Govardhan Puja/Balipratipada/Gujarati New Year is 3 days after Dhanteras/Yama Deepam.

Final Answer: 3 days."
How many days after New Year's Eve was Marguerite Martyn's sketch of a New Year's Eve celebration published?,4,holiday,210,<num_days>,days,tail,"category
holiday

New Year's Eve
Also called	Hogmanay (Scotland) | Calennig (Wales) | Ambang/Malam Tahun Baharu/Baru (Brunei, Indonesia, Malaysia, Singapore) | Yangi Yil (Uzbekistan) | Karamu (African Americans, African diaspora) | Silvester (Austria, Bosnia and Herzegovina, Croatia, Czech Republic, France, Germany, Hungary, Israel, Italy, Liechtenstein, Luxembourg, Poland, Russia, Serbia, Slovakia, Slovenia, Switzerland) | Réveillon (Algeria, Angola, Brazil, France, Macau, Mozambique, Portugal, Romania, Wallonia, and French-speaking locations in North America) | Kanun Novogo Goda (Russia) | Ōmisoka (Japan) | Pele ga Ngwaga o Mosha (Botswana) | Nochevieja (lit. Old Night) (Spain and other countries where Spanish is mostly spoken)
Observed by	People around the world
Type	International
Significance	The final day of the Gregorian year
Celebrations	Reflection; late-night partying; family gatherings; feasting; gift exchanges; fireworks; countdowns; watchnight services; social gatherings, during which participants may dance, eat, consume alcoholic beverages, and watch or light fireworks
Date	31 December
Next time	31 December 2022 |  ( | 2022-12-31 | )
Frequency	Annual
Related to	New Year's Day
[""Fanciful sketch by Marguerite Martyn of a New Years Eve celebration.jpg | Fanciful sketch by reporter and artist Marguerite Martyn of a New Year's Eve celebration, from the | St. Louis Post-Dispatch | of 4 January 1914.""]

","To determine how many days after New Year's Eve Marguerite Martyn's sketch was published, we need to follow these steps:

1. **Identify the Date of New Year's Eve**: According to the table, New Year's Eve is on 31 December.

2. **Identify the Publication Date of the Sketch**: The table mentions that the sketch was published in the St. Louis Post-Dispatch on 4 January 1914.

3. **Calculate the Number of Days Between the Two Dates**:
   - New Year's Eve is on 31 December 1913.
   - The sketch was published on 4 January 1914.

4. **Count the Days**:
   - From 31 December 1913 to 1 January 1914 is 1 day.
   - From 1 January 1914 to 2 January 1914 is another day.
   - From 2 January 1914 to 3 January 1914 is another day.
   - From 3 January 1914 to 4 January 1914 is another day.

Adding these up, we have a total of 4 days.

Final Answer: 4 days."
How many days after being completed was the Maori commissioned?,5,ship,1111,<num_days>,days,tail,"category
ship

History

United Kingdom
Name	Maori
Namesake	Māori people
Ordered	10 March 1936
Builder	Fairfield Shipbuilding and Engineering Company, Govan
Cost	£340,622
Laid down	6 July 1936
Launched	2 September 1937
Completed	30 November 1938
Commissioned	5 December 1938
Identification	Pennant numbers: L24/F24/G24
Fate	Sunk by aircraft, 12 February 1942

General characteristics (as built)
Class and type	Tribal-class destroyer
Displacement	1,891 long tons (1,921 t) (standard) | 2,519 long tons (2,559 t) (deep load)
Length	377 ft (114.9 m) (o/a)
Beam	36 ft 6 in (11.13 m)
Draught	11 ft 3 in (3.43 m)
Installed power	3 × Admiralty 3-drum boilers | 44,000 shp (33,000 kW)
Propulsion	2 × shafts; 2 × geared steam turbines
Speed	36 knots (67 km/h; 41 mph)
Range	5,700 nmi (10,600 km; 6,600 mi) at 15 knots (28 km/h; 17 mph)
Complement	190
Sensors and | processing systems	ASDIC
Armament	4 × twin 4.7 in (120 mm) guns | 1 × quadruple 2-pdr (40 mm (1.6 in)) AA guns | 2 × quadruple 0.5 in (12.7 mm) anti-aircraft machineguns | 1 × quadruple 21 in (533 mm) torpedo tubes | 20 × depth charges, 1 × rack, 2 × throwers

","To determine how many days after being completed the Maori was commissioned, we need to follow these steps:

1. **Identify the Completion Date:**
   - The Maori was completed on 30 November 1938.

2. **Identify the Commissioning Date:**
   - The Maori was commissioned on 5 December 1938.

3. **Calculate the Number of Days Between the Two Dates:**
   - From 30 November 1938 to 5 December 1938, we count the days:
     - 1 December 1938
     - 2 December 1938
     - 3 December 1938
     - 4 December 1938
     - 5 December 1938

   - This gives us a total of 5 days.

Final Answer: The Maori was commissioned 5 days after being completed."
How many days after being launched was the Maori commissioned?,459,ship,1111,<num_days>,days,tail,"category
ship

History

United Kingdom
Name	Maori
Namesake	Māori people
Ordered	10 March 1936
Builder	Fairfield Shipbuilding and Engineering Company, Govan
Cost	£340,622
Laid down	6 July 1936
Launched	2 September 1937
Completed	30 November 1938
Commissioned	5 December 1938
Identification	Pennant numbers: L24/F24/G24
Fate	Sunk by aircraft, 12 February 1942

General characteristics (as built)
Class and type	Tribal-class destroyer
Displacement	1,891 long tons (1,921 t) (standard) | 2,519 long tons (2,559 t) (deep load)
Length	377 ft (114.9 m) (o/a)
Beam	36 ft 6 in (11.13 m)
Draught	11 ft 3 in (3.43 m)
Installed power	3 × Admiralty 3-drum boilers | 44,000 shp (33,000 kW)
Propulsion	2 × shafts; 2 × geared steam turbines
Speed	36 knots (67 km/h; 41 mph)
Range	5,700 nmi (10,600 km; 6,600 mi) at 15 knots (28 km/h; 17 mph)
Complement	190
Sensors and | processing systems	ASDIC
Armament	4 × twin 4.7 in (120 mm) guns | 1 × quadruple 2-pdr (40 mm (1.6 in)) AA guns | 2 × quadruple 0.5 in (12.7 mm) anti-aircraft machineguns | 1 × quadruple 21 in (533 mm) torpedo tubes | 20 × depth charges, 1 × rack, 2 × throwers

","To determine how many days after being launched the Maori was commissioned, we need to calculate the number of days between the launch date and the commissioning date.

1. **Identify the Launch Date:**
   - The Maori was launched on 2 September 1937.

2. **Identify the Commissioning Date:**
   - The Maori was commissioned on 5 December 1938.

3. **Calculate the Number of Days Between the Two Dates:**

   - **From 2 September 1937 to 2 September 1938:**
     - This period is exactly 1 year.
     - 1 year = 365 days (1938 is not a leap year).

   - **From 2 September 1938 to 5 December 1938:**
     - September: 28 days remaining (from 3 September to 30 September).
     - October: 31 days.
     - November: 30 days.
     - December: 5 days (from 1 December to 5 December).

   - Total days from 2 September 1938 to 5 December 1938:
     - 28 (September) + 31 (October) + 30 (November) + 5 ("
How many days after being launched was the sister ship I-176 sunk in 1942?,363,ship,1112,<num_days>,days,tail,"category
ship

History

Empire of Japan
Name	I-179
Builder	Kawasaki Dockyard Co., Kobe
Laid down	21 August 1941, as | Submarine No. 157
Launched	16 July 1942
Completed	18 June 1943
Renamed	1 November 1941, as | I-179
Stricken	15 April 1944
Fate	Sunk during sea trials, 14 July 1943 | Salvaged and scrapped, 1957

General characteristics
Class and type	Kaidai | type, | KD7 | -class
Displacement	1,862 t (1,833 long tons) (surfaced) | 2,644 t (2,602 long tons) (submerged)
Length	105.5 m (346 ft 2 in)
Beam	8.25 m (27 ft 1 in)
Draft	4.6 m (15 ft 1 in)
Installed power	8,000 bhp (6,000 kW) (diesels) | 1,800 hp (1,300 kW) (electric motors)
Propulsion	Diesel-electric | 2 × diesel engines | 2 × electric motors
Speed	23 knots (43 km/h; 26 mph) surfaced | 8 knots (15 km/h; 9.2 mph) submerged
Range	8,000 nmi (15,000 km; 9,200 mi) at 16 knots (30 km/h; 18 mph) surfaced | 50 nmi (93 km; 58 mi) at 5 knots (9.3 km/h; 5.8 mph) submerged
Test depth	80 m (260 ft)
Complement	86
Armament	6 × 533 mm (21 in) torpedo tubes (all bow) | 1 × 120 mm (4.7 in) deck gun | 1 × twin 25 mm (1.0 in) Type 96 AA gun

","To answer the question, we need to determine the number of days between the launch date of the sister ship I-176 and the date it was sunk in 1942. However, the table provided only contains information about the ship I-179. We need to find the relevant dates for I-176 from external sources or assumptions based on typical patterns for sister ships.

1. **Identify the Launch Date of I-179:**
   - From the table, I-179 was launched on 16 July 1942.

2. **Assume Similar Timeline for I-176:**
   - Since I-176 is a sister ship, it is reasonable to assume it was launched around the same time as I-179. However, without specific data, we cannot assume the exact launch date for I-176.

3. **Find the Sinking Date of I-176:**
   - Historical records indicate that the sister ship I-176 was sunk on 19 February 1942.

4. **Calculate the Days Between Launch and Sinking for I-176:**
   - Since I-176 was sunk before I-179 was launched, we need to find the launch date of I-176. Historical records show that I-176 was launched on"
How many days after formation did Hurricane Ivan reach peak intensity?,11,cyclone,958,<num_days>,days,tail,"category
cyclone

caption
Hurricane Ivan

Category 5 major hurricane (SSHWS/NWS)
Formed	September 2, 2004
Dissipated	September 25, 2004
Highest winds	1-minute sustained | 165 mph (270 km/h)
Lowest pressure	910 mbar (hPa); 26.87 inHg
Fatalities	92 direct, 32 indirect
Damage	$26.1 billion (2004 USD)
Areas affected	Windward Islands (especially Grenada), Trinidad and Tobago, Venezuela, Barbados, Jamaica, Hispaniola, Grand Cayman, Cuba, Yucatan Peninsula, Eastern United States, Florida, Alabama, most of the United States Gulf Coast, and Atlantic Canada
['A picture of Hurricane Ivan | Hurricane Ivan at peak intensity in the Yucatán Channel on September 13', '(Remnant low after September 24)']

Part of the | 2004 Atlantic hurricane season

History | Meteorological history | Effects | Lesser Antilles and South America | Greater Antilles | Tornado outbreak | Other wikis | Commons: Ivan images

","To determine how many days after formation Hurricane Ivan reached peak intensity, we need to follow these steps:

1. **Identify the Date of Formation:**
   - According to the table, Hurricane Ivan formed on September 2, 2004.

2. **Identify the Date of Peak Intensity:**
   - The table mentions that Hurricane Ivan was at peak intensity in the Yucatán Channel on September 13, 2004.

3. **Calculate the Number of Days Between Formation and Peak Intensity:**
   - Start counting from September 2, 2004, and count up to September 13, 2004.
   - September 2 to September 3 is 1 day.
   - September 3 to September 4 is 1 more day, totaling 2 days.
   - Continue this process:
     - September 4 to September 5: 3 days
     - September 5 to September 6: 4 days
     - September 6 to September 7: 5 days
     - September 7 to September 8: 6 days
     - September 8 to September 9: 7 days
     - September 9 to September 10: 8 days
"
How many days after forming did it take for Hurricane Gaston to dissipate?,7,cyclone,957,<num_days>,days,tail,"category
cyclone

caption
Hurricane Gaston

Category 1 hurricane (SSHWS/NWS)
Formed	August 27, 2004
Dissipated	September 3, 2004
Highest winds	1-minute sustained | 75 mph (120 km/h)
Lowest pressure	985 mbar (hPa); 29.09 inHg
Fatalities	8 direct, 1 indirect
Damage	$130 million (2004 USD)
Areas affected	South Carolina, North Carolina, Virginia, Maryland, Delaware, Massachusetts
['Gaston 2004-08-29 0710Z.jpg | Hurricane Gaston shortly after moving ashore on August 29', '(Extratropical after September 1)']

Part of the | 2004 Atlantic hurricane season

","To determine how many days it took for Hurricane Gaston to dissipate after forming, we need to calculate the number of days between its formation and dissipation dates.

1. **Identify the formation date**: Hurricane Gaston formed on August 27, 2004.

2. **Identify the dissipation date**: Hurricane Gaston dissipated on September 3, 2004.

3. **Calculate the number of days between the two dates**:
   - Start counting from August 27, 2004.
   - August 27 is day 1.
   - August 28 is day 2.
   - August 29 is day 3.
   - August 30 is day 4.
   - August 31 is day 5.
   - September 1 is day 6.
   - September 2 is day 7.
   - September 3 is day 8.

Therefore, it took 8 days for Hurricane Gaston to dissipate after forming.

Final Answer: 8 days."
How many days after launch did the ExoMars perform orbital insertion?,219,orbitor,461,<num_days>,days,tail,"category
orbitor

caption
Trace Gas Orbiter

infobox-image
ExoMars 2016 TGO and EDM trans-small.png | Artist's illustration of ExoMars 2016

Mission type
Mars orbiter

Operator
ESA | · | Roscosmos

COSPAR ID
2016-017A | Edit this at Wikidata

SATCAT | number
41388

Website
http://exploration.esa.int/jump.cfm?oid=46475

Mission duration
Planned: 7 years | Elapsed: 6 years, 3 months, 18 days

Spacecraft properties
Manufacturer	Thales Alenia Space
Launch mass	3,755 kg (8,278 lb)
Payload mass	Instruments: 113.8 kg (251 lb) | Schiaparelli | : 577 kg (1,272 lb)
Dimensions	3.2 × 2 × 2 m (10.5 × 6.6 × 6.6 ft)
Power	~2000 W

Start of mission
Launch date	14 March 2016, 09:31 |  ( | 2016-03-14UTC09:31 | ) |  UTC
Rocket	Proton-M/Briz-M
Launch site	Baikonur 200/39
Contractor	Khrunichev

Orbital parameters
Reference system	Areocentric
Regime	Circular
Eccentricity	0
Periareion altitude	400 km (250 mi)
Apoareion altitude	400 km (250 mi)
Inclination	74 degrees
Period	2 hours
Epoch	Planned

Mars orbiter
Orbital insertion	19 October 2016, 15:24 UTC

Transponders
Band	X band | UHF band
Frequency	390-450 MHz
TWTA power	65 W

Instruments
NOMAD	Nadir and Occultation for Mars Discovery
ACS	Atmospheric Chemistry Suite
CaSSIS	Colour and Stereo Surface Imaging System
FREND	Fine-Resolution Epithermal Neutron Detector
['ExoMars 2016 insignia.png | ESA mission insignia for the | ExoMars 2016 | launch, featuring the | Trace Gas Orbiter | (left) and | Schiaparelli | (right). | ExoMars programme | Rosalind Franklin | rover | and | Kazachok | lander →']

","To determine how many days after launch the ExoMars Trace Gas Orbiter performed orbital insertion, we need to calculate the difference between the launch date and the orbital insertion date.

1. **Identify the Launch Date:**
   - The launch date is given as 14 March 2016.

2. **Identify the Orbital Insertion Date:**
   - The orbital insertion date is given as 19 October 2016.

3. **Calculate the Number of Days Between the Two Dates:**

   - **March 2016:**
     - The launch was on 14 March, so there are \(31 - 14 = 17\) days remaining in March.

   - **April 2016:**
     - April has 30 days.

   - **May 2016:**
     - May has 31 days.

   - **June 2016:**
     - June has 30 days.

   - **July 2016:**
     - July has 31 days.

   - **August 2016:**
     - August has 31 days.

   - **September 2016:**
     - September has 30 days.

   - **October 2016:**
     - Orbital insertion"
How many days after the 2022 celebration ended did the 2023 celebration begin?,354,holiday,206,<num_days>,days,tail,"category
holiday

Purim
Type	Jewish
Significance	Celebration of Jewish deliverance as told in the Book of Esther ( | megillah | )
Celebrations	Listening to the Book of Esther in synagogue; | sending food parcels and giving charity; | dressing up in costume; | eating a festive meal; | parties and parades ( | Adloyada | ); | drinking alcoholic beverages, especially wine
Date	14th day of Adar (in Jerusalem and all ancient walled cities, 15th of Adar)
2021 date	Sunset, 25 February - | nightfall, 26 February
2022 date	Sunset, 16 March - | nightfall, 17 March
2023 date	Sunset, 6 March - | nightfall, 7 March
2024 date	Sunset, 23 March - | nightfall, 24 March
Frequency	Annual
Started by	Esther
Related to	Hanukkah, as a rabbinically decreed Jewish holiday
['A photograph of a small, old book with Hebrew text and an illustration on the right-hand page. | 18th-century manuscript of the prayer of Al HaNissim on the miracles of Purim']

","To determine how many days after the 2022 celebration ended the 2023 celebration began, we need to follow these steps:

1. **Identify the End Date of the 2022 Celebration:**
   - The 2022 celebration of Purim ended at nightfall on March 17, 2022.

2. **Identify the Start Date of the 2023 Celebration:**
   - The 2023 celebration of Purim began at sunset on March 6, 2023.

3. **Calculate the Number of Days Between March 17, 2022, and March 6, 2023:**

   - **From March 17, 2022, to March 17, 2023, is 1 year.**
     - Since 2022 is not a leap year, this period includes 365 days.

   - **Subtract the days from March 17, 2023, to March 6, 2023:**
     - March 17 to March 6 is 11 days before March 17.

   - **Calculate the total number of days:**
     - 365 days (from March 17, 2022, to March 17, 2023) minus"
How many days after the Islamic Republican Party was dissolved?,3026,political party,930,<num_days>,days,tail,"category
political party

Islamic Republican Party
Historical leader	Ruhollah Khomeini
Founders	List | Mohammad Javad Bahonar | Mohammad Beheshti | Akbar Hashemi Rafsanjani | Ali Khamenei | Abdolkarim Mousavi-Ardabili
Founded	17 February 1979 |  ( | 1979-02-17 | )
Dissolved	1 June 1987 |  ( | 1987-06-01 | )
Headquarters	Tehran, Iran
Newspaper	Islamic Republican
Paramilitary wing	Revolutionary Guards
Worker wing	Workers' House
Membership | .mw-parser-output .nobold{font-weight:400} | (1979)	2,500,000 claimed
Ideology	Islamism | Khomeinism | Theocracy | Populism | Clericalism | Anti-imperialism | Anti-communism | Internal factions | Planned economy | Free market | Radicalism | Pragmatism
Religion	Shia Islam
National affiliation	Islamic Coalition (1979) | Grand Coalition (1980)
Slogan	One nation, one religion, one order, one leader
['Logo of the Islamic Republican Party.png', 'Politics of Iran | Political parties | Elections']

","To determine how many days after the Islamic Republican Party was dissolved, we need to calculate the number of days from the dissolution date to the current date, which is December 2022.

1. **Identify the Dissolution Date:**
   - The Islamic Republican Party was dissolved on 1 June 1987.

2. **Identify the Current Date:**
   - The current date is December 2022. For calculation purposes, we'll use December 31, 2022, as the end of the month.

3. **Calculate the Number of Days from 1 June 1987 to 31 December 2022:**

   - **From 1 June 1987 to 31 December 1987:**
     - June: 30 days - 1 day = 29 days
     - July: 31 days
     - August: 31 days
     - September: 30 days
     - October: 31 days
     - November: 30 days
     - December: 31 days
     - Total for 1987 = 29 + 31 + 31 + 30 + 31 + 30 + 31 = 213 days

   - **From 1 January 198"
How many days after the anniversary of Madan Lal's first Test did he play his last Test?,13,cricket,53,<num_days>,days,tail,"category
cricket

caption
Madan Lal

Personal information
Full name	Madan Lal Udhouram Sharma
Nickname	Maddi Paa, Maddat Lal
Batting	Right-handed
Bowling	Right-arm medium
Role	All-rounder

International information
National side	India
Test debut (cap 130)	6 June 1974 v England
Last Test	19 June 1986 v England
ODI debut (cap 5)	13 July 1974 v England
Last ODI	20 March 1987 v Pakistan

Domestic team information
1968-1972	Punjab
1973-1991	Delhi
['Years | Team']

Career statistics
['Competition | Test | ODI | FC | LA', 'Matches | 39 | 67 | 232 | 111', 'Runs scored | 1,042 | 401 | 10,204 | 1,171', 'Batting average | 22.65 | 19.09 | 42.87 | 25.45', '100s/50s | 0/5 | 0/1 | 22/50 | 0/5', 'Top score | 74 | 53* | 223 | 64', 'Balls bowled | 5,997 | 3,164 | 33,123 | 5,456', 'Wickets | 71 | 73 | 625 | 119', 'Bowling average | 40.08 | 29.27 | 25.50 | 30.20', '5 wickets in innings | 4 | 0 | 27 | 0', '10 wickets in match | 0 | 0 | 5 | 0', 'Best bowling | 5/23 | 4/20 | 9/31 | 4/20', 'Catches/stumpings | 15/- | 18/- | 141/- | 31/-', 'Source: ESPNCricinfo, | 4 August 2014']

","To determine how many days after the anniversary of Madan Lal's first Test he played his last Test, we need to follow these steps:

1. **Identify the Date of Madan Lal's First Test:**
   - Madan Lal's first Test was on 6 June 1974.

2. **Identify the Date of Madan Lal's Last Test:**
   - Madan Lal's last Test was on 19 June 1986.

3. **Calculate the Anniversary of the First Test in 1986:**
   - The anniversary of 6 June 1974 in 1986 is 6 June 1986.

4. **Calculate the Number of Days Between the Anniversary and the Last Test:**
   - The last Test was on 19 June 1986.
   - The anniversary was on 6 June 1986.

5. **Determine the Number of Days Between 6 June 1986 and 19 June 1986:**
   - From 6 June to 19 June is 13 days.

Final Answer: 13 days."
How many days after the heats and semifinals did the finals occur?,1,sports event,1032,<num_days>,days,tail,"category
sports event

Women's 200 metre breaststroke | at the 2019 World Aquatics Championships
Venue	Nambu University Municipal Aquatics Center
Location	Gwangju, South Korea
Dates	25 July (heats and semifinals) | 26 July (final)
Competitors	34 from 27 nations
Winning time	2:20.17

Medalists
['gold medal | Yuliya Yefimova | Russia', 'silver medal | Tatjana Schoenmaker | South Africa', 'bronze medal | Sydney Pickrem | Canada', '← 2017 | 2022 →']

","To determine how many days after the heats and semifinals the finals occurred, we need to analyze the dates provided in the table for the event.

1. **Identify the date of the heats and semifinals:**
   - According to the table, the heats and semifinals took place on 25 July.

2. **Identify the date of the finals:**
   - The table states that the finals occurred on 26 July.

3. **Calculate the number of days between the heats and semifinals and the finals:**
   - The heats and semifinals were on 25 July.
   - The finals were on 26 July.
   - To find the number of days between these two dates, we calculate the difference: 26 July - 25 July = 1 day.

Therefore, the finals occurred 1 day after the heats and semifinals.

Final Answer: 1 day."
How many days apart do the Armenian Patriarchate of Jerusalem (non-O.S.) and the Armenian Apostolic Church celebrate Christmas?,13,holiday,211,<num_days>,days,tail,"category
holiday

Christmas
Also called	Noël, Nativity, Xmas
Observed by	Christians, many non-Christians
Type	Christian, cultural
Significance	Commemoration of the nativity of Jesus
Celebrations	Gift-giving, family and other social gatherings, symbolic decoration, feasting etc.
Observances	Church services
Date	December 25 | (Western Christianity and part of the Eastern churches) | January 7 (O.S. Dec. 25) | (Most Oriental Orthodox and part of the Eastern Orthodox churches) | January 6 | (Armenian Apostolic Church and the Armenian Evangelical Church) | January 19 (O.S. Jan. 6) | ( | Armenian Patriarchate of Jerusalem | )
Frequency	Annual
Related to	Christmastide, Christmas Eve, Advent, Annunciation, Epiphany, Baptism of the Lord, Nativity Fast, Nativity of Christ, Old Christmas, Yule, St. Stephen's Day, Boxing Day
['NativityChristmasLights2.jpg | Nativity scene depicted using Christmas lights']

","To determine how many days apart the Armenian Patriarchate of Jerusalem and the Armenian Apostolic Church celebrate Christmas, we need to analyze the dates provided in the table:

1. **Armenian Apostolic Church**: Celebrates Christmas on January 6 (non-O.S.).
2. **Armenian Patriarchate of Jerusalem**: Celebrates Christmas on January 19 (O.S. Jan. 6).

First, we need to convert the Old Style (O.S.) date for the Armenian Patriarchate of Jerusalem to the New Style (non-O.S.) date. The Old Style Julian calendar is 13 days behind the New Style Gregorian calendar as of the 20th and 21st centuries.

- **January 6 (O.S.)** is equivalent to **January 19 (non-O.S.)**.

Now, both celebrations are on January 19 (non-O.S.):

- **Armenian Apostolic Church**: January 6 (non-O.S.)
- **Armenian Patriarchate of Jerusalem**: January 19 (non-O.S.)

Finally, calculate the difference in days between January 6 and January 19:

- January 19 - January 6 = 13 days

Final Answer: The Armenian Patriarch"
How many days apart were the National Election Days of 2021 and 2022?,6,holiday,209,<num_days>,days,tail,"category
holiday

National Election Day
Type	Day for the election of public officials in the United States
Celebrations	Exercising civic duty, voting for elected officials, visiting polling precincts
Date	The Tuesday after the first Monday of November
2021 date	November 2 | (Details)
2022 date	November 8 | (Details)
2023 date	November 7 | (Details)
2024 date	November 5 | (Details)
Frequency	Biennial (annual if including off-years)
['SF City Hall Election Day 2018.jpg | San Francisco City Hall illuminated in special red, white, and blue LED lighting at night on November 6, 2018 to commemorate Election Day all around the United States']

","To determine how many days apart the National Election Days of 2021 and 2022 were, we need to follow these steps:

1. **Identify the Dates:**
   - From the table, the National Election Day in 2021 was on November 2.
   - The National Election Day in 2022 was on November 8.

2. **Calculate the Difference:**
   - We need to calculate the number of days between November 2, 2021, and November 8, 2022.

3. **Break Down the Calculation:**
   - First, calculate the number of days remaining in November 2021 after November 2:
     - November has 30 days.
     - Days remaining in November 2021 = 30 - 2 = 28 days.
   
   - Next, calculate the number of days from December 1, 2021, to November 8, 2022:
     - December 2021 has 31 days.
     - January 2022 has 31 days.
     - February 2022 has 28 days (2022 is not a leap year).
     - March 2022 has 31 days.
     - April 2022 has 30 days.
"
How many days apart were the Western and Eastern Easter dates in 2021?,28,holiday,217,<num_days>,days,tail,"category
holiday

Easter
Significance	Celebrates the resurrection of Jesus
Celebrations	Church services, festive family meals, Easter egg decoration, and gift-giving
Observances	Prayer, all-night vigil, sunrise service
Date	Variable, determined by the Computus
2021 date	April 4 (Western) | May 2 (Eastern)
2022 date	April 17 (Western) | April 24 (Eastern)
2023 date	April 9 (Western) | April 16 (Eastern)
2024 date	March 31 (Western) | May 5 (Eastern)
Related to	Passover, Septuagesima, Sexagesima, Quinquagesima, Shrove Tuesday, Ash Wednesday, Clean Monday, Lent, Great Lent, Palm Sunday, Holy Week, Maundy Thursday, Good Friday, and Holy Saturday which lead up to Easter; and Divine Mercy Sunday, Ascension, Pentecost, Trinity Sunday, Corpus Christi and Feast of the Sacred Heart which follow it.
['Resurrection (24).jpg | Icon of the Resurrection depicting Christ having destroyed the gates of hell and removing Adam and Eve from the grave. Christ is flanked by saints, and Satan, depicted as an old man, is bound and chained.']

","To determine how many days apart the Western and Eastern Easter dates were in 2021, we need to follow these steps:

1. **Identify the Dates:**
   - Western Easter in 2021: April 4
   - Eastern Easter in 2021: May 2

2. **Calculate the Difference:**
   - Start from April 4 and count the days until May 2.

3. **Count the Days:**
   - April has 30 days. From April 4 to April 30, there are \(30 - 4 = 26\) days.
   - Add the days in May up to May 2, which is 2 days.

4. **Total Days Apart:**
   - Add the days from April and May: \(26 + 2 = 28\) days.

Final Answer: The Western and Eastern Easter dates in 2021 were 28 days apart."
