question,label,category,table_id,answer_format,answer_temporal_unit,split,table_context,response
How many more years did Owen play for Liverpool than Newcastle United?,4,footballer,479,<num_years>,years,head,"category
footballer

caption
Michael Owen

infobox-image
Michael Owen.jpg | Owen in 2014

Personal information
Full name	Michael James Owen
Date of birth	( | 1979-12-14 | ) | 14 December 1979 | (age 42)
Place of birth	Chester, England
Height	5 ft 8 in (1.73 m)
Position(s)	Striker

Youth career
1991-1996	Liverpool

Senior career*
['Years | Team | League appearances | ( | League goals | )', '1996-2004 | Liverpool | 216 | (118)', '2004-2005 | Real Madrid | 36 | (13)', '2005-2009 | Newcastle United | 71 | (26)', '2009-2012 | Manchester United | 31 | (5)', '2012-2013 | Stoke City | 8 | (1)', 'Total | 362 | (163)']

National team
['England U15 | 8 | (15)', 'England U16 | 11 | (15)', 'England U18 | 14 | (10)', '1997 | England U20 | 4 | (3)', '1997 | England U21 | 1 | (1)', '2006-2007 | England B | 2 | (0)', '1998-2008 | England | 89 | (40)', '*Club domestic league appearances and goals']

","To find out how many more years Michael Owen played for Liverpool than Newcastle United, let's first determine the number of years he played for each team.

1. **Years played for Liverpool**: According to the table, Owen played for Liverpool from 1996 to 2004. This means he played for Liverpool for 8 years (2004 - 1996 = 8).

2. **Years played for Newcastle United**: The table states that Owen played for Newcastle United from 2005 to 2009. This means he played for Newcastle United for 4 years (2009 - 2005 = 4).

3. **Difference in years**: To find out how many more years Owen played for Liverpool than Newcastle United, we subtract the number of years he played for Newcastle United from the number of years he played for Liverpool. So, 8 years (Liverpool) - 4 years (Newcastle United) = 4 years.

Final Answer: 4"
How many more years was Ashkenazi a leader in the conflict than Ehud Olmert?,2,current war,1018,<num_years>,years,head,"category
current war

Gaza-Israel conflict
Date	28 June 2006 - | ongoing | (16 years and 1 day)
Location	Gaza Strip | Southern Israel and parts of Egypt
Status	General cease-fire between Israel and Hamas (from 2014) punctuated by sporadic clashes between the IDF and Palestinian militant organizations.
['Part of the Israeli-Palestinian conflict, the spillover of the Sinai insurgency and the Iran-Israel proxy conflict', 'Maps of Israel and Gaza | Maps of Israel and Gaza']

Belligerents
[""Israel | IDF | Shin Bet | Mossad | Supported by | United States | Gaza Strip | Hamas | PRC | (until 2013) | DFLP | Supported by | Qatar | Sudan | (until 2015) | Turkey | North Korea | al-Aqsa Martyrs' Brigades | PFLP | PIJ | Sabireen Movement | Supported by | Iran | Hezbollah | Salafi jihadists | Army of Islam | Jaljalat | Ansar Bayt al-Maqdis flag.jpg | Ansar Bait al-Maqdis | (until 2014) | PRC | (since 2013) | Al-Qaeda | Tawhid al-Jihad | Jund Ansar Allah | Abdullah Azzam Brigades | Islamic State of Iraq and the Levant | Islamic State of Iraq and the Levant | Sheikh Omar Hadid Brigade | Wilayat Sayna | Mujahideen Shura Council""]

Commanders and leaders
['Israel | Ehud Olmert (2006-2009) | Israel | Ehud Barak (2006-2013) | Israel | Gabi Ashkenazi (2006-2011) | Israel | Benny Gantz (2006-2015) | Israel | Benjamin Netanyahu (2009-2021) | Israel | Naftali Bennett (2021-) | Khaled Mashal | Ismail Haniyeh | Said Seyam | † | Mohammed Deif | Abu Z. al-Jamal | † | Ahmed Jabari | † | Tawfik Jaber | † | Osama Mazini | Nizar Rayan | † | Mahmoud al-Zahar | Ramadan Shalah | Abd Al Aziz Awda | Ayman al-Fayed | † | Ayman al-Shashniya | Zuhir al-Qaisi | † | Imad Hammad | † | Abdallah al-Ashqar | Mumtaz Dughmush | Mohammad Namnam | † | Islam Yassif | † | Hisham Al-Saedni | † | Ashraf al-Sabah | † | Abdel Latif Moussa | † | Mahmoud Taleb ( | Prisoner of war | ) | Islamic State of Iraq and the Levant | Abu Ayna Al-Ansari | Islamic State of Iraq and the Levant | Yunis Hunnar | † | Islamic State of Iraq and the Levant | Yussef al-Hatar | †']

Casualties and losses
['185 killed | ~3,476 killed | ~15,000 wounded', 'a | Prime Minister 2009-2021. | b | Prime Minister 2006-2009. | c | Defense Minister. | d | Chief of the General Staff. | e | Prime Minister since June 2021.']

","To find out how many more years Gabi Ashkenazi was a leader in the conflict than Ehud Olmert, we first need to determine the duration each of them was involved in the conflict as leaders.

1. **Identify the years each leader was involved:**
   - Ehud Olmert was a leader from 2006 to 2009, which means he was involved for 3 years.
   - Gabi Ashkenazi was a leader from 2006 to 2011, which means he was involved for 5 years.

2. **Calculate the difference in their involvement years:**
   - To find out how many more years Ashkenazi was a leader compared to Olmert, we subtract the number of years Olmert was involved from the number of years Ashkenazi was involved.
   - Difference = Years Ashkenazi was involved - Years Olmert was involved
   - Difference = 5 years - 3 years = 2 years

Therefore, Gabi Ashkenazi was a leader in the conflict 2 more years than Ehud Olmert.

Final Answer: 2"
How many more years was Mostafa Pourmohammadi a leader than Ali Shamkhani?,2,current war,990,<num_years>,years,head,"category
current war

Iran-PJAK conflict
Date	1 April 2004 - present
Location	West-Azerbaijan, Kordestan and Kermanshah Provinces in Iran, Kurdistan Region in Iraq and Ağrı Province in Turkey
Status	Ongoing | [ | failed verification | ] | [ | dubious | - discuss | ] | First cease fire established in September 2011, as Iran's government claimed victory, while PJAK allegedly withdrew from Iranian territory. | PJAK redeploy their positions across the Iran-Iraq border. | Sporadic clashes take place in 2013-2015 | A wider conflict erupts in 2016
['Part of Kurdish separatism in Iran', 'Map of Iranian Kurdistan.png | Kurdish areas in Iran where the PJAK insurrection is concentrated']

Belligerents
Iran | Supported by | Turkey (allegedly, denied by Iran) | United States (alleged by PJAK, since 2009)	Kurdistan Free Life Party (PJAK) | Eastern Kurdistan Units (YRK) | Women's Defence Forces (HPJ) | Supported by | Israel (allegedly, denied by PJAK) | United States (until 2009)

Commanders and leaders
Current | Iran | Ali Khamenei | (2004-present) | Iran | Mohammad-Reza Gharaei Ashtiani | (2021-present) | Iran | Ahmad Vahidi | (2009-present) | Iran | Mohammad Bagheri | (2016-present) | Iran | Abdolrahim Mousavi | (2017-present) | Iran | Hossein Salami | (2019-present) | Iran | Hossein Ashtari | (2015-present) | Former | Iran | Ali Shamkhani | (2004-2005) | Iran | Mostafa Mohammad-Najjar | (2005-2013) | Iran | Hossein Dehghan | (2013-2017) | Iran | Amir Hatami | (2017-2021) | Iran | Abdolvahed Mousavi Lari | (2004-2005) | Iran | Mostafa Pourmohammadi | (2005-19 May 2008) | Iran | Seyyed Mehdi Hashemi | (15 May 2008-5 August 2008) | Iran | Ali Kordan | (12 August 2008-4 November 2008) | Iran | Kamran Daneshjoo | (4 November 2008-24 December 2008) | Iran | Sadegh Mahsouli | (24 December 2008-2009) | Iran | Hassan Firouzabadi | (2004-2016) | Iran | Abdolreza Rahmani Fazli | (2017-2021) | Iran | Mohammad Salimi | (2004-2005) | Iran | Ataollah Salehi | (2005-2017) | Iran | Yahya Rahim Safavi | (2004-2007) | Iran | Mohammed Ali Jafari | (2007-2019) | Iran | Mohammad Bagher Ghalibaf | (2004-2005) | Iran | Ali Abdollahi | (2005) | Iran | Esmail Ahmadi-Moghaddam | (2005-2015)	Haji Ahmadi (2004-2011) | Majid Kavian | † | Murat Karasac | † | Agiri Rojhilat | Zanar Agri | Ihsan Warya | Akif Zagros | Gulistan Dugan | Resit Ehkendi ( | Prisoner of war | )

Strength
['15,000 (according to PJAK) | 600-1,000 fighters | 2,000-3,000 fighters (according to PJAK).']

Casualties and losses
PJAK claim | 539 KIA (536 Revolutionary Guard, 3 police officers) | 1 helicopter shot down (2004-14, see below) | Iranian claim | 64 KIA Iran's statement	263 KIA | 2 executed | 40 Kurdish civilians killed (2004-14, see below)

Total: 669-979+ fatalities | 429-673 fatalities (Uppsala data 2005-09, 2011) | 669-979 casualties (2004-15, see below)

","To find out how many more years Mostafa Pourmohammadi was a leader than Ali Shamkhani, we first need to identify the years each of them served as leaders in the context of the Iran-PJAK conflict.

1. **Identify the years Ali Shamkhani served:** According to the table, Ali Shamkhani served from 2004 to 2005. This means he served for 1 year.

2. **Identify the years Mostafa Pourmohammadi served:** Mostafa Pourmohammadi served from 2005 until 19 May 2008. This means he served for approximately 3 years.

3. **Calculate the difference in their service years:** To find out how many more years Mostafa Pourmohammadi served compared to Ali Shamkhani, we subtract the number of years Ali Shamkhani served from the number of years Mostafa Pourmohammadi served. So, 3 years (Mostafa Pourmohammadi) - 1 year (Ali Shamkhani) = 2 years.

Therefore, Mostafa Pourmohammadi served 2 more years than Ali Shamkhani.

Final Answer: 2"
How many more years was Riguccini on team Balistic than on X1 Boxing?,10,martial artist,840,<num_years>,years,head,"category
martial artist

Alessandro Riguccini
Born	Alessandro Riguccini | ( | 1988-03-25 | ) | 25 March 1988 | (age 34) | Firenze, Toscana, Italy
Other names	""Rognoso""
Nationality	Italian
Height	.mw-parser-output .frac{white-space:nowrap}.mw-parser-output .frac .den,.mw-parser-output .frac .num{font-size:80%;line-height:0;vertical-align:super}.mw-parser-output .frac .den{vertical-align:sub}.mw-parser-output .sr-only{border:0;clip:rect(0,0,0,0);height:1px;margin:-1px;overflow:hidden;padding:0;position:absolute;width:1px} | 1.69 m (5 ft | 6 | + | 1 | ⁄ | 2 |  in)
Weight	66.7 kg (147 lb; 10.50 st)
Division	Super featherweight | Lightweight | Super lightweight | Welterweight | Super welterweight | Middleweight
Style	Boxing, Kickboxing, Sanda, Muay Thai, Taekwondo
Stance	Orthodox
Fighting out of	Sansepolcro, ITA
Team	Zanfer Promotions (2012−present) | X1 Boxing (2011-2012) | Balistic (1999-2010)
Trainer	Jorge Barrera
Rank	' | Black belt in Taekwondo | Black belt in Jiu-Jitsu
Years active	1999-present
['Alex New Wiki Interview.jpg | Alessandro Riguccini WBC Silver World Champion']

Professional boxing record
Total	27
Wins	27
By knockout	23

Kickboxing record
Total	52
Wins	49
By knockout	43
Losses	3

Amateur Kickboxing record
Total	111
Wins	96
By knockout	5
Losses	11
Draws	4

Other information
Occupation	Boxer
Notable school(s)	Barrera Gym
['Boxing record from BoxRec']

last updated on: 20 March 2022

","To find out how many more years Alessandro Riguccini was on team Balistic than on X1 Boxing, let's break down the information given:

1. Years on team Balistic: Riguccini was with Balistic from 1999 to 2010. So, the total number of years he was with Balistic is 2010 - 1999 = 11 years.

2. Years on team X1 Boxing: He was with X1 Boxing from 2011 to 2012. Therefore, the total number of years he was with X1 Boxing is 2012 - 2011 = 1 year.

3. Difference in years: To find out how many more years he was on team Balistic than on X1 Boxing, we subtract the number of years on X1 Boxing from the number of years on Balistic. So, 11 years (on Balistic) - 1 year (on X1 Boxing) = 10 years.

Final Answer: 10"
How many total years did Benny McCoy for MLB?,3,baseball,405,<num_years>,years,head,"category
baseball

Benny McCoy
['Benny McCoy 1.jpg | Benny McCoy - | Double Play | baseball card, 1941, #130']

Second baseman / Shortstop

Born | ( | 1915-11-09 | ) | November 9, 1915 | Jenison, Michigan

Died | November 9, 2011 | (2011-11-09) | (aged 96) | Grandville, Michigan

Batted | Left | Threw | Right

MLB debut
['September 14, 1938, for the Detroit Tigers']

Last MLB appearance
['September 28, 1941, for the Philadelphia Athletics']

MLB statistics
Batting average	.269
Hits	327
RBI	156

Teams
['Detroit Tigers (1938-1939) | Philadelphia Athletics (1940-1941)']

","To find out how many total years Benny McCoy played in the MLB, we need to look at the years he played for each team and calculate the total duration.

1. **Identify the years played for each team:**
   - Detroit Tigers: 1938-1939 (2 years)
   - Philadelphia Athletics: 1940-1941 (2 years)

2. **Calculate the total years played in the MLB:**
   - Total years = Years with Detroit Tigers + Years with Philadelphia Athletics
   - Total years = 2 + 2
   - Total years = 4

So, Benny McCoy played a total of 4 years in the MLB.

Final Answer: 4"
How many total years did Derrell Palmer play in the NFL?,7,nfl,546,<num_years>,years,head,"category
nfl

caption
Derrell Palmer

infobox-image
Palmer in a three-point stance in a Browns uniform, circa 1950 | Palmer during his Browns career

No. 42, 72
Position	Tackle

Personal information
Born	( | 1922-08-27 | ) | August 27, 1922 | Breckenridge, Texas
Died	February 22, 2009 | (2009-02-22) | (aged 86) | Cleburne, Texas
Height	6 ft 2 in (1.88 m)
Weight	240 lb (109 kg)

Career information
High school	Albany (TX)
College	Texas Christian
NFL Draft	1943 / Round: 6 / Pick: 49

Career history
['New York Yankees (1946-1948) | Cleveland Browns (1949-1953)']

Career highlights and awards
['All American (1943) | AAFC champion (1949) | NFL champion (1950) | TCU Hall of Fame (1978)']

Career NFL statistics
Games	95

Player stats at | NFL.com | · | PFR

","To find the total number of years Derrell Palmer played in the NFL, we need to look at the ""Career history"" section of the table. 

1. **Identify the start year**: The earliest year mentioned in the career history is 1946 when he played for the New York Yankees.
2. **Identify the end year**: The latest year mentioned in the career history is 1953 when he played for the Cleveland Browns.
3. **Calculate the total years played**: Subtract the start year from the end year and then add 1 to include both the start and end years in the total count.

So, 1953 (end year) - 1946 (start year) = 7 years.

Therefore, Derrell Palmer played a total of 7 years in the NFL from 1946 to 1953, including both years.

Final Answer: 7"
How many total years did Roy Emerson play as both an amateur and a professional?,30,tennis,50,<num_years>,years,head,"category
tennis

caption
Roy Emerson | AC

infobox-image
Roy Emerson 2011.jpg

Full name
Roy Stanley Emerson

Country (sports)
Australia

Residence
Newport Beach, California, U.S.

Born
( | 1936-11-03 | ) | 3 November 1936 | (age 85) | Blackbutt, Queensland, Australia

Height
183 cm (6 ft 0 in)

Turned pro
1968 (amateur tour from 1953)

Retired
1983

Plays
Right-handed (one-handed backhand)

Int. Tennis HoF
1982 | (member page)

Singles
Career record	1397-416 (77.0%)
Career titles	110 | (6 open era titles listed by ATP)
Highest ranking	No. | 1 | (1961 | , Ned Potter | )

Grand Slam singles results
Australian Open	W | (1961, 1963, 1964, 1965, 1966, 1967)
French Open	W | (1963, 1967)
Wimbledon	W | (1964, 1965)
US Open	W | (1961, 1964)

Doubles
Career record	204-64

Grand Slam doubles results
Australian Open	W | (1962, 1966, 1969)
French Open	W | (1960, 1961, 1962, 1963, 1964, 1965)
Wimbledon	W | (1959, 1961, 1971)
US Open	W | (1959, 1960, 1965, 1966)

Team competitions
Davis Cup	W | (1959, 1960, 1961, 1962, 1964, 1965, 1966, 1967)

","To determine the total number of years Roy Emerson played as both an amateur and a professional, we need to look at the information provided in the table regarding when he started his amateur tour and when he retired.

1. **Amateur Tour Start**: The table states that Roy Emerson was on the amateur tour from 1953.
2. **Turned Pro**: It is mentioned that he turned pro in 1968.
3. **Retired**: The year of his retirement is given as 1983.

Now, let's calculate the total years he played:

- **Amateur Years**: From 1953 to 1968, he was an amateur. So, the number of years as an amateur is 1968 - 1953 = 15 years.
- **Professional Years**: From 1968 to 1983, he was a professional. So, the number of years as a professional is 1983 - 1968 = 15 years.

Adding both amateur and professional years together: 15 years (amateur) + 15 years (professional) = 30 years.

Therefore, Roy Emerson played tennis for a total of 30 years as both an amateur and a professional.

Final Answer: 30"
How many total years was Art Carney married to Jean Myers?,28,actor,2,<num_years>,years,head,"category
actor

Art Carney
Born	Arthur William Matthew Carney | ( | 1918-11-04 | ) | November 4, 1918 | Mount Vernon, New York, U.S.
Died	November 9, 2003 | (2003-11-09) | (aged 85) | Chester, Connecticut, U.S.
Resting place	Riverside Cemetery, Old Saybrook, Connecticut, U.S.
Occupation	Actor | comedian
Years active	1939-1993
Spouse(s)	Jean Myers | ( | married |  1940; | divorced |  1965) | ( | married |  1980) | Barbara Isaac | ( | married |  1966; | divorced |  1977)
Children	3
Family	Reeve Carney (great-nephew)
['Art Carney - 1959.jpg | Carney in 1959']

Military career
Allegiance	United States
Service/ | branch	Flag of the United States Army with border.png |  United States Army
Years of service	1943-1945
Rank	Army-USA-OR-02.svg |  Private
Unit	28th Infantry Division
Battles/wars	World War II | Battle of Normandy
Awards	Purple Heart ribbon.svg |  Purple Heart | American Campaign Medal ribbon.svg |  American Campaign Medal | European-African-Middle Eastern Campaign ribbon.svg |  European-African-Middle Eastern Campaign Medal | World War II Victory Medal ribbon.svg |  World War II Victory Medal

","To find the total number of years Art Carney was married to Jean Myers, we need to look at the information provided under ""Spouse(s)"" in the table.

1. Art Carney married Jean Myers in 1940.
2. They divorced in 1965.
3. This means they were married for 25 years (from 1940 to 1965).
4. However, it's also mentioned that they married again in 1980, but there's no specific end date mentioned for this second marriage.

Given the information provided, we can only calculate the duration of their first marriage with certainty, which is 25 years. The question does not specify whether to include the second marriage or not, but based on the information provided, we can't accurately calculate the duration of the second marriage since we don't know when it ended (or if it ended, considering the lack of a divorce or death date mentioned for Jean Myers after 1980).

However, since the question asks for the ""total years"" and given that we don't have a clear end date for the second marriage, and assuming the second marriage could have continued until Art Carney's death in 2003, we might consider the period from 1980 until his death in "
"How many years after ""21st Century Breakdown"" was its next single released?",1,music,1070,<num_years>,years,head,"category
song

""21st Century Breakdown""
['Green Day - 21st Century Breakdown single cover.jpg']

Single by Green Day

from the album | 21st Century Breakdown
Released	December 21, 2009
Recorded	2008-2009 at Ocean Way Recording, Hollywood, California; Studio 880, Oakland, California; Jel Studios, Newport Beach, California; Costa Mesa Studios, Costa Mesa, California
Genre	
Length	5 | 09 | (album) | 4:41 (radio/video)
Label	Reprise
Songwriter(s)	Billie Joe Armstrong | Mike Dirnt | Tré Cool
Producer(s)	Butch Vig | Green Day

Green Day singles chronology
['""East Jesus Nowhere"" | (2009) | "" | 21st Century Breakdown | "" | (2009) | ""Last of the American Girls"" | (2010)']

Music video
['""21st Century Breakdown"" | on YouTube']

","To find out how many years after ""21st Century Breakdown"" its next single was released, let's follow these steps:

1. **Identify the release date of ""21st Century Breakdown""**: According to the table, ""21st Century Breakdown"" was released on December 21, 2009.

2. **Identify the next single released after ""21st Century Breakdown""**: From the Green Day singles chronology section in the table, we can see that the singles are listed in chronological order. After ""21st Century Breakdown"" (2009), the next single is ""Last of the American Girls"" (2010).

3. **Calculate the time difference**: The release year of ""21st Century Breakdown"" is 2009, and the release year of ""Last of the American Girls"" is 2010. 

4. **Determine the number of years between the releases**: Since ""Last of the American Girls"" was released in 2010 and ""21st Century Breakdown"" in 2009, there is 1 year between the releases.

Final Answer: 1"
How many years after 14 On Fire did the next tour occur?,1,concert,1035,<num_years>,years,head,"category
concert

caption
14 On Fire

Tour | by | The Rolling Stones
Start date	21 February 2014
End date	22 November 2014
Legs	3
Number | of shows	13 in Europe | 8 in Asia | 8 in Oceania | 29 Total
Box office	$165.2 million
['14 On Fire Tour Poster.jpg | Promotional poster for 14 On Fire']

The Rolling Stones concert chronology

50 & Counting | (2012-13) | 14 On Fire | (2014) | Zip Code | (2015)

","To find out how many years after ""14 On Fire"" the next tour occurred, let's break down the information provided:

1. **Identify the year of the ""14 On Fire"" tour**: The tour took place from February 21, 2014, to November 22, 2014. So, the year of the ""14 On Fire"" tour is 2014.

2. **Identify the next tour**: According to the Rolling Stones concert chronology provided, the sequence is ""50 & Counting"" (2012-13), ""14 On Fire"" (2014), and then ""Zip Code"" (2015). Therefore, ""Zip Code"" is the next tour after ""14 On Fire"".

3. **Determine the year of the ""Zip Code"" tour**: The ""Zip Code"" tour occurred in 2015.

4. **Calculate the difference in years**: To find out how many years after ""14 On Fire"" the ""Zip Code"" tour occurred, subtract the year of ""14 On Fire"" from the year of ""Zip Code"". So, 2015 - 2014 = 1 year.

Final Answer: 1"
How many years after Alojzije Mišić was ordained did he become the Bishop of Mostar-Duvno and Apostolic Administrator of Trebinje-Mrkan?,30,christian leader,824,<num_years>,years,head,"category
christian leader

The Most Reverend | Alojzije Mišić | O.F.M.
Church	Catholic Church
Diocese	Mostar-Duvno | Trebinje-Mrkan
Appointed	29 April 1912
Installed	14 July 1912
Term ended	26 March 1942
Predecessor	Paškal Buconjić
Successor	Petar Čule
Other post(s)	Provincial of the Franciscan Province of Bosnia (1909-12) | President of the Franciscan residence in Visoko (1907-09) | Parish priest in Bihać (1894-1904) | Guardian of the Franciscan friary in Petrićevac (1891-94; 1904-07) | General Vicar of Banja Luka (1884-91) | Secretary of the Bishop of Banja Luka (1884-91)
['Bishop of Mostar-Duvno and Apostolic Administrator of Trebinje-Mrkan', 'Alojzije Mišić.jpg']

Orders
Ordination	7 July 1882 | by János Simor
Consecration	18 June 1912 | by Diomede Falconio

Personal details
Born	Stjepan Mišić | ( | 1859-11-10 | ) | 10 November 1859 | Gradiška, Bosnia Eyalet, Ottoman Empire
Died	26 March 1942 | (1942-03-26) | (aged 82) | Mostar, Independent State of Croatia
Buried	Petrićevac, Banja Luka, Republika Srpska, Bosnia and Herzegovina
Nationality	Croat
Denomination	Catholic
Motto	Caritate et amore omnia vincuntur | (Charity and love win over everything)

Ordination history

History

Priestly ordination
Ordained by	János Simor
Date	7 July 1882
Place	Esztergom, Hungary, Austria-Hungary

Episcopal consecration
Principal consecrator	Diomede Falconio
Co-consecrators	Giacomo Ghezzi | Graziano Génnaro
Date	18 June 1892
Place	Rome, Italy

","To find out how many years after Alojzije Mišić was ordained he became the Bishop of Mostar-Duvno and Apostolic Administrator of Trebinje-Mrkan, let's break down the information provided:

1. **Ordination Date**: Alojzije Mišić was ordained on 7 July 1882.
2. **Consecration Date**: He was consecrated as a bishop on 18 June 1912.
3. **Appointment as Bishop**: He was appointed as the Bishop of Mostar-Duvno on 29 April 1912, and installed on 14 July 1912.

Given that the question asks for the time between his ordination and becoming the Bishop of Mostar-Duvno and Apostolic Administrator of Trebinje-Mrkan, we consider the date of his appointment or consecration as the relevant event, as becoming a bishop is the step that leads to him holding the position mentioned. However, the actual event of interest is his appointment as Bishop, which occurred on 29 April 1912.

Now, calculating the years between his ordination and his appointment as Bishop:

- **Ordination Year**: 1882
- **Appointment Year**: 1912

**Difference in Years"
How many years after Alphonse Gallegos's ordination was his consecration?,23,christian leader,829,<num_years>,years,head,"category
christian leader

Venerable | Alphonse Gallegos | O.A.R.
Church	Roman Catholic Church
Diocese	Sacramento
See	Sacramento
Appointed	24 August 1981
Term ended	6 October 1991
Other post(s)	Titular Bishop of Sasabe (1981-1991)
['Auxiliary Bishop of Sacramento', 'Bishop Alphonse Gallegos.jpg | Gallegos in his episcopal vestments honoring Nuestra Señora de Guadalupe.']

Orders
Ordination	24 May 1958
Consecration	4 November 1981 | by Francis Anthony Quinn
Rank	Bishop

Personal details
Born	Alphonse Gallegos | ( | 1931-02-20 | ) | 20 February 1931 | Albuquerque, New Mexico, United States
Died	6 October 1991 | (1991-10-06) | (aged 60) | Sacramento, California, United States
Buried	National Shrine of Our Lady of Guadalupe, Sacramento
Nationality	American
Denomination	Roman Catholic
Motto	.mw-parser-output .plainlist ol,.mw-parser-output .plainlist ul{line-height:inherit;list-style:none;margin:0;padding:0}.mw-parser-output .plainlist ol li,.mw-parser-output .plainlist ul li{margin-bottom:0} | ""Love One Another""
Coat of arms	Alphonse Gallegos's coat of arms

Sainthood
Venerated in	Roman Catholic Church
Title as Saint	Venerable
Attributes	Bishop's attire

","To find out how many years after Alphonse Gallegos's ordination his consecration was, we need to calculate the difference in years between the date of his ordination and the date of his consecration.

1. **Identify the dates**: 
   - Ordination date: 24 May 1958
   - Consecration date: 4 November 1981

2. **Calculate the difference in years**:
   - The year of ordination: 1958
   - The year of consecration: 1981
   - Difference in years: 1981 - 1958 = 23 years

Therefore, Alphonse Gallegos's consecration was 23 years after his ordination.

Final Answer: 23"
How many years after Anthony Pollina became Senate Progressive Leader did Molly Gray become President of the Senate?,10,legislature,936,<num_years>,years,head,"category
legislature

Vermont General Assembly
['Coat of arms or logo']

Type
Bicameral
Houses	Senate | House of Representatives

Leadership
President of the Senate (Lieutenant Governor)	Molly Gray (D) | since January 6, 2021
President pro tempore of the Senate	Becca Balint (D) | since January 6, 2021
Senate Majority Leader	Alison Clarkson (D) | since January 6, 2021
Senate Minority Leader	Randy Brock (R) | since January 6, 2021
Senate Progressive Leader	Anthony Pollina (P/D) | since January 6, 2011
Speaker of the House	Jill Krowinski (D) | since January 6, 2021
House Majority Leader	Emily Long (D) | since January 6, 2021
House Minority Leader	Patricia McCoy (R) | since January 8, 2019
House Progressive Leader	Selene Colburn (P)

Structure
Seats	180 voting members | 30 senators | 150 representatives
Senate political groups	Majority (23) | .mw-parser-output .legend{page-break-inside:avoid;break-inside:avoid-column}.mw-parser-output .legend-color{display:inline-block;min-width:1.25em;height:1.25em;line-height:1.25;margin:1px 0;text-align:center;border:1px solid #000;background-color:transparent;color:#000} |  Democratic (21) |  Progressive (2) | Minority (7) |  Republican (7)
House of Representatives political groups	Majority (104) |  Democratic (92) |  Progressive (7) |  Independent (5) | Minority (46) |  Republican (46)
['Vermont Senate.svg', 'Vermont House of Representatives.svg']

Elections
Last general election	November 3, 2020
Next general election	November 4, 2022

Meeting place
['Vermont State House Montpelier October 2021 HDR.jpg', 'Vermont State House | Montpelier, Vermont, U.S.']

Website
['http://www.leg.state.vt.us/']

","To find out how many years after Anthony Pollina became Senate Progressive Leader Molly Gray became President of the Senate, let's break down the information provided:

1. Anthony Pollina became Senate Progressive Leader since January 6, 2011.
2. Molly Gray became President of the Senate since January 6, 2021.

Now, let's calculate the difference in years between these two dates:

- The year Anthony Pollina started: 2011
- The year Molly Gray started: 2021

The difference in years = 2021 - 2011 = 10 years

Therefore, Molly Gray became President of the Senate 10 years after Anthony Pollina became Senate Progressive Leader.

Final Answer: 10"
How many years after Anthony Pollina became Senate Progressive Leader did Randy Brock become Senate Minority Leader?,10,legislature,936,<num_years>,years,head,"category
legislature

Vermont General Assembly
['Coat of arms or logo']

Type
Bicameral
Houses	Senate | House of Representatives

Leadership
President of the Senate (Lieutenant Governor)	Molly Gray (D) | since January 6, 2021
President pro tempore of the Senate	Becca Balint (D) | since January 6, 2021
Senate Majority Leader	Alison Clarkson (D) | since January 6, 2021
Senate Minority Leader	Randy Brock (R) | since January 6, 2021
Senate Progressive Leader	Anthony Pollina (P/D) | since January 6, 2011
Speaker of the House	Jill Krowinski (D) | since January 6, 2021
House Majority Leader	Emily Long (D) | since January 6, 2021
House Minority Leader	Patricia McCoy (R) | since January 8, 2019
House Progressive Leader	Selene Colburn (P)

Structure
Seats	180 voting members | 30 senators | 150 representatives
Senate political groups	Majority (23) | .mw-parser-output .legend{page-break-inside:avoid;break-inside:avoid-column}.mw-parser-output .legend-color{display:inline-block;min-width:1.25em;height:1.25em;line-height:1.25;margin:1px 0;text-align:center;border:1px solid #000;background-color:transparent;color:#000} |  Democratic (21) |  Progressive (2) | Minority (7) |  Republican (7)
House of Representatives political groups	Majority (104) |  Democratic (92) |  Progressive (7) |  Independent (5) | Minority (46) |  Republican (46)
['Vermont Senate.svg', 'Vermont House of Representatives.svg']

Elections
Last general election	November 3, 2020
Next general election	November 4, 2022

Meeting place
['Vermont State House Montpelier October 2021 HDR.jpg', 'Vermont State House | Montpelier, Vermont, U.S.']

Website
['http://www.leg.state.vt.us/']

","To find out how many years after Anthony Pollina became Senate Progressive Leader Randy Brock became Senate Minority Leader, we need to follow these steps:

1. Determine the year Anthony Pollina became Senate Progressive Leader.
2. Determine the year Randy Brock became Senate Minority Leader.
3. Calculate the difference between these two years.

From the table provided:
- Anthony Pollina became Senate Progressive Leader since January 6, 2011.
- Randy Brock became Senate Minority Leader since January 6, 2021.

Now, let's calculate the difference:
2021 (the year Randy Brock became Senate Minority Leader) - 2011 (the year Anthony Pollina became Senate Progressive Leader) = 10 years.

So, Randy Brock became Senate Minority Leader 10 years after Anthony Pollina became Senate Progressive Leader.

Final Answer: 10"
