question,label,category,table_id,answer_format,answer_temporal_unit,split,table_context,response
For how many years did Raymond Poulidor belong to a professional team?,17,cycling,104,<num_years>,years,tail,"category
cycling

caption
Raymond Poulidor

infobox-image
Raymond Poulidor, Tour de France 1966 (cropped).jpg | Poulidor at the 1966 Tour de France

Personal information
Full name	Raymond Poulidor
Nickname	Poupou | The Eternal Second
Died	13 November 2019 | (2019-11-13) | (aged 83) | Saint-Léonard-de-Noblat, France
Height	1.72 m (5 ft | 7 | + | 1 | ⁄ | 2 |  in)

Team information
Discipline	Road
Role	Rider

Professional team
1960-1977	Mercier-BP-Hutchinson

Major wins

Grand Tours | Vuelta a España | General classification | (1964) | 4 individual stages | Tour de France | 7 individual stages | Stage races | Critérium International (1964, 1966, 1968, 1971-72) | Critérium du Dauphiné Libéré (1966, 1969) | Paris-Nice (1972-73) | One-day races and Classics | Milan-San Remo (1961) | La Flèche Wallonne (1963) | Grand Prix des Nations (1963)

Representing | France

Men's road bicycle racing

World Championships
['Silver medal - second place | 1974 Montréal | Road race', 'Bronze medal - third place | 1961 Bern | Road race', 'Bronze medal - third place | 1964 Sallanches | Road race', 'Bronze medal - third place | 1966 Nürburgring | Road race']

","Raymond Poulidor was a professional cyclist with the team Mercier-BP-Hutchinson from 1960 to 1977. To determine the number of years he belonged to this professional team, subtract the starting year from the ending year: 1977 - 1960 = 17.
Final Answer: 17 years"
For how many years did Sanath Jayasuriya play for Bloomfield?,17,cricket,56,<num_years>,years,tail,"category
cricket

caption
Deshabandu | Sanath Jayasuriya

infobox-image
Sanath jayasuriya portrait.jpg | Jayasuriya playing for Sri Lanka in 2008

Personal information
Full name	Sanath Teran Jayasuriya
Born	( | 1969-06-30 | ) | 30 June 1969 | (age 52) | Matara, Ceylon
Nickname	Master Blaster, Little Dynamite, Matara Hurricane | Matara Mauler
Height	5 ft 7 in (1.70 m)
Batting	Left-handed
Bowling	Slow left arm orthodox
Role	All-rounder

International information
National side	Sri Lanka (1989-2011)
Test debut (cap 49)	22 February 1991 v New Zealand
Last Test	1 December 2007 v England
ODI debut (cap 58)	26 December 1989 v Australia
Last ODI	28 June 2011 v England
ODI shirt no.	07
T20I debut (cap 4)	15 June 2006 v England
Last T20I	25 June 2011 v England

Domestic team information
1994-2011	Bloomfield
2005	Somerset
2007	Lancashire
2008	Warwickshire
2008-2010	Mumbai Indians
2010	Worcestershire
2011	Ruhuna Rhinos
2012	Kandurata Warriors
['Years | Team']

Career statistics
['Competition | Test | ODI | FC | T20', 'Matches | 110 | 445 | 265 | 111', 'Runs scored | 6,973 | 13,430 | 14,819 | 2,317', 'Batting average | 40.07 | 32.36 | 38.39 | 22.71', '100s/50s | 14/31 | 28/68 | 29/70 | 1/12', 'Top score | 340 | 189 | 340 | 114*', 'Balls bowled | 8,188 | 14,874 | 15,275 | 1,593', 'Wickets | 98 | 323 | 205 | 77', 'Bowling average | 34.34 | 36.75 | 33.20 | 25.75', '5 wickets in innings | 2 | 4 | 2 | 0', '10 wickets in match | 0 | 0 | 0 | 0', 'Best bowling | 5/34 | 6/29 | 5/34 | 4/24', 'Catches/stumpings | 78/0 | 123/0 | 162/0 | 21/0', 'Source: ESPNcricinfo, | 15 April 2021']

","Sanath Jayasuriya played for Bloomfield from 1994 to 2011. To find the number of years he played for Bloomfield, subtract the starting year from the ending year: 2011 - 1994 = 17.
Final Answer: 17 years"
For how many years did Shohei Yamamoto play in the senior division?,18,boxing,484,<num_years>,years,tail,"category
boxing

caption
Shohei Yamamoto | 山本 翔平

Personal information
Full name	Shohei Yamamoto
Date of birth	( | 1982-08-29 | ) | August 29, 1982 | (age 39)
Place of birth	Nagaokakyo, Kyoto, Japan
Height	1.73 m (5 ft 8 in)
Position(s)	Midfielder

Youth career
1995-2000	Kyoto Purple Sanga

Senior career*
['Years | Team | League appearances | ( | League goals | )', '2001 | Kyoto Purple Sanga | 0 | (0)', '2002-2003 | Mito HollyHock | 27 | (0)', ""2004-2006 | ALO's Hokuriku | 76 | (5)"", '2007-2009 | Roasso Kumamoto | 84 | (1)', '2010-2012 | V-Varen Nagasaki | 53 | (0)', '2013-2017 | Kamatamare Sanuki | 140 | (3)', '2018 | Ococias Kyoto AC | 3 | (0)', 'Total | 383 | (9)', '*Club domestic league appearances and goals']

","To determine how many years Shohei Yamamoto played in the senior division, we need to look at the years he played for each team in his senior career:

- 2001: Kyoto Purple Sanga
- 2002-2003: Mito HollyHock
- 2004-2006: ALO's Hokuriku
- 2007-2009: Roasso Kumamoto
- 2010-2012: V-Varen Nagasaki
- 2013-2017: Kamatamare Sanuki
- 2018: Ococias Kyoto AC

Now, let's calculate the number of years for each period:

- 2001: 1 year
- 2002-2003: 2 years
- 2004-2006: 3 years
- 2007-2009: 3 years
- 2010-2012: 3 years
- 2013-2017: 5 years
- 2018: 1 year

Adding these up gives: 1 + 2 + 3 + 3 + 3 + 5 + 1 = 18 years.

Final Answer: 18 years"
For how many years did Viv Richards play domestically?,22,cricket,57,<num_years>,years,tail,"category
cricket

caption
Sir | Viv Richards | KNH OBE

infobox-image
Vivian richards crop.jpg | Richards in 2005

Personal information
Full name	Isaac Vivian Alexander Richards
Height	5 ft 10 in (1.78 m)
Batting	Right-handed
Bowling	Right-arm slow seam | Right-arm off-break
Role	Batsman

International information
National side	West Indies (1974-1991)
Test debut (cap 151)	22 November 1974 v India
Last Test	8 August 1991 v England
ODI debut (cap 14)	7 June 1975 v Sri Lanka
Last ODI	27 May 1991 v England

Domestic team information
1971-1981	Combined Islands
1971-1991	Leeward Islands
1974-1986	Somerset
1976/77	Queensland
1990-1993	Glamorgan
['Years | Team']

Career statistics
['Competition | Test | ODI | FC | LA', 'Matches | 121 | 187 | 507 | 500', 'Runs scored | 8,540 | 6,721 | 36,212 | 16,995', 'Batting average | 50.23 | 47.00 | 49.40 | 41.96', '100s/50s | 24/45 | 11/45 | 114/162 | 26/109', 'Top score | 291 | 189* | 322 | 189*', 'Balls bowled | 5,170 | 5,644 | 23,226 | 12,214', 'Wickets | 32 | 118 | 223 | 290', 'Bowling average | 61.37 | 35.83 | 45.15 | 30.59', '5 wickets in innings | 0 | 2 | 1 | 3', '10 wickets in match | 0 | 0 | 0 | 0', 'Best bowling | 2/17 | 6/41 | 5/88 | 6/24', 'Catches/stumpings | 122/- | 100/- | 464/1 | 238/-', 'Source: CricInfo, | 18 August 2007']

","To determine the number of years Viv Richards played domestically, we need to look at the years he played for each domestic team:

1. **Combined Islands**: 1971-1981
2. **Leeward Islands**: 1971-1991
3. **Somerset**: 1974-1986
4. **Queensland**: 1976/77 (1 year)
5. **Glamorgan**: 1990-1993

Now, let's calculate the number of years for each team:

- **Combined Islands**: 1981 - 1971 = 10 years
- **Leeward Islands**: 1991 - 1971 = 20 years
- **Somerset**: 1986 - 1974 = 12 years
- **Queensland**: 1 year
- **Glamorgan**: 1993 - 1990 = 3 years

To find the total number of years he played domestically, we need to consider the overlap between these teams. The longest span is from 1971 to 1993, which is 22 years. However, since he played for multiple teams simultaneously, we don't simply add the years together.

The longest continuous period he played domestically is from"
For how many years had Chiyonofuji been a sumo wrestler since 1970?,21,sumo,131,<num_years>,years,tail,"category
sumo

Chiyonofuji Mitsugu

千代の富士 貢
['Kokonoe.jpg | Chiyonofuji in 2010']

Personal information
Born	Mitsugu Akimoto | ( | 1955-06-01 | ) | June 1, 1955 | Fukushima, Hokkaido, Japan
Died	July 31, 2016 | (2016-07-31) | (aged 61) | Tokyo, Japan
Height	183 cm (6 ft 0 in)
Weight	126 kg (278 lb; 19 st 12 lb)

Career
Stable	Kokonoe
Record	1045-437-170
Debut	September, 1970
Highest rank	Yokozuna (July, 1981)
Retired	May, 1991
Elder name	Kokonoe
Championships	31 (Makuuchi) | 1 (Makushita)
Special Prizes	Outstanding Performance (1) | Fighting Spirit (1) | Technique (5)
Gold Stars	3 | Mienoumi (2) | Wakanohana II

* Up to date as of June 2020.

","Chiyonofuji debuted in sumo in September 1970 and retired in May 1991. To find out how many years he was a sumo wrestler, we calculate the difference between the retirement year and the debut year:

1991 (retirement year) - 1970 (debut year) = 21 years.

Therefore, Chiyonofuji was a sumo wrestler for 21 years.
Final Answer: 21 years"
For how many years has the current form of the Saudi Arabian Armed Forces been in effect?,79,army,1122,<num_years>,years,tail,"category
army

Saudi Arabian Armed Forces
Motto	""الله أكبر - النصر او الشهادة"" | “God is the Greatest - Victory or Martyrdom”
Founded	1745 | ; 277 years ago |  ( | 1745 | )
Current form	1943
Service branches	Royal Saudi Land Forces | Royal Saudi Air Force | Royal Saudi Naval Forces | Royal Saudi Air Defense | Royal Saudi Strategic Missile Force
Headquarters	Riyadh
['القُوَّات العَرَبِيَّة السُّعُودِيَّة المُسَلَّحَة', 'Armed Forces of Saudi Arabia Emblem.png | Emblem of the Armed Forces']

Leadership
Supreme Commander	King Salman bin Abdulaziz Al Saud
Minister of Defense	Crown Prince Mohammad bin Salman Al Saud
Chairman of the General Staff	Air Chief Marshal Fayyadh Al Ruwaili

Personnel
Military age	17
Conscription	No
Active personnel	Active: 257,000
Deployed personnel	11,200 (2015 est.) | Bahrain | 14 March 2011 | Yemen | 26 March 2015 | Djibouti | 15 October 2015

Expenditures
Budget	US$57.5 billion | (6th)

Industry
Domestic suppliers	KACST | SAMIC | SAMI | PSATRI | SAEC
Foreign suppliers	List | Brazil | China | Spain | France | Georgia | Italy | Japan | Pakistan | Serbia | Poland | Russia | United States | Croatia | United Kingdom | Ukraine | Greece

Related articles
History	List of Wars | Top leaders
Ranks	KSA military ranks

","The current form of the Saudi Arabian Armed Forces was established in 1943. To determine how many years this form has been in effect, we need to calculate the difference between the current year, 2022, and the year 1943.

2022 - 1943 = 79

The current form of the Saudi Arabian Armed Forces has been in effect for 79 years.
Final Answer: 79 years"
For how many years was ExoMars launched?,6,orbitor,461,<num_years>,years,tail,"category
orbitor

caption
Trace Gas Orbiter

infobox-image
ExoMars 2016 TGO and EDM trans-small.png | Artist's illustration of ExoMars 2016

Mission type
Mars orbiter

Operator
ESA | · | Roscosmos

COSPAR ID
2016-017A | Edit this at Wikidata

SATCAT | number
41388

Website
http://exploration.esa.int/jump.cfm?oid=46475

Mission duration
Planned: 7 years | Elapsed: 6 years, 3 months, 18 days

Spacecraft properties
Manufacturer	Thales Alenia Space
Launch mass	3,755 kg (8,278 lb)
Payload mass	Instruments: 113.8 kg (251 lb) | Schiaparelli | : 577 kg (1,272 lb)
Dimensions	3.2 × 2 × 2 m (10.5 × 6.6 × 6.6 ft)
Power	~2000 W

Start of mission
Launch date	14 March 2016, 09:31 |  ( | 2016-03-14UTC09:31 | ) |  UTC
Rocket	Proton-M/Briz-M
Launch site	Baikonur 200/39
Contractor	Khrunichev

Orbital parameters
Reference system	Areocentric
Regime	Circular
Eccentricity	0
Periareion altitude	400 km (250 mi)
Apoareion altitude	400 km (250 mi)
Inclination	74 degrees
Period	2 hours
Epoch	Planned

Mars orbiter
Orbital insertion	19 October 2016, 15:24 UTC

Transponders
Band	X band | UHF band
Frequency	390-450 MHz
TWTA power	65 W

Instruments
NOMAD	Nadir and Occultation for Mars Discovery
ACS	Atmospheric Chemistry Suite
CaSSIS	Colour and Stereo Surface Imaging System
FREND	Fine-Resolution Epithermal Neutron Detector
['ExoMars 2016 insignia.png | ESA mission insignia for the | ExoMars 2016 | launch, featuring the | Trace Gas Orbiter | (left) and | Schiaparelli | (right). | ExoMars programme | Rosalind Franklin | rover | and | Kazachok | lander →']

","The ExoMars mission, specifically the Trace Gas Orbiter, was launched on 14 March 2016. The mission duration is listed as ""Planned: 7 years"" and ""Elapsed: 6 years, 3 months, 18 days"" as of the current date, December 2022. The planned duration of the mission is 7 years.
Final Answer: 7 years"
How long after the Tonnerre was ordered was it commissioned?,14,ship,1110,<num_years>,years,tail,"category
ship

History

French Navy Ensign | France
Name	Tonnerre
Ordered	16 April 1794
Laid down	22 September 1794
Launched	9 June 1808
Commissioned	21 July 1808
Renamed	Quatorze Juillet | (1795)
Fate	Burned and exploded 12 April 1809

General characteristics
Class and type	Téméraire | -class ship of the line
Displacement	2,966 tonnes | 5,260 tonnes fully loaded
Length	55.87 metres (183.3 ft) (172 pied)
Beam	14.90 metres (48 ft 11 in)
Draught	7.26 metres (23.8 ft) (22 pied)
Propulsion	Up to 2,485 m | 2 | (26,748 sq ft) of sails
Armament	74 guns | Lower gundeck: 28 × 36-pounder long guns | Upper gundeck: 30 × 18-pounder long guns | Forecastle and Quarter deck | 16 × 8-pounder long guns | 4 × 36-pounder carronades
Armour	Timber

","To determine how long after the Tonnerre was ordered it was commissioned, we need to calculate the time between the order date and the commissioning date.

1. **Order Date:** 16 April 1794
2. **Commissioning Date:** 21 July 1808

Now, calculate the time between these two dates:

- From 16 April 1794 to 16 April 1808 is 14 years.
- From 16 April 1808 to 21 July 1808 is 3 months and 5 days.

Adding these together gives us a total of 14 years, 3 months, and 5 days.

Final Answer: 14 years, 3 months, and 5 days."
How long did Dhanraj Pillay play for Selangor HA?,3,hockey,485,<num_years>,years,tail,"category
hockey

caption
Dhanraj Pillay

infobox-image
Dhanraj Pillay01.png | Pillay in 2010

Personal information
Full name	Dhanraj Pillay
Born	( | 1968-07-16 | ) | 16 July 1968 | (age 53) | Khadki, Pune, Maharastra, India
Height	5 ft 8 in (1.73 m)
Playing position	Forward

Senior career
Years	Team
1992-1993	Indian Gymkhana
1993	HC Lyon
1994-1997	Selangor HA
1997-1999	Abahani Ltd.
2000	HTC Stuttgart Kickers
2000-2001	Bank Simpanan Nasional HC
2002	Singapore Hockey Federation
2006-2008	Maratha Warriors
2012	Karnataka Lions
2004	Ernst & Young HC
2005	Telekom Malaysia HC

National team
['Years | Team | Apps | (Gls)', '1989-2004 | India | 339 | (170)']

Representing | India

Men's field hockey

Champions Challenge
['Gold medal - first place | 2001 Kuala Lumpur | Team']

Asia Cup
['Gold medal - first place | 2003 Kuala Lumpur | Team', 'Silver medal - second place | 1989 Delhi | Team', 'Silver medal - second place | 1994 Hiroshima | Team', 'Bronze medal - third place | 1999 Kula Lumpur | Team']

Asian Games
['Gold medal - first place | 1998 Bangkok | Team', 'Silver medal - second place | 1990 Beijing | Team', 'Silver medal - second place | 1994 Hiroshima | Team', 'Silver medal - second place | 2002 Busan | Team']

","Dhanraj Pillay played for Selangor HA from 1994 to 1997. To determine the duration, subtract the starting year from the ending year: 1997 - 1994 = 3 years.
Final Answer: 3 years"
How long did Riccardo Gabriele Patrese compete?,16,f1,261,<num_years>,years,tail,"category
f1

caption
Riccardo Patrese

infobox-image
RiccardoPatrese.jpg | Patrese in 1991

Born
Riccardo Gabriele Patrese | ( | 1954-04-17 | ) | 17 April 1954 | (age 68) | Padua, Italy

Formula One World Championship career
Nationality	Italy | Italian
Active years	1977-1993
Teams	Shadow, Arrows, Brabham, Alfa Romeo, Williams, Benetton
Entries	257 (256 starts)
Championships	0
Wins	6
Podiums	37
Career points	281
Pole positions	8
Fastest laps	13
First entry	1977 Monaco Grand Prix
First win	1982 Monaco Grand Prix
Last win	1992 Japanese Grand Prix
Last entry	1993 Australian Grand Prix

","Riccardo Gabriele Patrese's Formula One World Championship career spanned from 1977 to 1993. To determine the length of his career, subtract the starting year from the ending year: 1993 - 1977 = 16 years.
Final Answer: 16 years"
How long in days did the 2022 Atlantic hurricane season last?,94,cyclone,1090,<num_days>,days,tail,"category
cyclone

2002 Atlantic hurricane season
['2002 Atlantic hurricane season summary map.png | Season summary map']

Seasonal boundaries
First system formed	July 14, 2002
Last system dissipated	October 16, 2002

Strongest storm
Name	Isidore
 Maximum winds	125 mph (205 km/h) | ( | 1-minute sustained | )
 Lowest pressure	934 mbar (hPa; 27.58 inHg)

Seasonal statistics
Total depressions	14
Total storms	12
Hurricanes	4
Major hurricanes | (Cat. 3+)	2
Total fatalities	50 total
Total damage	$2.47 billion (2002 USD)

Related articles
['Timeline of the 2002 Atlantic hurricane season | 2002 Pacific hurricane season | 2002 Pacific typhoon season | 2002 North Indian Ocean cyclone season']

Atlantic hurricane seasons | 2000, 2001, | 2002 | , 2003, 2004

","The 2002 Atlantic hurricane season began on July 14, 2002, and ended on October 16, 2002. To calculate the duration in days:

1. Start date: July 14, 2002
2. End date: October 16, 2002

Calculate the number of days from July 14 to October 16:

- July 14 to July 31: 17 days (since July has 31 days)
- August: 31 days
- September: 30 days
- October 1 to October 16: 16 days

Add these together: 17 + 31 + 30 + 16 = 94 days

Final Answer: 94 days"
How long in months did it last as Adal?,17,political party,932,<num_months>,months,tail,"category
political party

Adal | Адал
Chairman	Serik Sultangali
Founded	26 April 2013 | ; 9 years ago |  ( | 2013-04-26 | ) | (as Birlik) | 5 November 2020 | ; 19 months ago |  ( | 2020-11-05 | ) | (as Adal)
Dissolved	26 April 2022 | ; 60 days ago |  ( | 2022-04-26 | )
Merger of	Rukhaniyat Party | Democratic Party Adilet
Merged into	Amanat
Membership | .mw-parser-output .nobold{font-weight:400} | (2021)	300,000
Ideology	Social market economy | Environmentalism
Political position	Centre-right
Mazhilis	0 / 107
Regional | councillors	3 / 515
Municipal | Assemblies	27 / 3,229
['Adal party logo.svg']

Website
['[url=https://adalpartiyasy.kz adalpartiyasy | .kz]', 'Politics of Kazakhstan | Political parties | Elections']

","The Adal party was founded on 5 November 2020 and dissolved on 26 April 2022. To calculate the duration in months:

1. From 5 November 2020 to 5 November 2021 is 12 months.
2. From 5 November 2021 to 5 April 2022 is 5 months.
3. From 5 April 2022 to 26 April 2022 is an additional 21 days, which is approximately 0.7 months (21/30).

Adding these together: 12 + 5 + 0.7 = 17.7 months.

Rounding to the nearest whole number, the party lasted approximately 18 months as Adal.
Final Answer: 18 months"
How long in months did the 2002 Atlantic hurricane season last?,3,cyclone,1090,<num_months>,months,tail,"category
cyclone

2002 Atlantic hurricane season
['2002 Atlantic hurricane season summary map.png | Season summary map']

Seasonal boundaries
First system formed	July 14, 2002
Last system dissipated	October 16, 2002

Strongest storm
Name	Isidore
 Maximum winds	125 mph (205 km/h) | ( | 1-minute sustained | )
 Lowest pressure	934 mbar (hPa; 27.58 inHg)

Seasonal statistics
Total depressions	14
Total storms	12
Hurricanes	4
Major hurricanes | (Cat. 3+)	2
Total fatalities	50 total
Total damage	$2.47 billion (2002 USD)

Related articles
['Timeline of the 2002 Atlantic hurricane season | 2002 Pacific hurricane season | 2002 Pacific typhoon season | 2002 North Indian Ocean cyclone season']

Atlantic hurricane seasons | 2000, 2001, | 2002 | , 2003, 2004

","The 2002 Atlantic hurricane season began on July 14, 2002, and ended on October 16, 2002. To determine the duration in months, we calculate the time from the start to the end date:

1. From July 14 to August 14 is 1 month.
2. From August 14 to September 14 is another month, totaling 2 months.
3. From September 14 to October 14 is another month, totaling 3 months.
4. From October 14 to October 16 is an additional 2 days.

The season lasted for 3 months and 2 days. Since the question asks for the duration in months, we consider the full months only.

Final Answer: 3 months"
How long in months did the 2005 Atlantic hurricane season last?,7,cyclone,1091,<num_months>,months,tail,"category
cyclone

2005 Atlantic hurricane season
['Tracks of about 28 tropical storms, including 15 hurricanes, cluster in the Caribbean and Gulf of Mexico, with some scattered in the Atlantic. Seven hurricanes are major, and most of them make landfall on the U.S. Gulf coast. | Season summary map']

Seasonal boundaries
First system formed	June 8, 2005
Last system dissipated	January 6, 2006 | (record latest, tied with 1954)

Strongest storm
Name	Wilma | (Most intense hurricane in the Atlantic basin)
 Maximum winds	185 mph (295 km/h) | ( | 1-minute sustained | )
 Lowest pressure	882 mbar (hPa; 26.05 inHg)

Seasonal statistics
Total depressions	31 (record high, tied with 2020)
Total storms	28
Hurricanes	15 (record high)
Major hurricanes | (Cat. 3+)	7 (record high, tied with 2020)
Total fatalities	3,912 total
Total damage	$172.297 billion (2005 USD) | (Second-costliest tropical cyclone season on record)

Related articles
['Timeline of the 2005 Atlantic hurricane season | 2005 Pacific hurricane season | 2005 Pacific typhoon season | 2005 North Indian Ocean cyclone season']

Atlantic hurricane seasons | 2003, 2004, | 2005 | , 2006, 2007

","The 2005 Atlantic hurricane season began on June 8, 2005, and ended on January 6, 2006. To calculate the duration in months:

1. From June 8, 2005, to June 8, 2006, is 12 months.
2. Since the season ended on January 6, 2006, we need to count the months from June 8, 2005, to January 6, 2006.

- June 8, 2005, to July 8, 2005: 1 month
- July 8, 2005, to August 8, 2005: 1 month
- August 8, 2005, to September 8, 2005: 1 month
- September 8, 2005, to October 8, 2005: 1 month
- October 8, 2005, to November 8, 2005: 1 month
- November 8, 2005, to December 8, 2005: 1 month
- December 8, 2005, to January 6, 2006: approximately 0.8 months

"
How long in years did Kapil Dev play ODI cricket?,16,cricket,52,<num_years>,years,tail,"category
cricket

caption
Kapil Dev

infobox-image
Kapil Dev at Equation sports auction (cropped).jpg | Dev in 2013

Personal information
Full name	Kapil Dev Ramlal Nikhanj
Nickname	The Haryana Hurricane, Kapil Paaji, Kaps
Height	6 ft 0 in (183 cm)
Batting	Right-handed
Bowling	Right arm fast-medium
Role	All-rounder

International information
National side	India (1978-1994)
Test debut (cap 141)	16 October 1978 v Pakistan
Last Test	19 March 1994 v New Zealand
ODI debut (cap 25)	1 October 1978 v Pakistan
Last ODI	17 October 1994 v West Indies

Domestic team information
1975-1992	Haryana
1981-1983	Northamptonshire
1984-1985	Worcestershire
['Years | Team']

Career statistics
['Competition | Test | ODI | FC | LA', 'Matches | 131 | 225 | 275 | 309', 'Runs scored | 5,248 | 3,783 | 11,356 | 5,461', 'Batting average | 31.05 | 23.79 | 32.91 | 24.59', '100s/50s | 8/27 | 1/14 | 18/56 | 2/23', 'Top score | 163 | 175* | 193 | 175*', 'Balls bowled | 27,740 | 11,202 | 48,853 | 14,947', 'Wickets | 434 | 253 | 835 | 335', 'Bowling average | 29.64 | 27.45 | 27.09 | 27.34', '5 wickets in innings | 23 | 1 | 39 | 2', '10 wickets in match | 2 | 0 | 3 | 0', 'Best bowling | 9/83 | 5/43 | 9/83 | 5/43', 'Catches/stumpings | 64/- | 71/- | 192/- | 99/-', 'Source: CricInfo, | 24 January 2008']

","Kapil Dev's ODI debut was on 1 October 1978, and his last ODI was on 17 October 1994. To find out how long he played ODI cricket, we calculate the difference between these two dates.

1. Start date: 1 October 1978
2. End date: 17 October 1994

From 1 October 1978 to 1 October 1994 is 16 years. From 1 October 1994 to 17 October 1994 is an additional 16 days, which does not add up to a full year.

Therefore, Kapil Dev played ODI cricket for 16 years.
Final Answer: 16 years"
How long in years did Sachin Tendulkar play for Mumbai?,25,cricket,526,<num_years>,years,tail,"category
cricket

caption
Sachin Tendulkar

infobox-image
Sachin at Castrol Golden Spanner Awards.jpg | Tendulkar at a promotional event

Personal information
Full name	Sachin Ramesh Tendulkar
Born	( | 1973-04-24 | ) | 24 April 1973 | (age 49) | Bombay, Maharashtra, India
Nickname	Little Master, Master Blaster
Height	165 cm (5 ft 5 in)
Batting	Right-handed
Bowling	Right-arm leg break | Right-arm off break
Relations	Arjun Tendulkar (son) | Ramesh Tendulkar (father)
Website	sachintendulkar.com

International information
National side	India (1989-2013)
Test debut (cap 187)	15 November 1989 v Pakistan
Last Test	14 November 2013 v West Indies
ODI debut (cap 74)	18 December 1989 v Pakistan
Last ODI	18 March 2012 v Pakistan
ODI shirt no.	10
Only T20I (cap 11)	1 December 2006 v South Africa

Domestic team information
1988-2013	Mumbai
1992	Yorkshire
1994	East Bengal
2008-2013	Mumbai Indians | (squad no. 10)
['Years | Team']

Career statistics
['Competition | Test | ODI | FC | LA', 'Matches | 200 | 463 | 310 | 551', 'Runs scored | 15,921 | 18,426 | 25,396 | 21,999', 'Batting average | 53.78 | 44.83 | 57.84 | 45.54', '100s/50s | 51/68 | 49/96 | 81/116 | 60/114', 'Top score | 248* | 200* | 248* | 200*', 'Balls bowled | 4,240 | 8,054 | 7,605 | 10,230', 'Wickets | 46 | 154 | 71 | 201', 'Bowling average | 54.17 | 44.48 | 61.74 | 42.17', '5 wickets in innings | 0 | 2 | 0 | 2', '10 wickets in match | 0 | 0 | 0 | 0', 'Best bowling | 3/10 | 5/32 | 3/10 | 5/32', 'Catches/stumpings | 115/- | 140/- | 186/- | 175/-', 'Source: ESPNcricinfo, | 15 November 2013']

Member of parliament, Rajya Sabha

In office | 27 April 2012 - 26 April 2018
Constituency	Nominated

","Sachin Tendulkar played for Mumbai from 1988 to 2013. To find out how long he played for Mumbai, subtract the starting year from the ending year: 2013 - 1988 = 25.
Final Answer: 25 years"
How long in years did Sanath Jayasuriya play for his national team?,22,cricket,56,<num_years>,years,tail,"category
cricket

caption
Deshabandu | Sanath Jayasuriya

infobox-image
Sanath jayasuriya portrait.jpg | Jayasuriya playing for Sri Lanka in 2008

Personal information
Full name	Sanath Teran Jayasuriya
Born	( | 1969-06-30 | ) | 30 June 1969 | (age 52) | Matara, Ceylon
Nickname	Master Blaster, Little Dynamite, Matara Hurricane | Matara Mauler
Height	5 ft 7 in (1.70 m)
Batting	Left-handed
Bowling	Slow left arm orthodox
Role	All-rounder

International information
National side	Sri Lanka (1989-2011)
Test debut (cap 49)	22 February 1991 v New Zealand
Last Test	1 December 2007 v England
ODI debut (cap 58)	26 December 1989 v Australia
Last ODI	28 June 2011 v England
ODI shirt no.	07
T20I debut (cap 4)	15 June 2006 v England
Last T20I	25 June 2011 v England

Domestic team information
1994-2011	Bloomfield
2005	Somerset
2007	Lancashire
2008	Warwickshire
2008-2010	Mumbai Indians
2010	Worcestershire
2011	Ruhuna Rhinos
2012	Kandurata Warriors
['Years | Team']

Career statistics
['Competition | Test | ODI | FC | T20', 'Matches | 110 | 445 | 265 | 111', 'Runs scored | 6,973 | 13,430 | 14,819 | 2,317', 'Batting average | 40.07 | 32.36 | 38.39 | 22.71', '100s/50s | 14/31 | 28/68 | 29/70 | 1/12', 'Top score | 340 | 189 | 340 | 114*', 'Balls bowled | 8,188 | 14,874 | 15,275 | 1,593', 'Wickets | 98 | 323 | 205 | 77', 'Bowling average | 34.34 | 36.75 | 33.20 | 25.75', '5 wickets in innings | 2 | 4 | 2 | 0', '10 wickets in match | 0 | 0 | 0 | 0', 'Best bowling | 5/34 | 6/29 | 5/34 | 4/24', 'Catches/stumpings | 78/0 | 123/0 | 162/0 | 21/0', 'Source: ESPNcricinfo, | 15 April 2021']

","Sanath Jayasuriya's international career with the Sri Lankan national team began in 1989 and ended in 2011. To determine the length of his career in years, subtract the starting year from the ending year: 2011 - 1989 = 22.
Final Answer: 22 years"
