question,label,category,table_id,answer_format,answer_temporal_unit,split,table_context,response
How many years after being laid down was the I-179 completed?,2,ship,1112,<num_years>,years,tail,"category
ship

History

Empire of Japan
Name	I-179
Builder	Kawasaki Dockyard Co., Kobe
Laid down	21 August 1941, as | Submarine No. 157
Launched	16 July 1942
Completed	18 June 1943
Renamed	1 November 1941, as | I-179
Stricken	15 April 1944
Fate	Sunk during sea trials, 14 July 1943 | Salvaged and scrapped, 1957

General characteristics
Class and type	Kaidai | type, | KD7 | -class
Displacement	1,862 t (1,833 long tons) (surfaced) | 2,644 t (2,602 long tons) (submerged)
Length	105.5 m (346 ft 2 in)
Beam	8.25 m (27 ft 1 in)
Draft	4.6 m (15 ft 1 in)
Installed power	8,000 bhp (6,000 kW) (diesels) | 1,800 hp (1,300 kW) (electric motors)
Propulsion	Diesel-electric | 2 × diesel engines | 2 × electric motors
Speed	23 knots (43 km/h; 26 mph) surfaced | 8 knots (15 km/h; 9.2 mph) submerged
Range	8,000 nmi (15,000 km; 9,200 mi) at 16 knots (30 km/h; 18 mph) surfaced | 50 nmi (93 km; 58 mi) at 5 knots (9.3 km/h; 5.8 mph) submerged
Test depth	80 m (260 ft)
Complement	86
Armament	6 × 533 mm (21 in) torpedo tubes (all bow) | 1 × 120 mm (4.7 in) deck gun | 1 × twin 25 mm (1.0 in) Type 96 AA gun

","Step 1: Identify the dates of when the I-179 was laid down and when it was completed from the table.

- Laid down: 21 August 1941
- Completed: 18 June 1943

Step 2: Calculate the difference in years between the two dates.

- From August 1941 to August 1942 is 1 year.
- From August 1942 to August 1943 is another year.
- From August 1943 to June 1943 is 8 months, which is less than a year.

Step 3: Combine the years and months to find the total time.

- The I-179 was completed 1 year and 8 months after being laid down.

Final Answer: The I-179 was completed 1 year and 8 months after being laid down."
How many years after being launched did HMS Victory fight at Cape Spartel?,17,ship,1115,<num_years>,years,tail,"category
ship

History

United Kingdom
Name	HMS | Victory
Ordered	14 July 1758
Builder	Chatham Dockyard
Laid down	23 July 1759
Launched	7 May 1765 | ; 257 years ago |  ( | 1765-05-07 | )
Commissioned	1778
Homeport	Portsmouth Historic Dockyard, England | .mw-parser-output .geo-dec,.mw-parser-output .geo-default,.mw-parser-output .geo-dms{display:inline}.mw-parser-output .geo-multi-punct,.mw-parser-output .geo-nondefault{display:none}.mw-parser-output .latitude,.mw-parser-output .longitude{white-space:nowrap} | 50°48′07″N | 1°06′35″W |  / | 50.80194°N 1.10972°W |  / | 50.80194; -1.10972 | Coordinates | 50°48′07″N | 1°06′35″W |  / | 50.80194°N 1.10972°W |  / | 50.80194; -1.10972
Honours and | awards	Participated in | First Battle of Ushant (1778) | Second Battle of Ushant (1781) | Battle of Cape Spartel (1782) | Battle of Cape St Vincent (1797) | Battle of Trafalgar (1805)
Status	Active | Flagship of the First Sea Lord and museum ship

General characteristics
Class and type	104-gun first-rate ship of the line
Tons burthen	2,142 bm
Length	186 ft (57 m) (gundeck), | 227 ft 6 in (69.34 m) (overall)
Beam	51 ft 10 in (15.80 m)
Draught	28 ft 9 in (8.76 m)
Depth of hold	21 ft 6 in (6.55 m)
Propulsion	Sails-6,510 sq yd (5,440 m | 2 | )
Sail plan	Full-rigged ship
Speed	up to 11 knots (20 km/h)
Complement	Approximately 850
Armament	Trafalgar | Gundeck: 30 × 2.75-ton long pattern Blomefield 32-pounders (15 kg) | Middle gundeck: 28 × 2.5-ton long 24-pounders (11 kg) | Upper gundeck: 30 × 1.7-ton short 12-pounders (5 kg) | Quarterdeck: 12 × 1.7-ton short 12-pounder (5 kg) | Forecastle: 2 × medium 12-pounder (5 kg), 2 × 68-pounder (31 kg) carronade
Notes	Height from waterline to top of mainmast: 205 ft (62.5 m)

","Step 1: Identify the launch date of HMS Victory from the table, which is 7 May 1765.

Step 2: Identify the date of the Battle of Cape Spartel from the table, which is 1782.

Step 3: Calculate the number of years between the launch date and the Battle of Cape Spartel.

1782 - 1765 = 17 years

Final Answer: HMS Victory fought at Cape Spartel 17 years after being launched."
How many years after being launched was the Maori Underway completed?,1,ship,1111,<num_years>,years,tail,"category
ship

History

United Kingdom
Name	Maori
Namesake	Māori people
Ordered	10 March 1936
Builder	Fairfield Shipbuilding and Engineering Company, Govan
Cost	£340,622
Laid down	6 July 1936
Launched	2 September 1937
Completed	30 November 1938
Commissioned	5 December 1938
Identification	Pennant numbers: L24/F24/G24
Fate	Sunk by aircraft, 12 February 1942

General characteristics (as built)
Class and type	Tribal-class destroyer
Displacement	1,891 long tons (1,921 t) (standard) | 2,519 long tons (2,559 t) (deep load)
Length	377 ft (114.9 m) (o/a)
Beam	36 ft 6 in (11.13 m)
Draught	11 ft 3 in (3.43 m)
Installed power	3 × Admiralty 3-drum boilers | 44,000 shp (33,000 kW)
Propulsion	2 × shafts; 2 × geared steam turbines
Speed	36 knots (67 km/h; 41 mph)
Range	5,700 nmi (10,600 km; 6,600 mi) at 15 knots (28 km/h; 17 mph)
Complement	190
Sensors and | processing systems	ASDIC
Armament	4 × twin 4.7 in (120 mm) guns | 1 × quadruple 2-pdr (40 mm (1.6 in)) AA guns | 2 × quadruple 0.5 in (12.7 mm) anti-aircraft machineguns | 1 × quadruple 21 in (533 mm) torpedo tubes | 20 × depth charges, 1 × rack, 2 × throwers

","Step 1: Identify the launch date of the Maori.
The launch date of the Maori is given as 2 September 1937.

Step 2: Identify the completion date of the Maori.
The completion date of the Maori is given as 30 November 1938.

Step 3: Calculate the number of years between the launch and completion dates.
To find the number of years between the two dates, we subtract the launch year from the completion year: 1938 - 1937 = 1 year.

Step 4: Since the completion date is in the same year as the launch date, we need to check if the completion happened before or after the launch date within the same year. In this case, the completion date (30 November 1938) is after the launch date (2 September 1937) within the same year.

Final Answer: The Maori was completed 1 year after being launched."
How many years after being ordered did it take for the HMS Astute to be put into service?,17,ship,1114,<num_years>,years,tail,"category
ship

History

United Kingdom
Name	HMS | Astute
Ordered	March 1997
Builder	BAE Systems Submarine Solutions, | Barrow-in-Furness
Laid down	31 January 2001
Launched	8 June 2007
Sponsored by	The Duchess of Cornwall
Commissioned	27 August 2010
In service	May 2014
Homeport	HM Naval Base Clyde
Identification	Pennant number: S119
Status	Operational
Badge	Astute Crest.jpg

General characteristics
Class and type	Astute | -class fleet submarine
Displacement	Surfaced: 7,000 to 7,400 t (7,300 long tons; 8,200 short tons) | Submerged: 7,400 to 7,800 t (7,700 long tons; 8,600 short tons)
Length	97 m (318 ft 3 in)
Beam	11.3 m (37 ft 1 in)
Draught	10 m (32 ft 10 in)
Propulsion	1 × Rolls-Royce PWR 2 nuclear reactor, HEU 93.5% | MTU 600 kilowatt diesel generators
Speed	30 kn (56 km/h; 35 mph), submerged
Range	Unlimited
Endurance	90 days
Test depth	Over 300 m (984 ft 3 in)
Complement	98 (capacity for 109)
Sensors and | processing systems	Thales Sonar 2076 | Atlas DESO 25 echosounder | 2 × Thales CM010 optronic masts | Raytheon Successor IFF
Armament	6 × 21 in (533 mm) torpedo tubes with stowage for up to 38 weapons | Tomahawk Block IV cruise missiles | Spearfish heavyweight torpedoes

","Step 1: Identify the order date and the service date from the table.

- Ordered: March 1997
- In service: May 2014

Step 2: Calculate the difference in years between the order date and the service date.

- 2014 - 1997 = 17 years

Step 3: Since the service date is in May and the order date is in March, we can conclude that the HMS Astute was put into service 17 years after being ordered.

Final Answer: It took 17 years for the HMS Astute to be put into service after being ordered."
How many years after being ordered was HMS Victory launched?,7,ship,1115,<num_years>,years,tail,"category
ship

History

United Kingdom
Name	HMS | Victory
Ordered	14 July 1758
Builder	Chatham Dockyard
Laid down	23 July 1759
Launched	7 May 1765 | ; 257 years ago |  ( | 1765-05-07 | )
Commissioned	1778
Homeport	Portsmouth Historic Dockyard, England | .mw-parser-output .geo-dec,.mw-parser-output .geo-default,.mw-parser-output .geo-dms{display:inline}.mw-parser-output .geo-multi-punct,.mw-parser-output .geo-nondefault{display:none}.mw-parser-output .latitude,.mw-parser-output .longitude{white-space:nowrap} | 50°48′07″N | 1°06′35″W |  / | 50.80194°N 1.10972°W |  / | 50.80194; -1.10972 | Coordinates | 50°48′07″N | 1°06′35″W |  / | 50.80194°N 1.10972°W |  / | 50.80194; -1.10972
Honours and | awards	Participated in | First Battle of Ushant (1778) | Second Battle of Ushant (1781) | Battle of Cape Spartel (1782) | Battle of Cape St Vincent (1797) | Battle of Trafalgar (1805)
Status	Active | Flagship of the First Sea Lord and museum ship

General characteristics
Class and type	104-gun first-rate ship of the line
Tons burthen	2,142 bm
Length	186 ft (57 m) (gundeck), | 227 ft 6 in (69.34 m) (overall)
Beam	51 ft 10 in (15.80 m)
Draught	28 ft 9 in (8.76 m)
Depth of hold	21 ft 6 in (6.55 m)
Propulsion	Sails-6,510 sq yd (5,440 m | 2 | )
Sail plan	Full-rigged ship
Speed	up to 11 knots (20 km/h)
Complement	Approximately 850
Armament	Trafalgar | Gundeck: 30 × 2.75-ton long pattern Blomefield 32-pounders (15 kg) | Middle gundeck: 28 × 2.5-ton long 24-pounders (11 kg) | Upper gundeck: 30 × 1.7-ton short 12-pounders (5 kg) | Quarterdeck: 12 × 1.7-ton short 12-pounder (5 kg) | Forecastle: 2 × medium 12-pounder (5 kg), 2 × 68-pounder (31 kg) carronade
Notes	Height from waterline to top of mainmast: 205 ft (62.5 m)

","Step 1: Identify the date HMS Victory was ordered: 14 July 1758.

Step 2: Identify the date HMS Victory was launched: 7 May 1765.

Step 3: Calculate the difference in years between the two dates.

1765 - 1758 = 7 years

Final Answer: HMS Victory was launched 7 years after being ordered."
How many years after being ordered was the HMS Astute laid down?,4,ship,1114,<num_years>,years,tail,"category
ship

History

United Kingdom
Name	HMS | Astute
Ordered	March 1997
Builder	BAE Systems Submarine Solutions, | Barrow-in-Furness
Laid down	31 January 2001
Launched	8 June 2007
Sponsored by	The Duchess of Cornwall
Commissioned	27 August 2010
In service	May 2014
Homeport	HM Naval Base Clyde
Identification	Pennant number: S119
Status	Operational
Badge	Astute Crest.jpg

General characteristics
Class and type	Astute | -class fleet submarine
Displacement	Surfaced: 7,000 to 7,400 t (7,300 long tons; 8,200 short tons) | Submerged: 7,400 to 7,800 t (7,700 long tons; 8,600 short tons)
Length	97 m (318 ft 3 in)
Beam	11.3 m (37 ft 1 in)
Draught	10 m (32 ft 10 in)
Propulsion	1 × Rolls-Royce PWR 2 nuclear reactor, HEU 93.5% | MTU 600 kilowatt diesel generators
Speed	30 kn (56 km/h; 35 mph), submerged
Range	Unlimited
Endurance	90 days
Test depth	Over 300 m (984 ft 3 in)
Complement	98 (capacity for 109)
Sensors and | processing systems	Thales Sonar 2076 | Atlas DESO 25 echosounder | 2 × Thales CM010 optronic masts | Raytheon Successor IFF
Armament	6 × 21 in (533 mm) torpedo tubes with stowage for up to 38 weapons | Tomahawk Block IV cruise missiles | Spearfish heavyweight torpedoes

","Step 1: Identify the order date and the lay down date from the table.

Order date: March 1997
Lay down date: 31 January 2001

Step 2: Calculate the difference in years between the two dates.

2001 - 1997 = 4 years

Final Answer: The HMS Astute was laid down 4 years after being ordered."
How many years after being refounded was it dissolved?,2,political party,932,<num_years>,years,tail,"category
political party

Adal | Адал
Chairman	Serik Sultangali
Founded	26 April 2013 | ; 9 years ago |  ( | 2013-04-26 | ) | (as Birlik) | 5 November 2020 | ; 19 months ago |  ( | 2020-11-05 | ) | (as Adal)
Dissolved	26 April 2022 | ; 60 days ago |  ( | 2022-04-26 | )
Merger of	Rukhaniyat Party | Democratic Party Adilet
Merged into	Amanat
Membership | .mw-parser-output .nobold{font-weight:400} | (2021)	300,000
Ideology	Social market economy | Environmentalism
Political position	Centre-right
Mazhilis	0 / 107
Regional | councillors	3 / 515
Municipal | Assemblies	27 / 3,229
['Adal party logo.svg']

Website
['[url=https://adalpartiyasy.kz adalpartiyasy | .kz]', 'Politics of Kazakhstan | Political parties | Elections']

","Step 1: Identify the founding date of the political party.
The founding date of the political party is given as 26 April 2013.

Step 2: Identify the dissolution date of the political party.
The dissolution date of the political party is given as 26 April 2022.

Step 3: Calculate the number of years between the founding and dissolution dates.
To find the number of years between the two dates, subtract the founding year from the dissolution year: 2022 - 2013 = 9 years.

Final Answer: The political party was dissolved 9 years after being refounded."
How many years after debuting did Haguroyama Masaji retire?,19,sumo,137,<num_years>,years,tail,"category
sumo

Haguroyama Masaji

羽黒山 政司
['Haguroyama.jpg | Haguroyama, circa 1943']

Personal information
Born	Kobayashi Masaji | ( | 1914-11-18 | ) | November 18, 1914 | Nakanokuchi, Japan
Died	October 14, 1969 | (1969-10-14) | (aged 54)
Height	1.79 m (5 ft | 10 | + | 1 | ⁄ | 2 |  in)
Weight	129.5 kg (285 lb)

Career
Stable	Tatsunami
Record	359-99-117-1 draw
Debut	January, 1934
Highest rank	Yokozuna (May, 1941)
Retired	September, 1953
Elder name	Tatsunami
Championships	7 (Makuuchi) | 1 (Jūryō) | 1 (Makushita) | 1 (Sandanme) | 1 (Jonidan) | 1 (Jonokuchi)

* Up to date as of June 2020.

","Step 1: Identify the debut year and the retirement year from the table.

Debut year: January, 1934
Retirement year: September, 1953

Step 2: Calculate the difference between the retirement year and the debut year.

1953 - 1934 = 19 years

Step 3: Since the retirement year is after the debut year, we can conclude that Haguroyama Masaji retired 19 years after debuting.

Final Answer: Haguroyama Masaji retired 19 years after debuting."
How many years after going pro did Mohamed El Shorbagy become ranked number one in the world?,8,squash,108,<num_years>,years,tail,"category
squash

caption
Mohamed El Shorbagy

infobox-image
Mohamed Elshorbagy (2012).jpg | El Shorbagy in 2009

Nickname(s)
The Beast of Alexandria

Country
England | Egypt

Residence
Bristol, England

Born
( | 1991-01-12 | ) | 12 January 1991 | (age 31) | Alexandria, Egypt

Height
185 cm (6 ft 1 in)

Weight
82 kg (181 lb)

Turned Pro
2006

Retired
Active

Plays
Right-handed

Coached by
Jonah Barrington, David Palmer, Hadrian Stiff, Graeme Williams, Rodney Martin

Racquet used
Tecnifibre Carboflex 125 Airshaft

Website
Mohamed El Shorbagy on Facebook

Men's singles
Highest ranking	World No. 1 (November 2014)
Current ranking	World No. 3 (December 2021)
Title(s)	43
Tour final(s)	70
World Open	F | (2012, 2014) | W | (2017)

Men's squash

Representing | Egypt

World Championships
['Gold medal - first place | 2017 Manchester | Singles', 'Silver medal - second place | 2012 Doha | Singles', 'Silver medal - second place | 2014 Doha | Singles', 'Silver medal - second place | 2020-21 Chicago | Singles', 'Bronze medal - third place | 2013 Manchester | Singles', 'Bronze medal - third place | 2016 Cairo | Singles', 'Bronze medal - third place | 2018-19 Chicago | Singles', 'Bronze medal - third place | 2019-20 Doha | Singles']

World Team Championships
['Gold medal - first place | 2011 Paderborn | Team']

Last updated: December 2018.

","Step 1: Identify the year Mohamed El Shorbagy went pro, which is 2006.

Step 2: Identify the year he became ranked number one in the world, which is November 2014.

Step 3: Calculate the difference between the two years: 2014 - 2006 = 8 years.

Final Answer: Mohamed El Shorbagy became ranked number one in the world 8 years after going pro."
How many years after his debut did Aminishiki Ryūji achieve the rank of Sekiwake?,10,sumo,180,<num_years>,years,tail,"category
sumo

安美錦 竜児 | Aminishiki Ryūji
['Aminishiki 2008.jpg']

Personal information
Born	Ryūji Suginomori | ( | 1978-10-03 | ) | October 3, 1978 | (age 43) | Aomori, Japan
Height	1.84 m (6 ft | 1 | ⁄ | 2 |  in)
Weight	143 kg (315 lb; 22 st 7 lb)
Web presence	website

Career
Stable	Isegahama
Record	907-908-54
Debut	January, 1997
Highest rank	Sekiwake (September, 2007)
Retired	July, 2019
Elder name	Ajigawa
Special Prizes	Outstanding Performance (4) | Fighting Spirit (2) | Technique (6)
Gold Stars	8 | Asashōryū (4) | Musashimaru | Takanohana | Hakuhō | Kakuryū

* Up to date as of June 25, 2020.

","Step 1: Identify the debut date and the date when Aminishiki Ryūji achieved the rank of Sekiwake.

Debut date: January, 1997
Date of Sekiwake rank: September, 2007

Step 2: Calculate the number of years between the two dates.

From January 1997 to January 2007 is 10 years. From January 2007 to September 2007 is an additional 8 months. Since we are looking for the number of years, we can ignore the months and focus on the years.

Step 3: Finalize the answer.

Aminishiki Ryūji achieved the rank of Sekiwake 10 years after his debut.

Final Answer: 10 years"
How many years after his debut did Futabayama Sadaji retire?,18,sumo,134,<num_years>,years,tail,"category
sumo

Futabayama Sadaji

双葉山 定次
['Futabayama Sadaji colorized.jpg | Futabayama, circa 1940']

Personal information
Born	Akiyoshi Sadaji | ( | 1912-02-09 | ) | February 9, 1912 | Usa, Oita, Japan
Died	December 16, 1968 | (1968-12-16) | (aged 56)
Height	1.79 m (5 ft 10 in)
Weight	128 kg (282 lb; 20.2 st)

Career
Stable	Tatsunami
Record	345-113-33 (1 draw)
Debut	March 1927
Highest rank	Yokozuna (May 1937)
Retired	November 1945
Elder name	Tokitsukaze
Championships	12 (Makuuchi)
Gold Stars	1 (Musashiyama)

* Up to date as of June 2020.

","Step 1: Identify the debut year and the retirement year from the table.

Debut year: March 1927
Retirement year: November 1945

Step 2: Calculate the difference between the retirement year and the debut year.

1945 - 1927 = 18 years

Step 3: Since the debut was in March and the retirement was in November, we need to consider the months. However, since the question asks for the number of years, we can ignore the months for this calculation.

Final Answer: Futabayama Sadaji retired 18 years after his debut."
How many years after his debut did Kaiō Hiroyuki retire?,23,sumo,145,<num_years>,years,tail,"category
sumo

Kaiō Hiroyuki

魁皇 博之
['Kaio Hiroyuki 2008 May.jpg | Kaiō in May 2008']

Personal information
Born	Hiroyuki Koga | ( | 1972-07-24 | ) | 24 July 1972 | (age 49) | Nōgata, Fukuoka, Japan
Height	1.85 m (6 ft 1 in)
Weight	170 kg (375 lb; 26 st 11 lb)
Web presence	website

Career
Stable	Tomozuna
Record	1047-700-158
Debut	March 1988
Highest rank	Ōzeki (September 2000)
Retired	July 2011
Elder name	Asakayama
Championships	5 (Makuuchi) | 1 (Makushita) | 1 (Sandanme)
Special Prizes	Outstanding Performance (10) | Fighting Spirit (5)
Gold Stars	6 | Takanohana (3) | Akebono (2) | Wakanohana III

* Up to date as of July 2011.

","Step 1: Identify the year of Kaiō Hiroyuki's debut, which is given as March 1988.

Step 2: Identify the year of Kaiō Hiroyuki's retirement, which is given as July 2011.

Step 3: Calculate the difference between the retirement year and the debut year.

2011 (retirement year) - 1988 (debut year) = 23 years

Final Answer: Kaiō Hiroyuki retired 23 years after his debut."
How many years after his debut in 1970 did Chiyonofuji achieve his highest rank?,11,sumo,131,<num_years>,years,tail,"category
sumo

Chiyonofuji Mitsugu

千代の富士 貢
['Kokonoe.jpg | Chiyonofuji in 2010']

Personal information
Born	Mitsugu Akimoto | ( | 1955-06-01 | ) | June 1, 1955 | Fukushima, Hokkaido, Japan
Died	July 31, 2016 | (2016-07-31) | (aged 61) | Tokyo, Japan
Height	183 cm (6 ft 0 in)
Weight	126 kg (278 lb; 19 st 12 lb)

Career
Stable	Kokonoe
Record	1045-437-170
Debut	September, 1970
Highest rank	Yokozuna (July, 1981)
Retired	May, 1991
Elder name	Kokonoe
Championships	31 (Makuuchi) | 1 (Makushita)
Special Prizes	Outstanding Performance (1) | Fighting Spirit (1) | Technique (5)
Gold Stars	3 | Mienoumi (2) | Wakanohana II

* Up to date as of June 2020.

","Step 1: Identify the year Chiyonofuji Mitsugu debuted, which is given as 1970.

Step 2: Identify the year Chiyonofuji Mitsugu achieved his highest rank, which is given as July 1981.

Step 3: Calculate the difference between the year he achieved his highest rank and the year he debuted.

1981 - 1970 = 11 years

Final Answer: Chiyonofuji Mitsugu achieved his highest rank 11 years after his debut in 1970."
How many years after his first year with Bloomfield did Jayasuriya play for the Khulna Royal Bengals?,18,cricket,56,<num_years>,years,tail,"category
cricket

caption
Deshabandu | Sanath Jayasuriya

infobox-image
Sanath jayasuriya portrait.jpg | Jayasuriya playing for Sri Lanka in 2008

Personal information
Full name	Sanath Teran Jayasuriya
Born	( | 1969-06-30 | ) | 30 June 1969 | (age 52) | Matara, Ceylon
Nickname	Master Blaster, Little Dynamite, Matara Hurricane | Matara Mauler
Height	5 ft 7 in (1.70 m)
Batting	Left-handed
Bowling	Slow left arm orthodox
Role	All-rounder

International information
National side	Sri Lanka (1989-2011)
Test debut (cap 49)	22 February 1991 v New Zealand
Last Test	1 December 2007 v England
ODI debut (cap 58)	26 December 1989 v Australia
Last ODI	28 June 2011 v England
ODI shirt no.	07
T20I debut (cap 4)	15 June 2006 v England
Last T20I	25 June 2011 v England

Domestic team information
1994-2011	Bloomfield
2005	Somerset
2007	Lancashire
2008	Warwickshire
2008-2010	Mumbai Indians
2010	Worcestershire
2011	Ruhuna Rhinos
2012	Kandurata Warriors
['Years | Team']

Career statistics
['Competition | Test | ODI | FC | T20', 'Matches | 110 | 445 | 265 | 111', 'Runs scored | 6,973 | 13,430 | 14,819 | 2,317', 'Batting average | 40.07 | 32.36 | 38.39 | 22.71', '100s/50s | 14/31 | 28/68 | 29/70 | 1/12', 'Top score | 340 | 189 | 340 | 114*', 'Balls bowled | 8,188 | 14,874 | 15,275 | 1,593', 'Wickets | 98 | 323 | 205 | 77', 'Bowling average | 34.34 | 36.75 | 33.20 | 25.75', '5 wickets in innings | 2 | 4 | 2 | 0', '10 wickets in match | 0 | 0 | 0 | 0', 'Best bowling | 5/34 | 6/29 | 5/34 | 4/24', 'Catches/stumpings | 78/0 | 123/0 | 162/0 | 21/0', 'Source: ESPNcricinfo, | 15 April 2021']

","Step 1: Identify the year Sanath Jayasuriya first played for Bloomfield, which is mentioned in the table as 1994.

Step 2: Identify the year Sanath Jayasuriya played for the Khulna Royal Bengals, which is mentioned in the table as 2012.

Step 3: Calculate the difference between the two years: 2012 - 1994 = 18 years.

Final Answer: Sanath Jayasuriya played for the Khulna Royal Bengals 18 years after his first year with Bloomfield."
How many years after his last Test did Bradman die?,53,cricket,527,<num_years>,years,tail,"category
cricket

caption
Sir | Don Bradman | AC

infobox-image
Don Bradman 1930.jpg | Bradman in 1930

Personal information
Full name	Donald George Bradman
Born	( | 1908-08-27 | ) | 27 August 1908 | Cootamundra, New South Wales, Australia
Died	25 February 2001 | (2001-02-25) | (aged 92) | Kensington Park, South Australia
Nickname	The Don, The Boy from Bowral, Braddles, the White Headley
Height	1.70 m (5 ft 7 in)
Batting	Right-handed
Bowling	Right-arm leg break
Role	Batsman

International information
National side	Australia (1928-1948)
Test debut (cap 124)	30 November 1928 v England
Last Test	18 August 1948 v England

Domestic team information
1927/28-1933/34	New South Wales
1935/36-1948/49	South Australia
['Years | Team']

Career statistics
['Competition | Test | First-class', 'Matches | 52 | 234', 'Runs scored | 6,996 | 28,067', 'Batting average | 99.94 | 95.14', '100s/50s | 29/13 | 117/69', 'Top score | 334 | 452*', 'Balls bowled | 160 | 2,114', 'Wickets | 2 | 36', 'Bowling average | 36.00 | 37.97', '5 wickets in innings | 0 | 0', '10 wickets in match | 0 | 0', 'Best bowling | 1/8 | 3/35', 'Catches/stumpings | 32/- | 131/1', 'Source: ESPNcricinfo, | 4 December 2014']

","Step 1: Identify the year of Bradman's last Test.
From the table, we can see that Bradman's last Test was played on 18 August 1948.

Step 2: Identify the year Bradman died.
The table states that Bradman died on 25 February 2001.

Step 3: Calculate the number of years between the last Test and Bradman's death.
To find the number of years between 1948 and 2001, we subtract the earlier year from the later year: 2001 - 1948 = 53 years.

Final Answer: Bradman died 53 years after his last Test."
How many years after his retirement did Futabayama Sadaji die?,23,sumo,134,<num_years>,years,tail,"category
sumo

Futabayama Sadaji

双葉山 定次
['Futabayama Sadaji colorized.jpg | Futabayama, circa 1940']

Personal information
Born	Akiyoshi Sadaji | ( | 1912-02-09 | ) | February 9, 1912 | Usa, Oita, Japan
Died	December 16, 1968 | (1968-12-16) | (aged 56)
Height	1.79 m (5 ft 10 in)
Weight	128 kg (282 lb; 20.2 st)

Career
Stable	Tatsunami
Record	345-113-33 (1 draw)
Debut	March 1927
Highest rank	Yokozuna (May 1937)
Retired	November 1945
Elder name	Tokitsukaze
Championships	12 (Makuuchi)
Gold Stars	1 (Musashiyama)

* Up to date as of June 2020.

","Step 1: Identify the year of retirement from the table. According to the table, Futabayama Sadaji retired in November 1945.

Step 2: Identify the year of death from the table. According to the table, Futabayama Sadaji died in December 1968.

Step 3: Calculate the difference between the year of death and the year of retirement. Subtract the year of retirement (1945) from the year of death (1968).

1968 - 1945 = 23

Final Answer: Futabayama Sadaji died 23 years after his retirement."
How many years after its first battle did HMS Victory fight at Trafalgar?,27,ship,1115,<num_years>,years,tail,"category
ship

History

United Kingdom
Name	HMS | Victory
Ordered	14 July 1758
Builder	Chatham Dockyard
Laid down	23 July 1759
Launched	7 May 1765 | ; 257 years ago |  ( | 1765-05-07 | )
Commissioned	1778
Homeport	Portsmouth Historic Dockyard, England | .mw-parser-output .geo-dec,.mw-parser-output .geo-default,.mw-parser-output .geo-dms{display:inline}.mw-parser-output .geo-multi-punct,.mw-parser-output .geo-nondefault{display:none}.mw-parser-output .latitude,.mw-parser-output .longitude{white-space:nowrap} | 50°48′07″N | 1°06′35″W |  / | 50.80194°N 1.10972°W |  / | 50.80194; -1.10972 | Coordinates | 50°48′07″N | 1°06′35″W |  / | 50.80194°N 1.10972°W |  / | 50.80194; -1.10972
Honours and | awards	Participated in | First Battle of Ushant (1778) | Second Battle of Ushant (1781) | Battle of Cape Spartel (1782) | Battle of Cape St Vincent (1797) | Battle of Trafalgar (1805)
Status	Active | Flagship of the First Sea Lord and museum ship

General characteristics
Class and type	104-gun first-rate ship of the line
Tons burthen	2,142 bm
Length	186 ft (57 m) (gundeck), | 227 ft 6 in (69.34 m) (overall)
Beam	51 ft 10 in (15.80 m)
Draught	28 ft 9 in (8.76 m)
Depth of hold	21 ft 6 in (6.55 m)
Propulsion	Sails-6,510 sq yd (5,440 m | 2 | )
Sail plan	Full-rigged ship
Speed	up to 11 knots (20 km/h)
Complement	Approximately 850
Armament	Trafalgar | Gundeck: 30 × 2.75-ton long pattern Blomefield 32-pounders (15 kg) | Middle gundeck: 28 × 2.5-ton long 24-pounders (11 kg) | Upper gundeck: 30 × 1.7-ton short 12-pounders (5 kg) | Quarterdeck: 12 × 1.7-ton short 12-pounder (5 kg) | Forecastle: 2 × medium 12-pounder (5 kg), 2 × 68-pounder (31 kg) carronade
Notes	Height from waterline to top of mainmast: 205 ft (62.5 m)

","Step 1: Identify the dates of the first battle and the Battle of Trafalgar.
- First Battle of Ushant: 1778
- Battle of Trafalgar: 1805

Step 2: Calculate the number of years between the two battles.
- 1805 - 1778 = 27 years

Final Answer: HMS Victory fought at Trafalgar 27 years after its first battle."
