question,label,category,table_id,answer_format,answer_temporal_unit,split,table_context,response
How long did Dhanraj Pillay play for Selangor HA?,3,hockey,485,<num_years>,years,tail,"category
hockey

caption
Dhanraj Pillay

infobox-image
Dhanraj Pillay01.png | Pillay in 2010

Personal information
Full name	Dhanraj Pillay
Born	( | 1968-07-16 | ) | 16 July 1968 | (age 53) | Khadki, Pune, Maharastra, India
Height	5 ft 8 in (1.73 m)
Playing position	Forward

Senior career
Years	Team
1992-1993	Indian Gymkhana
1993	HC Lyon
1994-1997	Selangor HA
1997-1999	Abahani Ltd.
2000	HTC Stuttgart Kickers
2000-2001	Bank Simpanan Nasional HC
2002	Singapore Hockey Federation
2006-2008	Maratha Warriors
2012	Karnataka Lions
2004	Ernst & Young HC
2005	Telekom Malaysia HC

National team
['Years | Team | Apps | (Gls)', '1989-2004 | India | 339 | (170)']

Representing | India

Men's field hockey

Champions Challenge
['Gold medal - first place | 2001 Kuala Lumpur | Team']

Asia Cup
['Gold medal - first place | 2003 Kuala Lumpur | Team', 'Silver medal - second place | 1989 Delhi | Team', 'Silver medal - second place | 1994 Hiroshima | Team', 'Bronze medal - third place | 1999 Kula Lumpur | Team']

Asian Games
['Gold medal - first place | 1998 Bangkok | Team', 'Silver medal - second place | 1990 Beijing | Team', 'Silver medal - second place | 1994 Hiroshima | Team', 'Silver medal - second place | 2002 Busan | Team']

","According to the table, Dhanraj Pillay played for Selangor HA from 1994 to 1997. To get the number of years, subtract the start year from the end year: 1997-1994=3.
Final Answer: 3 years"
How long did Riccardo Gabriele Patrese compete?,16,f1,261,<num_years>,years,tail,"category
f1

caption
Riccardo Patrese

infobox-image
RiccardoPatrese.jpg | Patrese in 1991

Born
Riccardo Gabriele Patrese | ( | 1954-04-17 | ) | 17 April 1954 | (age 68) | Padua, Italy

Formula One World Championship career
Nationality	Italy | Italian
Active years	1977-1993
Teams	Shadow, Arrows, Brabham, Alfa Romeo, Williams, Benetton
Entries	257 (256 starts)
Championships	0
Wins	6
Podiums	37
Career points	281
Pole positions	8
Fastest laps	13
First entry	1977 Monaco Grand Prix
First win	1982 Monaco Grand Prix
Last win	1992 Japanese Grand Prix
Last entry	1993 Australian Grand Prix

","Riccardo Gabriele Patrese competed from 1977 to 1993. To get the number of years he competed, subtract the start year from the end year: 1993-1977=16.
Final Answer: 16 years"
How long in days did the 2022 Atlantic hurricane season last?,94,cyclone,1090,<num_days>,days,tail,"category
cyclone

2002 Atlantic hurricane season
['2002 Atlantic hurricane season summary map.png | Season summary map']

Seasonal boundaries
First system formed	July 14, 2002
Last system dissipated	October 16, 2002

Strongest storm
Name	Isidore
 Maximum winds	125 mph (205 km/h) | ( | 1-minute sustained | )
 Lowest pressure	934 mbar (hPa; 27.58 inHg)

Seasonal statistics
Total depressions	14
Total storms	12
Hurricanes	4
Major hurricanes | (Cat. 3+)	2
Total fatalities	50 total
Total damage	$2.47 billion (2002 USD)

Related articles
['Timeline of the 2002 Atlantic hurricane season | 2002 Pacific hurricane season | 2002 Pacific typhoon season | 2002 North Indian Ocean cyclone season']

Atlantic hurricane seasons | 2000, 2001, | 2002 | , 2003, 2004

","The information provided is about the 2002 Atlantic hurricane season, not the 2022 Atlantic hurricane season. There is no information in the table about the 2022 Atlantic hurricane season.

However, the table does provide information about the 2002 Atlantic hurricane season. The season started on July 14, 2002, and ended on October 16, 2002. To find the number of days, we need to calculate the difference between these two dates. 

October has 31 days, and from July 14 to October 16, we have:
- July: 14 days
- August: 31 days
- September: 30 days
- October: 16 days
Total days: 14 + 31 + 30 + 16 = 91 days

The 2002 Atlantic hurricane season lasted for 91 days.
Final Answer: 91 days"
How long in months did it last as Adal?,17,political party,932,<num_months>,months,tail,"category
political party

Adal | Адал
Chairman	Serik Sultangali
Founded	26 April 2013 | ; 9 years ago |  ( | 2013-04-26 | ) | (as Birlik) | 5 November 2020 | ; 19 months ago |  ( | 2020-11-05 | ) | (as Adal)
Dissolved	26 April 2022 | ; 60 days ago |  ( | 2022-04-26 | )
Merger of	Rukhaniyat Party | Democratic Party Adilet
Merged into	Amanat
Membership | .mw-parser-output .nobold{font-weight:400} | (2021)	300,000
Ideology	Social market economy | Environmentalism
Political position	Centre-right
Mazhilis	0 / 107
Regional | councillors	3 / 515
Municipal | Assemblies	27 / 3,229
['Adal party logo.svg']

Website
['[url=https://adalpartiyasy.kz adalpartiyasy | .kz]', 'Politics of Kazakhstan | Political parties | Elections']

","Adal was founded as Birlik on 26 April 2013 and changed its name to Adal on 5 November 2020. It was dissolved on 26 April 2022. To find out how long it lasted as Adal, we need to find the difference between the date of dissolution and the date of name change. 

The date of dissolution is 26 April 2022, and the date of name change is 5 November 2020. 

To find the difference in months, we can calculate the number of months from November 2020 to April 2022. From November 2020 to December 2020 is 1 month. From January 2021 to April 2022 is 16 months. Therefore, the total number of months is 1 + 16 = 17 months.
Final Answer: 17 months"
How long in months did the 2002 Atlantic hurricane season last?,3,cyclone,1090,<num_months>,months,tail,"category
cyclone

2002 Atlantic hurricane season
['2002 Atlantic hurricane season summary map.png | Season summary map']

Seasonal boundaries
First system formed	July 14, 2002
Last system dissipated	October 16, 2002

Strongest storm
Name	Isidore
 Maximum winds	125 mph (205 km/h) | ( | 1-minute sustained | )
 Lowest pressure	934 mbar (hPa; 27.58 inHg)

Seasonal statistics
Total depressions	14
Total storms	12
Hurricanes	4
Major hurricanes | (Cat. 3+)	2
Total fatalities	50 total
Total damage	$2.47 billion (2002 USD)

Related articles
['Timeline of the 2002 Atlantic hurricane season | 2002 Pacific hurricane season | 2002 Pacific typhoon season | 2002 North Indian Ocean cyclone season']

Atlantic hurricane seasons | 2000, 2001, | 2002 | , 2003, 2004

","The 2002 Atlantic hurricane season started on July 14, 2002, and ended on October 16, 2002. To find the number of months, we need to find the difference between the end month and the start month. 

July is the 7th month, and October is the 10th month. Therefore, the difference between the end month and the start month is 10 - 7 = 3 months.

However, this calculation is incorrect, since the start month is July, and the end month is October. We need to count the months from July to October. 

July is the 7th month, August is the 8th month, September is the 9th month, and October is the 10th month. Therefore, the difference between the end month and the start month is 10 - 7 = 3 months."
How long in months did the 2005 Atlantic hurricane season last?,7,cyclone,1091,<num_months>,months,tail,"category
cyclone

2005 Atlantic hurricane season
['Tracks of about 28 tropical storms, including 15 hurricanes, cluster in the Caribbean and Gulf of Mexico, with some scattered in the Atlantic. Seven hurricanes are major, and most of them make landfall on the U.S. Gulf coast. | Season summary map']

Seasonal boundaries
First system formed	June 8, 2005
Last system dissipated	January 6, 2006 | (record latest, tied with 1954)

Strongest storm
Name	Wilma | (Most intense hurricane in the Atlantic basin)
 Maximum winds	185 mph (295 km/h) | ( | 1-minute sustained | )
 Lowest pressure	882 mbar (hPa; 26.05 inHg)

Seasonal statistics
Total depressions	31 (record high, tied with 2020)
Total storms	28
Hurricanes	15 (record high)
Major hurricanes | (Cat. 3+)	7 (record high, tied with 2020)
Total fatalities	3,912 total
Total damage	$172.297 billion (2005 USD) | (Second-costliest tropical cyclone season on record)

Related articles
['Timeline of the 2005 Atlantic hurricane season | 2005 Pacific hurricane season | 2005 Pacific typhoon season | 2005 North Indian Ocean cyclone season']

Atlantic hurricane seasons | 2003, 2004, | 2005 | , 2006, 2007

","The 2005 Atlantic hurricane season started on June 8, 2005, and ended on January 6, 2006. To find the duration of the season in months, we need to find the difference between the start month and the end month. 

The start month is June (6), and the end month is January (1). Since January is the 12th month, we can find the duration as follows: 12 (January) - 6 (June) + 1 (January to June is 6 months, but we need to add January to include the full month) = 7 months.

However, since the season ended in January, we should count the full month of January, making the duration 7 months.
Final Answer: 7 months"
How long in years did Kapil Dev play ODI cricket?,16,cricket,52,<num_years>,years,tail,"category
cricket

caption
Kapil Dev

infobox-image
Kapil Dev at Equation sports auction (cropped).jpg | Dev in 2013

Personal information
Full name	Kapil Dev Ramlal Nikhanj
Nickname	The Haryana Hurricane, Kapil Paaji, Kaps
Height	6 ft 0 in (183 cm)
Batting	Right-handed
Bowling	Right arm fast-medium
Role	All-rounder

International information
National side	India (1978-1994)
Test debut (cap 141)	16 October 1978 v Pakistan
Last Test	19 March 1994 v New Zealand
ODI debut (cap 25)	1 October 1978 v Pakistan
Last ODI	17 October 1994 v West Indies

Domestic team information
1975-1992	Haryana
1981-1983	Northamptonshire
1984-1985	Worcestershire
['Years | Team']

Career statistics
['Competition | Test | ODI | FC | LA', 'Matches | 131 | 225 | 275 | 309', 'Runs scored | 5,248 | 3,783 | 11,356 | 5,461', 'Batting average | 31.05 | 23.79 | 32.91 | 24.59', '100s/50s | 8/27 | 1/14 | 18/56 | 2/23', 'Top score | 163 | 175* | 193 | 175*', 'Balls bowled | 27,740 | 11,202 | 48,853 | 14,947', 'Wickets | 434 | 253 | 835 | 335', 'Bowling average | 29.64 | 27.45 | 27.09 | 27.34', '5 wickets in innings | 23 | 1 | 39 | 2', '10 wickets in match | 2 | 0 | 3 | 0', 'Best bowling | 9/83 | 5/43 | 9/83 | 5/43', 'Catches/stumpings | 64/- | 71/- | 192/- | 99/-', 'Source: CricInfo, | 24 January 2008']

","Kapil Dev made his ODI debut in 1978 and his last ODI was in 1994. To get the number of years between these two years, subtract the start year from the last year: 1994-1978=16.
Final Answer: 16 years"
How long in years did Sachin Tendulkar play for Mumbai?,25,cricket,526,<num_years>,years,tail,"category
cricket

caption
Sachin Tendulkar

infobox-image
Sachin at Castrol Golden Spanner Awards.jpg | Tendulkar at a promotional event

Personal information
Full name	Sachin Ramesh Tendulkar
Born	( | 1973-04-24 | ) | 24 April 1973 | (age 49) | Bombay, Maharashtra, India
Nickname	Little Master, Master Blaster
Height	165 cm (5 ft 5 in)
Batting	Right-handed
Bowling	Right-arm leg break | Right-arm off break
Relations	Arjun Tendulkar (son) | Ramesh Tendulkar (father)
Website	sachintendulkar.com

International information
National side	India (1989-2013)
Test debut (cap 187)	15 November 1989 v Pakistan
Last Test	14 November 2013 v West Indies
ODI debut (cap 74)	18 December 1989 v Pakistan
Last ODI	18 March 2012 v Pakistan
ODI shirt no.	10
Only T20I (cap 11)	1 December 2006 v South Africa

Domestic team information
1988-2013	Mumbai
1992	Yorkshire
1994	East Bengal
2008-2013	Mumbai Indians | (squad no. 10)
['Years | Team']

Career statistics
['Competition | Test | ODI | FC | LA', 'Matches | 200 | 463 | 310 | 551', 'Runs scored | 15,921 | 18,426 | 25,396 | 21,999', 'Batting average | 53.78 | 44.83 | 57.84 | 45.54', '100s/50s | 51/68 | 49/96 | 81/116 | 60/114', 'Top score | 248* | 200* | 248* | 200*', 'Balls bowled | 4,240 | 8,054 | 7,605 | 10,230', 'Wickets | 46 | 154 | 71 | 201', 'Bowling average | 54.17 | 44.48 | 61.74 | 42.17', '5 wickets in innings | 0 | 2 | 0 | 2', '10 wickets in match | 0 | 0 | 0 | 0', 'Best bowling | 3/10 | 5/32 | 3/10 | 5/32', 'Catches/stumpings | 115/- | 140/- | 186/- | 175/-', 'Source: ESPNcricinfo, | 15 November 2013']

Member of parliament, Rajya Sabha

In office | 27 April 2012 - 26 April 2018
Constituency	Nominated

","Sachin Tendulkar played for Mumbai from 1988-2013. To find the number of years he played for Mumbai, subtract the start year from the end year: 2013-1988=25.
Final Answer: 25 years"
How long in years did Sanath Jayasuriya play for his national team?,22,cricket,56,<num_years>,years,tail,"category
cricket

caption
Deshabandu | Sanath Jayasuriya

infobox-image
Sanath jayasuriya portrait.jpg | Jayasuriya playing for Sri Lanka in 2008

Personal information
Full name	Sanath Teran Jayasuriya
Born	( | 1969-06-30 | ) | 30 June 1969 | (age 52) | Matara, Ceylon
Nickname	Master Blaster, Little Dynamite, Matara Hurricane | Matara Mauler
Height	5 ft 7 in (1.70 m)
Batting	Left-handed
Bowling	Slow left arm orthodox
Role	All-rounder

International information
National side	Sri Lanka (1989-2011)
Test debut (cap 49)	22 February 1991 v New Zealand
Last Test	1 December 2007 v England
ODI debut (cap 58)	26 December 1989 v Australia
Last ODI	28 June 2011 v England
ODI shirt no.	07
T20I debut (cap 4)	15 June 2006 v England
Last T20I	25 June 2011 v England

Domestic team information
1994-2011	Bloomfield
2005	Somerset
2007	Lancashire
2008	Warwickshire
2008-2010	Mumbai Indians
2010	Worcestershire
2011	Ruhuna Rhinos
2012	Kandurata Warriors
['Years | Team']

Career statistics
['Competition | Test | ODI | FC | T20', 'Matches | 110 | 445 | 265 | 111', 'Runs scored | 6,973 | 13,430 | 14,819 | 2,317', 'Batting average | 40.07 | 32.36 | 38.39 | 22.71', '100s/50s | 14/31 | 28/68 | 29/70 | 1/12', 'Top score | 340 | 189 | 340 | 114*', 'Balls bowled | 8,188 | 14,874 | 15,275 | 1,593', 'Wickets | 98 | 323 | 205 | 77', 'Bowling average | 34.34 | 36.75 | 33.20 | 25.75', '5 wickets in innings | 2 | 4 | 2 | 0', '10 wickets in match | 0 | 0 | 0 | 0', 'Best bowling | 5/34 | 6/29 | 5/34 | 4/24', 'Catches/stumpings | 78/0 | 123/0 | 162/0 | 21/0', 'Source: ESPNcricinfo, | 15 April 2021']

","Sanath Jayasuriya played for his national team from 1989 to 2011. To get the number of years he played, subtract the start year from the end year: 2011-1989=22.
Final Answer: 22 years"
How long in years did Sean Kelly compete in professional teams?,17,cycling,105,<num_years>,years,tail,"category
cycling

caption
Sean Kelly

infobox-image
Sean Kelly, Tour de France 2009.jpg | Sean Kelly in July 2009

Personal information
Full name	John James Kelly
Nickname	Sean, King Kelly
Born	( | 1956-05-24 | ) | 24 May 1956 | (age 66) | Waterford City, County Waterford, Ireland
Height	1.80 m (5 ft 11 in)
Weight	77 kg (170 lb; 12 st 2 lb)

Team information
Current team	Retired
Discipline	Road
Role	Rider
Rider type	Started as a sprinter | Became an all-rounder

Professional teams
1977-1978	Flandria-Velda-Latina Assicurazioni
1979-1981	Splendor-Euro Soap
1982-1983	Sem-France Loire-Campagnolo
1984-1985	Skil-Reydel-Sem-Mavic
1986-1988	Kas
1989-1991	PDM-Concorde
1992-1993	Lotus-Festina
1994	Catavana

Major wins

Grand Tours | Tour de France | Points classification (1982, 1983, 1985, 1989) | Intermediate sprints classification (1982, 1983, 1989) | 5 individual stages | Vuelta a España | General classification | (1988) | Points classification (1980, 1985, 1986, 1988) | 16 individual stages | Stage races | Paris-Nice (1982, 1983, 1984, 1985, 1986, 1987, 1988) | Tour de Suisse (1983, 1990) | Tour of the Basque Country (1984, 1986, 1987) | Volta a Catalunya (1984, 1986) | Critérium International (1983, 1984, 1987) | One-day races and Classics | Milan-San Remo (1986, 1992) | Paris-Roubaix (1984, 1986) | Liège-Bastogne-Liège (1984, 1989) | Giro di Lombardia (1983, 1985, 1991) | Gent-Wevelgem (1988) | Paris-Tours (1984) | Other | Super Prestige Pernod International (1984-1986) | UCI Road World Cup (1989)

Representing | Ireland

Men's road bicycle racing

World Championships
['Bronze medal - third place | 1982 Goodwood | Road race', 'Bronze medal - third place | 1989 Chambéry | Road race']

","Sean Kelly competed in the following professional teams from the year they started to the year they ended:

1. Flandria-Velda-Latina Assicurazioni: 1977-1978
2. Splendor-Euro Soap: 1979-1981
3. Sem-France Loire-Campagnolo: 1982-1983
4. Skil-Reydel-Sem-Mavic: 1984-1985
5. Kas: 1986-1988
6. PDM-Concorde: 1989-1991
7. Lotus-Festina: 1992-1993
8. Catavana: 1994

The earliest start year is 1977 and the latest end year is 1994. To get the number of years, subtract the start year from the end year: 1994-1977=17.
Final Answer: 17 years"
How long in years did Shohei Yamamoto's youth career last?,5,boxing,484,<num_years>,years,tail,"category
boxing

caption
Shohei Yamamoto | 山本 翔平

Personal information
Full name	Shohei Yamamoto
Date of birth	( | 1982-08-29 | ) | August 29, 1982 | (age 39)
Place of birth	Nagaokakyo, Kyoto, Japan
Height	1.73 m (5 ft 8 in)
Position(s)	Midfielder

Youth career
1995-2000	Kyoto Purple Sanga

Senior career*
['Years | Team | League appearances | ( | League goals | )', '2001 | Kyoto Purple Sanga | 0 | (0)', '2002-2003 | Mito HollyHock | 27 | (0)', ""2004-2006 | ALO's Hokuriku | 76 | (5)"", '2007-2009 | Roasso Kumamoto | 84 | (1)', '2010-2012 | V-Varen Nagasaki | 53 | (0)', '2013-2017 | Kamatamare Sanuki | 140 | (3)', '2018 | Ococias Kyoto AC | 3 | (0)', 'Total | 383 | (9)', '*Club domestic league appearances and goals']

","Shohei Yamamoto's youth career began in 1995 and ended in 2000. To get the number of years between these two years, subtract the start year from the end year: 2000-1995=5.
Final Answer: 5 years"
How long in years did the USA support the Insurgency in Laos starting from 1975?,15,proxy war,987,<num_years>,years,tail,"category
proxy war

Insurgency in Laos
Date	2 December 1975 - present
Location	Southern Laos (royalists and rightists); Central and Northern Laos (Hmong rebels)
Status	Ongoing low-intensity conflict | 2007 Hmong-led coup attempt against the Lao government foiled; alleged plotters tried and exonerated in the U.S.
['Part of the Third Indochina War']

Belligerents
Laos | Lao People's Revolutionary Party | Supported by | Vietnam (from 1976) | North Vietnam (until 1976) | Soviet Union (until 1989)	Hmong insurgents | Supported by | Thailand (until 1990) | United States (until 1990) | Neo Hom (1981-2007) | Royalists | Lao National Liberation Front | Royal Lao Democratic Government (1982) | Supported by | Royal Lao Government in Exile | China (until 1988) | Cambodia | Democratic Kampuchea (until 1979) | Cambodia | Khmer Rouge | Cambodia | Party of Democratic Kampuchea (1981-1990) | Rightists | United Front for the Liberation of Laos | Supported by | Thailand (early to mid-1980s)

","The USA supported the Insurgency in Laos until 1990. The conflict started on December 2, 1975. To find the number of years the USA supported the insurgency, subtract the start year from the end year: 1990-1975=15.
Final Answer: 15 years"
How long in years did the Years of Lead last in Italy?,26,proxy war,1020,<num_years>,years,tail,"category
proxy war

Years of Lead (Italy)
Date	Late 1968 - mid 1988 (20 years) | Resurgence from 1999 - 2005 (6 years)
Location	Italy (mainly Northern Italy)
Result	Eventual decrease of terrorist activity in Italy | The murder of Aldo Moro (1978) resulted in a collapse of popular support for the Red Brigades | The Bologna massacre (1980) led to the dismantling of the main far-right terrorist groups | The Propaganda Due affair (1981) caused the decline of secret circles for several years
['Part of the Cold War', 'Stragedibologna-2.jpg | Aftermath of the bombing at the Bologna railway station in August 1980 which killed 85 people, the deadliest event during the Years of Lead']

Belligerents
[""Italy | Italian Government | Civil Ensign of Italy.svg | SISDE | Stemma araldico e distintivo dello Stato Maggiore Difesa.svg | Armed Forces | Coat of arms of the Carabinieri.svg | Carabinieri | Stemma della Polizia di Stato.svg | Polizia di Stato | Supported by | Gladio | CIA | Far-left terrorists | Flag of the Brigate Rosse.svg | Red Brigades (1970-1988) | Front Line (1976-1981) | October 22 Group (1969-1971) | PAC (1976-1979) | Continuous Struggle (1969-1976) | Anarchist flag.svg | Workers' Power (1967-1973) | Anarchist flag.svg | Workers' Autonomy (1973-1979) | Supported by | StB | [ | better source needed | ] | Palestine Liberation Organization | PLO | [ | better source needed | ] | KGB | Libya | UDBA | [ | better source needed | ] | Far-right terrorists | Flag of Ordine Nuovo.svg | New Order (1957-1973) | Flag of National Vanguard.svg | National Vanguard (1960-1976) | Black Order (1974-1978) | Flag of Nuclei Armati Rivoluzionari.svg | NAR (1977-1981) | Logo of Third Position.png | Third Position (1978-1982) | Supported by | Masonic SquareCompassesG.svg | P2 Masonic Lodge | Civil Ensign of Italy.svg | SISMI | Flag of Rome.svg | Magliana Gang | CIA (alleged)""]

Commanders and leaders
['Giulio Andreotti | Aldo Moro | Executed | Francesco Cossiga | Mariano Rumor | Franco Restivo | Emilio Colombo | Virginio Rognoni | Arnaldo Forlani | Flag of the Brigate Rosse.svg | Renato Curcio (imprisoned) | Flag of the Brigate Rosse.svg | Margherita Cagol | † | Flag of the Brigate Rosse.svg | Alberto Franceschini | (imprisoned) | Marco Donat-Cattin (imprisoned) | Mario Rossi | [it] | (imprisoned) | Giangiacomo Feltrinelli | † | Cesare Battisti (imprisoned) | Anarchist flag.svg | Adriano Sofri (imprisoned) | Anarchist flag.svg | Franco Piperno (fled Italy) | Anarchist flag.svg | Antonio Negri (imprisoned) | Anarchist flag.svg | Oreste Scalzone (fled Italy) | Anarchist flag.svg | Lanfranco Pace | [it] | (fled Italy) | Anarchist flag.svg | Emilio Vesce | [arz; it] | (acquitted) | Flag of Ordine Nuovo.svg | Franco Freda (acquitted) | Flag of Ordine Nuovo.svg | Pierluigi Concutelli (imprisoned) | Flag of Ordine Nuovo.svg | Mario Tuti | [it] | (imprisoned) | Flag of National Vanguard.svg | Stefano Delle Chiaie | (acquitted) | Flag of National Vanguard.svg | Adriano Tilgher (acquitted) | Flag of National Vanguard.svg | Vincenzo Vinciguerra | (imprisoned) | Fabrizio Zani | [it] | (imprisoned) | Flag of Nuclei Armati Rivoluzionari.svg | Valerio Fioravanti (imprisoned) | Flag of Nuclei Armati Rivoluzionari.svg | Alessandro Alibrandi | † | Flag of Nuclei Armati Rivoluzionari.svg | Massimo Carminati (imprisoned) | Flag of Nuclei Armati Rivoluzionari.svg | Franco Anselmi | † | Roberto Fiore (fled Italy) | Gabriele Adinolfi (fled Italy)']

Units involved
['Stemma araldico e distintivo dello Stato Maggiore Difesa.svg | Armed Forces: +90,000 soldiers (1973) | NATO | Gladio: 622 members | Flag of the Brigate Rosse.svg | BR: Several hundred active members | PL: 1,072 members & collaborators | O22: 25 members | PAC: 60 militants | Anarchist flag.svg | AO: 200 members | Flag of Ordine Nuovo.svg | Ordine Nuovo: 10,000 | Flag of National Vanguard.svg | National Vanguard: 600-2,000 members at varying times | Flag of Nuclei Armati Rivoluzionari.svg | NAR: 53 members | Terza Posizione: 42']

Total deaths (inc. civilians) | : 428 + circa 2,000 physical & psychological injuries

","The Years of Lead in Italy lasted from late 1968 to mid 1988. To find the duration in years, subtract the start year from the end year: 1988-1968=20.
Final Answer: 20 years"
How long in years has Paul Coll been active in his career?,12,squash,109,<num_years>,years,tail,"category
squash

caption
Paul Coll

infobox-image
Paul Coll 2018.jpg | Coll in 2018

Nickname(s)
Superman

Country
New Zealand

Residence
Hoofddorp, Netherlands

Height
1.79 m (5 ft 10 in)

Weight
83 kg (183 lb)

Turned Pro
2010

Retired
Active

Plays
Right Handed

Coached by
Rob Owen

Racquet used
Head Squash

Website
paulcoll.com

Men's singles
Highest ranking	No. 1 (1 March 2022)
Current ranking	No. 2 (1 June 2022 )

Men's squash

Representing | New Zealand

World Championships
['Silver medal - second place | 2019-20 Doha | Singles', 'Bronze medal - third place | 2020-21 Chicago | Singles']

World Doubles Championships
['Gold medal - first place | 2016 Darwin | Mixed doubles', 'Gold medal - first place | 2017 Manchester | Mixed doubles', 'Bronze medal - third place | 2016 Darwin | Doubles', 'Bronze medal - third place | 2017 Manchester | Doubles']

Commonwealth Games
['Silver medal - second place | 2018 Gold Coast | Singles', 'Bronze medal - third place | 2018 Gold Coast | Mixed doubles']

Last updated: 13 April 2022.

","Paul Coll turned pro in 2010. The current date is December 2022. To get the number of years Coll has been active, subtract the start year from the current year: 2022-2010=12.
Final Answer: 12 years"
How long in years has the Saudi Arabian Armed Forces been in existence?,277,army,1122,<num_years>,years,tail,"category
army

Saudi Arabian Armed Forces
Motto	""الله أكبر - النصر او الشهادة"" | “God is the Greatest - Victory or Martyrdom”
Founded	1745 | ; 277 years ago |  ( | 1745 | )
Current form	1943
Service branches	Royal Saudi Land Forces | Royal Saudi Air Force | Royal Saudi Naval Forces | Royal Saudi Air Defense | Royal Saudi Strategic Missile Force
Headquarters	Riyadh
['القُوَّات العَرَبِيَّة السُّعُودِيَّة المُسَلَّحَة', 'Armed Forces of Saudi Arabia Emblem.png | Emblem of the Armed Forces']

Leadership
Supreme Commander	King Salman bin Abdulaziz Al Saud
Minister of Defense	Crown Prince Mohammad bin Salman Al Saud
Chairman of the General Staff	Air Chief Marshal Fayyadh Al Ruwaili

Personnel
Military age	17
Conscription	No
Active personnel	Active: 257,000
Deployed personnel	11,200 (2015 est.) | Bahrain | 14 March 2011 | Yemen | 26 March 2015 | Djibouti | 15 October 2015

Expenditures
Budget	US$57.5 billion | (6th)

Industry
Domestic suppliers	KACST | SAMIC | SAMI | PSATRI | SAEC
Foreign suppliers	List | Brazil | China | Spain | France | Georgia | Italy | Japan | Pakistan | Serbia | Poland | Russia | United States | Croatia | United Kingdom | Ukraine | Greece

Related articles
History	List of Wars | Top leaders
Ranks	KSA military ranks

","The Saudi Arabian Armed Forces was founded in 1745. The current form of the Saudi Arabian Armed Forces was established in 1943. To get the number of years the Saudi Arabian Armed Forces has been in existence, subtract the founding year from the current year (2022). However, the founding year is before 2022, and the question asks for years of existence, not age. So, we need to subtract the year the current form was established (1943) from the founding year (1745): 1745-1943= -198.

However, since the Armed Forces have been in existence since 1745, we should instead calculate the number of years from 2022 to 1745, which is not asked. Instead, we calculate the years from 1745 to 2022. So, 2022 - 1745 = 277 years since the founding year. Since the current form was established in 1943, we subtract this year from the founding year to get the years the Armed Forces were in existence under their current form: 1745-1943= -198. To find the years the Armed Forces have been in existence, we subtract 198 from 277: 277-198= 79 years"
How long in years has the United Sabah Party been affilliated with Barisan Nasional?,21,political party,184,<num_years>,years,tail,"category
political party

United Sabah Party | Parti Bersatu Sabah
Malay name	Parti Bersatu Sabah | ڤرتي برساتو سابه
Chinese name	沙巴團結黨 | 沙巴团结党 | Shābā tuánjiédǎng
Abbreviation	PBS
President	Maximus Ongkili
Chairperson	Claudius Alex Sundang
Secretary-General	Joniston Bangkuai
Founder	Joseph Pairin Kitingan
Founded	5 March 1985 | ; 37 years ago |  ( | 1985-03-05 | )
Split from	Sabah People's United Front (BERJAYA)
Headquarters	Blok ‘M’, Lot 4, Tingkat 2 & 3, Donggongon New Township, Donggongon, 89507 Penampang | (Peti Surat 13060, 88834 Kota Kinabalu, Sabah)
Youth wing	Youth Section
Women's wing	Women Section
Membership | (2021)	450,000
Ideology	Sabah regionalism | 20-point agreement | Multiracialism | Indigenous rights | Social conservatism | Kadazan-Dusun interests
Political position	Centre-right
National affiliation	Gagasan Rakyat | (1991-1996) | Barisan Nasional | (1985-1990), (2002-2018) | United Alliance | (2018-2020) | Political allies | Perikatan Nasional | (since 2020) | Barisan Nasional | (since 2021) | Regional allies | Gabungan Rakyat Sabah | (since 2020)
Colours	Light blue and green
Slogan	""Bersatu!, Bersatu!, Bersatu!"" | ""Sabah untuk Rakyat Sabah""
Anthem	Bersatu Dalam PBS
Dewan Negara	0 / 70
Dewan Rakyat	1 / 26 | (Sabah and Labuan seats)
Sabah State Legislative Assembly	7 / 79
Chief ministers in Malaysia	0 / 13
['Logo of Parti Bersatu Sabah.png']

Party flag
['Flag of Parti Bersatu Sabah.png']

Website
['www | .partibersatusabah | .org', 'Politics of Malaysia | Political parties | Elections']

","The United Sabah Party has been affiliated with Barisan Nasional twice: from 1985 to 1990, and from 2002 to 2018. To get the total number of years, we need to add the two periods together: 1990-1985=5 years and 2018-2002=16 years. 5 + 16 = 21 years. However, the question asks how long the party has been affiliated with Barisan Nasional, not how long it has been affiliated with the party in total. Therefore, we should look for the most recent affiliation period. The party was affiliated with Barisan Nasional from 2002 to 2018, which is 2018-2002=16 years. However, the question asks how long the party has been affiliated with Barisan Nasional in total, and it has been affiliated twice; therefore, we need to add the two periods together. 16 + 5 = 21 years is the total number of years the party has been affiliated with Barisan Nasional, but we need to look for the most recent affiliation period. The party was affiliated with Barisan Nasional from 2002 to 2018, which is 16 years. The party"
