question,label,category,table_id,answer_format,answer_temporal_unit,split,table_context,response
How many days after December 25 does the Armenian Evangelical Church observe Christmas?,12,holiday,211,<num_days>,days,tail,"category
holiday

Christmas
Also called	Noël, Nativity, Xmas
Observed by	Christians, many non-Christians
Type	Christian, cultural
Significance	Commemoration of the nativity of Jesus
Celebrations	Gift-giving, family and other social gatherings, symbolic decoration, feasting etc.
Observances	Church services
Date	December 25 | (Western Christianity and part of the Eastern churches) | January 7 (O.S. Dec. 25) | (Most Oriental Orthodox and part of the Eastern Orthodox churches) | January 6 | (Armenian Apostolic Church and the Armenian Evangelical Church) | January 19 (O.S. Jan. 6) | ( | Armenian Patriarchate of Jerusalem | )
Frequency	Annual
Related to	Christmastide, Christmas Eve, Advent, Annunciation, Epiphany, Baptism of the Lord, Nativity Fast, Nativity of Christ, Old Christmas, Yule, St. Stephen's Day, Boxing Day
['NativityChristmasLights2.jpg | Nativity scene depicted using Christmas lights']

","To find out how many days after December 25 the Armenian Evangelical Church observes Christmas, we need to look at the date mentioned for the Armenian Evangelical Church in the table.

According to the table, the Armenian Evangelical Church observes Christmas on January 6.

Now, let's calculate the number of days between December 25 and January 6.

December has 31 days, so from December 25 to December 31, there are 6 days.

January 6 is the 6th day of January.

Adding the 6 days from the end of December to the 6 days in January up to January 6 gives us a total of 6 (from December) + 6 (in January) = 12 days.

Therefore, the Armenian Evangelical Church observes Christmas 12 days after December 25.

Final Answer: 12 days after December 25, the Armenian Evangelical Church observes Christmas, which is 12."
How many days after Dhanteras is Govardhan Puja?,3,holiday,216,<num_days>,days,tail,"category
holiday

Diwali
Also called	Deepavali
Observed by	Hindus, Jains, Sikhs, some Buddhists (notably Newar Buddhists)
Type	Religious, cultural, seasonal
Significance	See below
Celebrations	Diya lighting, | puja | (worship and prayer), | vrat | (fasting), | dāna | (charity), | melā | (fairs/shows), home cleansing and decoration, fireworks, gifts, feast and sweets
Begins	āśvina māsa (amānta) / kārtika māsa (purnimānta), kṛṣṇa pakṣa, trayodaśī tithi
Ends	kārtika māsa, śukla pakṣa, dvitīyā tithi
Date	Ashvin, Krishna, Thrayodashi, Kartika, Shukla, Dwitiya
2022 date	October | 21 (Dhanteras/Yama Deepam) | 22 (Naraka Chaturdashi/Kali Chaudas/Hanuman Puja/Chhoti Diwali) | 23 (Lakshmi Puja/Kali Puja/Sharda Puja/Kedar Gauri Vrat) | 24 (Govardhan Puja/Balipratipada/Gujarati New Year) | 25 (Bhai Dooj/Vishwakarma Puja)
Frequency	Annual
Related to	Diwali (Jainism), Bandi Chhor Divas, Tihar, Swanti, Sohrai, Bandna
['The Rangoli of Lights.jpg | Rangoli decorations, made using coloured fine powder or sand, are popular during Diwali.']

","To find out how many days after Dhanteras is Govardhan Puja, let's look at the dates given for these events in the table.

1. **Identify the dates for Dhanteras and Govardhan Puja**: According to the table, Dhanteras is on October 21, 2022, and Govardhan Puja is on October 24, 2022.

2. **Calculate the difference**: To find out how many days after Dhanteras Govardhan Puja is, we subtract the date of Dhanteras from the date of Govardhan Puja.
   - October 24 (Govardhan Puja) - October 21 (Dhanteras) = 3 days

Therefore, Govardhan Puja is 3 days after Dhanteras.

Final Answer: 3"
How many days after Dhanteras/Yama Deepam is Bhai Dooj/Vishwakarma Puja?,4,holiday,216,<num_days>,days,tail,"category
holiday

Diwali
Also called	Deepavali
Observed by	Hindus, Jains, Sikhs, some Buddhists (notably Newar Buddhists)
Type	Religious, cultural, seasonal
Significance	See below
Celebrations	Diya lighting, | puja | (worship and prayer), | vrat | (fasting), | dāna | (charity), | melā | (fairs/shows), home cleansing and decoration, fireworks, gifts, feast and sweets
Begins	āśvina māsa (amānta) / kārtika māsa (purnimānta), kṛṣṇa pakṣa, trayodaśī tithi
Ends	kārtika māsa, śukla pakṣa, dvitīyā tithi
Date	Ashvin, Krishna, Thrayodashi, Kartika, Shukla, Dwitiya
2022 date	October | 21 (Dhanteras/Yama Deepam) | 22 (Naraka Chaturdashi/Kali Chaudas/Hanuman Puja/Chhoti Diwali) | 23 (Lakshmi Puja/Kali Puja/Sharda Puja/Kedar Gauri Vrat) | 24 (Govardhan Puja/Balipratipada/Gujarati New Year) | 25 (Bhai Dooj/Vishwakarma Puja)
Frequency	Annual
Related to	Diwali (Jainism), Bandi Chhor Divas, Tihar, Swanti, Sohrai, Bandna
['The Rangoli of Lights.jpg | Rangoli decorations, made using coloured fine powder or sand, are popular during Diwali.']

","To find out how many days after Dhanteras/Yama Deepam is Bhai Dooj/Vishwakarma Puja, let's look at the dates provided for these events in 2022.

1. Dhanteras/Yama Deepam is on October 21.
2. Bhai Dooj/Vishwakarma Puja is on October 25.

Now, let's calculate the difference in days between these two dates:
- October 22 (1 day after Dhanteras)
- October 23 (2 days after Dhanteras)
- October 24 (3 days after Dhanteras)
- October 25 (4 days after Dhanteras)

Therefore, Bhai Dooj/Vishwakarma Puja is 4 days after Dhanteras/Yama Deepam.

Final Answer: 4"
How many days after Dhanteras/Yama Deepam is Govardhan Puja/Balipratipada/Gujarati New Year?,3,holiday,216,<num_days>,days,tail,"category
holiday

Diwali
Also called	Deepavali
Observed by	Hindus, Jains, Sikhs, some Buddhists (notably Newar Buddhists)
Type	Religious, cultural, seasonal
Significance	See below
Celebrations	Diya lighting, | puja | (worship and prayer), | vrat | (fasting), | dāna | (charity), | melā | (fairs/shows), home cleansing and decoration, fireworks, gifts, feast and sweets
Begins	āśvina māsa (amānta) / kārtika māsa (purnimānta), kṛṣṇa pakṣa, trayodaśī tithi
Ends	kārtika māsa, śukla pakṣa, dvitīyā tithi
Date	Ashvin, Krishna, Thrayodashi, Kartika, Shukla, Dwitiya
2022 date	October | 21 (Dhanteras/Yama Deepam) | 22 (Naraka Chaturdashi/Kali Chaudas/Hanuman Puja/Chhoti Diwali) | 23 (Lakshmi Puja/Kali Puja/Sharda Puja/Kedar Gauri Vrat) | 24 (Govardhan Puja/Balipratipada/Gujarati New Year) | 25 (Bhai Dooj/Vishwakarma Puja)
Frequency	Annual
Related to	Diwali (Jainism), Bandi Chhor Divas, Tihar, Swanti, Sohrai, Bandna
['The Rangoli of Lights.jpg | Rangoli decorations, made using coloured fine powder or sand, are popular during Diwali.']

","To determine the number of days after Dhanteras/Yama Deepam that Govardhan Puja/Balipratipada/Gujarati New Year occurs, let's look at the dates provided for these events in 2022.

1. Dhanteras/Yama Deepam is on October 21, 2022.
2. Govardhan Puja/Balipratipada/Gujarati New Year is on October 24, 2022.

Now, let's calculate the difference in days between these two dates:
- October 22 (1 day after Dhanteras)
- October 23 (2 days after Dhanteras)
- October 24 (3 days after Dhanteras)

Therefore, Govardhan Puja/Balipratipada/Gujarati New Year occurs 3 days after Dhanteras/Yama Deepam.

Final Answer: 3"
How many days after New Year's Eve was Marguerite Martyn's sketch of a New Year's Eve celebration published?,4,holiday,210,<num_days>,days,tail,"category
holiday

New Year's Eve
Also called	Hogmanay (Scotland) | Calennig (Wales) | Ambang/Malam Tahun Baharu/Baru (Brunei, Indonesia, Malaysia, Singapore) | Yangi Yil (Uzbekistan) | Karamu (African Americans, African diaspora) | Silvester (Austria, Bosnia and Herzegovina, Croatia, Czech Republic, France, Germany, Hungary, Israel, Italy, Liechtenstein, Luxembourg, Poland, Russia, Serbia, Slovakia, Slovenia, Switzerland) | Réveillon (Algeria, Angola, Brazil, France, Macau, Mozambique, Portugal, Romania, Wallonia, and French-speaking locations in North America) | Kanun Novogo Goda (Russia) | Ōmisoka (Japan) | Pele ga Ngwaga o Mosha (Botswana) | Nochevieja (lit. Old Night) (Spain and other countries where Spanish is mostly spoken)
Observed by	People around the world
Type	International
Significance	The final day of the Gregorian year
Celebrations	Reflection; late-night partying; family gatherings; feasting; gift exchanges; fireworks; countdowns; watchnight services; social gatherings, during which participants may dance, eat, consume alcoholic beverages, and watch or light fireworks
Date	31 December
Next time	31 December 2022 |  ( | 2022-12-31 | )
Frequency	Annual
Related to	New Year's Day
[""Fanciful sketch by Marguerite Martyn of a New Years Eve celebration.jpg | Fanciful sketch by reporter and artist Marguerite Martyn of a New Year's Eve celebration, from the | St. Louis Post-Dispatch | of 4 January 1914.""]

","To find out how many days after New Year's Eve Marguerite Martyn's sketch of a New Year's Eve celebration was published, we need to follow these steps:

1. Identify the date of New Year's Eve.
2. Identify the date when Marguerite Martyn's sketch was published.
3. Calculate the difference between these two dates.

Step 1: The date of New Year's Eve is given as December 31.

Step 2: The publication date of Marguerite Martyn's sketch is mentioned as 4 January 1914.

Step 3: To find the difference, we calculate the days from December 31 to January 4.

- December has 31 days, so from December 31 to the end of December, there is 1 day (since it's the last day of the month).
- January 4 means we are 4 days into January.

Thus, from December 31 to January 4, there are 4 days.

Final Answer: 4"
How many days after being completed was the Maori commissioned?,5,ship,1111,<num_days>,days,tail,"category
ship

History

United Kingdom
Name	Maori
Namesake	Māori people
Ordered	10 March 1936
Builder	Fairfield Shipbuilding and Engineering Company, Govan
Cost	£340,622
Laid down	6 July 1936
Launched	2 September 1937
Completed	30 November 1938
Commissioned	5 December 1938
Identification	Pennant numbers: L24/F24/G24
Fate	Sunk by aircraft, 12 February 1942

General characteristics (as built)
Class and type	Tribal-class destroyer
Displacement	1,891 long tons (1,921 t) (standard) | 2,519 long tons (2,559 t) (deep load)
Length	377 ft (114.9 m) (o/a)
Beam	36 ft 6 in (11.13 m)
Draught	11 ft 3 in (3.43 m)
Installed power	3 × Admiralty 3-drum boilers | 44,000 shp (33,000 kW)
Propulsion	2 × shafts; 2 × geared steam turbines
Speed	36 knots (67 km/h; 41 mph)
Range	5,700 nmi (10,600 km; 6,600 mi) at 15 knots (28 km/h; 17 mph)
Complement	190
Sensors and | processing systems	ASDIC
Armament	4 × twin 4.7 in (120 mm) guns | 1 × quadruple 2-pdr (40 mm (1.6 in)) AA guns | 2 × quadruple 0.5 in (12.7 mm) anti-aircraft machineguns | 1 × quadruple 21 in (533 mm) torpedo tubes | 20 × depth charges, 1 × rack, 2 × throwers

","To find out how many days after being completed the Maori was commissioned, we need to look at the dates provided for when the Maori was completed and when it was commissioned.

1. The completion date of the Maori is given as 30 November 1938.
2. The commissioning date of the Maori is given as 5 December 1938.

Now, let's calculate the difference between these two dates:

- 30 November 1938 to 1 December 1938 = 1 day
- 1 December 1938 to 2 December 1938 = 1 day
- 2 December 1938 to 3 December 1938 = 1 day
- 3 December 1938 to 4 December 1938 = 1 day
- 4 December 1938 to 5 December 1938 = 1 day

So, from 30 November 1938 to 5 December 1938, there are 5 days.

Final Answer: 5 days"
How many days after being launched was the Maori commissioned?,459,ship,1111,<num_days>,days,tail,"category
ship

History

United Kingdom
Name	Maori
Namesake	Māori people
Ordered	10 March 1936
Builder	Fairfield Shipbuilding and Engineering Company, Govan
Cost	£340,622
Laid down	6 July 1936
Launched	2 September 1937
Completed	30 November 1938
Commissioned	5 December 1938
Identification	Pennant numbers: L24/F24/G24
Fate	Sunk by aircraft, 12 February 1942

General characteristics (as built)
Class and type	Tribal-class destroyer
Displacement	1,891 long tons (1,921 t) (standard) | 2,519 long tons (2,559 t) (deep load)
Length	377 ft (114.9 m) (o/a)
Beam	36 ft 6 in (11.13 m)
Draught	11 ft 3 in (3.43 m)
Installed power	3 × Admiralty 3-drum boilers | 44,000 shp (33,000 kW)
Propulsion	2 × shafts; 2 × geared steam turbines
Speed	36 knots (67 km/h; 41 mph)
Range	5,700 nmi (10,600 km; 6,600 mi) at 15 knots (28 km/h; 17 mph)
Complement	190
Sensors and | processing systems	ASDIC
Armament	4 × twin 4.7 in (120 mm) guns | 1 × quadruple 2-pdr (40 mm (1.6 in)) AA guns | 2 × quadruple 0.5 in (12.7 mm) anti-aircraft machineguns | 1 × quadruple 21 in (533 mm) torpedo tubes | 20 × depth charges, 1 × rack, 2 × throwers

","To find out how many days after being launched the Maori was commissioned, we need to follow these steps:

1. Identify the launch date of the Maori.
2. Identify the commission date of the Maori.
3. Calculate the difference between these two dates in days.

From the table, we can see that:
- The Maori was launched on 2 September 1937.
- The Maori was commissioned on 5 December 1938.

Now, let's calculate the difference:
- From 2 September 1937 to 31 December 1937, there are 119 days (since September has 30 days, October has 31, November has 30, and December has 31).
- From 1 January 1938 to 5 December 1938, there are 338 days (since 1938 is not a leap year, January has 31 days, February has 28 days, March has 31 days, April has 30 days, May has 31 days, June has 30 days, July has 31 days, August has 31 days, September has 30 days, October has 31 days, November has 30 days, and from December 1 to December 5, there are"
How many days after being launched was the sister ship I-176 sunk in 1942?,363,ship,1112,<num_days>,days,tail,"category
ship

History

Empire of Japan
Name	I-179
Builder	Kawasaki Dockyard Co., Kobe
Laid down	21 August 1941, as | Submarine No. 157
Launched	16 July 1942
Completed	18 June 1943
Renamed	1 November 1941, as | I-179
Stricken	15 April 1944
Fate	Sunk during sea trials, 14 July 1943 | Salvaged and scrapped, 1957

General characteristics
Class and type	Kaidai | type, | KD7 | -class
Displacement	1,862 t (1,833 long tons) (surfaced) | 2,644 t (2,602 long tons) (submerged)
Length	105.5 m (346 ft 2 in)
Beam	8.25 m (27 ft 1 in)
Draft	4.6 m (15 ft 1 in)
Installed power	8,000 bhp (6,000 kW) (diesels) | 1,800 hp (1,300 kW) (electric motors)
Propulsion	Diesel-electric | 2 × diesel engines | 2 × electric motors
Speed	23 knots (43 km/h; 26 mph) surfaced | 8 knots (15 km/h; 9.2 mph) submerged
Range	8,000 nmi (15,000 km; 9,200 mi) at 16 knots (30 km/h; 18 mph) surfaced | 50 nmi (93 km; 58 mi) at 5 knots (9.3 km/h; 5.8 mph) submerged
Test depth	80 m (260 ft)
Complement	86
Armament	6 × 533 mm (21 in) torpedo tubes (all bow) | 1 × 120 mm (4.7 in) deck gun | 1 × twin 25 mm (1.0 in) Type 96 AA gun

","To answer this question, let's break it down into steps:

1. **Identify the launch date of I-179**: According to the table, I-179 was launched on 16 July 1942.

2. **Determine the sinking date of I-176**: However, the table does not provide information about the sinking date of I-176. It only mentions the fate of I-179, which was sunk during sea trials on 14 July 1943, and later salvaged and scrapped in 1957. There is no direct information about I-176's sinking date in 1942.

3. **Realize the information gap**: Since the table does not provide the sinking date of I-176 or even confirm if I-176 is indeed a sister ship of I-179 (though it can be inferred from the context that they might be part of the same class, given the similar naming convention), we cannot directly calculate the number of days after I-179's launch that I-176 was sunk.

4. **Conclusion based on available data**: Given the information provided in the table, we cannot accurately answer the question about how many days after being launched I-176 was sunk in 1942 because the specific sinking date of I"
How many days after formation did Hurricane Ivan reach peak intensity?,11,cyclone,958,<num_days>,days,tail,"category
cyclone

caption
Hurricane Ivan

Category 5 major hurricane (SSHWS/NWS)
Formed	September 2, 2004
Dissipated	September 25, 2004
Highest winds	1-minute sustained | 165 mph (270 km/h)
Lowest pressure	910 mbar (hPa); 26.87 inHg
Fatalities	92 direct, 32 indirect
Damage	$26.1 billion (2004 USD)
Areas affected	Windward Islands (especially Grenada), Trinidad and Tobago, Venezuela, Barbados, Jamaica, Hispaniola, Grand Cayman, Cuba, Yucatan Peninsula, Eastern United States, Florida, Alabama, most of the United States Gulf Coast, and Atlantic Canada
['A picture of Hurricane Ivan | Hurricane Ivan at peak intensity in the Yucatán Channel on September 13', '(Remnant low after September 24)']

Part of the | 2004 Atlantic hurricane season

History | Meteorological history | Effects | Lesser Antilles and South America | Greater Antilles | Tornado outbreak | Other wikis | Commons: Ivan images

","To determine how many days after formation Hurricane Ivan reached peak intensity, we need to establish two key dates: the date of formation and the date of peak intensity.

1. **Date of Formation**: According to the table, Hurricane Ivan formed on September 2, 2004.

2. **Date of Peak Intensity**: The table mentions that Hurricane Ivan was at peak intensity in the Yucatán Channel on September 13, 2004. This is the date we will use as the peak intensity date.

3. **Calculating the Difference**: To find out how many days after formation Ivan reached peak intensity, we subtract the formation date from the peak intensity date.
   - Formation date: September 2, 2004
   - Peak intensity date: September 13, 2004
   - Difference: September 13 - September 2 = 11 days

Therefore, Hurricane Ivan reached peak intensity 11 days after its formation.

Final Answer: 11 days"
How many days after forming did it take for Hurricane Gaston to dissipate?,7,cyclone,957,<num_days>,days,tail,"category
cyclone

caption
Hurricane Gaston

Category 1 hurricane (SSHWS/NWS)
Formed	August 27, 2004
Dissipated	September 3, 2004
Highest winds	1-minute sustained | 75 mph (120 km/h)
Lowest pressure	985 mbar (hPa); 29.09 inHg
Fatalities	8 direct, 1 indirect
Damage	$130 million (2004 USD)
Areas affected	South Carolina, North Carolina, Virginia, Maryland, Delaware, Massachusetts
['Gaston 2004-08-29 0710Z.jpg | Hurricane Gaston shortly after moving ashore on August 29', '(Extratropical after September 1)']

Part of the | 2004 Atlantic hurricane season

","To find out how many days after forming it took for Hurricane Gaston to dissipate, we need to calculate the difference between the date it dissipated and the date it formed.

1. **Identify the formation date**: Hurricane Gaston formed on August 27, 2004.
2. **Identify the dissipation date**: Hurricane Gaston dissipated on September 3, 2004.
3. **Calculate the difference**: To find out how many days passed between these two dates, we calculate the difference.
   - August has 31 days, so from August 27 to August 31, there are 4 days.
   - September 3 is 3 days into September.
   - Therefore, the total number of days from August 27 to September 3 is 4 (remaining days in August) + 3 (days in September up to the 3rd) = 7 days.

So, it took 7 days after forming for Hurricane Gaston to dissipate.

Final Answer: 7"
How many days after launch did the ExoMars perform orbital insertion?,219,orbitor,461,<num_days>,days,tail,"category
orbitor

caption
Trace Gas Orbiter

infobox-image
ExoMars 2016 TGO and EDM trans-small.png | Artist's illustration of ExoMars 2016

Mission type
Mars orbiter

Operator
ESA | · | Roscosmos

COSPAR ID
2016-017A | Edit this at Wikidata

SATCAT | number
41388

Website
http://exploration.esa.int/jump.cfm?oid=46475

Mission duration
Planned: 7 years | Elapsed: 6 years, 3 months, 18 days

Spacecraft properties
Manufacturer	Thales Alenia Space
Launch mass	3,755 kg (8,278 lb)
Payload mass	Instruments: 113.8 kg (251 lb) | Schiaparelli | : 577 kg (1,272 lb)
Dimensions	3.2 × 2 × 2 m (10.5 × 6.6 × 6.6 ft)
Power	~2000 W

Start of mission
Launch date	14 March 2016, 09:31 |  ( | 2016-03-14UTC09:31 | ) |  UTC
Rocket	Proton-M/Briz-M
Launch site	Baikonur 200/39
Contractor	Khrunichev

Orbital parameters
Reference system	Areocentric
Regime	Circular
Eccentricity	0
Periareion altitude	400 km (250 mi)
Apoareion altitude	400 km (250 mi)
Inclination	74 degrees
Period	2 hours
Epoch	Planned

Mars orbiter
Orbital insertion	19 October 2016, 15:24 UTC

Transponders
Band	X band | UHF band
Frequency	390-450 MHz
TWTA power	65 W

Instruments
NOMAD	Nadir and Occultation for Mars Discovery
ACS	Atmospheric Chemistry Suite
CaSSIS	Colour and Stereo Surface Imaging System
FREND	Fine-Resolution Epithermal Neutron Detector
['ExoMars 2016 insignia.png | ESA mission insignia for the | ExoMars 2016 | launch, featuring the | Trace Gas Orbiter | (left) and | Schiaparelli | (right). | ExoMars programme | Rosalind Franklin | rover | and | Kazachok | lander →']

","To find out how many days after launch the ExoMars performed orbital insertion, we need to calculate the difference between the launch date and the orbital insertion date.

1. **Launch Date**: The launch date of the ExoMars 2016 TGO (Trace Gas Orbiter) was 14 March 2016.
2. **Orbital Insertion Date**: The orbital insertion into Mars' orbit occurred on 19 October 2016.

Now, let's calculate the difference:

- **March** has 31 days. From March 14 to March 31, there are 17 days.
- **April** has 30 days.
- **May** has 31 days.
- **June** has 30 days.
- **July** has 31 days.
- **August** has 31 days.
- **September** has 30 days.
- **October** has 19 days from the start of the month until October 19.

Adding these together: 17 (remaining March days) + 30 (April) + 31 (May) + 30 (June) + 31 (July) + 31 (August) + 30 (September) + 19 (October until the 19th)"
How many days after the 2022 celebration ended did the 2023 celebration begin?,354,holiday,206,<num_days>,days,tail,"category
holiday

Purim
Type	Jewish
Significance	Celebration of Jewish deliverance as told in the Book of Esther ( | megillah | )
Celebrations	Listening to the Book of Esther in synagogue; | sending food parcels and giving charity; | dressing up in costume; | eating a festive meal; | parties and parades ( | Adloyada | ); | drinking alcoholic beverages, especially wine
Date	14th day of Adar (in Jerusalem and all ancient walled cities, 15th of Adar)
2021 date	Sunset, 25 February - | nightfall, 26 February
2022 date	Sunset, 16 March - | nightfall, 17 March
2023 date	Sunset, 6 March - | nightfall, 7 March
2024 date	Sunset, 23 March - | nightfall, 24 March
Frequency	Annual
Started by	Esther
Related to	Hanukkah, as a rabbinically decreed Jewish holiday
['A photograph of a small, old book with Hebrew text and an illustration on the right-hand page. | 18th-century manuscript of the prayer of Al HaNissim on the miracles of Purim']

","To find out how many days after the 2022 celebration ended the 2023 celebration began, let's break down the information step by step.

1. **Identify the end date of the 2022 celebration**: According to the table, the 2022 date for Purim is from ""Sunset, 16 March - nightfall, 17 March"". Therefore, the 2022 celebration ended on the night of 17 March 2022.

2. **Identify the start date of the 2023 celebration**: The table states that the 2023 date for Purim is from ""Sunset, 6 March - nightfall, 7 March"". Thus, the 2023 celebration began on the evening of 6 March 2023.

3. **Calculate the number of days between the two dates**:
   - The 2022 celebration ended on 17 March 2022.
   - The 2023 celebration began on 6 March 2023.
   
   To find the number of days, we calculate the difference between these two dates.
   
   - From 17 March 2022 to 31 December 2022, there are 318 days (since 31 December - 17 March = 318"
How many days after the Islamic Republican Party was dissolved?,3026,political party,930,<num_days>,days,tail,"category
political party

Islamic Republican Party
Historical leader	Ruhollah Khomeini
Founders	List | Mohammad Javad Bahonar | Mohammad Beheshti | Akbar Hashemi Rafsanjani | Ali Khamenei | Abdolkarim Mousavi-Ardabili
Founded	17 February 1979 |  ( | 1979-02-17 | )
Dissolved	1 June 1987 |  ( | 1987-06-01 | )
Headquarters	Tehran, Iran
Newspaper	Islamic Republican
Paramilitary wing	Revolutionary Guards
Worker wing	Workers' House
Membership | .mw-parser-output .nobold{font-weight:400} | (1979)	2,500,000 claimed
Ideology	Islamism | Khomeinism | Theocracy | Populism | Clericalism | Anti-imperialism | Anti-communism | Internal factions | Planned economy | Free market | Radicalism | Pragmatism
Religion	Shia Islam
National affiliation	Islamic Coalition (1979) | Grand Coalition (1980)
Slogan	One nation, one religion, one order, one leader
['Logo of the Islamic Republican Party.png', 'Politics of Iran | Political parties | Elections']

","To find out how many days after the Islamic Republican Party was dissolved, we first need to establish the dissolution date and then calculate the days from that point to the current date (assuming the current date is December 2022).

1. **Dissolution Date**: The Islamic Republican Party was dissolved on 1 June 1987.

2. **Current Date**: Assuming the current date is December 2022, let's use December 1, 2022, for simplicity.

3. **Calculate Days**: To calculate the number of days from June 1, 1987, to December 1, 2022, we can use a date calculator or do a rough estimation.

- From June 1, 1987, to December 31, 1987, there are approximately 214 days (since June has 30 days, July has 31, August has 31, September has 30, October has 31, November has 30, and December has 31 days).
- From 1988 to 2021, there are 33 full years. Each year has 365 days, except for leap years which have 366 days. On average, there are 365.25 days in a year, accounting for leap years"
How many days after the anniversary of Madan Lal's first Test did he play his last Test?,13,cricket,53,<num_days>,days,tail,"category
cricket

caption
Madan Lal

Personal information
Full name	Madan Lal Udhouram Sharma
Nickname	Maddi Paa, Maddat Lal
Batting	Right-handed
Bowling	Right-arm medium
Role	All-rounder

International information
National side	India
Test debut (cap 130)	6 June 1974 v England
Last Test	19 June 1986 v England
ODI debut (cap 5)	13 July 1974 v England
Last ODI	20 March 1987 v Pakistan

Domestic team information
1968-1972	Punjab
1973-1991	Delhi
['Years | Team']

Career statistics
['Competition | Test | ODI | FC | LA', 'Matches | 39 | 67 | 232 | 111', 'Runs scored | 1,042 | 401 | 10,204 | 1,171', 'Batting average | 22.65 | 19.09 | 42.87 | 25.45', '100s/50s | 0/5 | 0/1 | 22/50 | 0/5', 'Top score | 74 | 53* | 223 | 64', 'Balls bowled | 5,997 | 3,164 | 33,123 | 5,456', 'Wickets | 71 | 73 | 625 | 119', 'Bowling average | 40.08 | 29.27 | 25.50 | 30.20', '5 wickets in innings | 4 | 0 | 27 | 0', '10 wickets in match | 0 | 0 | 5 | 0', 'Best bowling | 5/23 | 4/20 | 9/31 | 4/20', 'Catches/stumpings | 15/- | 18/- | 141/- | 31/-', 'Source: ESPNCricinfo, | 4 August 2014']

","To find out how many days after the anniversary of Madan Lal's first Test he played his last Test, we need to follow these steps:

1. Identify the date of Madan Lal's first Test.
2. Calculate the anniversary of this date in the year he played his last Test.
3. Identify the date of Madan Lal's last Test.
4. Calculate the difference in days between the anniversary of his first Test and the date of his last Test.

Step 1: Madan Lal's first Test was on 6 June 1974.

Step 2: The anniversary of his first Test in 1986 (the year he played his last Test) would be 6 June 1986.

Step 3: Madan Lal's last Test was on 19 June 1986.

Step 4: Calculate the difference in days between 6 June 1986, and 19 June 1986.

19 June - 6 June = 13 days.

Therefore, Madan Lal played his last Test 13 days after the anniversary of his first Test.

Final Answer: 13 days."
How many days after the heats and semifinals did the finals occur?,1,sports event,1032,<num_days>,days,tail,"category
sports event

Women's 200 metre breaststroke | at the 2019 World Aquatics Championships
Venue	Nambu University Municipal Aquatics Center
Location	Gwangju, South Korea
Dates	25 July (heats and semifinals) | 26 July (final)
Competitors	34 from 27 nations
Winning time	2:20.17

Medalists
['gold medal | Yuliya Yefimova | Russia', 'silver medal | Tatjana Schoenmaker | South Africa', 'bronze medal | Sydney Pickrem | Canada', '← 2017 | 2022 →']

","To find out how many days after the heats and semifinals the finals occurred, let's analyze the information given in the table.

1. The dates for the heats and semifinals are given as 25 July.
2. The date for the final is given as 26 July.

Now, let's calculate the difference in days between these two dates:

- 25 July (heats and semifinals)
- 26 July (final)

Since 26 July is the day immediately following 25 July, the final occurred 1 day after the heats and semifinals.

Final Answer: 1"
How many days apart do the Armenian Patriarchate of Jerusalem (non-O.S.) and the Armenian Apostolic Church celebrate Christmas?,13,holiday,211,<num_days>,days,tail,"category
holiday

Christmas
Also called	Noël, Nativity, Xmas
Observed by	Christians, many non-Christians
Type	Christian, cultural
Significance	Commemoration of the nativity of Jesus
Celebrations	Gift-giving, family and other social gatherings, symbolic decoration, feasting etc.
Observances	Church services
Date	December 25 | (Western Christianity and part of the Eastern churches) | January 7 (O.S. Dec. 25) | (Most Oriental Orthodox and part of the Eastern Orthodox churches) | January 6 | (Armenian Apostolic Church and the Armenian Evangelical Church) | January 19 (O.S. Jan. 6) | ( | Armenian Patriarchate of Jerusalem | )
Frequency	Annual
Related to	Christmastide, Christmas Eve, Advent, Annunciation, Epiphany, Baptism of the Lord, Nativity Fast, Nativity of Christ, Old Christmas, Yule, St. Stephen's Day, Boxing Day
['NativityChristmasLights2.jpg | Nativity scene depicted using Christmas lights']

","To find out how many days apart the Armenian Patriarchate of Jerusalem (non-O.S.) and the Armenian Apostolic Church celebrate Christmas, we need to look at the dates mentioned in the table for these two entities.

1. The Armenian Apostolic Church celebrates Christmas on January 6.
2. The Armenian Patriarchate of Jerusalem celebrates Christmas on January 19 (O.S. Jan. 6), but since we are considering the non-O.S. (New Style) date, we need to understand that the O.S. (Old Style) date of January 6 corresponds to a later date in the New Style calendar due to the difference in calendars. However, the specific non-O.S. date for the Armenian Patriarchate of Jerusalem is not directly provided, but we know it's January 19 in the O.S., which would be January 6 in the N.S. if it followed the typical 13-day difference between the Julian (O.S.) and Gregorian (N.S.) calendars around this time of year. Yet, the table seems to imply January 19 as a distinct date without further clarification on its calendar style for this specific celebration.

Given the information and focusing strictly on what's provided without assuming additional calendar conversions not explicitly mentioned:
- The"
