question,label,category,table_id,answer_format,answer_temporal_unit,split,table_context,response
How long in years was Reichsführer-SS Heinrich Himmler the responsible minister for the Coordination Center for Ethnic Germans?,6,agency,1139,<num_years>,years,head,"category
agency

caption
Coordination Center | for Ethnic Germans

Agency overview
Formed	c.1937
Dissolved	May 8, 1945
Superseding agency	.mw-parser-output .plainlist ol,.mw-parser-output .plainlist ul{line-height:inherit;list-style:none;margin:0;padding:0}.mw-parser-output .plainlist ol li,.mw-parser-output .plainlist ul li{margin-bottom:0} | Reichskommissar für die Festigung deutschen Volkstums | (RKFDV)
Jurisdiction	Germany | Occupied Europe
Headquarters	Unter den Linden 64, Berlin | .mw-parser-output .geo-dec,.mw-parser-output .geo-default,.mw-parser-output .geo-dms{display:inline}.mw-parser-output .geo-multi-punct,.mw-parser-output .geo-nondefault{display:none}.mw-parser-output .latitude,.mw-parser-output .longitude{white-space:nowrap} | 52°31′1.03″N | 13°23′0.28″E | ﻿ / ﻿ | 52.5169528°N 13.3834111°E | ﻿ / | 52.5169528; 13.3834111
Employees	5,000 c.January 1942
Ministers responsible	NSDAP | Reichsschatzmeister | Franz Xaver Schwarz, (1937-1939) | Reichsführer-SS | Heinrich Himmler, (1939-1945)
Agency executive	SS-Obergruppenführer Werner Lorenz, | Chef für Volksdeutsche Mittelstelle | (1937-1945)
Parent agency	NSDAP | Allgemeine-SS

","Step 1: Identify the start and end years of Heinrich Himmler's tenure as the responsible minister for the Coordination Center for Ethnic Germans.

From the table, we can see that Heinrich Himmler was the responsible minister from 1939 to 1945.

Step 2: Calculate the duration of Himmler's tenure.

To find out how long Himmler was in charge, we subtract the start year from the end year: 1945 - 1939 = 6 years.

Final Answer: Heinrich Himmler was the responsible minister for the Coordination Center for Ethnic Germans for 6 years."
How long in years was Richard Caswell married to his wife?,5,politician,904,<num_years>,years,head,"category
politician

Richard Caswell
['Richard Caswell (governor).jpg']

2nd Grand Master of the | Masons of North Carolina

In office | 1788-1789
Preceded by	Samuel Johnston
Succeeded by	Samuel Johnston

1st and 5th Governor of North Carolina

In office | November 12, 1776 - April 20, 1780
Preceded by	none | (American Revolution) | (British governor Josiah Martin)
Succeeded by	Abner Nash

In office | May 13, 1785 - December 20, 1787
Preceded by	Alexander Martin
Succeeded by	Samuel Johnston

Personal details
Born	( | 1729-08-03 | ) | August 3, 1729 | Harford County (present-day Baltimore), Maryland
Died	November 10, 1789 | (1789-11-10) | (aged 60) | Fayetteville, North Carolina
Resting place	Dobbs County (present-day Lenoir), North Carolina | .mw-parser-output .geo-dec,.mw-parser-output .geo-default,.mw-parser-output .geo-dms{display:inline}.mw-parser-output .geo-multi-punct,.mw-parser-output .geo-nondefault{display:none}.mw-parser-output .latitude,.mw-parser-output .longitude{white-space:nowrap} | 35°15′59.9″N | 77°37′15.1″W |  / | 35.266639°N 77.620861°W |  / | 35.266639; -77.620861 | Coordinates | 35°15′59.9″N | 77°37′15.1″W |  / | 35.266639°N 77.620861°W |  / | 35.266639; -77.620861
Spouse(s)	Mary Mackilwean | ( | married | 1752 | ; died | 1757 | ) | Sarah Herritage | ( | married | 1758 | )
Children	11, including William
Signature	

Military service
Allegiance	Great Britain | United States
Branch/service	North Carolina Militia
Rank	Major General
Commands	New Bern District | North Carolina Militia
Battles/wars	Regulator Movement | Battle of Alamance | American Revolutionary War | Battle of Moore's Creek Bridge | Battle of Camden Court House

","Step 1: Identify the years Richard Caswell was married to his first wife, Mary Mackilwean.
- Mary Mackilwean married Richard Caswell in 1752 and died in 1757.

Step 2: Calculate the duration of their marriage.
- Duration = Year of death - Year of marriage
- Duration = 1757 - 1752
- Duration = 5 years

Step 3: Identify the years Richard Caswell was married to his second wife, Sarah Herritage.
- Sarah Herritage married Richard Caswell in 1758, but the year of her death is not provided.

Step 4: Since the year of Sarah Herritage's death is not provided, we cannot calculate the duration of their marriage.

Final Answer: Richard Caswell was married to his first wife, Mary Mackilwean, for 5 years. The duration of his marriage to his second wife, Sarah Herritage, cannot be determined with the given information."
How long in years was Robert K. Silverstein a producer for Access Hollywood?,20,show,1085,<num_years>,years,head,"category
show

Access Hollywood
Also known as	Access | (2017-2019)
Genre	Entertainment news
Presented by	Kit Hoover (2010-present) | Mario Lopez (2019-present) | Scott Evans (2019-present)
Country of origin	United States
Original language	English
Number | of seasons	26
Number | of episodes	7,938 | (as of January 15, 2022 | [update] | : 6,615 weeknights, 1,323 weekend)
['Access Hollywood.png']

Production
Executive producers	Robert K. Silverstein (1999-2019) | Maureen FitzPatrick (2019-present)
Running time	20 minutes (weeknights) | 42 minutes (weekends/days)
Production companies	NBC Studios (seasons 1-5) | KNBC (season 6-present)
Distributor	New World/Genesis Distribution (season 1) | 20th Television (seasons 1-3) | Warner Bros. Domestic Television Distribution (seasons 4-5) | NBC Enterprises (seasons 6-8) | NBCUniversal Television Distribution (season 8-25) | NBCUniversal Syndication Studios (season 25-present)

Release
Original network	Syndication
Picture format	1996-2010: NTSC | 2010-present: HDTV 1080i
Audio format	Stereophonic sound
Original release	September 9, 1996 |  ( | 1996-09-09 | ) |  - | present

External links
['Website']

","Step 1: Identify the time period Robert K. Silverstein was an executive producer for Access Hollywood.
- According to the table, Robert K. Silverstein was an executive producer from 1999 to 2019.

Step 2: Calculate the number of years he was a producer.
- To find the number of years, subtract the starting year from the ending year: 2019 - 1999 = 20 years.

Final Answer: Robert K. Silverstein was a producer for Access Hollywood for 20 years."
How long in years was V/Line branded as an Authority?,20,agency,1141,<num_years>,years,head,"category
agency

caption
V/Line Corporation

infobox-image
VLine logo (2014).svg

Corporation overview
Formed	.mw-parser-output .plainlist ol,.mw-parser-output .plainlist ul{line-height:inherit;list-style:none;margin:0;padding:0}.mw-parser-output .plainlist ol li,.mw-parser-output .plainlist ul li{margin-bottom:0} | 1 July 1983 |  ( | 1983-07-01 | ) | (as State Transport Authority brand) | 1 October 2003 |  ( | 2003-10-01 | ) | (as statutory corporation)
Preceding corporation	Victorian Railways
Type	Statutory authority
Employees	Increase |  2,190 | (June 2019)
Annual budget	AUD$932 million | (2018-19 income)
Ministers responsible	Ben Carroll, Minister for Public Transport | Tim Pallas, Treasurer
Corporation executives	Gabrielle Bell, Chair | Matt Carrick, CEO
Parent department	Department of Transport
Parent agency	Transport for Victoria
Key document	Transport Integration Act 2010
Website	vline | .com | .au

","Step 1: Identify the years when V/Line was branded as an Authority.
- V/Line was branded as an Authority from 1983 to 2003.

Step 2: Calculate the duration in years.
- Subtract the starting year (1983) from the ending year (2003).

Step 3: Perform the subtraction.
- 2003 - 1983 = 20 years

Final Answer: V/Line was branded as an Authority for 20 years."
How long in years was Valen Chapel in operation after its completion?,166,church,715,<num_years>,years,head,"category
church

Valen Chapel

Valen kapell
Location	Sveio, Vestland
Country	Norway
Denomination	Church of Norway
Previous denomination	Catholic Church
Churchmanship	Evangelical Lutheran
['Sveio, Valen kapell.JPG | View of the church', '.mw-parser-output .geo-dec,.mw-parser-output .geo-default,.mw-parser-output .geo-dms{display:inline}.mw-parser-output .geo-multi-punct,.mw-parser-output .geo-nondefault{display:none}.mw-parser-output .latitude,.mw-parser-output .longitude{white-space:nowrap} | 59°41′42″N | 5°28′34″E | \ufeff / \ufeff | 59.695056182310°N 5.476012676954°E | \ufeff / | 59.695056182310; 5.476012676954 | Coordinates | 59°41′42″N | 5°28′34″E | \ufeff / \ufeff | 59.695056182310°N 5.476012676954°E | \ufeff / | 59.695056182310; 5.476012676954']

History
Status	Parish church
Founded	13th century
Consecrated	31 July 1949

Architecture
Functional status	Active
Architectural type	Long church
Completed	1707 | (315 years ago) |  ( | 1707 | )
Closed	1873-1949

Specifications
Capacity	50
Materials	Wood

Administration
Diocese	Bjørgvin bispedømme
Deanery	Sunnhordland prosti
Parish	Valestrand og Førde

Norwegian Cultural Heritage Site
Type	Church
Status	Automatically protected
ID	85745

","Step 1: Identify the completion year of Valen Chapel, which is 1707.

Step 2: Identify the year Valen Chapel was consecrated, which is 1949.

Step 3: Calculate the number of years between the completion year and the consecration year.

Step 4: Subtract the completion year from the consecration year: 1949 - 1707 = 242 years.

Final Answer: Valen Chapel was in operation for 242 years after its completion."
How long in years was it between Aruna Quadri achieving his highest rank and his silver medal at the Commonwealth Games?,4,tabletennis,710,<num_years>,years,head,"category
tabletennis

infobox-image
ITTF World Tour 2017 German Open Aruna Quadri 02.jpg | Aruna Quadri at the ITTF World Tour 2017 German Open

Personal information
Nickname(s)	Rocky Aruna or Quadri Balboa
Nationality	Nigerian
Born	( | 1988-08-09 | ) | 9 August 1988 | (age 33)
Playing style	Attacker
Highest ranking	10 (May 2022)
Current ranking	11 (June 2022)
Club	TTC RhönSprudel Fulda-Maberzell

Men's table tennis

Representing | Nigeria

Commonwealth Games
[""Silver medal - second place | 2018 Gold Coast | Men's Singles""]

","Step 1: Identify the year Aruna Quadri achieved his highest ranking, which is May 2022.

Step 2: Identify the year Aruna Quadri won the silver medal at the Commonwealth Games, which is 2018.

Step 3: Calculate the difference in years between 2022 and 2018.

2022 - 2018 = 4 years

Final Answer: It was 4 years between Aruna Quadri achieving his highest rank and his silver medal at the Commonwealth Games."
How long in years was it between Sri Lanka's first ODI and first T20I?,31,national cricket team,1191,<num_years>,years,head,"category
national cricket team

caption
Sri Lanka

infobox-image
Refer to caption | Sri Lanka cricket crest

Nickname(s)
The Lions

Association
Sri Lanka Cricket

Personnel
Test captain	Dimuth Karunaratne
One Day captain	Dasun Shanaka
T20I captain	Dasun Shanaka
Coach	Chris Silverwood

History
Test status acquired	1981

International Cricket Council
ICC status	Associate Member (1965) | Full Member (1981)
ICC region	Asia
['ICC Rankings | Current | Best-ever', 'Test | 7th | 2nd (2002)', 'ODI | 8th | 1st (1996)', 'T20I | 9th | 1st (2012)']

Tests
First Test	v | England at P. Sara Oval, Colombo; 17-21 February 1982
Last Test	v | Australia at Galle International Stadium, Galle; 8-11 July 2022
World Test Championship appearances	2 ( | first in 2019-2021 | )
Best result	7th place (2019-2021)
['Tests | Played | Won/Lost', 'Total | 305 | 97/116 | (92 draws)', 'This year | 6 | 2/3 | (1 draw)']

One Day Internationals
First ODI	v | West Indies at Old Trafford, Manchester; 7 June 1975
Last ODI	v | Australia at R. Premadasa Stadium, Colombo; 24 June 2022
World Cup appearances	12 ( | first in 1975 | )
Best result	Champions (1979)
World Cup Qualifier appearances	1 ( | first in 1979 | )
['ODIs | Played | Won/Lost', 'Total | 875 | 398/434 | (5 ties, 38 no results)', 'This year | 8 | 5/3 | (0 ties, 0 no result)']

Twenty20 Internationals
First T20I	v | England at The Rose Bowl, Southampton; 15 June 2006
Last T20I	v | Australia at Pallekele International Cricket Stadium, Pallekele; 11 June 2022
T20 World Cup appearances	7 ( | first in 2007 | )
Best result	Champions (2014)
['T20Is | Played | Won/Lost', 'Total | 159 | 69/85 | (3 ties, 2 no results)', 'This year | 11 | 2/8 | (1 tie, 0 no result)', 'Test kit | Kit left arm blueborder.png | Kit right arm blueborder.png | ODI kit | Kit left arm greenshoulders.png | Kit right arm orange shoulders.png | T20I kit', 'As of 11 July 2022']

","Step 1: Identify the years of Sri Lanka's first ODI and first T20I from the table.

- First ODI: 7 June 1975
- First T20I: 15 June 2006

Step 2: Calculate the difference in years between the two events.

- 2006 (year of first T20I) - 1975 (year of first ODI) = 31 years

Final Answer: It was 31 years between Sri Lanka's first ODI and first T20I."
How long in years was it between the first and the last time Brandon Miller won the Harry Lumley Trophy?,12,lacrosse,644,<num_years>,years,head,"category
lacrosse

caption
Brandon Miller

infobox-image
Brandon Miller.jpg

Born
( | 1979-05-04 | ) | May 4, 1979 | (age 43) | Orangeville, Ontario, Canada

Nationality
Canadian

Height
6 ft 1 in (1.85 m)

Weight
190 pounds (86 kg)

Shoots
Left

Position
Goaltender

NLL draft
70th overall, 1999 | Albany Attack

NLL team | Former teams
Toronto Rock | Philadelphia Wings | Chicago Shamrox | San Jose Stealth | Albany Attack

Pro career
2001-

Career highlights
['4x Mann Cup Champion (2002, 2008, 2013, 2014) | 2x NLL All-Star (2007, 2011) | 2nd Team All-Pro (2013) | 4x Harry Lumley Trophy (2002, 2007, 2008, 2014) | Mike Kelley Memorial Trophy (2014)']

","Step 1: Identify the years Brandon Miller won the Harry Lumley Trophy from the table. According to the table, he won it in 2002, 2007, 2008, and 2014.

Step 2: Determine the first and last years he won the trophy. The first year is 2002, and the last year is 2014.

Step 3: Calculate the number of years between the first and last year. Subtract the first year from the last year: 2014 - 2002 = 12 years.

Final Answer: It was 12 years between the first and the last time Brandon Miller won the Harry Lumley Trophy."
How long in years was the Birmingham–Jefferson Convention Complex open before it was renovated in 2009?,37,monument,751,<num_years>,years,head,"category
monument

Birmingham-Jefferson Convention Complex
Address	2100 Richard Arrington Jr. Blvd N | Birmingham, AL 35203-1102
Location	Druid Hills
Owner	Birmingham-Jefferson Civic Center Authority
Operator	Birmingham-Jefferson Civic Center Authority
Inaugurated	1976
Opened	January 1972
Renovated	2009, 2019-21
Expanded	2019-21
Construction cost	$104 million | ($768 million in 2021 dollars)
Former names	Birmingham-Jefferson Civic Center | (1976-98)
Classroom-style | seating	51 | (Medical Forum Classroom E)
Banquet/ballroom	2,900 | (Sheraton Ballroom) | 1,780 | (East Ballroom)
Theatre seating	47,100 | (Stadium) | 19,000 | (Arena) | 2,835 | (Concert hall) | 1,000 | (Theater) | 275 | (Forum Theater)
['BJCC Arena Nov 2011.jpg | Exterior view of the complex (c.2011)']

Enclosed space
 Exhibit hall floor	220,000 square feet (20,000 m | 2 | )
 Breakout/meeting	100,000 square feet (9,300 m | 2 | )
 Ballroom	40,522 square feet (3,800 m | 2 | )

Website
['Venue Website']

","Step 1: Identify the year the Birmingham–Jefferson Convention Complex was inaugurated, which is 1976.

Step 2: Identify the year the complex was renovated, which is 2009.

Step 3: Calculate the number of years between the inauguration and the renovation: 2009 - 1976 = 33 years.

Final Answer: The Birmingham–Jefferson Convention Complex was open for 33 years before it was renovated in 2009."
How long in years was the PBY Catalina in commission by the US Navy?,21,aircraft,1130,<num_years>,years,head,"category
aircraft

PBY Catalina
Role	Maritime patrol bomber, search and rescue seaplane | Type of aircraft
National origin	United States
Manufacturer	Consolidated Aircraft
Built by	Boeing Canada (PB2B) | Canadian Vickers (PBV) | Naval Aircraft Factory (PBN) | Soviet Gidrosamolet Transportnii factory at Taganrog (GST)
First flight	21 March 1935
Introduction	October 1936, United States Navy
Retired	January 1957 (United States Navy Reserve) | 1982 (Brazilian Air Force)
Primary users	United States Navy | United States Army Air Forces | Royal Air Force | Royal Canadian Air Force
Produced	1936-1945
Number built	3,308 (2,661 U.S.-built, 620 Canadian-built, 27 Soviet-built)
Variants	Bird Innovator
[""Consolidated PBV-1A Catalina '433915' Miss Pick Up (G-PBYA).jpg"", 'A restored OA-10 Catalina in US Army Air Corps colors']

","Step 1: Identify the introduction and retirement dates of the PBY Catalina by the US Navy.

Introduction: October 1936, United States Navy

Retired: January 1957 (United States Navy Reserve)

Step 2: Calculate the number of years the PBY Catalina was in commission by the US Navy.

1957 - 1936 = 21 years

Final Answer: The PBY Catalina was in commission by the US Navy for 21 years."
How long in years was the career of Bev Francis?,8,body builder,778,<num_years>,years,head,"category
body builder

Bev Francis
['Bodybuilder', 'Bev Francis with Dr. DeFabio.jpg | Francis interviewed in 2011']

Personal info
Born	( | 1955-02-15 | ) | 15 February 1955 | (age 67) | Geelong, Victoria, Australia
Height	5 ft 5 in (1.65 m)
Weight	160 lb (73 kg)

Professional career
Pro-debut	.mw-parser-output ul.cslist,.mw-parser-output ul.sslist{margin:0;padding:0;display:inline-block;list-style:none}.mw-parser-output ul.cslist-embedded{display:inline}.mw-parser-output .cslist li,.mw-parser-output .sslist li{margin:0;padding:0 .25em 0 0;display:inline-block}.mw-parser-output .cslist li:after{content:"", ""}.mw-parser-output .sslist li:after{content:""; ""}.mw-parser-output .cslist li:last-child:after,.mw-parser-output .sslist li:last-child:after{content:none} | Caesars World Cup | 1983
Best win	IFBB World Pro Championships | 1987
Predecessor	Juliette Bergmann
Successor	Dona Oliveira
Active	Retired 1991

","Step 1: Identify the start and end years of Bev Francis's career from the table. The table states that Bev Francis debuted in 1983 and retired in 1991.

Step 2: Calculate the duration of Bev Francis's career by subtracting the start year from the end year. 

1991 (end year) - 1983 (start year) = 8 years

Final Answer: Bev Francis's career lasted for 8 years."
How long in years was the longest tenure of another post Mišić ever held?,10,christian leader,824,<num_years>,years,head,"category
christian leader

The Most Reverend | Alojzije Mišić | O.F.M.
Church	Catholic Church
Diocese	Mostar-Duvno | Trebinje-Mrkan
Appointed	29 April 1912
Installed	14 July 1912
Term ended	26 March 1942
Predecessor	Paškal Buconjić
Successor	Petar Čule
Other post(s)	Provincial of the Franciscan Province of Bosnia (1909-12) | President of the Franciscan residence in Visoko (1907-09) | Parish priest in Bihać (1894-1904) | Guardian of the Franciscan friary in Petrićevac (1891-94; 1904-07) | General Vicar of Banja Luka (1884-91) | Secretary of the Bishop of Banja Luka (1884-91)
['Bishop of Mostar-Duvno and Apostolic Administrator of Trebinje-Mrkan', 'Alojzije Mišić.jpg']

Orders
Ordination	7 July 1882 | by János Simor
Consecration	18 June 1912 | by Diomede Falconio

Personal details
Born	Stjepan Mišić | ( | 1859-11-10 | ) | 10 November 1859 | Gradiška, Bosnia Eyalet, Ottoman Empire
Died	26 March 1942 | (1942-03-26) | (aged 82) | Mostar, Independent State of Croatia
Buried	Petrićevac, Banja Luka, Republika Srpska, Bosnia and Herzegovina
Nationality	Croat
Denomination	Catholic
Motto	Caritate et amore omnia vincuntur | (Charity and love win over everything)

Ordination history

History

Priestly ordination
Ordained by	János Simor
Date	7 July 1882
Place	Esztergom, Hungary, Austria-Hungary

Episcopal consecration
Principal consecrator	Diomede Falconio
Co-consecrators	Giacomo Ghezzi | Graziano Génnaro
Date	18 June 1892
Place	Rome, Italy

","Step 1: Identify the longest tenure of another post held by Mišić.
From the table, we can see that Mišić held several posts, including:
- Provincial of the Franciscan Province of Bosnia (1909-12)
- President of the Franciscan residence in Visoko (1907-09)
- Parish priest in Bihać (1894-1904)
- Guardian of the Franciscan friary in Petrićevac (1891-94; 1904-07)
- General Vicar of Banja Luka (1884-91)
- Secretary of the Bishop of Banja Luka (1884-91)

Step 2: Calculate the duration of each tenure.
- Provincial of the Franciscan Province of Bosnia: 1909-12 = 3 years
- President of the Franciscan residence in Visoko: 1907-09 = 2 years
- Parish priest in Bihać: 1894-1904 = 10 years
- Guardian of the Franciscan friary in Petrićevac: 1891-94 (first term) = 3 years, 1904-07 (second term) = 3 years, Total = 6 years
- General"
How long in years was the time between the first and fourth editions of Catan?,12,board game,1147,<num_years>,years,head,"category
board game

caption
Catan

infobox-image
Catan-2015-boxart.jpg

Other names
The Settlers of Catan

Designers
Klaus Teuber

Publishers
Kosmos (Germany) | Catan Studio (English-language) | Filosofia (France) | 999 Games (Benelux) | GP, Inc. (Japan) | Korea Board Games (Korea) | Smart (Russia) | Devir (Mexico) | Κάισσα (Greece) | Devir (Brazil) | HaKubia (Israel) | Galakta (Poland) | Albi (Czechia and Slovakia) | BrainGames (Latvia)

Publication
First edition: 1995 | ; 27 years ago |  ( | 1995 | ) | Second edition: 1996 | ; 26 years ago |  ( | 1996 | ) | Third edition: 1997 | ; 25 years ago |  ( | 1997 | ) | Fourth edition: 2007 | ; 15 years ago |  ( | 2007 | ) | Fifth edition: June 2015 | ; 7 years ago |  ( | 2015-06 | )

Players
3 to 4 (standard) | 5, or 6 (with expansions) | 5-12 (movie edition)

Setup time
15 minutes

Playing time
1-2 hours

Random chance
low-moderate

Skills required
Strategy | Negotiation

Website
catan | .com

","Step 1: Identify the years of the first and fourth editions of Catan from the table.

- First edition: 1995
- Fourth edition: 2007

Step 2: Calculate the difference in years between the first and fourth editions.

- 2007 - 1995 = 12 years

Final Answer: The time between the first and fourth editions of Catan was 12 years."
How long in years were Chrisann Brennan and Steven Paul Jobs partners?,5,person,353,<num_years>,years,head,"category
person

Steve Jobs
Born	Steven Paul Jobs | ( | 1955-02-24 | ) | February 24, 1955 | San Francisco, California, U.S.
Died	October 5, 2011 | (2011-10-05) | (aged 56) | Palo Alto, California, U.S.
Cause of death	Neuroendocrine cancer
Resting place	Alta Mesa Memorial Park
Occupation	Entrepreneur | industrial designer | investor | media proprietor
Years active	1976-2011
Known for	Pioneer of the personal computer revolution with Steve Wozniak | Co-creator of the Apple II, Macintosh, iPod, iPhone, iPad, and first Apple Stores
Title	Co-founder, chairman and CEO of Apple Inc. | Co-founder, primary investor and chairman of Pixar | Founder, chairman and CEO of NeXT
Board member of	The Walt Disney Company | Apple Inc.
Spouse(s)	Laurene Powell | ( | married | 1991 | )
Partner(s)	Chrisann Brennan (1972-1977)
Children	4, including Lisa Brennan-Jobs
Relatives	Mona Simpson (sister)
['Steve Jobs Headshot 2010-CROP (cropped 2).jpg | Jobs presenting the iPhone 4 in 2010']

Signature
['Steve Jobs signature.svg']

","Step 1: Identify the start and end years of the partnership between Chrisann Brennan and Steven Paul Jobs.

From the table, we can see that Chrisann Brennan and Steven Paul Jobs were partners from 1972 to 1977.

Step 2: Calculate the duration of the partnership.

To find out how long they were partners, we subtract the start year from the end year.

1977 (end year) - 1972 (start year) = 5 years

Final Answer: Chrisann Brennan and Steven Paul Jobs were partners for 5 years."
How long in years years did Dennis Erickson work as the head coach for Idaho starting in 1982?,3,nfl,540,<num_years>,years,head,"category
nfl

caption
Dennis Erickson

infobox-image
refer to caption | Erickson in 2007

Personal information
Born	( | 1947-03-24 | ) | March 24, 1947 | (age 75) | Everett, Washington

Career information
College	Montana State

Career history

As a coach
['Montana State (1969) | Graduate assistant | Billings Central Catholic HS (MT) | (1970) | Montana State (1971-1973) | Assistant | Idaho (1974-1975) | Offensive coordinator | Fresno State (1976-1978) | Offensive coordinator | San Jose State (1979-1981) | Offensive coordinator | Idaho (1982-1985) | Head coach | Wyoming (1986) | Head coach | Washington State (1987-1988) | Head coach | Miami (FL) (1989-1994) | Head coach | Seattle Seahawks (1995-1998) | Head coach | Oregon State (1999-2002) | Head coach | San Francisco 49ers (2003-2004) | Head coach | Idaho (2006) | Head coach | Arizona State (2007-2011) | Head coach | South Albany High School (2012) | Volunteer Assistant | Utah (2013) | Co-offensive coordinator/running backs coach | Utah (2014-2016) | Assistant head coach/running backs coach | Salt Lake Stallions (2019) | Head coach']

Career highlights and awards
['2× National champion (1989, 1991) | Big Sky Champion (1985) | 2× Pac-10 Champion (2000, 2007) | 3× Big East Champion (1991-1992, 1994) | 2× Sporting News College Football COY (1992, 2000) | 3× Pac-10 Coach of the Year (1988, 2000, 2007) | 3× Big East Coach of the Year (1991-1992, 1994) | State of Washington Sports Hall of Fame (2017)']

Head coaching record
Regular season	40-56 (NFL) | 2-4 (AAF)
Postseason	5-7 (bowl) | 1-2 (D-I-AA playoffs)
Career	179-96-1 (college) | 40-56 (NFL) | 2-5 (AAF)

Coaching stats at | PFR

College Football Hall of Fame

","Step 1: Identify the starting year for Dennis Erickson's head coaching role at Idaho, which is 1982.

Step 2: Identify the ending year for Dennis Erickson's head coaching role at Idaho, which is 1985.

Step 3: Calculate the duration of his head coaching role at Idaho by subtracting the starting year from the ending year.

1985 - 1982 = 3 years

Final Answer: Dennis Erickson worked as the head coach for Idaho for 3 years."
How long was Melissa L. Coates's wrestling career in years?,18,body builder,806,<num_years>,years,head,"category
body builder

Melissa L. Coates
Born	( | 1971-06-18 | ) | June 18, 1971 | Thunder Bay, Ontario, Canada
Died	June 23, 2021 | (2021-06-23) | (aged 50) | Las Vegas, Nevada, U.S.
Alma mater	Lakehead University
['Melissa Coates.jpg | Coates at an NWA Anarchy event in October 2007']

Professional wrestling career
Ring name(s)	Melissa Coates | The Bag Lady | Mistress Melissa | Super Genie | Mile High Melissa
Billed height	5 ft 5 in (1.65 m) | [ | non-primary source needed | ]
Billed weight	150 lb (68 kg)
Billed from	Los Angeles, California U.S.
Trained by	Killer Kowalski | Ultimate Pro Wrestling | Ohio Valley Wrestling | Wild Samoan Training Center | Deep South Wrestling | NWA Anarchy
Debut	2002
Retired	2020
['Bodybuilder']

Professional career
Pro-debut	.mw-parser-output ul.cslist,.mw-parser-output ul.sslist{margin:0;padding:0;display:inline-block;list-style:none}.mw-parser-output ul.cslist-embedded{display:inline}.mw-parser-output .cslist li,.mw-parser-output .sslist li{margin:0;padding:0 .25em 0 0;display:inline-block}.mw-parser-output .cslist li:after{content:"", ""}.mw-parser-output .sslist li:after{content:""; ""}.mw-parser-output .cslist li:last-child:after,.mw-parser-output .sslist li:last-child:after{content:none} | IFBB Jan Tana Classic | 1996
Best win	IFBB Jan Tana Classic champion | 1996
Predecessor	Sue Gafner
Successor	Chris Bongiovannii

","Step 1: Identify the years Melissa L. Coates started and retired from her wrestling career.
- Debut: 2002
- Retired: 2020

Step 2: Calculate the duration of her wrestling career.
- Duration = Retirement year - Debut year
- Duration = 2020 - 2002

Step 3: Perform the subtraction to find the duration.
- Duration = 18 years

Final Answer: Melissa L. Coates's wrestling career lasted 18 years."
How many complete months had passed in the year before the Men's 4 × 200 metre freestyle relay at the Games of the XXXI Olympiad occurred?,7,athelete,963,<num_months>,months,head,"category
athelete

Men's 4 × 200 metre freestyle relay | at the Games of the XXXI Olympiad
Venue	Olympic Aquatics Stadium
Dates	9 August 2016 (heats & final)
Competitors	73 | from 16 nations
Teams	16
Winning time	7:00.66
['Natação Rio 2016 1036470-10082016- mg 7885.jpg | The American final team (Dwyer, Haas, Lochte, and Phelps), during the medal ceremony.']

Medalists
['1st place, gold medalist(s) |  United States | Conor Dwyer, Townley Haas, Ryan Lochte, Michael Phelps, Clark Smith*, Jack Conger*, Gunnar Bentz*', '2nd place, silver medalist(s) |  Great Britain | Stephen Milne, Duncan Scott, Daniel Wallace, James Guy, Robbie Renwick*', '3rd place, bronze medalist(s) |  Japan | Kosuke Hagino, Naito Ehara, Yuki Kobori, Takeshi Matsuda | *Indicates the swimmer only competed in the preliminary heats.', '← 2012 | 2020 →']

","Step 1: Identify the date of the event.
The event took place on 9 August 2016.

Step 2: Determine the year before the event.
The year before 2016 is 2015.

Step 3: Calculate the number of complete months in 2015.
2015 had 12 complete months (January to December).

Final Answer: 12 complete months had passed in the year before the Men's 4 × 200 metre freestyle relay at the Games of the XXXI Olympiad occurred."
