question,label,category,table_id,answer_format,answer_temporal_unit,split,table_context,response
How many years after his debut in the Stadium Super Trucks did Gordon win a silver medal at the Summer X Games?,2,car driver,518,<num_years>,years,head,"category
car driver

Robby Gordon
Born	Robert Wesley Gordon | ( | 1969-01-02 | ) | January 2, 1969 | (age 53) | Los Angeles, California, U.S.
Related to	Huntley Gordon (great-grandfather) | Bob Gordon (father) | Beccy Gordon (sister) | Robyn Gordon (sister) | Ryan Hunter-Reay (brother in-law) | Max Gordon (son)
['Robert W. Robbie Gordon photo D Ramey Logan.jpg | Gordon in November 2004']

Stadium Super Trucks career
Debut season	2013
Car number	7
Starts	146
Championships	2
Wins	29
Podiums	92
Poles	18
Best finish in the championship	1st in 2013, 2014
Finished last season	2nd (2021)

Championship titles
2013-2014	Stadium Super Trucks
['NASCAR driver']

NASCAR Cup Series career
2012 position	52nd
Best finish in the championship	16th (2003)
First race	1991 Daytona 500 (Daytona)
Last race	2012 Toyota/Save Mart 350 (Sonoma)
First win	2001 New Hampshire 300 (New Hampshire)
Last win	2003 Sirius at the Glen (Watkins Glen)
['396 races run over 19 years', 'Wins | Top tens | Poles', '3 | 39 | 1']

NASCAR Xfinity Series career
2011 position	129th
Best finish in the championship	21st (2004)
First race	2001 GNC Live Well 250 (Watkins Glen)
Last race	2011 NAPA Auto Parts 200 (Montreal)
First win	2004 Emerson Radio 250 (Richmond)
['54 races run over 9 years', 'Wins | Top tens | Poles', '1 | 18 | 0']

NASCAR Camping World Truck Series career
2008 position	71st
Best finish in the championship	68th (1996)
First race	1996 Lowe's 250 (North Wilkesboro)
Last race	2004 O'Reilly 200 (Bristol)
['4 races run over 3 years', 'Wins | Top tens | Poles', '0 | 2 | 0']

ARCA Menards Series career
Best finish in the championship	97th (1990)
First race	1990 Atlanta Journal ARCA 500k (Atlanta)
['1 race run over 1 year', 'Wins | Top tens | Poles', '0 | 0 | 1']

IndyCar Series career
Best finish in the championship	29th (2000)
First race	1996 Las Vegas 500K (Las Vegas)
Last race	2004 Indianapolis 500 (Indy)
['8 races run over 7 years', 'Wins | Podiums | Poles', '0 | 0 | 0']

Champ Car career
Years active	1992-1999
Best finish in the championship	5th (1994, 1995)
First race	1992 ITT Automotive Grand Prix of Detroit (Belle Isle)
Last race	1999 Marlboro 500 (California)
First win	1995 Slick 50 200 (Phoenix)
Last win	1995 ITT Automotive Grand Prix of Detroit (Belle Isle)
['107 races run over 8 years', 'Wins | Podiums | Poles', '2 | 9 | 4']

Representing | United States

Summer X Games
['Silver medal - second place | 2015 Austin | Stadium Super Trucks', 'Bronze medal - third place | 2014 Austin | Stadium Super Trucks', 'Last updated on: April 14, 2022.']

","To determine how many years after his debut in the Stadium Super Trucks Robby Gordon won a silver medal at the Summer X Games, we need to follow these steps:

1. **Identify the Debut Year in Stadium Super Trucks:**
   - According to the table, Robby Gordon's debut season in the Stadium Super Trucks was in 2013.

2. **Identify the Year He Won the Silver Medal at the Summer X Games:**
   - The table states that Gordon won a silver medal at the Summer X Games in 2015.

3. **Calculate the Difference in Years:**
   - Subtract the debut year from the year he won the silver medal: 
     \[
     2015 - 2013 = 2
     \]

Therefore, Robby Gordon won a silver medal at the Summer X Games 2 years after his debut in the Stadium Super Trucks.

Final Answer: 2 years."
How many years after his divorce did Albert A. Michelson get remarried?,1,nobel,370,<num_years>,years,head,"category
nobel

Albert A. Michelson
Born	( | 1852-12-19 | ) | December 19, 1852 | Strelno, Kingdom of Prussia, German Confederation
Died	May 9, 1931 | (1931-05-09) |  (aged 78) | Pasadena, California, U.S.
Nationality	American
Alma mater	United States Naval Academy | University of Berlin
Known for	Speed of light | Hyperfine structure | Fine structure | Michelson-Morley experiment | Michelson-Gale-Pearson experiment | Michelson interferometer | Michelson stellar interferometer
Spouse(s)	Margaret Hemingway | ( | married |  1877; | divorced |  1898) | ; 3 children | Edna Stanton | ( | married |  1899) | ; 3 children
Awards	Matteucci Medal | (1903) | Nobel Prize in Physics | (1907) | Copley Medal | (1907) | Elliott Cresson Medal | (1912) | Henry Draper Medal | (1916) | Albert Medal | (1920) | Franklin Medal | (1923) | Duddell Medal and Prize | (1929)
['Albert Abraham Michelson2.jpg']

Scientific career
Fields	Physics
Institutions	Case Western Reserve University | Clark University | University of Chicago
Doctoral advisor	Hermann Helmholtz
Other academic advisors	Georg Hermann Quincke | Alfred Cornu
Doctoral students	Robert Millikan | William Smythe

Signature
['Albert A Michelson Signature.svg']

","To determine how many years after his divorce Albert A. Michelson got remarried, we need to follow these steps:

1. **Identify the Year of Divorce:**
   - Albert A. Michelson was married to Margaret Hemingway from 1877 until their divorce in 1898.

2. **Identify the Year of Remarriage:**
   - He remarried Edna Stanton in 1899.

3. **Calculate the Number of Years Between Divorce and Remarriage:**
   - Subtract the year of divorce from the year of remarriage: 1899 - 1898 = 1 year.

Therefore, Albert A. Michelson got remarried 1 year after his divorce.

Final Answer: 1 year."
How many years after his final MLB appearance did Young die?,35,baseball,401,<num_years>,years,head,"category
baseball

Babe Young
['Babe young baseball card.jpg']

First baseman

Born | ( | 1915-07-01 | ) | July 1, 1915 | Astoria, New York

Died | December 25, 1983 | (1983-12-25) | (aged 68) | Everett, Massachusetts

Batted | Left | Threw | Left

MLB debut
['September 26, 1936, for the New York Giants']

Last MLB appearance
['October 2, 1948, for the St. Louis Cardinals']

MLB statistics
Batting average	.273
Home runs	79
Runs batted in	415

Teams
['New York Giants (1936, 1939-1942, 1946-1947) | Cincinnati Reds (1947-1948) | St. Louis Cardinals (1948)']

","To determine how many years after his final MLB appearance Babe Young died, we need to follow these steps:

1. **Identify the date of Babe Young's final MLB appearance:**
   - According to the table, his last MLB appearance was on October 2, 1948.

2. **Identify the date of Babe Young's death:**
   - The table states that he died on December 25, 1983.

3. **Calculate the difference in years between the two dates:**
   - From October 2, 1948, to October 2, 1983, is exactly 35 years.
   - Since he died on December 25, 1983, which is after October 2, 1983, we need to add the additional months and days to the 35 years.

4. **Determine the additional time from October 2, 1983, to December 25, 1983:**
   - From October 2 to December 2 is 2 months.
   - From December 2 to December 25 is 23 days.

5. **Combine the years, months, and days:**
   - Babe Young died 35 years, 2 months, and 23 days"
How many years after his first penalty was Jeffrey Epstein apprehended?,11,person,340,<num_years>,years,head,"category
person

Jeffrey Epstein
Born	Jeffrey Edward Epstein | ( | 1953-01-20 | ) | January 20, 1953 | New York City, New York, U.S.
Died	August 10, 2019 | (2019-08-10) | (aged 66) | New York City, New York, U.S.
Cause of death	Suicide by hanging
Resting place	I.J. Morris Star of David Cemetery, Palm Beach, Florida
Occupation	Financier | broker | educator | socialite
Title	Owner of Jeffrey Epstein VI Foundation
Criminal charge	Procuring an underage girl for prostitution; sex trafficking
Penalty	13 months with work release (2008)
[""Epstein Final Mugshot.png | Epstein's final mugshot, July 9, 2019""]

Details
Victims	36
Date apprehended	July 6, 2019 (second criminal case)
Website	www | .jeffreyepstein | .org

","To determine how many years after his first penalty Jeffrey Epstein was apprehended, we need to follow these steps:

1. **Identify the Year of the First Penalty:**
   - The table states that Jeffrey Epstein received a penalty of 13 months with work release in 2008.

2. **Identify the Year of Apprehension:**
   - The table indicates that Epstein was apprehended on July 6, 2019.

3. **Calculate the Difference in Years:**
   - Subtract the year of the first penalty from the year of apprehension:  
     \( 2019 - 2008 = 11 \)

Therefore, Jeffrey Epstein was apprehended 11 years after his first penalty.

Final Answer: 11 years."
How many years after his last MLB appearance did McCoy die?,70,baseball,405,<num_years>,years,head,"category
baseball

Benny McCoy
['Benny McCoy 1.jpg | Benny McCoy - | Double Play | baseball card, 1941, #130']

Second baseman / Shortstop

Born | ( | 1915-11-09 | ) | November 9, 1915 | Jenison, Michigan

Died | November 9, 2011 | (2011-11-09) | (aged 96) | Grandville, Michigan

Batted | Left | Threw | Right

MLB debut
['September 14, 1938, for the Detroit Tigers']

Last MLB appearance
['September 28, 1941, for the Philadelphia Athletics']

MLB statistics
Batting average	.269
Hits	327
RBI	156

Teams
['Detroit Tigers (1938-1939) | Philadelphia Athletics (1940-1941)']

","To determine how many years after his last MLB appearance Benny McCoy died, we need to follow these steps:

1. **Identify the date of Benny McCoy's last MLB appearance:**
   - According to the table, his last MLB appearance was on September 28, 1941.

2. **Identify the date of Benny McCoy's death:**
   - The table states that Benny McCoy died on November 9, 2011.

3. **Calculate the number of years between these two dates:**
   - From September 28, 1941, to September 28, 2011, is exactly 70 years.
   - From September 28, 2011, to November 9, 2011, is an additional 1 month and 11 days.

4. **Determine the total number of years:**
   - Since the additional time (1 month and 11 days) does not complete another full year, we only count the full years.

Final Answer: Benny McCoy died 70 years after his last MLB appearance."
How many years after his last MLB appearance did Wilson die?,39,baseball,400,<num_years>,years,head,"category
baseball

Art Wilson
['1921 Art Wilson.jpeg']

Catcher

Born | ( | 1885-12-11 | ) | December 11, 1885 | Macon, Illinois

Died | June 12, 1960 | (1960-06-12) | (aged 74) | Chicago, Illinois

Batted | Right | Threw | Right

MLB debut
['September 29, 1908, for the New York Giants']

Last MLB appearance
['June 12, 1921, for the Cleveland Indians']

MLB statistics
Batting average	.261
Home runs	24
Runs batted in	227

Teams
['New York Giants (1908-1913) | Chicago Whales (1914-1915) | Pittsburgh Pirates (1916) | Chicago Cubs (1916-1917) | Boston Braves (1918-1920) | Cleveland Indians (1921)']

","To determine how many years after his last MLB appearance Art Wilson died, we need to follow these steps:

1. **Identify the date of Wilson's last MLB appearance:**
   - According to the table, Wilson's last MLB appearance was on June 12, 1921.

2. **Identify the date of Wilson's death:**
   - The table states that Wilson died on June 12, 1960.

3. **Calculate the difference in years between the two dates:**
   - Since both the last MLB appearance and the date of death are on June 12, we can directly subtract the years:
     - 1960 (year of death) - 1921 (year of last MLB appearance) = 39 years

Therefore, Art Wilson died 39 years after his last MLB appearance.

Final Answer: 39 years."
How many years after his son Ben's birth did Bot take office as State Secretary for the Interior?,22,person,915,<num_years>,years,head,"category
person

His Excellency | Theo Bot
['Theo Bot (1966).jpg | Theo Bot in 1966']

Permanent Representative of the | Netherlands to the IAEA

In office | 1 July 1973 - 1 August 1976
Preceded by	Unknown
Succeeded by	Unknown

Ambassador of the | Netherlands to Austria

Ambassador of the | Netherlands to Canada

In office | 17 January 1968 - 1 July 1973
Preceded by	Unknown
Succeeded by	Unknown

Minister for Aid to | Developing Countries

In office | 14 April 1965 - 5 April 1967
Prime Minister	Jo Cals | (1965-1966) | Jelle Zijlstra | (1966-1967)
Preceded by	Office established
Succeeded by	Bé Udink

Minister of Education, | Arts and Sciences

In office | 24 July 1963 - 14 April 1965
Prime Minister	Victor Marijnen
Preceded by	Marga Klompé | ( | Ad interim | )
Succeeded by	Isaäc Arend Diepenhorst

Member of the House of Representatives

In office | 2 July 1963 - 24 July 1963
Parliamentary group	Catholic People's Party

State Secretary for the Interior

In office | 23 November 1959 - 24 July 1963
Prime Minister	Jan de Quay
Preceded by	Norbert Schmelzer | as State Secretary for the Interior, | Property and Public Sector | Organisations
Succeeded by	Theo Westerhout

Personal details
Born	Theodorus Hendrikus Bot | ( | 1911-07-20 | ) | 20 July 1911 | Dordrecht, Netherlands
Died	24 September 1984 | (1984-09-24) | (aged 73) | The Hague, Netherlands
Nationality	Dutch
Political party	Christian Democratic Appeal | (from 1980)
Other political | affiliations	Catholic People's Party | (until 1980)
Spouse(s)	Elisabeth van Hal | ( | married | 1936 | )
Children	Ben Bot (born 1937) | 6 other children
Alma mater	Utrecht University | (Bachelor of Laws, Master of Laws) | Royal Military Academy
Occupation	Politician · Diplomat · Civil servant · Jurist · Political consultant · Nonprofit director · Lobbyist · Army officer

Military service
Allegiance	Netherlands
Branch/service	Royal Netherlands | East Indies Army
Years of service	1936-1940 (Reserve) | 1940-1942 (Active duty)
Rank	Nl-landmacht-eerste luitenant.svg |  Lieutenant
Battles/wars	World War II | Pacific War | Dutch East Indies campaign | Battle of Borneo

","To determine how many years after his son Ben's birth Theo Bot took office as State Secretary for the Interior, we need to follow these steps:

1. **Identify Ben Bot's Birth Year:**
   - According to the table, Ben Bot was born in 1937.

2. **Identify the Year Theo Bot Took Office as State Secretary for the Interior:**
   - The table states that Theo Bot was in office as State Secretary for the Interior from 23 November 1959.

3. **Calculate the Difference in Years:**
   - Subtract Ben Bot's birth year from the year Theo Bot took office:
     \[
     1959 - 1937 = 22
     \]

Therefore, Theo Bot took office as State Secretary for the Interior 22 years after his son Ben's birth.

Final Answer: 22 years."
How many years after his term as Archbishop Emeritus of Pondicherry and Cuddalore did Ambrose Rayappan die?,26,christian leader,817,<num_years>,years,head,"category
christian leader

Archbishop | Ambrose Rayappan
See	Pondicherry and Cuddalore
Appointed	7 August 1953
Installed	25 March 1953
Term ended	17 March 1973
Predecessor	Auguste-Siméon Colas
Successor	Venmani S. Selvanather
['Archbishop Emeritus of Pondicherry and Cuddalore', 'Ambrose Rayappan.jpg']

Orders
Ordination	16 December 1923
Consecration	25 March 1953 | by Auguste-Siméon Colas

Personal details
Born	Ambrose Rayappan | ( | 1901-02-25 | ) | 25 February 1901 | Dharapuram
Died	24 November 1999 | (1999-11-24) | (aged 98) | Pondicherry
Buried	Cathedral Cemetery, Pondicherry
Denomination	Catholic
Motto	Fides Vincit Mundum
Coat of arms	Ambrose Rayappan's coat of arms

","To determine how many years after his term as Archbishop Emeritus of Pondicherry and Cuddalore Ambrose Rayappan died, we need to follow these steps:

1. **Identify the end of his term**: According to the table, Ambrose Rayappan's term as Archbishop ended on 17 March 1973.

2. **Identify the date of his death**: The table states that Ambrose Rayappan died on 24 November 1999.

3. **Calculate the time between the end of his term and his death**:
   - From 17 March 1973 to 17 March 1999 is exactly 26 years.
   - From 17 March 1999 to 24 November 1999 is an additional 8 months and 7 days.

4. **Convert the additional months and days into years**:
   - 8 months and 7 days is slightly more than 8/12 of a year.
   - 8/12 = 0.6667, so approximately 0.67 years.

5. **Add the years and the fraction of a year**:
   - 26 years + 0.67 years = 26.67 years.

Therefore, Ambrose Rayapp"
How many years after his term ended did Ambrose Rayappan die?,26,christian leader,817,<num_years>,years,head,"category
christian leader

Archbishop | Ambrose Rayappan
See	Pondicherry and Cuddalore
Appointed	7 August 1953
Installed	25 March 1953
Term ended	17 March 1973
Predecessor	Auguste-Siméon Colas
Successor	Venmani S. Selvanather
['Archbishop Emeritus of Pondicherry and Cuddalore', 'Ambrose Rayappan.jpg']

Orders
Ordination	16 December 1923
Consecration	25 March 1953 | by Auguste-Siméon Colas

Personal details
Born	Ambrose Rayappan | ( | 1901-02-25 | ) | 25 February 1901 | Dharapuram
Died	24 November 1999 | (1999-11-24) | (aged 98) | Pondicherry
Buried	Cathedral Cemetery, Pondicherry
Denomination	Catholic
Motto	Fides Vincit Mundum
Coat of arms	Ambrose Rayappan's coat of arms

","To determine how many years after his term ended Ambrose Rayappan died, we need to follow these steps:

1. **Identify the end date of his term:**
   - According to the table, Ambrose Rayappan's term ended on 17 March 1973.

2. **Identify the date of his death:**
   - The table states that Ambrose Rayappan died on 24 November 1999.

3. **Calculate the time between the end of his term and his death:**
   - From 17 March 1973 to 17 March 1999 is exactly 26 years.
   - From 17 March 1999 to 24 November 1999 is an additional 8 months and 7 days.

4. **Convert the additional months and days into years:**
   - 8 months and 7 days is slightly more than 8/12 of a year.
   - 8/12 = 0.6667 years (approximately).

5. **Add the years and the fraction of the year:**
   - 26 years + 0.6667 years ≈ 26.67 years.

Therefore, Ambrose Rayappan died approximately 26.67 years after"
How many years after it was built did the Palace of Westminster catch on fire?,818,monument,726,<num_years>,years,head,"category
monument

Palace of Westminster
Location	Westminster | London | SW1A 0AA | United Kingdom
Coordinates	.mw-parser-output .geo-dec,.mw-parser-output .geo-default,.mw-parser-output .geo-dms{display:inline}.mw-parser-output .geo-multi-punct,.mw-parser-output .geo-nondefault{display:none}.mw-parser-output .latitude,.mw-parser-output .longitude{white-space:nowrap} | 51°29′57″N | 00°07′29″W | ﻿ / ﻿ | 51.49917°N 0.12472°W | ﻿ / | 51.49917; -0.12472 | Coordinates | 51°29′57″N | 00°07′29″W | ﻿ / ﻿ | 51.49917°N 0.12472°W | ﻿ / | 51.49917; -0.12472
Area	112,476 m | 2 | (1,210,680 sq ft) (internal)
Built	1016 | ; 1006 years ago |  ( | 1016 | )
Demolished	1834 (due to fire)
Rebuilt	1840-1876
Architects	Charles Barry and Augustus Pugin
Architectural style(s)	Perpendicular Gothic Revival
Owner	Queen Elizabeth II in right of the Crown
['Parliament at Sunset.JPG | Seen from across the River Thames with Westminster Bridge in the foreground']

UNESCO World Heritage Site
Official name	Palace of Westminster, Westminster Abbey, and St Margaret's Church
Type	Cultural
Criteria	i, ii, iv
Designated	1987 | (11th session)
Reference no.	426
Country	United Kingdom
Region	Europe
Extensions	2008

Listed Building - Grade I
Official name	Houses of Parliament and The Palace of Westminster
Designated	5 February 1970
Reference no.	1226284
['.mw-parser-output .locmap .od{position:absolute}.mw-parser-output .locmap .id{position:absolute;line-height:0}.mw-parser-output .locmap .l0{font-size:0;position:absolute}.mw-parser-output .locmap .pv{line-height:110%;position:absolute;text-align:center}.mw-parser-output .locmap .pl{line-height:110%;position:absolute;top:-.75em;text-align:right}.mw-parser-output .locmap .pr{line-height:110%;position:absolute;top:-.75em;text-align:left}.mw-parser-output .locmap .pv>div{display:inline;padding:1px}.mw-parser-output .locmap .pl>div{display:inline;padding:1px;float:right}.mw-parser-output .locmap .pr>div{display:inline;padding:1px;float:left} | Palace of Westminster is located in Central London | Palace of Westminster | Location of the Palace of Westminster in central London']

","To determine how many years after it was built the Palace of Westminster caught on fire, we need to follow these steps:

1. **Identify the Year the Palace of Westminster was Built:**
   - According to the table, the Palace of Westminster was built in 1016.

2. **Identify the Year the Palace of Westminster was Demolished Due to Fire:**
   - The table states that the Palace of Westminster was demolished in 1834 due to a fire.

3. **Calculate the Number of Years Between the Construction and the Fire:**
   - Subtract the year it was built from the year it caught fire: 
     \[
     1834 - 1016 = 818
     \]

Thus, the Palace of Westminster caught on fire 818 years after it was built.

Final Answer: 818 years."
How many years after its completion was Valen Chapel consecrated?,242,church,715,<num_years>,years,head,"category
church

Valen Chapel

Valen kapell
Location	Sveio, Vestland
Country	Norway
Denomination	Church of Norway
Previous denomination	Catholic Church
Churchmanship	Evangelical Lutheran
['Sveio, Valen kapell.JPG | View of the church', '.mw-parser-output .geo-dec,.mw-parser-output .geo-default,.mw-parser-output .geo-dms{display:inline}.mw-parser-output .geo-multi-punct,.mw-parser-output .geo-nondefault{display:none}.mw-parser-output .latitude,.mw-parser-output .longitude{white-space:nowrap} | 59°41′42″N | 5°28′34″E | \ufeff / \ufeff | 59.695056182310°N 5.476012676954°E | \ufeff / | 59.695056182310; 5.476012676954 | Coordinates | 59°41′42″N | 5°28′34″E | \ufeff / \ufeff | 59.695056182310°N 5.476012676954°E | \ufeff / | 59.695056182310; 5.476012676954']

History
Status	Parish church
Founded	13th century
Consecrated	31 July 1949

Architecture
Functional status	Active
Architectural type	Long church
Completed	1707 | (315 years ago) |  ( | 1707 | )
Closed	1873-1949

Specifications
Capacity	50
Materials	Wood

Administration
Diocese	Bjørgvin bispedømme
Deanery	Sunnhordland prosti
Parish	Valestrand og Førde

Norwegian Cultural Heritage Site
Type	Church
Status	Automatically protected
ID	85745

","To determine how many years after its completion Valen Chapel was consecrated, we need to follow these steps:

1. **Identify the year of completion**: According to the table, Valen Chapel was completed in 1707.

2. **Identify the year of consecration**: The table states that Valen Chapel was consecrated on 31 July 1949.

3. **Calculate the difference in years**: Subtract the year of completion from the year of consecration to find the number of years between these two events.

   \[
   1949 - 1707 = 242
   \]

Therefore, Valen Chapel was consecrated 242 years after its completion.

Final Answer: 242 years."
How many years after its demolition did the rebuilding of the Palace of Westminster begin?,6,monument,726,<num_years>,years,head,"category
monument

Palace of Westminster
Location	Westminster | London | SW1A 0AA | United Kingdom
Coordinates	.mw-parser-output .geo-dec,.mw-parser-output .geo-default,.mw-parser-output .geo-dms{display:inline}.mw-parser-output .geo-multi-punct,.mw-parser-output .geo-nondefault{display:none}.mw-parser-output .latitude,.mw-parser-output .longitude{white-space:nowrap} | 51°29′57″N | 00°07′29″W | ﻿ / ﻿ | 51.49917°N 0.12472°W | ﻿ / | 51.49917; -0.12472 | Coordinates | 51°29′57″N | 00°07′29″W | ﻿ / ﻿ | 51.49917°N 0.12472°W | ﻿ / | 51.49917; -0.12472
Area	112,476 m | 2 | (1,210,680 sq ft) (internal)
Built	1016 | ; 1006 years ago |  ( | 1016 | )
Demolished	1834 (due to fire)
Rebuilt	1840-1876
Architects	Charles Barry and Augustus Pugin
Architectural style(s)	Perpendicular Gothic Revival
Owner	Queen Elizabeth II in right of the Crown
['Parliament at Sunset.JPG | Seen from across the River Thames with Westminster Bridge in the foreground']

UNESCO World Heritage Site
Official name	Palace of Westminster, Westminster Abbey, and St Margaret's Church
Type	Cultural
Criteria	i, ii, iv
Designated	1987 | (11th session)
Reference no.	426
Country	United Kingdom
Region	Europe
Extensions	2008

Listed Building - Grade I
Official name	Houses of Parliament and The Palace of Westminster
Designated	5 February 1970
Reference no.	1226284
['.mw-parser-output .locmap .od{position:absolute}.mw-parser-output .locmap .id{position:absolute;line-height:0}.mw-parser-output .locmap .l0{font-size:0;position:absolute}.mw-parser-output .locmap .pv{line-height:110%;position:absolute;text-align:center}.mw-parser-output .locmap .pl{line-height:110%;position:absolute;top:-.75em;text-align:right}.mw-parser-output .locmap .pr{line-height:110%;position:absolute;top:-.75em;text-align:left}.mw-parser-output .locmap .pv>div{display:inline;padding:1px}.mw-parser-output .locmap .pl>div{display:inline;padding:1px;float:right}.mw-parser-output .locmap .pr>div{display:inline;padding:1px;float:left} | Palace of Westminster is located in Central London | Palace of Westminster | Location of the Palace of Westminster in central London']

","To determine how many years after its demolition the rebuilding of the Palace of Westminster began, we need to follow these steps:

1. **Identify the Year of Demolition:**
   - The table states that the Palace of Westminster was demolished in 1834 due to a fire.

2. **Identify the Year Rebuilding Began:**
   - The table indicates that the rebuilding of the Palace of Westminster began in 1840.

3. **Calculate the Number of Years Between Demolition and Rebuilding:**
   - Subtract the year of demolition from the year rebuilding began: 
     \[
     1840 - 1834 = 6
     \]

Thus, the rebuilding of the Palace of Westminster began 6 years after its demolition.

Final Answer: 6 years."
How many years after its establishment did the Supreme Administrative Court have Rudolf Thienel as its President?,138,court,254,<num_years>,years,head,"category
court

Supreme Administrative Court
Established	1876
Location	Judenplatz 11, Vienna
Website	vwgh.gv.at (in English)
['Verwaltungsgerichtshof', 'Wien - ehemalige Böhmische Hofkanzlei.JPG']

President
Currently	Rudolf Thienel
Since	1 January 2014

Vice President
Currently	Anna Sporrer
Since	January 2014

","To determine how many years after its establishment the Supreme Administrative Court had Rudolf Thienel as its President, we need to follow these steps:

1. **Identify the Year of Establishment:**
   - The Supreme Administrative Court was established in 1876.

2. **Identify the Year Rudolf Thienel Became President:**
   - Rudolf Thienel became President on 1 January 2014.

3. **Calculate the Number of Years Between Establishment and Thienel's Presidency:**
   - Subtract the year of establishment from the year Thienel became President:
     \[
     2014 - 1876 = 138
     \]

Thus, Rudolf Thienel became President 138 years after the establishment of the Supreme Administrative Court.

Final Answer: 138 years."
How many years after its first Summer Olympics appearance did Hungary make its first Winter Olympics appearance?,28,athelete,1026,<num_years>,years,head,"category
athelete

Hungary at the | Olympics
IOC code	HUN
NOC	Hungarian Olympic Committee
Website	www | .olimpia | .hu | (in Hungarian and English)
Medals | Ranked 13th	Gold | 182 | Silver | 156 | Bronze | 180 | Total | 518
['Flag of Hungary.svg']

Summer appearances
['1896 | 1900 | 1904 | 1908 | 1912 | 1920 | 1924 | 1928 | 1932 | 1936 | 1948 | 1952 | 1956 | 1960 | 1964 | 1968 | 1972 | 1976 | 1980 | 1984 | 1988 | 1992 | 1996 | 2000 | 2004 | 2008 | 2012 | 2016 | 2020']

Winter appearances
['1924 | 1928 | 1932 | 1936 | 1948 | 1952 | 1956 | 1960 | 1964 | 1968 | 1972 | 1976 | 1980 | 1984 | 1988 | 1992 | 1994 | 1998 | 2002 | 2006 | 2010 | 2014 | 2018 | 2022']

Other related appearances
['1906 Intercalated Games']

","To determine how many years after its first Summer Olympics appearance Hungary made its first Winter Olympics appearance, we need to follow these steps:

1. **Identify Hungary's first Summer Olympics appearance:**
   - From the ""Summer appearances"" list, Hungary's first appearance was in 1896.

2. **Identify Hungary's first Winter Olympics appearance:**
   - From the ""Winter appearances"" list, Hungary's first appearance was in 1924.

3. **Calculate the difference in years between the two appearances:**
   - Subtract the year of the first Summer Olympics appearance from the year of the first Winter Olympics appearance:  
     \(1924 - 1896 = 28\).

Thus, Hungary made its first Winter Olympics appearance 28 years after its first Summer Olympics appearance.

Final Answer: 28 years."
How many years after its first flight in 2003 was the JF-17 Thunder introduced?,4,fighter,229,<num_years>,years,head,"category
fighter

JF-17 Thunder | FC-1 Xiaolong
Role	Multirole combat aircraft | Type of aircraft
National origin	Pakistan / China
Manufacturer	Pakistan Aeronautical Complex, Chengdu Aircraft Industry Group
First flight	25 August 2003 | ; 18 years ago |  ( | 2003-08-25 | )
Introduction	12 March 2007 | ; 15 years ago |  ( | 2007-03-12 | )
Status	In production and in service
Primary users	Pakistan Air Force | Myanmar Air Force | Nigerian Airforce
Produced	In China: June 2007 - present | In Pakistan: January 2008 - present
Number built	164 | (2022) | (including 10 Block 3 aircraft photographed at PAC Kamra in January 2022)
['Pakistan JF-17 (modified).jpg', 'A JF-17 of the Pakistan Air Force']

","To determine how many years after its first flight the JF-17 Thunder was introduced, we need to follow these steps:

1. **Identify the First Flight Date:**
   - The first flight of the JF-17 Thunder was on 25 August 2003.

2. **Identify the Introduction Date:**
   - The JF-17 Thunder was introduced on 12 March 2007.

3. **Calculate the Time Difference:**
   - From 25 August 2003 to 25 August 2006 is 3 years.
   - From 25 August 2006 to 12 March 2007 is an additional 6 months and 18 days.

4. **Convert the Time Difference to Years:**
   - 6 months and 18 days is approximately 0.55 years (since 6 months is 0.5 years and 18 days is about 0.05 years).

5. **Add the Years Together:**
   - 3 years + 0.55 years = 3.55 years.

Therefore, the JF-17 Thunder was introduced approximately 3.55 years after its first flight.

Final Answer: Approximately 3.55 years."
How many years after its first flight was the JF-17 produced in Pakistan?,4,fighter,229,<num_years>,years,head,"category
fighter

JF-17 Thunder | FC-1 Xiaolong
Role	Multirole combat aircraft | Type of aircraft
National origin	Pakistan / China
Manufacturer	Pakistan Aeronautical Complex, Chengdu Aircraft Industry Group
First flight	25 August 2003 | ; 18 years ago |  ( | 2003-08-25 | )
Introduction	12 March 2007 | ; 15 years ago |  ( | 2007-03-12 | )
Status	In production and in service
Primary users	Pakistan Air Force | Myanmar Air Force | Nigerian Airforce
Produced	In China: June 2007 - present | In Pakistan: January 2008 - present
Number built	164 | (2022) | (including 10 Block 3 aircraft photographed at PAC Kamra in January 2022)
['Pakistan JF-17 (modified).jpg', 'A JF-17 of the Pakistan Air Force']

","To determine how many years after its first flight the JF-17 was produced in Pakistan, we need to follow these steps:

1. **Identify the First Flight Date:**
   - The first flight of the JF-17 Thunder was on 25 August 2003.

2. **Identify the Start of Production in Pakistan:**
   - Production in Pakistan started in January 2008.

3. **Calculate the Time Difference:**
   - From 25 August 2003 to 25 August 2007 is exactly 4 years.
   - From 25 August 2007 to January 2008 is an additional 5 months.

4. **Convert the Time Difference to Years:**
   - 4 years and 5 months is equivalent to 4 years and approximately 0.42 years (since 5 months is about 5/12 of a year).

5. **Total Time in Years:**
   - Adding these together gives approximately 4.42 years.

Therefore, the JF-17 was produced in Pakistan approximately 4.42 years after its first flight.

Final Answer: Approximately 4.42 years."
