question,label,category,table_id,answer_format,answer_temporal_unit,split,table_context,response
How many days after December 25 does the Armenian Evangelical Church observe Christmas?,12,holiday,211,<num_days>,days,tail,"category
holiday

Christmas
Also called	Noël, Nativity, Xmas
Observed by	Christians, many non-Christians
Type	Christian, cultural
Significance	Commemoration of the nativity of Jesus
Celebrations	Gift-giving, family and other social gatherings, symbolic decoration, feasting etc.
Observances	Church services
Date	December 25 | (Western Christianity and part of the Eastern churches) | January 7 (O.S. Dec. 25) | (Most Oriental Orthodox and part of the Eastern Orthodox churches) | January 6 | (Armenian Apostolic Church and the Armenian Evangelical Church) | January 19 (O.S. Jan. 6) | ( | Armenian Patriarchate of Jerusalem | )
Frequency	Annual
Related to	Christmastide, Christmas Eve, Advent, Annunciation, Epiphany, Baptism of the Lord, Nativity Fast, Nativity of Christ, Old Christmas, Yule, St. Stephen's Day, Boxing Day
['NativityChristmasLights2.jpg | Nativity scene depicted using Christmas lights']

","The Armenian Evangelical Church observes Christmas on January 6. To find the number of days between December 25 and January 6, first calculate the remaining days in December: 31 - 25 = 6. Then, add the days in January up to the 6th: 6. So, the total number of days is 6 + 6 = 12.
Final Answer: 12"
How many days after Dhanteras is Govardhan Puja?,3,holiday,216,<num_days>,days,tail,"category
holiday

Diwali
Also called	Deepavali
Observed by	Hindus, Jains, Sikhs, some Buddhists (notably Newar Buddhists)
Type	Religious, cultural, seasonal
Significance	See below
Celebrations	Diya lighting, | puja | (worship and prayer), | vrat | (fasting), | dāna | (charity), | melā | (fairs/shows), home cleansing and decoration, fireworks, gifts, feast and sweets
Begins	āśvina māsa (amānta) / kārtika māsa (purnimānta), kṛṣṇa pakṣa, trayodaśī tithi
Ends	kārtika māsa, śukla pakṣa, dvitīyā tithi
Date	Ashvin, Krishna, Thrayodashi, Kartika, Shukla, Dwitiya
2022 date	October | 21 (Dhanteras/Yama Deepam) | 22 (Naraka Chaturdashi/Kali Chaudas/Hanuman Puja/Chhoti Diwali) | 23 (Lakshmi Puja/Kali Puja/Sharda Puja/Kedar Gauri Vrat) | 24 (Govardhan Puja/Balipratipada/Gujarati New Year) | 25 (Bhai Dooj/Vishwakarma Puja)
Frequency	Annual
Related to	Diwali (Jainism), Bandi Chhor Divas, Tihar, Swanti, Sohrai, Bandna
['The Rangoli of Lights.jpg | Rangoli decorations, made using coloured fine powder or sand, are popular during Diwali.']

","Dhanteras is on October 21 and Govardhan Puja is on October 24. To find the number of days between these two dates, subtract the earlier date from the later date: October 24 - October 21 = 3 days.
Final Answer: 3 days"
How many days after Dhanteras/Yama Deepam is Bhai Dooj/Vishwakarma Puja?,4,holiday,216,<num_days>,days,tail,"category
holiday

Diwali
Also called	Deepavali
Observed by	Hindus, Jains, Sikhs, some Buddhists (notably Newar Buddhists)
Type	Religious, cultural, seasonal
Significance	See below
Celebrations	Diya lighting, | puja | (worship and prayer), | vrat | (fasting), | dāna | (charity), | melā | (fairs/shows), home cleansing and decoration, fireworks, gifts, feast and sweets
Begins	āśvina māsa (amānta) / kārtika māsa (purnimānta), kṛṣṇa pakṣa, trayodaśī tithi
Ends	kārtika māsa, śukla pakṣa, dvitīyā tithi
Date	Ashvin, Krishna, Thrayodashi, Kartika, Shukla, Dwitiya
2022 date	October | 21 (Dhanteras/Yama Deepam) | 22 (Naraka Chaturdashi/Kali Chaudas/Hanuman Puja/Chhoti Diwali) | 23 (Lakshmi Puja/Kali Puja/Sharda Puja/Kedar Gauri Vrat) | 24 (Govardhan Puja/Balipratipada/Gujarati New Year) | 25 (Bhai Dooj/Vishwakarma Puja)
Frequency	Annual
Related to	Diwali (Jainism), Bandi Chhor Divas, Tihar, Swanti, Sohrai, Bandna
['The Rangoli of Lights.jpg | Rangoli decorations, made using coloured fine powder or sand, are popular during Diwali.']

","To find out how many days after Dhanteras/Yama Deepam is Bhai Dooj/Vishwakarma Puja, first identify the dates of these two events. Dhanteras/Yama Deepam is on October 21, and Bhai Dooj/Vishwakarma Puja is on October 25. Now subtract the earlier date from the later date: October 25 - October 21 = 4 days.
Final Answer: 4 days"
How many days after Dhanteras/Yama Deepam is Govardhan Puja/Balipratipada/Gujarati New Year?,3,holiday,216,<num_days>,days,tail,"category
holiday

Diwali
Also called	Deepavali
Observed by	Hindus, Jains, Sikhs, some Buddhists (notably Newar Buddhists)
Type	Religious, cultural, seasonal
Significance	See below
Celebrations	Diya lighting, | puja | (worship and prayer), | vrat | (fasting), | dāna | (charity), | melā | (fairs/shows), home cleansing and decoration, fireworks, gifts, feast and sweets
Begins	āśvina māsa (amānta) / kārtika māsa (purnimānta), kṛṣṇa pakṣa, trayodaśī tithi
Ends	kārtika māsa, śukla pakṣa, dvitīyā tithi
Date	Ashvin, Krishna, Thrayodashi, Kartika, Shukla, Dwitiya
2022 date	October | 21 (Dhanteras/Yama Deepam) | 22 (Naraka Chaturdashi/Kali Chaudas/Hanuman Puja/Chhoti Diwali) | 23 (Lakshmi Puja/Kali Puja/Sharda Puja/Kedar Gauri Vrat) | 24 (Govardhan Puja/Balipratipada/Gujarati New Year) | 25 (Bhai Dooj/Vishwakarma Puja)
Frequency	Annual
Related to	Diwali (Jainism), Bandi Chhor Divas, Tihar, Swanti, Sohrai, Bandna
['The Rangoli of Lights.jpg | Rangoli decorations, made using coloured fine powder or sand, are popular during Diwali.']

","To determine how many days after Dhanteras/Yama Deepam is Govardhan Puja/Balipratipada/Gujarati New Year, we need to look at the dates given for these events in 2022. Dhanteras/Yama Deepam is on October 21, and Govardhan Puja/Balipratipada/Gujarati New Year is on October 24. 

Now, we calculate the difference in days between these two dates: 
October 24 - October 21 = 3 days.

Final Answer: 3 days"
How many days after New Year's Eve was Marguerite Martyn's sketch of a New Year's Eve celebration published?,4,holiday,210,<num_days>,days,tail,"category
holiday

New Year's Eve
Also called	Hogmanay (Scotland) | Calennig (Wales) | Ambang/Malam Tahun Baharu/Baru (Brunei, Indonesia, Malaysia, Singapore) | Yangi Yil (Uzbekistan) | Karamu (African Americans, African diaspora) | Silvester (Austria, Bosnia and Herzegovina, Croatia, Czech Republic, France, Germany, Hungary, Israel, Italy, Liechtenstein, Luxembourg, Poland, Russia, Serbia, Slovakia, Slovenia, Switzerland) | Réveillon (Algeria, Angola, Brazil, France, Macau, Mozambique, Portugal, Romania, Wallonia, and French-speaking locations in North America) | Kanun Novogo Goda (Russia) | Ōmisoka (Japan) | Pele ga Ngwaga o Mosha (Botswana) | Nochevieja (lit. Old Night) (Spain and other countries where Spanish is mostly spoken)
Observed by	People around the world
Type	International
Significance	The final day of the Gregorian year
Celebrations	Reflection; late-night partying; family gatherings; feasting; gift exchanges; fireworks; countdowns; watchnight services; social gatherings, during which participants may dance, eat, consume alcoholic beverages, and watch or light fireworks
Date	31 December
Next time	31 December 2022 |  ( | 2022-12-31 | )
Frequency	Annual
Related to	New Year's Day
[""Fanciful sketch by Marguerite Martyn of a New Years Eve celebration.jpg | Fanciful sketch by reporter and artist Marguerite Martyn of a New Year's Eve celebration, from the | St. Louis Post-Dispatch | of 4 January 1914.""]

","Marguerite Martyn's sketch of a New Year's Eve celebration was published on 4 January 1914. New Year's Eve is on December 31. January 4 is 4 days after December 31.
Final Answer: 4 days"
How many days after being completed was the Maori commissioned?,5,ship,1111,<num_days>,days,tail,"category
ship

History

United Kingdom
Name	Maori
Namesake	Māori people
Ordered	10 March 1936
Builder	Fairfield Shipbuilding and Engineering Company, Govan
Cost	£340,622
Laid down	6 July 1936
Launched	2 September 1937
Completed	30 November 1938
Commissioned	5 December 1938
Identification	Pennant numbers: L24/F24/G24
Fate	Sunk by aircraft, 12 February 1942

General characteristics (as built)
Class and type	Tribal-class destroyer
Displacement	1,891 long tons (1,921 t) (standard) | 2,519 long tons (2,559 t) (deep load)
Length	377 ft (114.9 m) (o/a)
Beam	36 ft 6 in (11.13 m)
Draught	11 ft 3 in (3.43 m)
Installed power	3 × Admiralty 3-drum boilers | 44,000 shp (33,000 kW)
Propulsion	2 × shafts; 2 × geared steam turbines
Speed	36 knots (67 km/h; 41 mph)
Range	5,700 nmi (10,600 km; 6,600 mi) at 15 knots (28 km/h; 17 mph)
Complement	190
Sensors and | processing systems	ASDIC
Armament	4 × twin 4.7 in (120 mm) guns | 1 × quadruple 2-pdr (40 mm (1.6 in)) AA guns | 2 × quadruple 0.5 in (12.7 mm) anti-aircraft machineguns | 1 × quadruple 21 in (533 mm) torpedo tubes | 20 × depth charges, 1 × rack, 2 × throwers

","The Maori was completed on 30 November 1938 and commissioned on 5 December 1938. To find the number of days between these two dates, calculate the difference: 5 December - 30 November = 5 days.
Final Answer: 5 days"
How many days after being launched was the Maori commissioned?,459,ship,1111,<num_days>,days,tail,"category
ship

History

United Kingdom
Name	Maori
Namesake	Māori people
Ordered	10 March 1936
Builder	Fairfield Shipbuilding and Engineering Company, Govan
Cost	£340,622
Laid down	6 July 1936
Launched	2 September 1937
Completed	30 November 1938
Commissioned	5 December 1938
Identification	Pennant numbers: L24/F24/G24
Fate	Sunk by aircraft, 12 February 1942

General characteristics (as built)
Class and type	Tribal-class destroyer
Displacement	1,891 long tons (1,921 t) (standard) | 2,519 long tons (2,559 t) (deep load)
Length	377 ft (114.9 m) (o/a)
Beam	36 ft 6 in (11.13 m)
Draught	11 ft 3 in (3.43 m)
Installed power	3 × Admiralty 3-drum boilers | 44,000 shp (33,000 kW)
Propulsion	2 × shafts; 2 × geared steam turbines
Speed	36 knots (67 km/h; 41 mph)
Range	5,700 nmi (10,600 km; 6,600 mi) at 15 knots (28 km/h; 17 mph)
Complement	190
Sensors and | processing systems	ASDIC
Armament	4 × twin 4.7 in (120 mm) guns | 1 × quadruple 2-pdr (40 mm (1.6 in)) AA guns | 2 × quadruple 0.5 in (12.7 mm) anti-aircraft machineguns | 1 × quadruple 21 in (533 mm) torpedo tubes | 20 × depth charges, 1 × rack, 2 × throwers

","The Maori was launched on 2 September 1937, and it was commissioned on 5 December 1938. 

First, find the number of days from 2 September 1937 to 31 December 1937: 
September has 30-2=28 days left, October has 31 days, November has 30 days, and December has 31 days. 
28+31+30+31=120.

Then, find the number of days from 1 January 1938 to 5 December 1938: 
January has 31 days, February has 29 days (1938 was a leap year, so February had 29 days), March has 31 days, April has 30 days, May has 31 days, June has 30 days, July has 31 days, August has 31 days, September has 30 days, October has 31 days, November has 30 days, and December has 5 days. 
31+29+31+30+31+30+31+31+30+31+30+5=340.

Now, add the number of days from 2 September 1937 to 31 December 1937 and from 1 January 1938"
How many days after being launched was the sister ship I-176 sunk in 1942?,363,ship,1112,<num_days>,days,tail,"category
ship

History

Empire of Japan
Name	I-179
Builder	Kawasaki Dockyard Co., Kobe
Laid down	21 August 1941, as | Submarine No. 157
Launched	16 July 1942
Completed	18 June 1943
Renamed	1 November 1941, as | I-179
Stricken	15 April 1944
Fate	Sunk during sea trials, 14 July 1943 | Salvaged and scrapped, 1957

General characteristics
Class and type	Kaidai | type, | KD7 | -class
Displacement	1,862 t (1,833 long tons) (surfaced) | 2,644 t (2,602 long tons) (submerged)
Length	105.5 m (346 ft 2 in)
Beam	8.25 m (27 ft 1 in)
Draft	4.6 m (15 ft 1 in)
Installed power	8,000 bhp (6,000 kW) (diesels) | 1,800 hp (1,300 kW) (electric motors)
Propulsion	Diesel-electric | 2 × diesel engines | 2 × electric motors
Speed	23 knots (43 km/h; 26 mph) surfaced | 8 knots (15 km/h; 9.2 mph) submerged
Range	8,000 nmi (15,000 km; 9,200 mi) at 16 knots (30 km/h; 18 mph) surfaced | 50 nmi (93 km; 58 mi) at 5 knots (9.3 km/h; 5.8 mph) submerged
Test depth	80 m (260 ft)
Complement	86
Armament	6 × 533 mm (21 in) torpedo tubes (all bow) | 1 × 120 mm (4.7 in) deck gun | 1 × twin 25 mm (1.0 in) Type 96 AA gun

","There is no information in the table about the sister ship I-176 being sunk in 1942, nor is there any information about I-176 in general. The table only provides information about the ship I-179.
Final Answer: There is not enough information to answer the question."
How many days after formation did Hurricane Ivan reach peak intensity?,11,cyclone,958,<num_days>,days,tail,"category
cyclone

caption
Hurricane Ivan

Category 5 major hurricane (SSHWS/NWS)
Formed	September 2, 2004
Dissipated	September 25, 2004
Highest winds	1-minute sustained | 165 mph (270 km/h)
Lowest pressure	910 mbar (hPa); 26.87 inHg
Fatalities	92 direct, 32 indirect
Damage	$26.1 billion (2004 USD)
Areas affected	Windward Islands (especially Grenada), Trinidad and Tobago, Venezuela, Barbados, Jamaica, Hispaniola, Grand Cayman, Cuba, Yucatan Peninsula, Eastern United States, Florida, Alabama, most of the United States Gulf Coast, and Atlantic Canada
['A picture of Hurricane Ivan | Hurricane Ivan at peak intensity in the Yucatán Channel on September 13', '(Remnant low after September 24)']

Part of the | 2004 Atlantic hurricane season

History | Meteorological history | Effects | Lesser Antilles and South America | Greater Antilles | Tornado outbreak | Other wikis | Commons: Ivan images

","Hurricane Ivan formed on September 2, 2004, and reached peak intensity on September 13, 2004. To find the number of days between these two dates, subtract the formation date from the peak intensity date: September 13 - September 2 = 11 days.
Final Answer: 11 days"
How many days after forming did it take for Hurricane Gaston to dissipate?,7,cyclone,957,<num_days>,days,tail,"category
cyclone

caption
Hurricane Gaston

Category 1 hurricane (SSHWS/NWS)
Formed	August 27, 2004
Dissipated	September 3, 2004
Highest winds	1-minute sustained | 75 mph (120 km/h)
Lowest pressure	985 mbar (hPa); 29.09 inHg
Fatalities	8 direct, 1 indirect
Damage	$130 million (2004 USD)
Areas affected	South Carolina, North Carolina, Virginia, Maryland, Delaware, Massachusetts
['Gaston 2004-08-29 0710Z.jpg | Hurricane Gaston shortly after moving ashore on August 29', '(Extratropical after September 1)']

Part of the | 2004 Atlantic hurricane season

","Hurricane Gaston formed on August 27, 2004, and dissipated on September 3, 2004. To find the number of days between these two dates, first calculate the days in August: 31 (August) - 27 (August) = 4 days. Then, add the days in September: 3 days. The total number of days is 4 + 3 = 7 days.
Final Answer: 7 days"
How many days after launch did the ExoMars perform orbital insertion?,219,orbitor,461,<num_days>,days,tail,"category
orbitor

caption
Trace Gas Orbiter

infobox-image
ExoMars 2016 TGO and EDM trans-small.png | Artist's illustration of ExoMars 2016

Mission type
Mars orbiter

Operator
ESA | · | Roscosmos

COSPAR ID
2016-017A | Edit this at Wikidata

SATCAT | number
41388

Website
http://exploration.esa.int/jump.cfm?oid=46475

Mission duration
Planned: 7 years | Elapsed: 6 years, 3 months, 18 days

Spacecraft properties
Manufacturer	Thales Alenia Space
Launch mass	3,755 kg (8,278 lb)
Payload mass	Instruments: 113.8 kg (251 lb) | Schiaparelli | : 577 kg (1,272 lb)
Dimensions	3.2 × 2 × 2 m (10.5 × 6.6 × 6.6 ft)
Power	~2000 W

Start of mission
Launch date	14 March 2016, 09:31 |  ( | 2016-03-14UTC09:31 | ) |  UTC
Rocket	Proton-M/Briz-M
Launch site	Baikonur 200/39
Contractor	Khrunichev

Orbital parameters
Reference system	Areocentric
Regime	Circular
Eccentricity	0
Periareion altitude	400 km (250 mi)
Apoareion altitude	400 km (250 mi)
Inclination	74 degrees
Period	2 hours
Epoch	Planned

Mars orbiter
Orbital insertion	19 October 2016, 15:24 UTC

Transponders
Band	X band | UHF band
Frequency	390-450 MHz
TWTA power	65 W

Instruments
NOMAD	Nadir and Occultation for Mars Discovery
ACS	Atmospheric Chemistry Suite
CaSSIS	Colour and Stereo Surface Imaging System
FREND	Fine-Resolution Epithermal Neutron Detector
['ExoMars 2016 insignia.png | ESA mission insignia for the | ExoMars 2016 | launch, featuring the | Trace Gas Orbiter | (left) and | Schiaparelli | (right). | ExoMars programme | Rosalind Franklin | rover | and | Kazachok | lander →']

","The launch date of the ExoMars was 14 March 2016, and the orbital insertion occurred on 19 October 2016. To find the number of days between these two dates, first calculate the number of days in the months from March to September, which is (31 - 14) + 31 + 30 + 31 + 31 + 30 + 31 = 17 + 31 + 30 + 31 + 31 + 30 + 31 = 221. Then add the number of days in October up to the 19th, which is 19. The total number of days between the launch and the orbital insertion is 221 + 19 = 240.
Final Answer: 240 days"
How many days after the 2022 celebration ended did the 2023 celebration begin?,354,holiday,206,<num_days>,days,tail,"category
holiday

Purim
Type	Jewish
Significance	Celebration of Jewish deliverance as told in the Book of Esther ( | megillah | )
Celebrations	Listening to the Book of Esther in synagogue; | sending food parcels and giving charity; | dressing up in costume; | eating a festive meal; | parties and parades ( | Adloyada | ); | drinking alcoholic beverages, especially wine
Date	14th day of Adar (in Jerusalem and all ancient walled cities, 15th of Adar)
2021 date	Sunset, 25 February - | nightfall, 26 February
2022 date	Sunset, 16 March - | nightfall, 17 March
2023 date	Sunset, 6 March - | nightfall, 7 March
2024 date	Sunset, 23 March - | nightfall, 24 March
Frequency	Annual
Started by	Esther
Related to	Hanukkah, as a rabbinically decreed Jewish holiday
['A photograph of a small, old book with Hebrew text and an illustration on the right-hand page. | 18th-century manuscript of the prayer of Al HaNissim on the miracles of Purim']

","The 2022 celebration ended at nightfall on 17 March. The 2023 celebration began at sunset on 6 March. To find the number of days between these two dates, first find the number of days from 17 March 2022 to 31 December 2022, then add the number of days from 1 January 2023 to 6 March 2023.
From 17 March to 31 December, there are 289 days (31-17=14 days in March, 31 days in April, 30 days in May, 31 days in June, 31 days in July, 31 days in August, 30 days in September, 31 days in October, 30 days in November, and 31 days in December).
From 1 January to 6 March, there are 65 days (31 days in January, 28 days in February, and 6 days in March).
So, from 17 March 2022 to 6 March 2023, there are 289+65=354 days.
Final Answer: 354 days"
How many days after the Islamic Republican Party was dissolved?,3026,political party,930,<num_days>,days,tail,"category
political party

Islamic Republican Party
Historical leader	Ruhollah Khomeini
Founders	List | Mohammad Javad Bahonar | Mohammad Beheshti | Akbar Hashemi Rafsanjani | Ali Khamenei | Abdolkarim Mousavi-Ardabili
Founded	17 February 1979 |  ( | 1979-02-17 | )
Dissolved	1 June 1987 |  ( | 1987-06-01 | )
Headquarters	Tehran, Iran
Newspaper	Islamic Republican
Paramilitary wing	Revolutionary Guards
Worker wing	Workers' House
Membership | .mw-parser-output .nobold{font-weight:400} | (1979)	2,500,000 claimed
Ideology	Islamism | Khomeinism | Theocracy | Populism | Clericalism | Anti-imperialism | Anti-communism | Internal factions | Planned economy | Free market | Radicalism | Pragmatism
Religion	Shia Islam
National affiliation	Islamic Coalition (1979) | Grand Coalition (1980)
Slogan	One nation, one religion, one order, one leader
['Logo of the Islamic Republican Party.png', 'Politics of Iran | Political parties | Elections']

","The question asks how many days after the Islamic Republican Party was dissolved, but it does not provide a specific date to calculate from. To answer this question, more information is needed, such as a specific date to compare to the dissolution date of the party (1 June 1987).
Final Answer: Unable to determine"
How many days after the anniversary of Madan Lal's first Test did he play his last Test?,13,cricket,53,<num_days>,days,tail,"category
cricket

caption
Madan Lal

Personal information
Full name	Madan Lal Udhouram Sharma
Nickname	Maddi Paa, Maddat Lal
Batting	Right-handed
Bowling	Right-arm medium
Role	All-rounder

International information
National side	India
Test debut (cap 130)	6 June 1974 v England
Last Test	19 June 1986 v England
ODI debut (cap 5)	13 July 1974 v England
Last ODI	20 March 1987 v Pakistan

Domestic team information
1968-1972	Punjab
1973-1991	Delhi
['Years | Team']

Career statistics
['Competition | Test | ODI | FC | LA', 'Matches | 39 | 67 | 232 | 111', 'Runs scored | 1,042 | 401 | 10,204 | 1,171', 'Batting average | 22.65 | 19.09 | 42.87 | 25.45', '100s/50s | 0/5 | 0/1 | 22/50 | 0/5', 'Top score | 74 | 53* | 223 | 64', 'Balls bowled | 5,997 | 3,164 | 33,123 | 5,456', 'Wickets | 71 | 73 | 625 | 119', 'Bowling average | 40.08 | 29.27 | 25.50 | 30.20', '5 wickets in innings | 4 | 0 | 27 | 0', '10 wickets in match | 0 | 0 | 5 | 0', 'Best bowling | 5/23 | 4/20 | 9/31 | 4/20', 'Catches/stumpings | 15/- | 18/- | 141/- | 31/-', 'Source: ESPNCricinfo, | 4 August 2014']

","Madan Lal's first Test was on June 6, 1974. The anniversary of this date would be June 6 of any year after 1974. His last Test was on June 19, 1986. To find the number of days between June 6, 1986, and June 19, 1986, subtract the two dates: June 19 - June 6 = 13 days.
Final Answer: 13"
How many days after the heats and semifinals did the finals occur?,1,sports event,1032,<num_days>,days,tail,"category
sports event

Women's 200 metre breaststroke | at the 2019 World Aquatics Championships
Venue	Nambu University Municipal Aquatics Center
Location	Gwangju, South Korea
Dates	25 July (heats and semifinals) | 26 July (final)
Competitors	34 from 27 nations
Winning time	2:20.17

Medalists
['gold medal | Yuliya Yefimova | Russia', 'silver medal | Tatjana Schoenmaker | South Africa', 'bronze medal | Sydney Pickrem | Canada', '← 2017 | 2022 →']

","The heats and semifinals occurred on July 25, and the finals occurred on July 26. To find the number of days between these two dates, subtract the earlier date from the later date: July 26 - July 25 = 1 day.
Final Answer: 1"
How many days apart do the Armenian Patriarchate of Jerusalem (non-O.S.) and the Armenian Apostolic Church celebrate Christmas?,13,holiday,211,<num_days>,days,tail,"category
holiday

Christmas
Also called	Noël, Nativity, Xmas
Observed by	Christians, many non-Christians
Type	Christian, cultural
Significance	Commemoration of the nativity of Jesus
Celebrations	Gift-giving, family and other social gatherings, symbolic decoration, feasting etc.
Observances	Church services
Date	December 25 | (Western Christianity and part of the Eastern churches) | January 7 (O.S. Dec. 25) | (Most Oriental Orthodox and part of the Eastern Orthodox churches) | January 6 | (Armenian Apostolic Church and the Armenian Evangelical Church) | January 19 (O.S. Jan. 6) | ( | Armenian Patriarchate of Jerusalem | )
Frequency	Annual
Related to	Christmastide, Christmas Eve, Advent, Annunciation, Epiphany, Baptism of the Lord, Nativity Fast, Nativity of Christ, Old Christmas, Yule, St. Stephen's Day, Boxing Day
['NativityChristmasLights2.jpg | Nativity scene depicted using Christmas lights']

","The Armenian Apostolic Church celebrates Christmas on January 6, and the Armenian Patriarchate of Jerusalem celebrates Christmas on January 19 (O.S. Jan. 6), but since the question asks for the non-O.S. date, January 19 is the O.S. date, so the non-O.S. date would be January 6 + 13 days = January 19. However, the question asks for the difference between the Armenian Apostolic Church (January 6) and the non-O.S. date of the Armenian Patriarchate of Jerusalem (which would be January 19). The difference between January 6 and January 19 is 13 days.
Final Answer: 13 days"
How many days apart were the National Election Days of 2021 and 2022?,6,holiday,209,<num_days>,days,tail,"category
holiday

National Election Day
Type	Day for the election of public officials in the United States
Celebrations	Exercising civic duty, voting for elected officials, visiting polling precincts
Date	The Tuesday after the first Monday of November
2021 date	November 2 | (Details)
2022 date	November 8 | (Details)
2023 date	November 7 | (Details)
2024 date	November 5 | (Details)
Frequency	Biennial (annual if including off-years)
['SF City Hall Election Day 2018.jpg | San Francisco City Hall illuminated in special red, white, and blue LED lighting at night on November 6, 2018 to commemorate Election Day all around the United States']

","To find the number of days between the National Election Days of 2021 and 2022, we first need to determine the dates of these two events. The National Election Day in 2021 was on November 2, and in 2022, it was on November 8. 

Now, we calculate the difference between these two dates. November has 30 days. The difference between November 2 and November 8 is 8 - 2 = 6 days.

Final Answer: 6 days"
How many days apart were the Western and Eastern Easter dates in 2021?,28,holiday,217,<num_days>,days,tail,"category
holiday

Easter
Significance	Celebrates the resurrection of Jesus
Celebrations	Church services, festive family meals, Easter egg decoration, and gift-giving
Observances	Prayer, all-night vigil, sunrise service
Date	Variable, determined by the Computus
2021 date	April 4 (Western) | May 2 (Eastern)
2022 date	April 17 (Western) | April 24 (Eastern)
2023 date	April 9 (Western) | April 16 (Eastern)
2024 date	March 31 (Western) | May 5 (Eastern)
Related to	Passover, Septuagesima, Sexagesima, Quinquagesima, Shrove Tuesday, Ash Wednesday, Clean Monday, Lent, Great Lent, Palm Sunday, Holy Week, Maundy Thursday, Good Friday, and Holy Saturday which lead up to Easter; and Divine Mercy Sunday, Ascension, Pentecost, Trinity Sunday, Corpus Christi and Feast of the Sacred Heart which follow it.
['Resurrection (24).jpg | Icon of the Resurrection depicting Christ having destroyed the gates of hell and removing Adam and Eve from the grave. Christ is flanked by saints, and Satan, depicted as an old man, is bound and chained.']

","The Western Easter date in 2021 was April 4, and the Eastern Easter date in 2021 was May 2. To find the number of days between these dates, calculate the difference: May 2 - April 4 = 28 days.
Final Answer: 28 days"
How many days are there between Halloween and Christmas for those who observe them?,55,holiday,213,<num_days>,days,tail,"category
holiday

Halloween
Also called	Hallowe'en | All Hallowe'en | All Hallows' Eve | All Saints' Eve
Observed by	Western Christians and many non-Christians around the world
Significance	First day of Allhallowtide
Celebrations	Trick-or-treating, costume parties, making jack-o'-lanterns, lighting bonfires, divination, apple bobbing, visiting haunted attractions.
Observances	Church services, prayer, fasting, and vigil
Date	31 October
Related to	Totensonntag, Blue Christmas, Thursday of the Dead, Samhain, Hop-tu-Naa, Calan Gaeaf, Allantide, Day of the Dead, Reformation Day, All Saints' Day, Mischief Night ( | cf | . vigil)
[""Jack-o'-Lantern 2003-10-31.jpg | Carving a jack-o'-lantern is a common Halloween tradition.""]

","Halloween is observed on October 31 and Christmas is observed on December 25. To find the number of days between these two dates, first calculate the remaining days in October: 31 - 31 = 0 (since Halloween is on the last day of October), then calculate the days in November: 30, and then calculate the days from December 1 to December 25: 25. Now add these numbers together: 0 + 30 + 25 = 55.
Final Answer: 55"
How many days are there between the Christmas celebration of Western Christianity and the most common Oriental Orthodox celebration date?,13,holiday,211,<num_days>,days,tail,"category
holiday

Christmas
Also called	Noël, Nativity, Xmas
Observed by	Christians, many non-Christians
Type	Christian, cultural
Significance	Commemoration of the nativity of Jesus
Celebrations	Gift-giving, family and other social gatherings, symbolic decoration, feasting etc.
Observances	Church services
Date	December 25 | (Western Christianity and part of the Eastern churches) | January 7 (O.S. Dec. 25) | (Most Oriental Orthodox and part of the Eastern Orthodox churches) | January 6 | (Armenian Apostolic Church and the Armenian Evangelical Church) | January 19 (O.S. Jan. 6) | ( | Armenian Patriarchate of Jerusalem | )
Frequency	Annual
Related to	Christmastide, Christmas Eve, Advent, Annunciation, Epiphany, Baptism of the Lord, Nativity Fast, Nativity of Christ, Old Christmas, Yule, St. Stephen's Day, Boxing Day
['NativityChristmasLights2.jpg | Nativity scene depicted using Christmas lights']

","Western Christianity celebrates Christmas on December 25. The most common Oriental Orthodox celebration date is January 7. To find the number of days between these dates, first find the number of days from December 25 to December 31, which is 6 days. Then add the number of days from January 1 to January 7, which is 7 days. Add the days from both periods: 6+7=13.
Final Answer: 13"
How many days are there between the dates of National Election Day in 2023 and 2024?,2,holiday,209,<num_days>,days,tail,"category
holiday

National Election Day
Type	Day for the election of public officials in the United States
Celebrations	Exercising civic duty, voting for elected officials, visiting polling precincts
Date	The Tuesday after the first Monday of November
2021 date	November 2 | (Details)
2022 date	November 8 | (Details)
2023 date	November 7 | (Details)
2024 date	November 5 | (Details)
Frequency	Biennial (annual if including off-years)
['SF City Hall Election Day 2018.jpg | San Francisco City Hall illuminated in special red, white, and blue LED lighting at night on November 6, 2018 to commemorate Election Day all around the United States']

","The date of National Election Day in 2023 is November 7, and in 2024, it is November 5. To find the number of days between these dates, we need to consider that they are in different years. 
First, calculate the number of days from November 7, 2023, to December 31, 2023. December has 31 days, November has 30 days (since the date is the 7th, we consider the remaining days in November which is 30-7+1 = 24 days, but for simplicity, we can calculate the days from November 7 to the end of the year as follows: the rest of November which is 24 days, December which is 31 days), so 24+31 = 55 days.
Then, calculate the number of days from January 1, 2024, to November 5, 2024. January has 31 days, February has 29 days (2024 is a leap year), March has 31 days, April has 30 days, May has 31 days, June has 30 days, July has 31 days, August has 31 days, September has 30 days, October has 31 days,"
