question,label,category,table_id,answer_format,answer_temporal_unit,split,table_context,response
"How many years after recording began was ""21st Century Breakdown"" released?",1,music,1070,<num_years>,years,head,"category
song

""21st Century Breakdown""
['Green Day - 21st Century Breakdown single cover.jpg']

Single by Green Day

from the album | 21st Century Breakdown
Released	December 21, 2009
Recorded	2008-2009 at Ocean Way Recording, Hollywood, California; Studio 880, Oakland, California; Jel Studios, Newport Beach, California; Costa Mesa Studios, Costa Mesa, California
Genre	
Length	5 | 09 | (album) | 4:41 (radio/video)
Label	Reprise
Songwriter(s)	Billie Joe Armstrong | Mike Dirnt | Tré Cool
Producer(s)	Butch Vig | Green Day

Green Day singles chronology
['""East Jesus Nowhere"" | (2009) | "" | 21st Century Breakdown | "" | (2009) | ""Last of the American Girls"" | (2010)']

Music video
['""21st Century Breakdown"" | on YouTube']

","To determine how many years after recording began ""21st Century Breakdown"" was released, we need to follow these steps:

1. Identify the start date of recording:
   - The table states that recording took place from 2008-2009.
   - We can assume the recording started in early 2008.

2. Identify the release date:
   - The table clearly states the release date as December 21, 2009.

3. Calculate the time difference:
   - Recording started in 2008.
   - Release was in 2009.
   - The difference between 2009 and 2008 is 1 year.

Therefore, ""21st Century Breakdown"" was released 1 year after recording began.

Final Answer: 1 year."
"How many years after recording of ""21st Century Breakdown"" began was ""Last of the American Girls"" released?",2,music,1070,<num_years>,years,head,"category
song

""21st Century Breakdown""
['Green Day - 21st Century Breakdown single cover.jpg']

Single by Green Day

from the album | 21st Century Breakdown
Released	December 21, 2009
Recorded	2008-2009 at Ocean Way Recording, Hollywood, California; Studio 880, Oakland, California; Jel Studios, Newport Beach, California; Costa Mesa Studios, Costa Mesa, California
Genre	
Length	5 | 09 | (album) | 4:41 (radio/video)
Label	Reprise
Songwriter(s)	Billie Joe Armstrong | Mike Dirnt | Tré Cool
Producer(s)	Butch Vig | Green Day

Green Day singles chronology
['""East Jesus Nowhere"" | (2009) | "" | 21st Century Breakdown | "" | (2009) | ""Last of the American Girls"" | (2010)']

Music video
['""21st Century Breakdown"" | on YouTube']

","To answer this question, we need to follow these steps:

1. Identify when the recording of ""21st Century Breakdown"" began.
2. Identify when ""Last of the American Girls"" was released.
3. Calculate the difference between these two dates.

Step 1: Recording of ""21st Century Breakdown""
The table states that the recording took place from 2008-2009. We can consider the start of recording to be 2008.

Step 2: Release of ""Last of the American Girls""
From the ""Green Day singles chronology"" section, we can see that ""Last of the American Girls"" was released in 2010.

Step 3: Calculate the difference
2010 (release year) - 2008 (start of recording) = 2 years

Therefore, ""Last of the American Girls"" was released 2 years after the recording of ""21st Century Breakdown"" began.

Final Answer: 2 years"
How many years after retiring did Melissa Coates pass away?,1,body builder,806,<num_years>,years,head,"category
body builder

Melissa L. Coates
Born	( | 1971-06-18 | ) | June 18, 1971 | Thunder Bay, Ontario, Canada
Died	June 23, 2021 | (2021-06-23) | (aged 50) | Las Vegas, Nevada, U.S.
Alma mater	Lakehead University
['Melissa Coates.jpg | Coates at an NWA Anarchy event in October 2007']

Professional wrestling career
Ring name(s)	Melissa Coates | The Bag Lady | Mistress Melissa | Super Genie | Mile High Melissa
Billed height	5 ft 5 in (1.65 m) | [ | non-primary source needed | ]
Billed weight	150 lb (68 kg)
Billed from	Los Angeles, California U.S.
Trained by	Killer Kowalski | Ultimate Pro Wrestling | Ohio Valley Wrestling | Wild Samoan Training Center | Deep South Wrestling | NWA Anarchy
Debut	2002
Retired	2020
['Bodybuilder']

Professional career
Pro-debut	.mw-parser-output ul.cslist,.mw-parser-output ul.sslist{margin:0;padding:0;display:inline-block;list-style:none}.mw-parser-output ul.cslist-embedded{display:inline}.mw-parser-output .cslist li,.mw-parser-output .sslist li{margin:0;padding:0 .25em 0 0;display:inline-block}.mw-parser-output .cslist li:after{content:"", ""}.mw-parser-output .sslist li:after{content:""; ""}.mw-parser-output .cslist li:last-child:after,.mw-parser-output .sslist li:last-child:after{content:none} | IFBB Jan Tana Classic | 1996
Best win	IFBB Jan Tana Classic champion | 1996
Predecessor	Sue Gafner
Successor	Chris Bongiovannii

","To determine how many years after retiring Melissa Coates passed away, we need to follow these steps:

1. Identify her retirement year:
   - From the table, her retirement is listed as 2020.

2. Identify the year she passed away:
   - From the table, she died on June 23, 2021.

3. Calculate the difference between these two dates:
   - 2021 (year of death) - 2020 (year of retirement) = 1 year

Therefore, Melissa Coates passed away 1 year after retiring.

Final Answer: 1 year"
How many years after retiring did Melissa L. Coates die?,1,body builder,806,<num_years>,years,head,"category
body builder

Melissa L. Coates
Born	( | 1971-06-18 | ) | June 18, 1971 | Thunder Bay, Ontario, Canada
Died	June 23, 2021 | (2021-06-23) | (aged 50) | Las Vegas, Nevada, U.S.
Alma mater	Lakehead University
['Melissa Coates.jpg | Coates at an NWA Anarchy event in October 2007']

Professional wrestling career
Ring name(s)	Melissa Coates | The Bag Lady | Mistress Melissa | Super Genie | Mile High Melissa
Billed height	5 ft 5 in (1.65 m) | [ | non-primary source needed | ]
Billed weight	150 lb (68 kg)
Billed from	Los Angeles, California U.S.
Trained by	Killer Kowalski | Ultimate Pro Wrestling | Ohio Valley Wrestling | Wild Samoan Training Center | Deep South Wrestling | NWA Anarchy
Debut	2002
Retired	2020
['Bodybuilder']

Professional career
Pro-debut	.mw-parser-output ul.cslist,.mw-parser-output ul.sslist{margin:0;padding:0;display:inline-block;list-style:none}.mw-parser-output ul.cslist-embedded{display:inline}.mw-parser-output .cslist li,.mw-parser-output .sslist li{margin:0;padding:0 .25em 0 0;display:inline-block}.mw-parser-output .cslist li:after{content:"", ""}.mw-parser-output .sslist li:after{content:""; ""}.mw-parser-output .cslist li:last-child:after,.mw-parser-output .sslist li:last-child:after{content:none} | IFBB Jan Tana Classic | 1996
Best win	IFBB Jan Tana Classic champion | 1996
Predecessor	Sue Gafner
Successor	Chris Bongiovannii

","To determine how many years after retiring Melissa L. Coates died, we need to follow these steps:

1. Identify her retirement year:
   - From the table, Melissa Coates retired in 2020.

2. Identify her death year:
   - From the table, Melissa Coates died on June 23, 2021.

3. Calculate the difference between her death year and retirement year:
   - Death year: 2021
   - Retirement year: 2020
   - Difference: 2021 - 2020 = 1 year

Therefore, Melissa L. Coates died 1 year after she retired.

Final Answer: 1 year"
How many years after starting his pro career did Diegel marry Violet Bird Diegel?,18,golf,68,<num_years>,years,head,"category
golf

Leo Diegel
['Leo Diegel 1932.jpg | Diegel in 1932']

Personal information
Full name	Leo Harvey Diegel
Nickname	Eagle
Died	May 5, 1951 | (1951-05-05) | (aged 52) | North Hollywood, California
Height	5 ft 10 in (1.78 m)
Weight	164 lb (74 kg; 11.7 st)
Sporting nationality	United States
Spouse	Violet Bird Diegel | (m.1934-1951, his death)

Career
Turned professional	1916
Former tour(s)	PGA Tour
Professional wins	36

Number of wins by tour
PGA Tour	28
Other	8

Best results in major championships | (wins: 2)
Masters Tournament	T16: 1934
PGA Championship	Won | : 1928, 1929
U.S. Open	T2: 1920
The Open Championship	T2: 1930

Achievements and awards
World Golf Hall of Fame	2003 | (member page)

","To determine how many years after starting his pro career Leo Diegel married Violet Bird Diegel, we need to follow these steps:

1. Identify when Leo Diegel turned professional:
   - From the ""Career"" section, we see that he turned professional in 1916.

2. Identify when Leo Diegel married Violet Bird Diegel:
   - From the ""Personal information"" section, we see that he was married from 1934 to 1951.

3. Calculate the difference between these two dates:
   - 1934 (year of marriage) - 1916 (year he turned pro) = 18 years

Therefore, Leo Diegel married Violet Bird Diegel 18 years after starting his professional career.

Final Answer: 18 years."
How many years after starting his pro career did Snead win his first championship?,8,golf,70,<num_years>,years,head,"category
golf

Sam Snead
['Sam Snead 1967.JPG | Snead in 1967']

Personal information
Full name	Samuel Jackson Snead
Nickname	The Slammer | Slammin' Sammy
Died	May 23, 2002 | (2002-05-23) | (aged 89) | Hot Springs, Virginia, U.S.
Height	5 ft 11 in (180 cm)
Weight	185 lb (84 kg)
Sporting nationality	United States
Spouse	Audrey Karnes Snead | (m. 1940-90, her death)
Children	Sam Jr., Terrence

Career
Turned professional	1934
Former tour(s)	PGA Tour | Champions Tour
Professional wins	142

Number of wins by tour
PGA Tour	82 (Tied 1st all time)
LPGA Tour	1
Other	45 (regular) | 14 (senior)

Best results in major championships | (wins: 7)
Masters Tournament	Won | : 1949, 1952, 1954
PGA Championship	Won | : 1942, 1949, 1951
U.S. Open	2nd/T2: 1937, 1947, 1949, 1953
The Open Championship	Won | : 1946

Achievements and awards
World Golf Hall of Fame	1974 | (member page)
PGA | leading money winner	1938, 1949, 1950
PGA Golfer of the Year	1949
Vardon Trophy	1938, 1949, 1950, 1955
PGA Tour Lifetime | Achievement Award	1998

","To determine how many years after starting his pro career Sam Snead won his first championship, we need to follow these steps:

1. Identify when Sam Snead turned professional:
   - According to the table, Sam Snead turned professional in 1934.

2. Identify when Sam Snead won his first championship:
   - The table shows that Sam Snead won the Masters Tournament in 1949.
   - This was his first major championship victory.

3. Calculate the difference between these two years:
   - 1949 (first championship) - 1934 (turned professional) = 15 years

Therefore, Sam Snead won his first championship 15 years after he started his professional career.

Final Answer: 15 years"
How many years after terrorism began in Egypt did Wilayat Sinai become a belligerent?,1,current war,1006,<num_years>,years,head,"category
current war

Terrorism in Egypt (2013-present)
Date	3 July 2013 - present | (8 years, 11 months, 3 weeks and 4 days)
Location	Egypt
Status	Ongoing
['Part of the Egyptian Crisis aftermath, the Arab Winter, and Terrorism in Egypt']

Belligerents
Egypt | Armed Forces | Egyptian Army | Egyptian National Police | Central Security Forces	Islamists | Arms of Egypt Movement | (from 2016) | Muslim Brotherhood of Egypt | Ajnad Misr | Popular Resistance Movement | Al-Furqan Brigades | Army of Islam | Ansar al-Sharia | Al-Qaeda in Sinai Peninsula | Al-Mourabitoun | ISIL | Wilayat Sinai | (from 2014) | Flag of Jihad.svg |  Ansar Bait al-Maqdis | (2013-14)

Commanders and leaders
Egypt | Abdul Fattah al-Sisi | (2014-pr.) | Egypt | Mahmoud Tawfik | (2018-pr.) | Egypt | Mohd. Ahmed Zaki | (2018-pr.) | Egypt | Adly Mansour | (2013-16) | Egypt | Magdy Abdel Ghaffar | (2015-18) | Egypt | Mohd. Ibrahim Moustafa | (2013-15) | Egypt | Ahmed el-Mansy | (2016-17) | Egypt | Sedki Sobhy | (2014-18)	Hesham Ashmawy | Executed | (Al-Mourabitoun)

Casualties and losses

Total | 5,800+ killed

","To answer this question, we need to follow these steps:

1. Identify when terrorism began in Egypt.
2. Determine when Wilayat Sinai became a belligerent.
3. Calculate the number of years between these two events.

Step 1: When did terrorism begin in Egypt?
The table states that ""Terrorism in Egypt (2013-present)"" is part of this conflict, so terrorism began in Egypt in 2013.

Step 2: When did Wilayat Sinai become a belligerent?
Looking at the ""Belligerents"" section, we see that Wilayat Sinai is listed as ""(from 2014)"".

Step 3: Calculate the difference in years.
2014 (when Wilayat Sinai became a belligerent) - 2013 (when terrorism began) = 1 year

Therefore, Wilayat Sinai became a belligerent 1 year after terrorism began in Egypt.

Final Answer: 1 year"
How many years after the 12th Annual Honda Civic Tour did Kelly Clarkson perform for the Piece by Piece Tour?,2,concert,1034,<num_years>,years,head,"category
concert

caption
12th Annual Honda Civic Tour

Tour | by | Honda Civic
Associated album	Overexposed | Greatest Hits: Chapter One
Start date	August 1, 2013 |  ( | 2013-08-01 | )
End date	October 6, 2013 |  ( | 2013-10-06 | )
Legs	1
Number | of shows	33 in North America
Website	civictour | .honda | .com
['2013 Honda Civic Tour Poster.jpg | Promotional poster for tour']

Honda Civic concert chronology

11th Annual Honda Civic Tour | (2012) | 12th Annual Honda Civic Tour | (2013) | 13th Annual Honda Civic Tours | (2014)

Maroon 5 tour chronology
['Overexposed Tour | (2012-2014) | 12th Annual Honda Civic Tour | (2013) | Overexposed Tour | (2012-2014)']

Kelly Clarkson tour chronology
['Stronger Tour | (2012) | 12th Annual Honda Civic Tour | (2013) | Piece by Piece Tour | (2015)']

","To determine how many years after the 12th Annual Honda Civic Tour Kelly Clarkson performed for the Piece by Piece Tour, we need to follow these steps:

1. Identify the end year of the 12th Annual Honda Civic Tour.
2. Identify the start year of the Piece by Piece Tour.
3. Calculate the difference between these two years.

Step 1: The 12th Annual Honda Civic Tour ended on October 6, 2013.

Step 2: According to the Kelly Clarkson tour chronology, the Piece by Piece Tour started after the 12th Annual Honda Civic Tour and began in 2015.

Step 3: Calculate the difference:
2015 - 2013 = 2 years

Therefore, Kelly Clarkson performed for the Piece by Piece Tour 2 years after the 12th Annual Honda Civic Tour.

Final Answer: 2 years."
How many years after the Better Day World Tour was the next tour?,3,concert,1054,<num_years>,years,head,"category
concert

caption
Better Day World Tour

Tour | by | Dolly Parton
Associated album	Better Day
Start date	July 17, 2011 |  ( | 2011-07-17 | )
End date	December 1, 2011 |  ( | 2011-12-01 | )
Legs	4
Number | of shows	20 in North America | 18 in Europe | 11 in Australia | 49 Total
Box office	US$34 million
['Dp bdwtposter.jpg | Advertisement for the tour']

Dolly Parton concert chronology

Backwoods Barbie Tour | (2008) | Better Day World Tour | (2011) | Blue Smoke World Tour | (2014)

","To determine how many years after the Better Day World Tour the next tour started, we need to follow these steps:

1. Identify the end date of the Better Day World Tour.
2. Find the name of the next tour in the chronology.
3. Determine when the next tour started.
4. Calculate the difference between the start date of the next tour and the end date of the Better Day World Tour.

Step 1: The Better Day World Tour ended on December 1, 2011.

Step 2: From the chronology provided, the next tour listed is the Blue Smoke World Tour.

Step 3: The Blue Smoke World Tour started in 2014.

Step 4: To calculate the difference:
   - End date of Better Day World Tour: December 1, 2011
   - Start date of Blue Smoke World Tour: 2014
   - Difference: 2014 - 2011 = 3 years

Therefore, the Blue Smoke World Tour started 3 years after the Better Day World Tour ended.

Final Answer: 3 years"
How many years after the Birmingham–Jefferson Convention Complex was opened was it first renovated?,37,monument,751,<num_years>,years,head,"category
monument

Birmingham-Jefferson Convention Complex
Address	2100 Richard Arrington Jr. Blvd N | Birmingham, AL 35203-1102
Location	Druid Hills
Owner	Birmingham-Jefferson Civic Center Authority
Operator	Birmingham-Jefferson Civic Center Authority
Inaugurated	1976
Opened	January 1972
Renovated	2009, 2019-21
Expanded	2019-21
Construction cost	$104 million | ($768 million in 2021 dollars)
Former names	Birmingham-Jefferson Civic Center | (1976-98)
Classroom-style | seating	51 | (Medical Forum Classroom E)
Banquet/ballroom	2,900 | (Sheraton Ballroom) | 1,780 | (East Ballroom)
Theatre seating	47,100 | (Stadium) | 19,000 | (Arena) | 2,835 | (Concert hall) | 1,000 | (Theater) | 275 | (Forum Theater)
['BJCC Arena Nov 2011.jpg | Exterior view of the complex (c.2011)']

Enclosed space
 Exhibit hall floor	220,000 square feet (20,000 m | 2 | )
 Breakout/meeting	100,000 square feet (9,300 m | 2 | )
 Ballroom	40,522 square feet (3,800 m | 2 | )

Website
['Venue Website']

","To determine how many years after the Birmingham-Jefferson Convention Complex was opened it was first renovated, we need to follow these steps:

1. Identify the opening year:
   - The table states that the Birmingham-Jefferson Convention Complex was opened in January 1972.

2. Identify the first renovation year:
   - The table lists renovations in 2009, 2019-21.
   - The earliest of these is 2009.

3. Calculate the difference between the first renovation year and the opening year:
   - 2009 - 1972 = 37 years

Therefore, the Birmingham-Jefferson Convention Complex was first renovated 37 years after it was opened.

Final Answer: 37 years"
How many years after the Firefly was introduced did production stop?,12,aircraft,1128,<num_years>,years,head,"category
aircraft

Firefly
Role	Carrier-borne fighter | Strike fighter | Aerial reconnaissance | Type of aircraft
Manufacturer	Fairey Aviation Company, Ltd.
First flight	22 December 1941
Introduction	March 1943
Retired	1956 (Royal Navy)
Status	Retired from military service
Primary users	Royal Navy | Royal Australian Navy | Royal Canadian Navy | Royal Netherlands Navy
Produced	1941-1955
Number built	1,702
['Fairey Firefly FR.1 Z2030 Ringway 04.46 edited-2.jpg', 'Operational FAA Fairey Firefly FR.1 wearing late World War II camouflage']

","To determine how many years after the introduction the production of the Firefly stopped, we need to follow these steps:

1. Identify the introduction year:
   - The introduction year is given as March 1943.

2. Identify the production end year:
   - The production period is given as 1941-1955.
   - Therefore, production ended in 1955.

3. Calculate the difference between the end of production and the introduction:
   - 1955 (end of production) - 1943 (introduction) = 12 years

Therefore, the Firefly was produced 12 years after it was introduced.

Final Answer: 12 years"
How many years after the French occupation of Algeria was its independence?,132,country,436,<num_years>,years,head,"category
country

People's Democratic Republic of Algeria | الجمهورية الجزائرية الديمقراطية الشعبية | (Arabic) | al-Jumhūriyya al-Jazāʾiriyya ad-Dīmuqrāṭiyya aš‑Šaʿbiyya | République algérienne démocratique et populaire | (French)
['Flag of Algeria | Flag | Emblem of Algeria | Emblem']

Motto | بالشعب وللشعب | (""By the people and for the people"")

Anthem | Kassaman | (English | ""We Pledge"" | )
Capital | and largest city	Algiers | 36°42′N | 3°13′E | ﻿ / ﻿ | 36.700°N 3.217°E | ﻿ / | 36.700; 3.217
Official languages	Arabic | Berber
Other languages	Algerian Arabic (Darja) | (lingua franca) | French
Ethnic groups	Arab-Berber 99% | 1% others
Religion	99% Sunni Islam (official) | 1% other (inc. Christians and Jews)
Demonym(s)	Algerian
Government	Unitary semi-presidential republic
 President	Abdelmadjid Tebboune
 Prime Minister	Aymen Benabderrahmane
 Council President	Salah Goudjil
 Assembly President	Ibrahim Boughali
Legislature	Parliament
 Upper house	Council of the Nation
 Lower house	People's National Assembly
['Location of Algeria (dark green) | Location of Algeria (dark green)']

Formation
 Numidia Unification	202 BC
 Rustamid dynasty	776
 Zirid dynasty	972
 Hammadid dynasty	1015
 Zayyanid dynasty	1236
 Al Jazâ'ir	1516
 French occupation	5 July 1830
 Independence	5 July 1962

Area
 Total	2,381,741 km | 2 | (919,595 sq mi) (10th)
 Water (%)	1.1

Population
 2021 estimate	44,700,000 (32nd)
 Density	17.7/km | 2 | (45.8/sq mi) (168th)
GDP | .mw-parser-output .nobold{font-weight:400} | (PPP)	2021 estimate
 Total	Increase |  $163.512 billion (58th)
 Per capita	Increase |  $3,638 (130th)
GDP | (nominal)	2021 estimate
Gini | (2011)	27.6 | low
HDI | (2019)	Increase |  0.748 | high |  · 91st
Currency	Algerian dinar (DZD)
Time zone	UTC+1 | (CET)
Date format	dd/mm/yyyy
Driving side	right
Calling code	+213
ISO 3166 code	DZ
Internet TLD	.dz | الجزائر.

","To determine how many years after the French occupation Algeria gained independence, we need to follow these steps:

1. Identify the year of French occupation:
   - From the ""Formation"" section, we see that French occupation began on ""5 July 1830"".

2. Identify the year of independence:
   - Also from the ""Formation"" section, we see that independence was gained on ""5 July 1962"".

3. Calculate the difference between these two dates:
   - 1962 (independence year) - 1830 (occupation year) = 132 years

Therefore, Algeria gained its independence 132 years after the French occupation.

Final Answer: 132 years."
How many years after the Men's 4 × 200 metre freestyle relay at the Games of the XXXI Olympiad was the next related event?,4,athelete,963,<num_years>,years,head,"category
athelete

Men's 4 × 200 metre freestyle relay | at the Games of the XXXI Olympiad
Venue	Olympic Aquatics Stadium
Dates	9 August 2016 (heats & final)
Competitors	73 | from 16 nations
Teams	16
Winning time	7:00.66
['Natação Rio 2016 1036470-10082016- mg 7885.jpg | The American final team (Dwyer, Haas, Lochte, and Phelps), during the medal ceremony.']

Medalists
['1st place, gold medalist(s) |  United States | Conor Dwyer, Townley Haas, Ryan Lochte, Michael Phelps, Clark Smith*, Jack Conger*, Gunnar Bentz*', '2nd place, silver medalist(s) |  Great Britain | Stephen Milne, Duncan Scott, Daniel Wallace, James Guy, Robbie Renwick*', '3rd place, bronze medalist(s) |  Japan | Kosuke Hagino, Naito Ehara, Yuki Kobori, Takeshi Matsuda | *Indicates the swimmer only competed in the preliminary heats.', '← 2012 | 2020 →']

","To determine how many years after the Men's 4 × 200 metre freestyle relay at the Games of the XXXI Olympiad the next related event occurred, we need to identify the next event mentioned in the table.

1. **Identify the event and its year:**
   - The event in question is the Men's 4 × 200 metre freestyle relay at the Games of the XXXI Olympiad.
   - This event took place in 2016 (the XXXI Olympiad corresponds to the 2016 Olympics).

2. **Find the next event:**
   - The table provides information about the next event in the sequence: ""← 2012 | 2020 →"".
   - This indicates that the next event after the 2016 Olympics is the 2020 Olympics.

3. **Calculate the difference in years:**
   - The 2016 Olympics occurred in 2016.
   - The next event (2020 Olympics) occurred in 2020.
   - The difference in years between these events is \(2020 - 2016 = 4\) years.

Therefore, the next related event occurred 4 years after the Men's 4 × 200 metre freestyle relay at the Games of the XXXI Olympiad.

Final Answer: 4 years."
How many years after the Myanmar coup d'état were the elections deferred?,2,current war,964,<num_years>,years,head,"category
current war

2021 Myanmar protests | (Myanmar Spring Revolution)
Date	2 February 2021 - present
Location	Myanmar
Caused by	2021 Myanmar coup d'état
Goals	Resignation of Chairman of the State Administration Council Min Aung Hlaing | Release of Aung San Suu Kyi, Win Myint, and other political detainees | Recognition of the 2020 general election results | Restoration of the civilian government | Abolition of the 2008 Constitution | Establishment of a federal democracy
Methods	Demonstrations, strikes, civil disobedience, online activism, protest art
Status	Ongoing | Protests suppressed by force | Nationwide internet curfew ended | Nationwide mobile networks shut down | State of emergency extended and new elections deferred to August 2023 | Outbreak of a renewed insurgency
['Part of the internal conflict in Myanmar', ""2021 Myanmar Protest in Hleden.jpg | Anti-coup protest near the University of Yangon (8 February 2021).jpg | Three-finger salute at a protest in Yangon, Myanmar (8 February 2021).jpg | Human chain demonstration in Yangon, Myanmar (8 February 2021).jpg | Myanmar military is worse.jpg | Clockwise from top | Thousands of protesters participating in an anti-junta rally in Yangon | Protesters posing with the three-finger salute | Protesters in a vehicle with anti-military slogans | A group of protesters forming a human chain in Yangon's Kamayut Township | A group of protesters denouncing Min Aung Hlaing and waving the NLD flag""]

Parties to the civil conflict
Protesters | Civil Disobedience Movement | Students | Trade unions | National Unity Government | People's Defence Force | Supported by | National League for Democracy | Ethnic armed organisations	State Administration Council | Tatmadaw | Myanmar Army | Myanmar Air Force | Myanmar Coast Guard | Supported by | Union Solidarity and Development Party | National Democratic Force | [ | citation needed | ] | Pro-military counterprotesters

Lead figures
Protesters | No centralised leadership | NUG | Duwa Lashi La | Mahn Win Khaing Than | Yee Mon	Myanmar | Min Aung Hlaing | Myanmar | Myint Swe | Myanmar | Soe Win | Myanmar | Mya Tun Oo | Myanmar | Soe Htut | Myanmar | Than Hlaing | Myanmar | Aung Lin Dwe

Casualties
Death(s)	2,037 protesters (per AAPP) | 47 police officers and 7 soldiers | (per SAC; as of 23 May 2021)
Detained	11,286 detained currently, (per AAPP)

","To determine how many years after the Myanmar coup d'état the elections were deferred, we need to follow these steps:

1. Identify the date of the Myanmar coup d'état.
2. Identify the date when the elections were deferred.
3. Calculate the difference between these two dates.

Step 1: The Myanmar coup d'état occurred on 1 February 2021.

Step 2: According to the table, the elections were deferred to August 2023.

Step 3: To calculate the number of years:
- From February 2021 to August 2023 is approximately 2 years and 6 months.

Since the question asks for the number of years, we round down to the nearest whole year.

Therefore, the elections were deferred approximately 2 years after the Myanmar coup d'état.

Final Answer: 2 years."
How many years after the Space Shuttle program began did its first flight occur?,5,space program,1062,<num_years>,years,head,"category
space program

caption
Space Shuttle program

infobox-image
Shuttle Patch.svg

Country
United States

Organization
NASA

Purpose
Crewed orbital flight

Status
Completed

Program history
Cost	US$196 billion (2011)
Duration	1972-2011
First flight	ALT-12 | August 12, 1977 |  ( | 1977-08-12 | )
First crewed flight	STS-1 | April 12, 1981 |  ( | 1981-04-12 | )
Last flight	STS-135 | July 21, 2011 |  ( | 2011-07-21 | )
Successes	133
Failures	1 (STS-51-L)
Partial failures	1 (STS-107)
Launch site(s)	LC-39A | LC-39B

Vehicle information
Crewed vehicle(s)	Space Shuttle orbiter
Launch vehicle(s)	Space Shuttle

","To determine how many years after the Space Shuttle program began its first flight occurred, we need to follow these steps:

1. Identify when the program started:
   - From the table, the program started in 1972.

2. Identify when the first flight occurred:
   - The table states that the first flight was on August 12, 1977.

3. Calculate the difference in years:
   - First flight year: 1977
   - Program start year: 1972
   - Difference: 1977 - 1972 = 5 years

Therefore, the Space Shuttle's first flight occurred 5 years after the program began.

Final Answer: 5 years"
How many years after the Supreme Court of Israel was established did Esther Hayut become president?,69,court,257,<num_years>,years,head,"category
court

Supreme Court of Israel
Established	1948 | ; 74 years ago |  ( | 1948 | )
Location	Givat Ram, Jerusalem
Composition method	Presidential appointment upon nomination by the Judicial Selection Committee
Authorized by	Basic Laws of Israel
Number of positions	15
Website	https://supreme.court.gov.il
['Hebrew | בית המשפט העליון | Arabic | المحكمة العليا', 'Emblem of Israel dark blue full.svg | Emblem of Israel']

President
Currently	Esther Hayut
Since	26 October 2017
Lead position ends	16 October 2023
Jurist term ends	16 October 2023

Deputy President
Currently	Uzi Vogelman
Since	9 May 2022
Lead position ends	16 October 2023
Jurist term ends	6 October 2024

","To determine how many years after the Supreme Court of Israel was established Esther Hayut became president, we need to follow these steps:

1. Identify when the Supreme Court of Israel was established:
   - The table states it was established in 1948.

2. Identify when Esther Hayut became president:
   - The table shows she became president on 26 October 2017.

3. Calculate the difference between these two dates:
   - From 1948 to 2017 is 69 years.

Therefore, Esther Hayut became president 69 years after the Supreme Court of Israel was established.

Final Answer: 69 years."
