question,label,category,table_id,answer_format,answer_temporal_unit,split,table_context,response
How many years after the first flight was the Firefly retired?,15,aircraft,1128,<num_years>,years,head,"category
aircraft

Firefly
Role	Carrier-borne fighter | Strike fighter | Aerial reconnaissance | Type of aircraft
Manufacturer	Fairey Aviation Company, Ltd.
First flight	22 December 1941
Introduction	March 1943
Retired	1956 (Royal Navy)
Status	Retired from military service
Primary users	Royal Navy | Royal Australian Navy | Royal Canadian Navy | Royal Netherlands Navy
Produced	1941-1955
Number built	1,702
['Fairey Firefly FR.1 Z2030 Ringway 04.46 edited-2.jpg', 'Operational FAA Fairey Firefly FR.1 wearing late World War II camouflage']

","To find out how many years after the first flight the Firefly was retired, we need to follow these steps:

1. Identify the date of the first flight.
2. Identify the retirement date.
3. Calculate the difference between these two dates.

Step 1: The Firefly's first flight was on 22 December 1941.

Step 2: The Firefly was retired in 1956 according to the table.

Step 3: To calculate the difference:
- From 22 December 1941 to 31 December 1941 is approximately 30 days.
- From 1 January 1942 to 31 December 1955 is 14 full years.
- Adding the remaining time in 1956 until it was retired, which would be less than a year.

So, the total time from the first flight to retirement is 14 years plus a fraction of a year in 1956. Since we're asked for the number of years, we can say it was retired around 14 or 15 years after its first flight, but more precisely, it was about 14 years and some months.

Final Answer: Approximately 14 years."
How many years after the first launch at the Satish Dhawan Space Centre did the first launch from its second launch pad occur?,26,launchpad,628,<num_years>,years,head,"category
launchpad

caption
Satish Dhawan Space Centre (SDSC)

Location
Sriharikota, Tirupati district, Andhra Pradesh, India

Coordinates
.mw-parser-output .geo-dec,.mw-parser-output .geo-default,.mw-parser-output .geo-dms{display:inline}.mw-parser-output .geo-multi-punct,.mw-parser-output .geo-nondefault{display:none}.mw-parser-output .latitude,.mw-parser-output .longitude{white-space:nowrap} | 13°43′N | 80°14′E | ﻿ / ﻿ | 13.72°N 80.23°E | ﻿ / | 13.72; 80.23 | Coordinates | 13°43′N | 80°14′E | ﻿ / ﻿ | 13.72°N 80.23°E | ﻿ / | 13.72; 80.23

Short name
SDSC

Operator
ISRO, | www | .shar | .gov | .in

Total launches
83

Launch pad(s)
Three

Launch history
Status	Active
First launch	SLV / Rohini RS-1, 9 August 1979
Last launch	LVM3 / OneWeb L14, 22 October 2022

SLV LP launch history
Status	Retired
Launches	8
First launch	9 August 1979 | SLV / Rohini RS-1
Last launch	3 May 1994 | ASLV / SROSS-C2
Associated | rockets	SLV (retired) | ASLV (retired)

First Launch Pad launch history
Status	Active
Launches	44
First launch	20 September 1993 | PSLV-G / IRS-P1
Last launch	7 August 2022 | SSLV / EOS-02
Associated | rockets	PSLV | GSLV | SSLV

Second Launch Pad launch history
Status	Active
Launches	31
First launch	5 May 2005 | PSLV-G / Cartosat-1
Last launch	22 October 2022 | LVM3 / OneWeb L14
Associated | rockets	PSLV | GSLV | GSLV Mk III

","To find out how many years after the first launch at the Satish Dhawan Space Centre did the first launch from its second launch pad occur, we need to follow these steps:

1. Identify the date of the first launch at the Satish Dhawan Space Centre.
2. Identify the date of the first launch from the Second Launch Pad.
3. Calculate the difference between these two dates.

Step 1: The first launch at the Satish Dhawan Space Centre was on 9 August 1979, as stated in the ""Launch history"" section.

Step 2: The first launch from the Second Launch Pad occurred on 5 May 2005, as mentioned in the ""Second Launch Pad launch history"" section.

Step 3: Calculating the difference:
- From 9 August 1979 to 5 May 2005 involves calculating the number of years between these two dates.
- First, calculate the full years between 9 August 1979 and 9 August 2005: 26 years.
- Then, account for the days between 9 August 2005 and 5 May 2005. Since May comes before August, we subtract one year: 25 years.
- Now, count the days: From 9 August 2004 to 5 May 2005 is less than a year, so it doesn't affect the year count.

Therefore, the first launch from the Second Launch Pad occurred 26 - 1 = 25 years and some months after the first launch at the Satish Dhawan Space Centre.

However, since we're asked for the number of years, and the difference is more than 25 but less than 26 years, we can safely say it's 25 years plus a few months.

Final Answer: 25 years"
How many years after the inception of the Kalmar Union did Eric of Pomerania end his reign?,45,empire,430,<num_years>,years,head,"category
empire

Kalmar Union | Kalmarunionen | (Danish, Norwegian, Swedish) | Kalmarin unioni | (Finnish) | Kalmarsambandið | (Icelandic) | Kalmar unioni | (Greenlandic) | Kalmarsamveldið | (Faroese) | Unio Calmariensis | (Latin)
Status	Personal union
Common languages	Official use: Middle Danish, Old Swedish, Middle Norwegian, Renaissance Latin | Also spoken: Middle Icelandic, Old Faroese, Norn, Greenlandic Norse, Middle Low German, Finnish, Sami, Greenlandic, Karelian
Religion	Roman Catholicism
Government	Personal union
Monarch	
 1397-1442 | a	Eric of Pomerania | (first)
 1513-23 | b	Christian II | (last)
Legislature	Riksråd | and | Herredag | (one in each kingdom)
Historical era	Late Middle Ages
 Inception	17 June 1397
 Engelbrekt rebellion	1434-1436
 Stockholm Bloodbath	November 1520
 Gustav Vasa elected as | King of Sweden	1523
 Denmark-Norway was established.	1537
['1397-1537', 'Flag of Kalmar Union | ""Banner of the realms"" as described by Eric of Pomerania in 1430 | Arms of Christian I, John & Christian II of Kalmar Union | Arms of Christian I, John & Christian II', 'The Kalmar Union, c. 1400 | The Kalmar Union, c. 1400']

Area
 Total	2,839,386 km | 2 | (1,096,293 sq mi)
Currency	Mark, Örtug, Norwegian penning, Swedish penning
Preceded by	Succeeded by
['State Banner of Denmark (14th Century).svg | Kingdom of Denmark', 'Royal Banner of Norway (14th Century).svg | Kingdom of Norway', 'Royal Banner of Sweden (14th Century).svg | Kingdom of Sweden', 'Denmark-Norway', 'Kingdom of Sweden | Sweden-Flag-1562.svg', 'Kingdom of Scotland', 'Margaret I ruled Denmark 1387-1412, Norway 1388-1389, and Sweden 1389-1412 | Christian II ruled Denmark and Norway 1513-1523; Sweden 1520-1521']

","To determine how many years after the inception of the Kalmar Union Eric of Pomerania ended his reign, we need to follow these steps:

1. Identify the inception date of the Kalmar Union.
2. Determine the start and end dates of Eric of Pomerania's reign.
3. Calculate the number of years between the inception date and the end date of Eric of Pomerania's reign.

Step 1: The Kalmar Union was initiated on 17 June 1397.

Step 2: Eric of Pomerania reigned from 1397 to 1442, as stated in the table.

Step 3: To calculate the number of years Eric of Pomerania was in power after the inception of the Kalmar Union, we subtract the inception year from the end year of his reign:
1442 - 1397 = 45 years

Therefore, Eric of Pomerania ended his reign 45 years after the inception of the Kalmar Union.

Final Answer: 45 years"
How many years after the last Vermont General Assembly general election will the next one take place?,2,legislature,936,<num_years>,years,head,"category
legislature

Vermont General Assembly
['Coat of arms or logo']

Type
Bicameral
Houses	Senate | House of Representatives

Leadership
President of the Senate (Lieutenant Governor)	Molly Gray (D) | since January 6, 2021
President pro tempore of the Senate	Becca Balint (D) | since January 6, 2021
Senate Majority Leader	Alison Clarkson (D) | since January 6, 2021
Senate Minority Leader	Randy Brock (R) | since January 6, 2021
Senate Progressive Leader	Anthony Pollina (P/D) | since January 6, 2011
Speaker of the House	Jill Krowinski (D) | since January 6, 2021
House Majority Leader	Emily Long (D) | since January 6, 2021
House Minority Leader	Patricia McCoy (R) | since January 8, 2019
House Progressive Leader	Selene Colburn (P)

Structure
Seats	180 voting members | 30 senators | 150 representatives
Senate political groups	Majority (23) | .mw-parser-output .legend{page-break-inside:avoid;break-inside:avoid-column}.mw-parser-output .legend-color{display:inline-block;min-width:1.25em;height:1.25em;line-height:1.25;margin:1px 0;text-align:center;border:1px solid #000;background-color:transparent;color:#000} |  Democratic (21) |  Progressive (2) | Minority (7) |  Republican (7)
House of Representatives political groups	Majority (104) |  Democratic (92) |  Progressive (7) |  Independent (5) | Minority (46) |  Republican (46)
['Vermont Senate.svg', 'Vermont House of Representatives.svg']

Elections
Last general election	November 3, 2020
Next general election	November 4, 2022

Meeting place
['Vermont State House Montpelier October 2021 HDR.jpg', 'Vermont State House | Montpelier, Vermont, U.S.']

Website
['http://www.leg.state.vt.us/']

","To find out how many years after the last Vermont General Assembly general election the next one will take place, let's follow these steps:

1. Identify the dates of the last and next general elections:
   - Last general election: November 3, 2020
   - Next general election: November 4, 2022

2. Calculate the difference between these two dates:
   - From November 3, 2020 to November 4, 2022, we have:
     - Full years from 2020 to 2022: 2 years
     - Plus one additional day in 2022

Since the question asks for the number of years, we consider full calendar years.

Therefore, the next general election will take place 2 years after the last general election.

Final Answer: 2 years"
How many years after the last election will the next Vancouver City Council election take place?,4,legislature,935,<num_years>,years,head,"category
legislature

Vancouver City Council
['Coat of arms or logo']

Type
Unicameral

Leadership
Mayor	Kennedy Stewart, Forward Together

Structure
Seats	10 councillors and mayor
Political groups	.mw-parser-output .legend{page-break-inside:avoid;break-inside:avoid-column}.mw-parser-output .legend-color{display:inline-block;min-width:1.25em;height:1.25em;line-height:1.25;margin:1px 0;text-align:center;border:1px solid #000;background-color:transparent;color:#000} |  ABC Vancouver (3) |  Green (3) |  COPE (1) |  Forward Together (1) |  NPA (1) |  OneCity (1) |  TEAM for a Livable Vancouver (1)
['Vancouver Council Apr 2022.svg']

Elections
Voting system	Plurality at-large voting (councillors) | First past the post (mayor)
Last election	October 20, 2018
Next election	October 15, 2022

Meeting place
['Vancouver City Hall | Vancouver, British Columbia']

Website
['vancouver | .ca | /your-government | /vancouver-city-council | .aspx']

","To find out how many years after the last election the next Vancouver City Council election will take place, we need to look at the dates provided for the elections.

- The last election took place on October 20, 2018.
- The next election is scheduled for October 15, 2022.

Now, let's calculate the time difference between these two dates.

1. From October 20, 2018, to October 20, 2022, is exactly 4 years.
2. However, the next election is on October 15, 2022, which is 5 days before October 20, 2022.

Since the question asks for the number of years, we consider full calendar years rather than exact day counts. Thus, the next election in October 2022 occurs within the same calendar year as the start of the period we're measuring from October 2018, meaning it falls in the fourth year.

Therefore, the next election will take place 4 years after the last one.

Final Answer: 4 years"
How many years after the launch of INS Trishul was it commissioned?,3,navy vessel,1113,<num_years>,years,head,"category
navy vessel

History

India
Name	INS | Trishul
Namesake	""Trident""
Ordered	17 November 1997
Builder	Baltiysky Zavod
Laid down	24 September 1999
Launched	24 November 2000
Commissioned	25 June 2003
Status	in active service
Badge	INS Talwar seal

General characteristics
Class and type	Talwar | -class frigate
Displacement	3620 tons (standard) | 4035 tons (full)
Length	124.8 m (409 ft)
Beam	15.2 m (50 ft)
Draught	4.5 m (15 ft)
Propulsion	2 × DS-71 cruise turbines | 2 × DT-59 boost turbines
Speed	30 knots (56 km/h; 35 mph)
Range	4,850 nautical miles (8,980 km; 5,580 mi) at 14 knots (26 km/h; 16 mph) | 1,600 nautical miles (3,000 km; 1,800 mi) at 30 knots (56 km/h; 35 mph)
Complement	180 (18 Officers)
Armament	Anti-air missiles | 24 × Shtil-1 medium range missiles | 8 × Igla-1E (SA-16) | Anti-ship/Land-attack missiles | 8 × VLS launched Klub, anti-ship cruise missiles | Guns | 1 × 100 mm (3.9 in) A-190E naval gun | 2 × Kashtan CIWS | Anti-submarine warfare | 2 × 2 533 mm (21.0 in) torpedo tubes | 1 × RBU-6000 (RPK-8) rocket launcher
Aircraft carried	1 Ka-28 Helix-A, Ka-31 Helix B or HAL Dhruv

","To find out how many years after the launch of INS Trishul it was commissioned, we need to look at the dates for both events.

From the table:
- The launch date of INS Trishul is given as 24 November 2000.
- The commissioning date of INS Trishul is given as 25 June 2003.

Now, let's calculate the time difference between these two dates.

1. First, determine the difference in years:
   - From 2000 to 2003 is exactly 3 years.

2. Next, we need to consider the specific months and days to see if there's any partial year involved:
   - Launch date: 24 November 2000
   - Commissioning date: 25 June 2003

Since the commissioning date falls before the same month and day of the launch date in the following year, we do not count an additional year. Therefore, the exact number of years remains 3.

Final Answer: 3 years"
How many years after the original release was the 2nd edition released?,14,game,1151,<num_years>,years,head,"category
game

caption
Heroes Unlimited

infobox-image
Heroes Unlimited 2nd ed RPG 1998.jpg | Front cover of | Heroes Unlimited, Revised Second Edition | , illustrated by Jim Steranko

Designers
Kevin Siembieda, Carmen Bellaire, Wayne Breaux Jr., Bill Coffin, Kevin Long, et al.

Publishers
Palladium Books

Publication
August 1984 |  ( | 1984-08 | ) | (1st edition) | April 1987 |  ( | 1987-04 | ) | (Rev. edition) | January 1993 |  ( | 1993-01 | ) | (rev. 9th print) | March 1998 |  ( | 1998-03 | ) | (2nd edition)

Years active
1984-present

Genres
Superhero

Languages
English

Systems
Megaversal

Website
palladiumbooks | .com

","To determine how many years after the original release the 2nd edition was released, we need to follow these steps:

1. Identify the release year of the first edition.
2. Identify the release year of the second edition.
3. Subtract the first edition's release year from the second edition's release year.

Step 1: The first edition was released in August 1984.

Step 2: The second edition was released in March 1998.

Step 3: Calculate the difference between the two years:
1998 - 1984 = 14 years

Therefore, the second edition was released 14 years after the original release.

Final Answer: 14 years"
"How many years after the publication of ""A Tale of the Christ"" did Ramon Novarro portray Ben-Hur?",45,character,1101,<num_years>,years,head,"category
character

Judah Ben-Hur
First appearance	A Tale of the Christ | (1880, novel)
Last appearance	Ben-Hur | (2016, film)
Created by	Lew Wallace
Portrayed by	Ramon Novarro (1925) | Charlton Heston (1959) | Joseph Morgan (2010) | Jack Huston (2016)
Voiced by	Charlton Heston (2003)
['Ben-Hur | character', 'Charlton Heston in Ben Hur trailer.jpg | Charlton Heston as Judah Ben-Hur from | Ben-Hur | (1959)']

In-universe information
Alias	Ben-Hur | Son of Hur | Young Arrius
Gender	Male
Occupation	Prince | Galley Slave | Charioteer
Family	Miriam (mother) | Tirzah (sister)
Spouse	Esther

","To find out how many years after the publication of ""A Tale of the Christ"" Ramon Novarro portrayed Ben-Hur, we need to follow these steps:

1. Identify the year when ""A Tale of the Christ"" was published.
2. Identify the year when Ramon Novarro portrayed Ben-Hur.
3. Subtract the publication year from the portrayal year.

Step 1: According to the table, ""A Tale of the Christ"" was published in 1880.

Step 2: The table states that Ramon Novarro portrayed Judah Ben-Hur in 1925.

Step 3: To calculate the number of years between the two events, subtract the publication year from the portrayal year:
1925 - 1880 = 45 years

Therefore, Ramon Novarro portrayed Ben-Hur 45 years after the publication of ""A Tale of the Christ.""

Final Answer: 45 years"
How many years after the publication of #112 was #202 published?,12,board game,1188,<num_years>,years,head,"category
board game

caption
Probe

4 different boxes for the same game
Manufacturers	Parker Brothers
Publication	1964 (#112 and #200), 1974 (#201), 1976 (#202)
Years active	1964 to 1982
Players	Best for 3 or 4. | Rule variations for 2.
Setup time	5 minutes
Playing time	30-60 minutes, depending on number of players
Random chance	Low/medium (guessing) | High, with optional use of random ""activity"" cards
Age range	8 and up
Skills required	Spelling, vocabulary
Website	Probe | at BoardGameGeek
['Probe game boxes.jpg | #201, #112, #200, #202']

","To find out how many years after the publication of #112 was #202 published, we need to look at the publication dates provided for each edition.

From the information given:
- Publication year for #112 is 1964
- Publication year for #202 is 1976

Now, we calculate the difference between these two years:
1976 - 1964 = 12 years

Therefore, the final answer is:
Final Answer: 12 years"
How many years after the start of the Iran–PJAK conflict was the United States allegedly a supporter of Iran?,5,current war,990,<num_years>,years,head,"category
current war

Iran-PJAK conflict
Date	1 April 2004 - present
Location	West-Azerbaijan, Kordestan and Kermanshah Provinces in Iran, Kurdistan Region in Iraq and Ağrı Province in Turkey
Status	Ongoing | [ | failed verification | ] | [ | dubious | - discuss | ] | First cease fire established in September 2011, as Iran's government claimed victory, while PJAK allegedly withdrew from Iranian territory. | PJAK redeploy their positions across the Iran-Iraq border. | Sporadic clashes take place in 2013-2015 | A wider conflict erupts in 2016
['Part of Kurdish separatism in Iran', 'Map of Iranian Kurdistan.png | Kurdish areas in Iran where the PJAK insurrection is concentrated']

Belligerents
Iran | Supported by | Turkey (allegedly, denied by Iran) | United States (alleged by PJAK, since 2009)	Kurdistan Free Life Party (PJAK) | Eastern Kurdistan Units (YRK) | Women's Defence Forces (HPJ) | Supported by | Israel (allegedly, denied by PJAK) | United States (until 2009)

Commanders and leaders
Current | Iran | Ali Khamenei | (2004-present) | Iran | Mohammad-Reza Gharaei Ashtiani | (2021-present) | Iran | Ahmad Vahidi | (2009-present) | Iran | Mohammad Bagheri | (2016-present) | Iran | Abdolrahim Mousavi | (2017-present) | Iran | Hossein Salami | (2019-present) | Iran | Hossein Ashtari | (2015-present) | Former | Iran | Ali Shamkhani | (2004-2005) | Iran | Mostafa Mohammad-Najjar | (2005-2013) | Iran | Hossein Dehghan | (2013-2017) | Iran | Amir Hatami | (2017-2021) | Iran | Abdolvahed Mousavi Lari | (2004-2005) | Iran | Mostafa Pourmohammadi | (2005-19 May 2008) | Iran | Seyyed Mehdi Hashemi | (15 May 2008-5 August 2008) | Iran | Ali Kordan | (12 August 2008-4 November 2008) | Iran | Kamran Daneshjoo | (4 November 2008-24 December 2008) | Iran | Sadegh Mahsouli | (24 December 2008-2009) | Iran | Hassan Firouzabadi | (2004-2016) | Iran | Abdolreza Rahmani Fazli | (2017-2021) | Iran | Mohammad Salimi | (2004-2005) | Iran | Ataollah Salehi | (2005-2017) | Iran | Yahya Rahim Safavi | (2004-2007) | Iran | Mohammed Ali Jafari | (2007-2019) | Iran | Mohammad Bagher Ghalibaf | (2004-2005) | Iran | Ali Abdollahi | (2005) | Iran | Esmail Ahmadi-Moghaddam | (2005-2015)	Haji Ahmadi (2004-2011) | Majid Kavian | † | Murat Karasac | † | Agiri Rojhilat | Zanar Agri | Ihsan Warya | Akif Zagros | Gulistan Dugan | Resit Ehkendi ( | Prisoner of war | )

Strength
['15,000 (according to PJAK) | 600-1,000 fighters | 2,000-3,000 fighters (according to PJAK).']

Casualties and losses
PJAK claim | 539 KIA (536 Revolutionary Guard, 3 police officers) | 1 helicopter shot down (2004-14, see below) | Iranian claim | 64 KIA Iran's statement	263 KIA | 2 executed | 40 Kurdish civilians killed (2004-14, see below)

Total: 669-979+ fatalities | 429-673 fatalities (Uppsala data 2005-09, 2011) | 669-979 casualties (2004-15, see below)

","To determine how many years after the start of the Iran–PJAK conflict the United States was allegedly a supporter of Iran, we need to follow these steps:

1. Identify the start date of the conflict.
2. Identify when the United States allegedly became a supporter of Iran.
3. Calculate the difference between these two dates.

Step 1: The start date of the conflict is given as 1 April 2004.

Step 2: According to the information provided, the United States allegedly supported Iran since 2009.

Step 3: To calculate the number of years between 2004 and 2009:
2009 - 2004 = 5 years

Therefore, the United States was allegedly a supporter of Iran 5 years after the start of the conflict.

Final Answer: 5 years"
How many years after their first T20I in 2005 did England win the T20 World Cup?,5,cricket team,1172,<num_years>,years,head,"category
cricket team

caption
England

infobox-image
England cricket team logo.svg

Association
England and Wales Cricket Board

Personnel
Test captain	Ben Stokes
One Day captain	Jos Buttler
T20I captain	Jos Buttler
Test coach	Brendon McCullum
One Day coach	Matthew Mott

History
Test status acquired	1877

International Cricket Council
ICC status	Full Member (1909)
ICC region	Europe
['ICC Rankings | Current | Best-ever', 'Test | 4th | 1st | (1 June 1955)', 'ODI | 2nd | 1st | (1 January 1981)', 'T20I | 2nd | 1st | (24 October 2011)']

Tests
First Test	v. | Australia at the Melbourne Cricket Ground, Melbourne; 15-19 March 1877
Last Test	v. | India at Edgbaston, Birmingham; 1-5 July 2022
World Test Championship appearances	1 ( | first in 2019-2021 | )
Best result	4th place (2019-2021)
['Tests | Played | Won/Lost', 'Total | 1,052 | 382/316 | (354 draws)', 'This year | 9 | 4/2 | (3 draws)']

One Day Internationals
First ODI	v. | Australia at the Melbourne Cricket Ground, Melbourne; 5 January 1971
Last ODI	v. | India at The Oval, London; 12 July 2022
World Cup appearances	12 ( | first in 1975 | )
Best result	Champions (2019)
['ODIs | Played | Won/Lost', 'Total | 765 | 387/340 | (9 ties, 29 no result)', 'This year | 4 | 3/1 | (0 ties, 0 no result)']

Twenty20 Internationals
First T20I	v. | Australia at the Ageas Bowl, Southampton; 13 June 2005
Last T20I	v. | India at Trent Bridge, Nottingham; 10 July 2022
T20 World Cup appearances	7 ( | first in 2007 | )
Best result	Champions (2010)
['T20Is | Played | Won/Lost', 'Total | 151 | 78/66 | (2 ties, 5 no results)', 'This year | 8 | 3/5 | (0 ties, 0 no result)', 'Test kit | ODI kit | Kit left arm navyborder.png | Kit right arm navyborder.png | T20I kit', 'As of 12 July 2022']

","To find out how many years after their first T20I in 2005 that England won the T20 World Cup, we need to follow these steps:

1. Identify the year when England's first T20I match was played.
2. Find the year(s) when England won the T20 World Cup.
3. Calculate the difference between the two years.

Step 1: From the table, we can see that the first T20I for England was played on 13 June 2005 against Australia.

Step 2: According to the table, England became champions in the T20 World Cup in 2010.

Step 3: To calculate the number of years between 2005 and 2010:
2010 - 2005 = 5 years

Final Answer: England won the T20 World Cup 5 years after their first T20I match in 2005."
How many years after their first World Cup appearance did Argentina win a championship?,48,national football team,1160,<num_years>,years,head,"category
national football team

caption
Argentina

infobox-image
Shirt badge/Association crest

Nickname(s)
La Albiceleste | ( | The White and Sky Blue | )

Association
Argentine Football Association | (AFA)

Confederation
CONMEBOL (South America)

Head coach
Lionel Scaloni

Captain
Lionel Messi

Most caps
Lionel Messi (162)

Top scorer
Lionel Messi (86)

Home stadium
Antonio V. Liberti | (Buenos Aires) | Alberto J. Armando | (Buenos Aires) | Ciudad de La Plata | (La Plata) | Mario Alberto Kempes | (Córdoba) | Malvinas Argentinas | (Mendoza) | San Juan del Bicentenario | (San Juan) | Único Madre de Ciudades | (Santiago del Estero)

FIFA code
ARG

First colours
Second colours

FIFA ranking
Current	3 | Increase |  1 (23 June 2022)
Highest	1 (March 2007, October 2007 - June 2008, July-October 2015, April 2016 - April 2017)
Lowest	20 (August 1996)

First international
['Uruguay | 0-6 Argentina | (Montevideo, Uruguay; 20 July 1902)']

Biggest win
['Argentina | 12-0 Ecuador | (Montevideo, Uruguay; 22 January 1942)']

Biggest defeat
['Czechoslovakia | 6-1 Argentina | (Helsingborg, Sweden; 15 June 1958) | Bolivia | 6-1 Argentina | (La Paz, Bolivia; 1 April 2009) | Spain | 6-1 Argentina | (Madrid, Spain; 27 March 2018)']

World Cup
Appearances	17 ( | first in 1930 | )
Best result	Champions (1978, 1986)

Copa América
Appearances	43 ( | first in 1916 | )
Best result	Champions (1921, 1925, 1927, 1929, 1937, 1941, 1945, 1946, 1947, 1955, 1957, 1959, 1991, 1993, 2021)

Panamerican Championship
Appearances	2 ( | first in 1956 | )
Best result	Champions (1960)

CONMEBOL-UEFA Cup of Champions
Appearances	2 ( | first in 1993 | )
Best result	Champions (1993, 2022)

FIFA Confederations Cup
Appearances	3 ( | first in 1992 | )
Best result	Champions (1992)

Olympic medal record

Men's football
['Silver medal - second place | 1928 Amsterdam | Team']

","To determine how many years passed between Argentina's first World Cup appearance and their first championship, we need to follow these steps:

1. Identify the year of Argentina's first World Cup appearance.
2. Identify the year of Argentina's first World Cup championship.
3. Calculate the difference between these two years.

Step 1: From the information provided in the table under ""World Cup,"" we can see that Argentina made their first World Cup appearance in 1930.

Step 2: The table also mentions that Argentina won the World Cup twice, in 1978 and 1986. Therefore, their first World Cup championship was in 1978.

Step 3: To calculate the number of years between 1930 and 1978:
1978 - 1930 = 48 years

Therefore, the number of years between Argentina's first World Cup appearance and their first championship is 48 years.

Final Answer: 48 years"
How many years after their first World Cup appearance did England win a Championship?,44,cricket team,1172,<num_years>,years,head,"category
cricket team

caption
England

infobox-image
England cricket team logo.svg

Association
England and Wales Cricket Board

Personnel
Test captain	Ben Stokes
One Day captain	Jos Buttler
T20I captain	Jos Buttler
Test coach	Brendon McCullum
One Day coach	Matthew Mott

History
Test status acquired	1877

International Cricket Council
ICC status	Full Member (1909)
ICC region	Europe
['ICC Rankings | Current | Best-ever', 'Test | 4th | 1st | (1 June 1955)', 'ODI | 2nd | 1st | (1 January 1981)', 'T20I | 2nd | 1st | (24 October 2011)']

Tests
First Test	v. | Australia at the Melbourne Cricket Ground, Melbourne; 15-19 March 1877
Last Test	v. | India at Edgbaston, Birmingham; 1-5 July 2022
World Test Championship appearances	1 ( | first in 2019-2021 | )
Best result	4th place (2019-2021)
['Tests | Played | Won/Lost', 'Total | 1,052 | 382/316 | (354 draws)', 'This year | 9 | 4/2 | (3 draws)']

One Day Internationals
First ODI	v. | Australia at the Melbourne Cricket Ground, Melbourne; 5 January 1971
Last ODI	v. | India at The Oval, London; 12 July 2022
World Cup appearances	12 ( | first in 1975 | )
Best result	Champions (2019)
['ODIs | Played | Won/Lost', 'Total | 765 | 387/340 | (9 ties, 29 no result)', 'This year | 4 | 3/1 | (0 ties, 0 no result)']

Twenty20 Internationals
First T20I	v. | Australia at the Ageas Bowl, Southampton; 13 June 2005
Last T20I	v. | India at Trent Bridge, Nottingham; 10 July 2022
T20 World Cup appearances	7 ( | first in 2007 | )
Best result	Champions (2010)
['T20Is | Played | Won/Lost', 'Total | 151 | 78/66 | (2 ties, 5 no results)', 'This year | 8 | 3/5 | (0 ties, 0 no result)', 'Test kit | ODI kit | Kit left arm navyborder.png | Kit right arm navyborder.png | T20I kit', 'As of 12 July 2022']

","To find out how many years after their first World Cup appearance England won a Championship, we need to follow these steps:

1. Identify the year of England's first World Cup appearance.
2. Identify the year England won a Championship.
3. Calculate the difference between these two years.

Step 1: From the table, under One Day Internationals, we see that England's first World Cup appearance was in 1975.

Step 2: Under the same section, it states that England's best result in the World Cup is Champions (2019).

Step 3: To calculate the difference, subtract the year of the first World Cup appearance from the year they won the championship:
   2019 - 1975 = 44 years

Final Answer: 44 years"
How many years after turning 18 did Pettersen win a gold medal at the Junior World Championships?,1,skier,781,<num_years>,years,head,"category
skier

Brit Pettersen
Country	Norway
Born	( | 1961-11-24 | ) | 24 November 1961 | (age 60) | Lillehammer, Norway
Ski club	Søre Ål IL
['Brit Pettersen DEX PR 014292.jpg | Brit Pettersen in March, 1980']

World Cup career
Seasons	7 - (1982-1988)
Individual wins	10
Team wins	5
Individual podiums	23
Team podiums	6
Individual starts	51
Team starts	6
Overall titles	0 - (2nd in 1982, 1983)

Women's cross-country skiing

Representing | Norway

Olympic Games
['Gold medal - first place | 1984 Sarajevo | 4 × 5 km relay', 'Bronze medal - third place | 1980 Lake Placid | 4 × 5 km relay', 'Bronze medal - third place | 1984 Sarajevo | 10 km']

World Championships
['Gold medal - first place | 1982 Oslo | 4 × 5 km relay', 'Silver medal - second place | 1985 Seefeld | 20 km', 'Bronze medal - third place | 1982 Oslo | 5 km', 'Bronze medal - third place | 1987 Oberstdorf | 10 km classical']

Junior World Championships
['Gold medal - first place | 1980 Örnsköldsvik | 4 × 5 km relay']

","To determine how many years after turning 18 Pettersen won a gold medal at the Junior World Championships, we need to follow these steps:

1. Find out when Brit Pettersen was born.
2. Calculate her age in 1980 when she participated in the Junior World Championships.
3. Determine how old she was when she turned 18.
4. Subtract the age she turned 18 from her age in 1980 to find the number of years after turning 18 she won the gold medal.

Step 1: According to the table, Brit Pettersen was born on November 24, 1961.

Step 2: In 1980, she would have been:
1980 - 1961 = 19 years old

Step 3: She turned 18 in:
1961 + 18 = 1979

Step 4: The difference between her age in 1980 and when she turned 18 is:
19 - 18 = 1 year

Final Answer: Brit Pettersen won a gold medal at the Junior World Championships one year after turning 18."
